# 
A1	f1	A2	f2	Delay	a	
20000000.0	2105264.052631579	10.0	1.0	0.5	0.00080040020010005	10-04-24 18:23:17.081719
20000000.0	2105264.052631579	10.0	1052632.5263157894	0.5	0.00080040020010005	10-04-24 18:23:17.609302
20000000.0	2105264.052631579	10.0	2105264.052631579	5.0	0.00080040020010005	10-04-24 18:23:22.632425
20000000.0	2105264.052631579	10.0	3157895.578947368	5.0	0.00080040020010005	10-04-24 18:23:27.655008
20000000.0	2105264.052631579	10.0	4210527.105263158	5.0	0.00080040020010005	10-04-24 18:23:32.682231
20000000.0	2105264.052631579	10.0	5263158.631578947	5.0	0.00080040020010005	10-04-24 18:23:37.709144
20000000.0	2105264.052631579	10.0	6315790.157894736	5.0	0.00080040020010005	10-04-24 18:23:42.734098
20000000.0	2105264.052631579	10.0	7368421.684210526	5.0	0.00080040020010005	10-04-24 18:23:47.761443
20000000.0	2105264.052631579	10.0	8421053.210526315	5.0	0.00080040020010005	10-04-24 18:23:52.787309
20000000.0	2105264.052631579	10.0	9473684.736842105	5.0	0.00080040020010005	10-04-24 18:23:57.814441
20000000.0	2105264.052631579	10.0	10526316.263157895	5.0	0.00080040020010005	10-04-24 18:24:02.840740
20000000.0	2105264.052631579	10.0	11578947.789473685	5.0	0.00080040020010005	10-04-24 18:24:07.864971
