# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.013	0.0	250	250	-7453443.0	-7466426.0	-7473035.0	-7470571.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.9665552	9.9e+37	22.3766028	1714241709.4883876	60.0	3501.034650346504	27-04-24 20:15:09.488646
0.6	0.002	250	250	-7157057.0	-7169616.0	-7176049.0	-7173553.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3819129	9.9e+37	22.7419848	1714241775.9492862	60.0	3501.034650346504	27-04-24 20:16:15.949360
1.2	0.005	250	250	-6780144.0	-6792010.0	-6798059.0	-6795803.0	-8127448.0	-8118555.0	-8117556.0	-8113547.0	-10.7825865	-1.16120457	22.4904433	1714241842.428649	60.0	3501.034650346504	27-04-24 20:17:22.428709
1.8	0.008	250	250	-6403555.0	-6414650.0	-6420437.0	-6418289.0	-7677587.0	-7669128.0	-7668226.0	-7664422.0	-10.1838158	-1.09698039	21.7604459	1714241908.9016175	60.0	3501.034650346504	27-04-24 20:18:28.901877
2.4	0.011	250	250	-6026102.0	-6036425.0	-6041866.0	-6039952.0	-7226044.0	-7218038.0	-7217143.0	-7213500.0	-9.58362309	-1.03243875	21.2588962	1714241975.3852909	60.0	3501.034650346504	27-04-24 20:19:35.385352
3.0	0.014	250	250	-5649291.0	-5658883.0	-5664014.0	-5662301.0	-6774446.0	-6766885.0	-6766109.0	-6762602.0	-8.98447889	-0.967913426	21.3199369	1714242041.8638928	60.0	3501.034650346504	27-04-24 20:20:41.863954
3.6	0.017	250	250	-5272698.0	-5281542.0	-5286353.0	-5284815.0	-6323023.0	-6315903.0	-6315146.0	-6311914.0	-8.38571127	-0.903424291	21.6976803	1714242108.346306	60.0	3501.034650346504	27-04-24 20:21:48.346367
4.2	0.02	250	250	-4895711.0	-4903824.0	-4908287.0	-4906944.0	-5871091.0	-5864392.0	-5863748.0	-5860635.0	-7.7863058	-0.838878627	22.0917141	1714242174.8256674	60.0	3501.034650346504	27-04-24 20:22:54.825732
4.799	0.024	250	250	-4519160.0	-4526511.0	-4530678.0	-4529517.0	-5419512.0	-5413268.0	-5412690.0	-5409832.0	-7.18752071	-0.774346845	22.5924973	1714242241.3035324	60.0	3501.034650346504	27-04-24 20:24:01.303594
5.4	0.027	250	250	-4142039.0	-4148674.0	-4152503.0	-4151540.0	-4967346.0	-4961506.0	-4961002.0	-4958338.0	-6.58789247	-0.709744812	22.537781	1714242307.7867658	60.0	3501.034650346504	27-04-24 20:25:07.786822
5.999	0.03	250	250	-3765289.0	-3771169.0	-3774658.0	-3773885.0	-4515580.0	-4510145.0	-4509732.0	-4507259.0	-5.9889273	-0.645197671	22.2615166	1714242374.2677083	60.0	3501.034650346504	27-04-24 20:26:14.267771
