# 
A1	f1	A2	f2	Delay	a	
10526316.263157895	8.0	10.0	1.0	0.5	0.006030150753768844	10-04-24 18:57:24.385936
10526316.263157895	8.0	10.0	1052632.5263157894	0.5	0.006030150753768844	10-04-24 18:57:24.911151
10526316.263157895	8.0	10.0	2105264.052631579	0.5	0.006030150753768844	10-04-24 18:57:25.435780
10526316.263157895	8.0	10.0	3157895.578947368	0.5	0.006030150753768844	10-04-24 18:57:25.960197
10526316.263157895	8.0	10.0	4210527.105263158	0.5	0.006030150753768844	10-04-24 18:57:26.487913
10526316.263157895	8.0	10.0	5263158.631578947	0.5	0.006030150753768844	10-04-24 18:57:27.012402
10526316.263157895	8.0	10.0	6315790.157894736	0.5	0.006030150753768844	10-04-24 18:57:27.539718
10526316.263157895	8.0	10.0	7368421.684210526	0.5	0.006030150753768844	10-04-24 18:57:28.061451
10526316.263157895	8.0	10.0	8421053.210526315	0.5	0.006030150753768844	10-04-24 18:57:28.583291
10526316.263157895	8.0	10.0	9473684.736842105	0.5	0.006030150753768844	10-04-24 18:57:29.108738
10526316.263157895	8.0	10.0	10526316.263157895	0.5	0.006030150753768844	10-04-24 18:57:29.632792
10526316.263157895	8.0	10.0	11578947.789473685	0.5	0.006030150753768844	10-04-24 18:57:30.157144
10526316.263157895	8.0	10.0	12631579.315789472	0.5	0.006030150753768844	10-04-24 18:57:30.680708
10526316.263157895	8.0	10.0	13684210.842105264	0.5	0.006030150753768844	10-04-24 18:57:31.207759
10526316.263157895	8.0	10.0	14736842.368421052	0.5	0.006030150753768844	10-04-24 18:57:31.734867
10526316.263157895	8.0	10.0	15789473.894736843	0.5	0.006030150753768844	10-04-24 18:57:32.259865
10526316.263157895	8.0	10.0	16842105.42105263	0.5	0.006030150753768844	10-04-24 18:57:32.786517
10526316.263157895	8.0	10.0	17894736.94736842	0.5	0.006030150753768844	10-04-24 18:57:33.313292
10526316.263157895	8.0	10.0	18947368.47368421	0.5	0.006030150753768844	10-04-24 18:57:33.837776
10526316.263157895	8.0	10.0	20000000.0	0.5	0.006030150753768844	10-04-24 18:57:34.362225
