# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.075	0.0	250	250	-7451793.0	-7464963.0	-7471718.0	-7469397.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	22.2257737	1714113196.080889	6	242.0	26-04-24 08:33:16.080949
0.6	0.002	250	250	-7154091.0	-7166610.0	-7173039.0	-7170622.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	22.1661704	1714113202.851884	6	242.0	26-04-24 08:33:22.851939
1.2	0.005	250	250	-6778939.0	-6790721.0	-6796823.0	-6794576.0	-8125556.0	-8116658.0	-8115650.0	-8111587.0	-1.16096882	22.0479219	1714113209.65053	6	242.0	26-04-24 08:33:29.650583
1.8	0.008	250	250	-6402955.0	-6414008.0	-6419792.0	-6417720.0	-7674806.0	-7666357.0	-7665412.0	-7661587.0	-1.09656704	21.9687702	1714113216.4340448	6	242.0	26-04-24 08:33:36.434098
2.4	0.011	250	250	-6025791.0	-6036099.0	-6041549.0	-6039690.0	-7222642.0	-7214653.0	-7213805.0	-7210130.0	-1.03196937	21.8952722	1714113223.216544	6	242.0	26-04-24 08:33:43.216598
3.0	0.015	250	250	-5649223.0	-5658776.0	-5663911.0	-5662225.0	-6771258.0	-6763688.0	-6762897.0	-6759450.0	-0.967482612	21.8310692	1714113230.001404	6	242.0	26-04-24 08:33:50.001457
3.6	0.018	250	250	-5272702.0	-5281531.0	-5286332.0	-5284835.0	-6319961.0	-6312843.0	-6312090.0	-6308811.0	-0.902999474	21.7766404	1714113236.7812598	6	242.0	26-04-24 08:33:56.781317
4.2	0.021	250	250	-4895851.0	-4903936.0	-4908377.0	-4907094.0	-5868263.0	-5861537.0	-5860920.0	-5857817.0	-0.8384699	21.6899185	1714113243.5838568	6	242.0	26-04-24 08:34:03.583909
4.8	0.024	250	250	-4519285.0	-4526617.0	-4530767.0	-4529654.0	-5416920.0	-5410634.0	-5410062.0	-5407154.0	-0.773987975	21.6508218	1714113250.3656893	6	242.0	26-04-24 08:34:10.365741
5.4	0.027	250	250	-4142254.0	-4148828.0	-4152646.0	-4151727.0	-4965049.0	-4959180.0	-4958683.0	-4956015.0	-0.70942798	21.5807734	1714113257.1485827	6	242.0	26-04-24 08:34:17.148633
5.999	0.03	250	250	-3765628.0	-3771488.0	-3774980.0	-3774242.0	-4513625.0	-4508203.0	-4507794.0	-4505284.0	-0.64493434	21.493764	1714113263.929478	6	242.0	26-04-24 08:34:23.929524
6.6	0.033	250	250	-3388573.0	-3393694.0	-3396841.0	-3396293.0	-4061816.0	-4056822.0	-4056509.0	-4054146.0	-0.580384735	21.4813068	1714113270.7161322	6	242.0	26-04-24 08:34:30.716185
7.199	0.036	250	250	-3012069.0	-3016457.0	-3019290.0	-3018915.0	-3610604.0	-3606049.0	-3605793.0	-3603647.0	-0.515925932	21.4083837	1714113277.4999733	6	242.0	26-04-24 08:34:37.500028
7.8	0.039	250	250	-2634579.0	-2638214.0	-2640732.0	-2640537.0	-3158236.0	-3154087.0	-3153945.0	-3151984.0	-0.451299316	21.2398269	1714113284.2803402	6	242.0	26-04-24 08:34:44.280392
8.399	0.042	250	250	-2258109.0	-2260994.0	-2263197.0	-2263195.0	-2707055.0	-2703345.0	-2703270.0	-2701458.0	-0.386839846	21.2502719	1714113291.0854652	6	242.0	26-04-24 08:34:51.085519
8.999	0.045	250	250	-1881733.0	-1883889.0	-1885741.0	-1885937.0	-2256008.0	-2252707.0	-2252694.0	-2251131.0	-0.322400928	21.2117501	1714113297.868115	6	242.0	26-04-24 08:34:57.868179
9.599	0.048	250	250	-1504775.0	-1506182.0	-1507723.0	-1508098.0	-1804315.0	-1801440.0	-1801540.0	-1800169.0	-0.257875934	21.1475471	1714113304.6532936	6	242.0	26-04-24 08:35:04.653347
10.199	0.051	250	250	-1127710.0	-1128382.0	-1129600.0	-1130169.0	-1352372.0	-1349901.0	-1350049.0	-1348891.0	-0.193308052	21.0633167	1714113311.4332688	6	242.0	26-04-24 08:35:11.433318
10.8	0.054	250	250	-750480.8	-750417.8	-751306.6	-752064.7	-900265.5	-898252.1	-898487.7	-897484.1	-0.128719161	21.2255489	1714113318.2157824	6	242.0	26-04-24 08:35:18.215840
11.399	0.058	250	250	-373840.7	-373027.1	-373602.5	-374546.0	-448906.6	-447335.8	-447645.6	-446861.2	-0.0642362166	21.2217159	1714113324.9975944	6	242.0	26-04-24 08:35:24.997654
11.999	0.061	250	250	3105.808	4651.764	4395.288	3274.264	2795.404	3946.884	3568.748	4162.592	0.000297531359	21.141031	1714113331.7810159	6	242.0	26-04-24 08:35:31.781073
12.599	0.064	250	250	379750.3	382028.9	382091.5	380802.4	454162.6	454895.8	454431.7	454837.2	0.0647844836	21.2764322	1714113338.566322	6	242.0	26-04-24 08:35:38.566381
13.199	0.067	250	250	756746.1	759773.6	760159.8	758682.2	906010.0	906301.6	905763.6	905989.3	0.129333498	21.2667538	1714113345.3488643	6	242.0	26-04-24 08:35:45.348924
13.799	0.07	250	250	1133212.0	1136968.0	1137672.0	1136019.0	1357209.0	1357071.0	1356424.0	1356459.0	0.193785914	21.2034133	1714113352.1325212	6	242.0	26-04-24 08:35:52.132575
14.399	0.073	250	250	1510062.0	1514552.0	1515582.0	1513745.0	1808862.0	1808283.0	1807579.0	1807448.0	0.258312164	21.3310526	1714113358.91361	6	242.0	26-04-24 08:35:58.913660
14.998	0.076	250	250	1886644.0	1891886.0	1893248.0	1891217.0	2260229.0	2259203.0	2258442.0	2258090.0	0.322800988	21.3236741	1714113365.6981432	6	242.0	26-04-24 08:36:05.698196
15.599	0.079	250	250	2264076.0	2270052.0	2271741.0	2269513.0	2712650.0	2711211.0	2710343.0	2709806.0	0.387425414	21.3483012	1714113372.4822195	6	242.0	26-04-24 08:36:12.482269
16.2	0.082	250	250	2641084.0	2647793.0	2649794.0	2647396.0	3164596.0	3162727.0	3161785.0	3161082.0	0.451983287	21.4539007	1714113379.2640955	6	242.0	26-04-24 08:36:19.264148
16.799	0.085	250	250	3017711.0	3025157.0	3027497.0	3024901.0	3615930.0	3613623.0	3612612.0	3611702.0	0.516457964	21.4348315	1714113386.0453634	6	242.0	26-04-24 08:36:26.045414
17.399	0.088	250	250	3394584.0	3402760.0	3405425.0	3402650.0	4067346.0	4064645.0	4063523.0	4062444.0	0.580948255	21.4308068	1714113392.8256047	6	242.0	26-04-24 08:36:32.825662
17.999	0.091	250	250	3771432.0	3780362.0	3783342.0	3780384.0	4519100.0	4515951.0	4514743.0	4513484.0	0.645484214	21.4893561	1714113399.6086178	6	242.0	26-04-24 08:36:39.608673
18.599	0.095	250	250	4148149.0	4157822.0	4161110.0	4157974.0	4970591.0	4967046.0	4965750.0	4964306.0	0.709990023	21.5990761	1714113406.3899755	6	242.0	26-04-24 08:36:46.390030
19.198	0.098	250	250	4524595.0	4535005.0	4538621.0	4535301.0	5421803.0	5417823.0	5416478.0	5414825.0	0.774444711	21.5940932	1714113413.1732466	6	242.0	26-04-24 08:36:53.173299
19.799	0.101	250	250	4901597.0	4912750.0	4916697.0	4913191.0	5873703.0	5869293.0	5867881.0	5866030.0	0.839009155	21.6259072	1714113419.9532886	6	242.0	26-04-24 08:36:59.953341
20.399	0.104	250	250	5278221.0	5290128.0	5294391.0	5290698.0	6325214.0	6320400.0	6318876.0	6316842.0	0.903501559	21.6359688	1714113426.7350922	6	242.0	26-04-24 08:37:06.735328
20.999	0.107	250	250	5654641.0	5667241.0	5671861.0	5667974.0	6776359.0	6771118.0	6769518.0	6767282.0	0.967944285	21.6960513	1714113433.516421	6	242.0	26-04-24 08:37:13.516475
21.599	0.11	250	250	6030961.0	6044325.0	6049263.0	6045195.0	7227505.0	7221753.0	7220153.0	7217726.0	1.03239699	21.7349564	1714113440.2994149	6	242.0	26-04-24 08:37:20.299469
22.199	0.113	250	250	6406702.0	6420834.0	6426087.0	6421802.0	7677868.0	7671734.0	7670010.0	7667377.0	1.09673714	21.8058671	1714113447.0840926	6	242.0	26-04-24 08:37:27.084146
22.799	0.116	250	250	6782753.0	6797654.0	6803169.0	6798733.0	8128564.0	8121971.0	8120207.0	8117367.0	1.16111727	21.846018	1714113453.8632696	6	242.0	26-04-24 08:37:33.863320
