# 
A1	f1	A2	f2	Delay	a	
20000000.0	2105264.052631579	7.0	1.0	0.5	0.0003001500750375188	10-04-24 18:21:31.865094
20000000.0	2105264.052631579	7.0	1052632.5263157894	0.5	0.0003001500750375188	10-04-24 18:21:32.390309
20000000.0	2105264.052631579	7.0	2105264.052631579	0.5	0.0003001500750375188	10-04-24 18:21:32.915752
20000000.0	2105264.052631579	7.0	3157895.578947368	0.5	0.0003001500750375188	10-04-24 18:21:33.442662
20000000.0	2105264.052631579	7.0	4210527.105263158	0.5	0.0003001500750375188	10-04-24 18:21:33.968692
20000000.0	2105264.052631579	7.0	5263158.631578947	0.5	0.0003001500750375188	10-04-24 18:21:34.495368
20000000.0	2105264.052631579	7.0	6315790.157894736	0.5	0.0003001500750375188	10-04-24 18:21:35.021543
20000000.0	2105264.052631579	7.0	7368421.684210526	0.5	0.0003001500750375188	10-04-24 18:21:35.546528
20000000.0	2105264.052631579	10.0	8421053.210526315	0.5	0.0003001500750375188	10-04-24 18:21:36.072472
20000000.0	2105264.052631579	10.0	9473684.736842105	0.5	0.0003001500750375188	10-04-24 18:21:36.598166
20000000.0	2105264.052631579	10.0	10526316.263157895	0.5	0.0003001500750375188	10-04-24 18:21:37.124384
20000000.0	2105264.052631579	10.0	11578947.789473685	0.5	0.0003001500750375188	10-04-24 18:21:37.648307
20000000.0	2105264.052631579	10.0	12631579.315789472	0.5	0.0003001500750375188	10-04-24 18:21:38.173671
20000000.0	2105264.052631579	10.0	13684210.842105264	0.5	0.0003001500750375188	10-04-24 18:21:38.698482
20000000.0	2105264.052631579	10.0	14736842.368421052	0.5	0.0003001500750375188	10-04-24 18:21:39.220639
20000000.0	2105264.052631579	10.0	15789473.894736843	0.5	0.0003001500750375188	10-04-24 18:21:39.747667
20000000.0	2105264.052631579	10.0	16842105.42105263	0.5	0.0003001500750375188	10-04-24 18:21:40.274235
20000000.0	2105264.052631579	10.0	17894736.94736842	0.5	0.0003001500750375188	10-04-24 18:21:40.800871
20000000.0	2105264.052631579	10.0	18947368.47368421	0.5	0.0003001500750375188	10-04-24 18:21:41.326338
20000000.0	2105264.052631579	10.0	20000000.0	0.5	0.0003001500750375188	10-04-24 18:21:41.851170
