# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.114	0.0	250	250	-7439765.0	-7453202.0	-7460433.0	-7458328.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8801171	9.9e+37	20.8947599	1713909018.280629	6	94.0	23-04-24 23:50:18.280726
0.6	0.002	250	250	-7154233.0	-7166670.0	-7173194.0	-7170756.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3772064	9.9e+37	20.9156498	1713909026.3113122	6	94.0	23-04-24 23:50:26.311370
1.2	0.005	250	250	-6779246.0	-6790967.0	-6797133.0	-6794893.0	-8124069.0	-8115202.0	-8114209.0	-8110150.0	-10.7806458	-1.1607352	20.9176622	1713909034.3653235	6	94.0	23-04-24 23:50:34.365380
1.8	0.008	250	250	-6403261.0	-6414240.0	-6420065.0	-6417993.0	-7673535.0	-7665081.0	-7664235.0	-7660324.0	-10.1828013	-1.09636157	20.9368272	1713909042.2273953	6	94.0	23-04-24 23:50:42.227451
2.401	0.011	250	250	-6026084.0	-6036335.0	-6041825.0	-6039947.0	-7221518.0	-7213481.0	-7212704.0	-7209017.0	-9.58310936	-1.03178955	21.0057256	1713909050.0422804	6	94.0	23-04-24 23:50:50.042335
3.001	0.015	250	250	-5649446.0	-5658956.0	-5664161.0	-5662450.0	-6770121.0	-6762502.0	-6761795.0	-6758292.0	-8.98424401	-0.967292683	21.0328442	1713909057.9890046	6	94.0	23-04-24 23:50:57.989060
3.6	0.018	250	250	-5272952.0	-5281731.0	-5286599.0	-5285074.0	-6318837.0	-6311667.0	-6311018.0	-6307714.0	-8.38561478	-0.902811118	20.9716118	1713909066.0241992	6	94.0	23-04-24 23:51:06.024256
4.2	0.021	250	250	-4896067.0	-4904122.0	-4908615.0	-4907309.0	-5867362.0	-5860617.0	-5860032.0	-5856928.0	-7.78635608	-0.838308711	20.8753074	1713909074.0832593	6	94.0	23-04-24 23:51:14.083313
4.8	0.024	250	250	-4519430.0	-4526739.0	-4530898.0	-4529803.0	-5416105.0	-5409785.0	-5409255.0	-5406359.0	-7.18759327	-0.773840108	20.8562381	1713909082.1290224	6	94.0	23-04-24 23:51:22.129078
5.4	0.027	250	250	-4142371.0	-4148950.0	-4152800.0	-4151867.0	-4964299.0	-4958425.0	-4957975.0	-4955270.0	-6.58805729	-0.709295268	20.8022885	1713909089.9286442	6	94.0	23-04-24 23:51:29.928696
