# 
ch2a	ch2a avglen	Delay	a	
1598848.0	10.0	0.1	41.0	12-12-23 19:22:54.057048
-1136232.0	19.166666666666664	0.1	41.0	12-12-23 19:22:54.191494
-1136232.0	28.333333333333332	0.1	41.0	12-12-23 19:22:54.323772
-1136232.0	37.5	0.1	41.0	12-12-23 19:22:54.456887
-1136232.0	46.666666666666664	0.1	41.0	12-12-23 19:22:54.591320
-1136232.0	55.833333333333336	0.1	41.0	12-12-23 19:22:54.728029
-120654.0	65.0	0.1	41.0	12-12-23 19:22:54.861362
-120654.0	74.16666666666667	0.1	41.0	12-12-23 19:22:54.994790
-120654.0	83.33333333333333	0.1	41.0	12-12-23 19:22:55.129083
-120654.0	92.5	0.1	41.0	12-12-23 19:22:55.267125
649364.5	101.66666666666667	0.1	41.0	12-12-23 19:22:55.401545
1329528.0	110.83333333333333	0.1	41.0	12-12-23 19:22:55.535812
1329528.0	120.0	0.1	41.0	12-12-23 19:22:55.670149
