# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.121	0.0	250	250	-7432165.0	-7446059.0	-7453182.0	-7451247.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8716946	9.9e+37	20.973145	1711464485.426063	6	12.0	26-03-24 15:48:05.426154
0.6	0.002	250	250	-7153642.0	-7166238.0	-7172581.0	-7170234.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3763231	9.9e+37	20.9346233	1711464493.2848785	6	12.0	26-03-24 15:48:13.284944
1.201	0.005	250	250	-6778818.0	-6790653.0	-6796731.0	-6794511.0	-8123869.0	-8114898.0	-8113961.0	-8109981.0	-10.7800012	-1.16065845	20.8631376	1711464501.2993188	6	12.0	26-03-24 15:48:21.299373
1.8	0.008	250	250	-6402820.0	-6413934.0	-6419626.0	-6417637.0	-7673088.0	-7664523.0	-7663617.0	-7659874.0	-10.1821583	-1.09622626	20.8751157	1711464509.3258715	6	12.0	26-03-24 15:48:29.325928
2.401	0.011	250	250	-6025654.0	-6036029.0	-6041444.0	-6039602.0	-7220841.0	-7212734.0	-7211973.0	-7208343.0	-9.58242162	-1.0315999	20.8809611	1711464517.349044	6	12.0	26-03-24 15:48:37.349098
3.001	0.015	250	250	-5649040.0	-5658692.0	-5663770.0	-5662110.0	-6769164.0	-6761482.0	-6760758.0	-6757337.0	-8.98362812	-0.967092384	20.8727201	1711464525.2711248	6	12.0	26-03-24 15:48:45.271180
3.6	0.018	250	250	-5272547.0	-5281449.0	-5286207.0	-5284740.0	-6317965.0	-6310738.0	-6310108.0	-6306862.0	-8.38501646	-0.902643808	20.8984971	1711464533.3019607	6	12.0	26-03-24 15:48:53.302019
4.2	0.021	250	250	-4895641.0	-4903759.0	-4908223.0	-4906938.0	-5866285.0	-5859502.0	-5858914.0	-5855879.0	-7.78579452	-0.838119509	20.9620293	1711464541.319672	6	12.0	26-03-24 15:49:01.319726
4.8	0.024	250	250	-4519101.0	-4526495.0	-4530610.0	-4529519.0	-5415372.0	-5408988.0	-5408478.0	-5405631.0	-7.18707958	-0.773704203	21.0120501	1711464549.3423328	6	12.0	26-03-24 15:49:09.342387
5.4	0.027	250	250	-4141999.0	-4148637.0	-4152429.0	-4151520.0	-4963467.0	-4957537.0	-4957115.0	-4954437.0	-6.58746947	-0.709144527	21.0475055	1711464557.4099188	6	12.0	26-03-24 15:49:17.409969
