# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.127	0.0	250	250	-7426217.0	-7439933.0	-7447164.0	-7445256.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8661847	9.9e+37	24.6840225	6	218.0	26-03-24 09:32:59.173449
0.6	0.002	250	250	-7153820.0	-7166406.0	-7172774.0	-7170429.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.376675	9.9e+37	24.6867871	6	218.0	26-03-24 09:33:07.011122
1.201	0.005	250	250	-6778862.0	-6790678.0	-6796710.0	-6794560.0	-8125750.0	-8116709.0	-8115817.0	-8111784.0	-10.7801211	-1.16092369	24.7254912	6	218.0	26-03-24 09:33:14.882348
1.8	0.008	250	250	-6402941.0	-6414052.0	-6419820.0	-6417797.0	-7675137.0	-7666554.0	-7665710.0	-7661832.0	-10.182464	-1.09655111	24.7273343	6	218.0	26-03-24 09:33:22.753366
2.401	0.011	250	250	-6025744.0	-6036086.0	-6041537.0	-6039670.0	-7222889.0	-7214748.0	-7213994.0	-7210314.0	-9.58260704	-1.0319228	24.7282558	6	218.0	26-03-24 09:33:30.623660
3.001	0.015	250	250	-5649169.0	-5658775.0	-5663874.0	-5662221.0	-6770966.0	-6763203.0	-6762497.0	-6759057.0	-8.98384328	-0.967344584	24.7921403	6	218.0	26-03-24 09:33:38.717475
3.6	0.018	250	250	-5272673.0	-5281529.0	-5286291.0	-5284835.0	-6319770.0	-6312487.0	-6311884.0	-6308568.0	-8.38522598	-0.90290754	24.6394901	6	218.0	26-03-24 09:33:46.561354
4.2	0.021	250	250	-4895794.0	-4903873.0	-4908336.0	-4907055.0	-5868475.0	-5861670.0	-5861114.0	-5858025.0	-7.78597764	-0.838433131	24.6978454	6	218.0	26-03-24 09:33:54.666442
4.8	0.024	250	250	-4519213.0	-4526570.0	-4530689.0	-4529603.0	-5417034.0	-5410631.0	-5410169.0	-5407257.0	-7.18725102	-0.773939786	24.6342601	6	218.0	26-03-24 09:34:02.530078
5.4	0.027	250	250	-4142213.0	-4148827.0	-4152633.0	-4151717.0	-4965020.0	-4959057.0	-4958634.0	-4955964.0	-6.5878116	-0.709367194	24.6250448	6	218.0	26-03-24 09:34:10.583979
6.0	0.03	250	250	-3765587.0	-3771455.0	-3774931.0	-3774207.0	-4513857.0	-4508331.0	-4507996.0	-4505506.0	-5.98897243	-0.644911499	24.7027522	6	218.0	26-03-24 09:34:18.622038
6.6	0.033	250	250	-3388498.0	-3393615.0	-3396781.0	-3396233.0	-4062024.0	-4056969.0	-4056707.0	-4054378.0	-5.38941888	-0.580371134	24.6526906	6	218.0	26-03-24 09:34:26.648616
7.2	0.036	250	250	-3011972.0	-3016358.0	-3019195.0	-3018835.0	-3610872.0	-3606230.0	-3606030.0	-3603897.0	-4.79077875	-0.515917538	24.667435	6	218.0	26-03-24 09:34:34.726638
7.8	0.039	250	250	-2634594.0	-2638232.0	-2640739.0	-2640569.0	-3158671.0	-3154445.0	-3154320.0	-3152391.0	-4.19080006	-0.451321415	24.6600628	6	218.0	26-03-24 09:34:42.799590
8.4	0.042	250	250	-2258130.0	-2261028.0	-2263223.0	-2263229.0	-2707427.0	-2703642.0	-2703601.0	-2701866.0	-3.59225337	-0.386854936	24.667435	6	218.0	26-03-24 09:34:50.826848
8.999	0.045	250	250	-1881666.0	-1883817.0	-1885686.0	-1885876.0	-2256179.0	-2252834.0	-2252865.0	-2251316.0	-2.99367707	-0.322393059	24.7617299	6	218.0	26-03-24 09:34:58.661521
9.599	0.048	250	250	-1504747.0	-1506153.0	-1507705.0	-1508075.0	-1804494.0	-1801589.0	-1801703.0	-1800343.0	-2.39445239	-0.257873561	24.798591	6	218.0	26-03-24 09:35:06.696192
10.2	0.051	250	250	-1127688.0	-1128354.0	-1129575.0	-1130138.0	-1352596.0	-1350115.0	-1350288.0	-1349110.0	-1.79496543	-0.193315233	24.7457648	6	218.0	26-03-24 09:35:14.783512
10.8	0.054	250	250	-750501.4	-750426.0	-751325.9	-752080.9	-900518.3	-898472.9	-898703.4	-897737.4	-1.19524452	-0.128740156	24.7982918	6	218.0	26-03-24 09:35:22.631748
11.4	0.058	250	250	-373822.0	-373001.2	-373584.4	-374513.9	-449032.8	-447435.5	-447778.2	-446960.6	-0.596277882	-0.0642243299	24.8517403	6	218.0	26-03-24 09:35:30.509007
12.0	0.061	250	250	3107.036	4670.428	4409.832	3298.356	2789.784	3948.26	3557.264	4151.732	0.0029863537	0.000311163873	24.8766215	6	218.0	26-03-24 09:35:38.315393
12.6	0.064	250	250	379846.0	382139.6	382202.1	380918.5	454350.1	455067.6	454610.3	455005.5	0.601985165	0.0648215039	24.9144041	6	218.0	26-03-24 09:35:46.376687
13.2	0.067	250	250	756801.4	759840.8	760227.4	758761.8	906198.7	906477.5	905939.0	906169.7	1.20127803	0.129358413	24.9033458	6	218.0	26-03-24 09:35:54.258366
13.799	0.07	250	250	1133297.0	1137081.0	1137787.0	1136141.0	1357451.0	1357298.0	1356695.0	1356705.0	1.79994095	0.193831518	24.8886014	6	218.0	26-03-24 09:36:02.124033
14.399	0.073	250	250	1510168.0	1514699.0	1515724.0	1513894.0	1809221.0	1808646.0	1807951.0	1807771.0	2.39913007	0.258371749	24.8333098	6	218.0	26-03-24 09:36:09.994864
14.999	0.076	250	250	1886806.0	1892083.0	1893434.0	1891412.0	2260578.0	2259558.0	2258804.0	2258424.0	2.99792719	0.322832143	24.7540585	6	218.0	26-03-24 09:36:17.866846
15.6	0.079	250	250	2264074.0	2270093.0	2271772.0	2269572.0	2712646.0	2711181.0	2710364.0	2709793.0	3.59775598	0.387423177	24.7254912	6	218.0	26-03-24 09:36:25.736083
16.2	0.082	250	250	2640974.0	2647731.0	2649723.0	2647342.0	3164416.0	3162515.0	3161606.0	3160857.0	4.19692906	0.451951412	24.7273343	6	218.0	26-03-24 09:36:33.801425
16.8	0.085	250	250	3017448.0	3024951.0	3027261.0	3024706.0	3615536.0	3613210.0	3612242.0	3611335.0	4.79554867	0.516393509	24.6468623	6	218.0	26-03-24 09:36:41.817019
17.4	0.088	250	250	3394241.0	3402497.0	3405125.0	3402383.0	4067303.0	4064535.0	4063497.0	4062368.0	5.39462635	0.580932401	24.7273343	6	218.0	26-03-24 09:36:49.904776
18.0	0.092	250	250	3771059.0	3780048.0	3782994.0	3780084.0	4519097.0	4515896.0	4514778.0	4513475.0	5.99369752	0.645476993	24.7411572	6	218.0	26-03-24 09:36:57.944941
18.6	0.095	250	250	4147977.0	4157723.0	4160981.0	4157876.0	4970679.0	4967076.0	4965848.0	4964363.0	6.59295767	0.709965644	24.8225506	6	218.0	26-03-24 09:37:05.768617
19.2	0.098	250	250	4524313.0	4534798.0	4538358.0	4535080.0	5421769.0	5417700.0	5416426.0	5414760.0	7.19129821	0.774414292	24.6892525	6	218.0	26-03-24 09:37:13.838456
19.8	0.101	250	250	4901413.0	4912623.0	4916525.0	4913062.0	5873252.0	5868761.0	5867388.0	5865537.0	7.79079413	0.838900954	24.8161	6	218.0	26-03-24 09:37:21.679765
20.4	0.104	250	250	5278144.0	5290152.0	5294362.0	5290700.0	6324823.0	6319909.0	6318477.0	6316409.0	8.38977736	0.903416454	24.7586662	6	218.0	26-03-24 09:37:29.711460
21.0	0.107	250	250	5654612.0	5667357.0	5671905.0	5668033.0	6776085.0	6770696.0	6769197.0	6766969.0	8.98834659	0.96788854	24.7264127	6	218.0	26-03-24 09:37:37.797448
21.6	0.11	250	250	6031081.0	6044550.0	6049441.0	6045401.0	7227379.0	7221575.0	7219993.0	7217562.0	9.58682254	1.03234051	24.7135114	6	218.0	26-03-24 09:37:45.632840
22.199	0.113	250	250	6406977.0	6421195.0	6426357.0	6422189.0	7677784.0	7671586.0	7669941.0	7667308.0	10.1844189	1.09670015	24.5841985	6	218.0	26-03-24 09:37:53.665877
22.799	0.117	250	250	6783185.0	6798222.0	6803634.0	6799313.0	8128971.0	8122322.0	8120607.0	8117756.0	10.7826658	1.16114386	24.597399	6	218.0	26-03-24 09:38:01.750599
