# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.082	0.0	250	250	-7445375.0	-7458779.0	-7465653.0	-7463432.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.8188036	1713960030.7977564	6	44.0	24-04-24 14:00:30.797824
0.6	0.002	250	250	-7153697.0	-7166242.0	-7172673.0	-7170169.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.7832524	1713960037.5659466	6	44.0	24-04-24 14:00:37.566013
1.2	0.005	250	250	-6778723.0	-6790528.0	-6796585.0	-6794292.0	-8125145.0	-8116252.0	-8115307.0	-8111236.0	-1.16091975	21.8038548	1713960044.3464386	6	44.0	24-04-24 14:00:44.346493
1.8	0.008	250	250	-6402827.0	-6413902.0	-6419645.0	-6417538.0	-7674752.0	-7666296.0	-7665419.0	-7661550.0	-1.09656446	21.8276195	1713960051.1277807	6	44.0	24-04-24 14:00:51.127830
2.401	0.011	250	250	-6025690.0	-6036026.0	-6041446.0	-6039528.0	-7222863.0	-7214819.0	-7214053.0	-7210374.0	-1.03200631	21.8259905	1713960057.909589	6	44.0	24-04-24 14:00:57.909645
3.001	0.015	250	250	-5649060.0	-5658652.0	-5663754.0	-5662024.0	-6771290.0	-6763692.0	-6762947.0	-6759496.0	-0.967484796	21.7951347	1713960064.6917486	6	44.0	24-04-24 14:01:04.691799
3.6	0.018	250	250	-5272566.0	-5281419.0	-5286183.0	-5284645.0	-6319899.0	-6312724.0	-6312105.0	-6308772.0	-0.903007655	21.8227324	1713960071.494866	6	44.0	24-04-24 14:01:11.494919
4.2	0.021	250	250	-4895680.0	-4903803.0	-4908235.0	-4906904.0	-5868184.0	-5861435.0	-5860860.0	-5857748.0	-0.838456382	21.7732865	1713960078.30202	6	44.0	24-04-24 14:01:18.302078
4.8	0.024	250	250	-4519169.0	-4526554.0	-4530656.0	-4529528.0	-5417078.0	-5410716.0	-5410229.0	-5407311.0	-0.774001723	21.7919725	1713960085.1110876	6	44.0	24-04-24 14:01:25.111138
5.4	0.027	250	250	-4142102.0	-4148724.0	-4152512.0	-4151562.0	-4965067.0	-4959190.0	-4958748.0	-4956045.0	-0.709430712	21.7263321	1713960091.9119544	6	44.0	24-04-24 14:01:31.912011
6.0	0.03	250	250	-3765541.0	-3771405.0	-3774906.0	-3774123.0	-4513848.0	-4508362.0	-4508007.0	-4505468.0	-0.644972706	21.6958597	1713960098.717724	6	44.0	24-04-24 14:01:38.717776
6.6	0.033	250	250	-3388428.0	-3393549.0	-3396728.0	-3396126.0	-4061816.0	-4056772.0	-4056482.0	-4054166.0	-0.580390526	21.6984469	1713960105.5233738	6	44.0	24-04-24 14:01:45.523431
7.2	0.036	250	250	-3011919.0	-3016290.0	-3019115.0	-3018733.0	-3610595.0	-3605982.0	-3605796.0	-3603644.0	-0.515918795	21.6767904	1713960112.325807	6	44.0	24-04-24 14:01:52.325864
