# 
ch1_10V	ch2_1V	time	Delay	a	
1631.6	1688.867	1718883191.8455994	0.2	0	20-06-24 13:33:11.845621
1626.667	1695.067	1718883192.0852265	0.2	0	20-06-24 13:33:12.085261
1625.733	1693.933	1718883192.325204	0.2	0	20-06-24 13:33:12.325225
1623.933	1687.333	1718883192.5602286	0.2	0	20-06-24 13:33:12.560246
1620.267	1695.133	1718883192.800307	0.2	0	20-06-24 13:33:12.800324
1623.467	1697.133	1718883193.0400176	0.2	0	20-06-24 13:33:13.040058
1630.0	1683.8	1718883193.2790504	0.2	0	20-06-24 13:33:13.279085
1622.933	1688.867	1718883193.5187063	0.2	0	20-06-24 13:33:13.518745
1619.4	1691.533	1718883193.7573113	0.2	0	20-06-24 13:33:13.757328
1633.6	1687.6	1718883193.9970205	0.2	0	20-06-24 13:33:13.997054
1634.333	1691.4	1718883194.2357755	0.2	0	20-06-24 13:33:14.235789
1624.4	1686.2	1718883194.4754527	0.2	0	20-06-24 13:33:14.475470
1620.6	1687.333	1718883194.714915	0.2	0	20-06-24 13:33:14.714933
1622.8	1688.0	1718883194.9530087	0.2	0	20-06-24 13:33:14.953033
1624.6	1689.067	1718883195.2163763	0.2	0	20-06-24 13:33:15.216409
1616.6	1693.867	1718883195.455204	0.2	0	20-06-24 13:33:15.455225
1624.067	1688.467	1718883195.6945703	0.2	0	20-06-24 13:33:15.694589
1624.733	1687.867	1718883195.9342728	0.2	0	20-06-24 13:33:15.934290
1623.267	1694.133	1718883196.1736832	0.2	0	20-06-24 13:33:16.173704
1616.533	1685.0	1718883196.4132693	0.2	0	20-06-24 13:33:16.413288
1615.467	1680.6	1718883196.652469	0.2	0	20-06-24 13:33:16.652488
1621.6	1685.733	1718883196.8916206	0.2	0	20-06-24 13:33:16.891650
1620.4	1680.733	1718883197.1305697	0.2	0	20-06-24 13:33:17.130590
1620.867	1690.933	1718883197.3693783	0.2	0	20-06-24 13:33:17.369406
1620.933	1689.133	1718883197.609368	0.2	0	20-06-24 13:33:17.609384
1619.8	1695.2	1718883197.8462088	0.2	0	20-06-24 13:33:17.846228
1623.333	1687.267	1718883198.0861752	0.2	0	20-06-24 13:33:18.086197
1626.2	1688.533	1718883198.3257437	0.2	0	20-06-24 13:33:18.325778
1621.133	1692.733	1718883198.5657008	0.2	0	20-06-24 13:33:18.565721
1621.067	1686.667	1718883198.8057745	0.2	0	20-06-24 13:33:18.805794
1629.333	1686.867	1718883199.0441582	0.2	0	20-06-24 13:33:19.044179
1626.067	1689.6	1718883199.282224	0.2	0	20-06-24 13:33:19.282241
1620.6	1692.933	1718883199.5210352	0.2	0	20-06-24 13:33:19.521054
1620.267	1692.933	1718883199.7596145	0.2	0	20-06-24 13:33:19.759661
1622.2	1684.533	1718883199.9983745	0.2	0	20-06-24 13:33:19.998397
1628.333	1692.067	1718883200.2373283	0.2	0	20-06-24 13:33:20.237355
1623.4	1687.933	1718883200.4763298	0.2	0	20-06-24 13:33:20.476344
1622.8	1693.2	1718883200.7154355	0.2	0	20-06-24 13:33:20.715515
1628.8	1693.6	1718883200.9551568	0.2	0	20-06-24 13:33:20.955183
1618.733	1695.533	1718883201.1943753	0.2	0	20-06-24 13:33:21.194407
1615.533	1692.333	1718883201.4333835	0.2	0	20-06-24 13:33:21.433402
1627.133	1699.4	1718883201.6723452	0.2	0	20-06-24 13:33:21.672377
1624.867	1687.267	1718883201.9123936	0.2	0	20-06-24 13:33:21.912427
1626.133	1697.067	1718883202.152416	0.2	0	20-06-24 13:33:22.152443
1620.067	1693.0	1718883202.3912494	0.2	0	20-06-24 13:33:22.391267
1632.6	1702.533	1718883202.6300905	0.2	0	20-06-24 13:33:22.630109
1628.6	1704.933	1718883202.8682232	0.2	0	20-06-24 13:33:22.868243
1628.2	1702.267	1718883203.106111	0.2	0	20-06-24 13:33:23.106149
1621.8	1695.667	1718883203.3416097	0.2	0	20-06-24 13:33:23.341635
1629.867	1699.8	1718883203.580839	0.2	0	20-06-24 13:33:23.580865
1623.4	1698.0	1718883203.8181639	0.2	0	20-06-24 13:33:23.818199
1632.267	1697.733	1718883204.0571141	0.2	0	20-06-24 13:33:24.057141
1625.667	1692.933	1718883204.295989	0.2	0	20-06-24 13:33:24.296007
1621.6	1699.4	1718883204.5352533	0.2	0	20-06-24 13:33:24.535272
1624.867	1692.6	1718883204.7748382	0.2	0	20-06-24 13:33:24.774871
1616.667	1694.667	1718883205.0140505	0.2	0	20-06-24 13:33:25.014067
1624.533	1690.867	1718883205.2526515	0.2	0	20-06-24 13:33:25.252671
1625.667	1698.6	1718883205.4918704	0.2	0	20-06-24 13:33:25.491885
1624.733	1692.8	1718883205.7313452	0.2	0	20-06-24 13:33:25.731365
1626.4	1687.533	1718883205.9697676	0.2	0	20-06-24 13:33:25.969838
1623.533	1693.667	1718883206.2088308	0.2	0	20-06-24 13:33:26.208850
1622.667	1696.067	1718883206.4458215	0.2	0	20-06-24 13:33:26.445870
1627.067	1692.067	1718883206.6844425	0.2	0	20-06-24 13:33:26.684461
1623.067	1690.867	1718883206.9231026	0.2	0	20-06-24 13:33:26.923144
1620.067	1697.067	1718883207.1621497	0.2	0	20-06-24 13:33:27.162168
1613.267	1693.4	1718883207.4001756	0.2	0	20-06-24 13:33:27.400193
1626.667	1680.8	1718883207.6373882	0.2	0	20-06-24 13:33:27.637406
1620.4	1691.933	1718883207.8762023	0.2	0	20-06-24 13:33:27.876222
1632.733	1696.0	1718883208.1151352	0.2	0	20-06-24 13:33:28.115155
1621.133	1698.333	1718883208.3553588	0.2	0	20-06-24 13:33:28.355377
1618.467	1687.2	1718883208.5943193	0.2	0	20-06-24 13:33:28.594354
1624.8	1693.267	1718883208.8332212	0.2	0	20-06-24 13:33:28.833265
1632.133	1687.933	1718883209.0721161	0.2	0	20-06-24 13:33:29.072134
1623.067	1691.2	1718883209.310356	0.2	0	20-06-24 13:33:29.310373
1620.0	1686.333	1718883209.5485964	0.2	0	20-06-24 13:33:29.548624
1626.0	1680.067	1718883209.7874522	0.2	0	20-06-24 13:33:29.787470
1625.8	1693.2	1718883210.0263176	0.2	0	20-06-24 13:33:30.026338
1625.933	1689.667	1718883210.2655098	0.2	0	20-06-24 13:33:30.265541
1625.4	1688.933	1718883210.5046449	0.2	0	20-06-24 13:33:30.504687
1622.8	1693.2	1718883210.743728	0.2	0	20-06-24 13:33:30.743748
1621.8	1691.2	1718883210.9825552	0.2	0	20-06-24 13:33:30.982572
1626.2	1693.6	1718883211.2213671	0.2	0	20-06-24 13:33:31.221390
1618.867	1693.267	1718883211.4611175	0.2	0	20-06-24 13:33:31.461140
1623.333	1690.0	1718883211.700021	0.2	0	20-06-24 13:33:31.700047
1622.133	1691.133	1718883211.9390962	0.2	0	20-06-24 13:33:31.939112
1625.133	1687.667	1718883212.177852	0.2	0	20-06-24 13:33:32.177887
1618.667	1682.867	1718883212.4185462	0.2	0	20-06-24 13:33:32.418591
1618.6	1689.667	1718883212.6532805	0.2	0	20-06-24 13:33:32.653299
1623.267	1686.6	1718883212.891819	0.2	0	20-06-24 13:33:32.891847
1623.667	1690.267	1718883213.1312034	0.2	0	20-06-24 13:33:33.131230
1619.067	1692.8	1718883213.3698268	0.2	0	20-06-24 13:33:33.369850
1612.933	1691.533	1718883213.6095529	0.2	0	20-06-24 13:33:33.609575
1618.333	1684.8	1718883213.8491194	0.2	0	20-06-24 13:33:33.849139
1630.6	1693.533	1718883214.0877833	0.2	0	20-06-24 13:33:34.087801
1625.8	1685.867	1718883214.3266711	0.2	0	20-06-24 13:33:34.326691
1623.333	1693.2	1718883214.5659366	0.2	0	20-06-24 13:33:34.565954
1622.8	1689.533	1718883214.8067977	0.2	0	20-06-24 13:33:34.806824
1625.6	1697.133	1718883215.0462174	0.2	0	20-06-24 13:33:35.046239
1629.0	1686.4	1718883215.2834136	0.2	0	20-06-24 13:33:35.283455
1615.333	1690.467	1718883215.523136	0.2	0	20-06-24 13:33:35.523155
1616.267	1691.8	1718883215.7616353	0.2	0	20-06-24 13:33:35.761659
1622.533	1689.333	1718883215.9999783	0.2	0	20-06-24 13:33:35.999992
1624.667	1685.667	1718883216.2399542	0.2	0	20-06-24 13:33:36.239989
1623.733	1680.533	1718883216.4785933	0.2	0	20-06-24 13:33:36.478621
1622.933	1696.133	1718883216.7177112	0.2	0	20-06-24 13:33:36.717745
1625.467	1682.333	1718883216.9582152	0.2	0	20-06-24 13:33:36.958239
1624.2	1692.067	1718883217.196828	0.2	0	20-06-24 13:33:37.196846
1623.667	1694.133	1718883217.4357586	0.2	0	20-06-24 13:33:37.435790
1624.8	1684.733	1718883217.6746228	0.2	0	20-06-24 13:33:37.674655
1625.133	1689.933	1718883217.923918	0.2	0	20-06-24 13:33:37.923965
1622.467	1687.733	1718883218.1640773	0.2	0	20-06-24 13:33:38.164110
1633.533	1685.267	1718883218.402993	0.2	0	20-06-24 13:33:38.403030
1621.8	1688.2	1718883218.6420138	0.2	0	20-06-24 13:33:38.642046
1626.067	1685.733	1718883218.8809292	0.2	0	20-06-24 13:33:38.880950
1621.933	1691.067	1718883219.121386	0.2	0	20-06-24 13:33:39.121410
1625.333	1688.333	1718883219.3601656	0.2	0	20-06-24 13:33:39.360183
1624.267	1689.733	1718883219.5988493	0.2	0	20-06-24 13:33:39.598869
1620.067	1686.333	1718883219.8361225	0.2	0	20-06-24 13:33:39.836145
1627.333	1688.533	1718883220.0753288	0.2	0	20-06-24 13:33:40.075347
1620.867	1689.933	1718883220.3138251	0.2	0	20-06-24 13:33:40.313858
1622.533	1688.533	1718883220.5524144	0.2	0	20-06-24 13:33:40.552429
1621.733	1687.067	1718883220.7916892	0.2	0	20-06-24 13:33:40.791707
1626.333	1692.133	1718883221.0306933	0.2	0	20-06-24 13:33:41.030711
1625.733	1695.4	1718883221.2701538	0.2	0	20-06-24 13:33:41.270193
1625.933	1689.733	1718883221.5092351	0.2	0	20-06-24 13:33:41.509260
1627.467	1689.867	1718883221.7478738	0.2	0	20-06-24 13:33:41.747892
1625.333	1696.067	1718883221.9855423	0.2	0	20-06-24 13:33:41.985554
1619.6	1697.133	1718883222.2253776	0.2	0	20-06-24 13:33:42.225403
1621.133	1687.0	1718883222.4641182	0.2	0	20-06-24 13:33:42.464133
1622.533	1692.4	1718883222.7026577	0.2	0	20-06-24 13:33:42.702676
1630.333	1696.2	1718883222.9412894	0.2	0	20-06-24 13:33:42.941305
1626.867	1688.667	1718883223.1764758	0.2	0	20-06-24 13:33:43.176497
1620.8	1692.067	1718883223.4152198	0.2	0	20-06-24 13:33:43.415238
1630.733	1693.0	1718883223.6551619	0.2	0	20-06-24 13:33:43.655182
1627.333	1694.667	1718883223.8949313	0.2	0	20-06-24 13:33:43.894959
1620.467	1682.667	1718883224.134451	0.2	0	20-06-24 13:33:44.134478
1626.733	1694.933	1718883224.3734853	0.2	0	20-06-24 13:33:44.373503
1626.2	1690.0	1718883224.6124153	0.2	0	20-06-24 13:33:44.612433
1625.733	1688.6	1718883224.8511412	0.2	0	20-06-24 13:33:44.851159
1627.533	1695.733	1718883225.0905166	0.2	0	20-06-24 13:33:45.090554
1622.133	1692.067	1718883225.335554	0.2	0	20-06-24 13:33:45.335584
1620.533	1687.067	1718883225.5742667	0.2	0	20-06-24 13:33:45.574286
1623.467	1691.533	1718883225.8102934	0.2	0	20-06-24 13:33:45.810326
1619.267	1687.2	1718883226.049999	0.2	0	20-06-24 13:33:46.050031
1618.667	1688.0	1718883226.288771	0.2	0	20-06-24 13:33:46.288785
1614.133	1693.6	1718883226.5275395	0.2	0	20-06-24 13:33:46.527558
1618.733	1695.667	1718883226.765986	0.2	0	20-06-24 13:33:46.766014
1621.267	1684.933	1718883227.036939	0.2	0	20-06-24 13:33:47.036978
1623.067	1698.733	1718883227.2771955	0.2	0	20-06-24 13:33:47.277214
1622.533	1695.2	1718883227.5153737	0.2	0	20-06-24 13:33:47.515400
1618.533	1691.6	1718883227.7536206	0.2	0	20-06-24 13:33:47.753644
1618.2	1691.733	1718883227.9925444	0.2	0	20-06-24 13:33:47.992557
1630.333	1697.0	1718883228.2317305	0.2	0	20-06-24 13:33:48.231773
1625.067	1688.733	1718883228.471418	0.2	0	20-06-24 13:33:48.471441
1632.933	1694.067	1718883228.7112184	0.2	0	20-06-24 13:33:48.711242
1631.667	1694.133	1718883228.951248	0.2	0	20-06-24 13:33:48.951280
1623.133	1694.067	1718883229.1910164	0.2	0	20-06-24 13:33:49.191035
1626.4	1691.667	1718883229.429325	0.2	0	20-06-24 13:33:49.429340
1625.933	1686.867	1718883229.6683457	0.2	0	20-06-24 13:33:49.668378
1625.067	1688.2	1718883229.908094	0.2	0	20-06-24 13:33:49.908127
1630.133	1693.933	1718883230.147661	0.2	0	20-06-24 13:33:50.147692
1620.067	1692.2	1718883230.386831	0.2	0	20-06-24 13:33:50.386866
1623.933	1686.733	1718883230.6252806	0.2	0	20-06-24 13:33:50.625296
1626.733	1692.133	1718883230.865112	0.2	0	20-06-24 13:33:50.865132
1621.8	1694.667	1718883231.1048512	0.2	0	20-06-24 13:33:51.104881
1626.867	1699.0	1718883231.343329	0.2	0	20-06-24 13:33:51.343344
1619.8	1690.867	1718883231.5825324	0.2	0	20-06-24 13:33:51.582551
1620.467	1688.4	1718883231.8212805	0.2	0	20-06-24 13:33:51.821294
1622.733	1689.467	1718883232.06005	0.2	0	20-06-24 13:33:52.060063
1624.267	1690.733	1718883232.2970526	0.2	0	20-06-24 13:33:52.297070
1625.733	1696.133	1718883232.535952	0.2	0	20-06-24 13:33:52.535982
1629.733	1697.133	1718883232.7746174	0.2	0	20-06-24 13:33:52.774637
1628.2	1693.067	1718883233.0193992	0.2	0	20-06-24 13:33:53.019428
1626.467	1687.933	1718883233.258157	0.2	0	20-06-24 13:33:53.258175
1625.867	1693.0	1718883233.4964972	0.2	0	20-06-24 13:33:53.496525
1619.6	1695.067	1718883233.73559	0.2	0	20-06-24 13:33:53.735621
1621.667	1689.2	1718883233.9751804	0.2	0	20-06-24 13:33:53.975221
1626.667	1696.4	1718883234.2148147	0.2	0	20-06-24 13:33:54.214860
1625.4	1691.867	1718883234.4528112	0.2	0	20-06-24 13:33:54.452829
1621.0	1690.4	1718883234.6918404	0.2	0	20-06-24 13:33:54.691858
1624.467	1690.267	1718883234.9309762	0.2	0	20-06-24 13:33:54.931008
1624.933	1694.667	1718883235.1706402	0.2	0	20-06-24 13:33:55.170676
1623.467	1683.133	1718883235.4107726	0.2	0	20-06-24 13:33:55.410806
1623.067	1688.733	1718883235.6502492	0.2	0	20-06-24 13:33:55.650270
1617.4	1693.133	1718883235.8894305	0.2	0	20-06-24 13:33:55.889473
1620.867	1695.8	1718883236.1302907	0.2	0	20-06-24 13:33:56.130331
1618.4	1689.467	1718883236.3702679	0.2	0	20-06-24 13:33:56.370307
1618.533	1693.733	1718883236.6085997	0.2	0	20-06-24 13:33:56.608629
1620.467	1692.267	1718883236.8469372	0.2	0	20-06-24 13:33:56.846952
1623.467	1681.333	1718883237.0851562	0.2	0	20-06-24 13:33:57.085179
1618.267	1690.133	1718883237.3239477	0.2	0	20-06-24 13:33:57.323965
1629.067	1692.2	1718883237.5583618	0.2	0	20-06-24 13:33:57.558379
1623.667	1683.867	1718883237.7973797	0.2	0	20-06-24 13:33:57.797409
1614.267	1682.8	1718883238.0365655	0.2	0	20-06-24 13:33:58.036600
1621.4	1695.867	1718883238.2761526	0.2	0	20-06-24 13:33:58.276173
1632.8	1691.133	1718883238.5148067	0.2	0	20-06-24 13:33:58.514821
1627.267	1700.0	1718883238.754064	0.2	0	20-06-24 13:33:58.754095
1627.733	1687.067	1718883238.993191	0.2	0	20-06-24 13:33:58.993241
1621.533	1688.333	1718883239.2328663	0.2	0	20-06-24 13:33:59.232884
1624.867	1686.067	1718883239.471805	0.2	0	20-06-24 13:33:59.471829
1620.4	1686.533	1718883239.7113566	0.2	0	20-06-24 13:33:59.711391
1624.0	1696.733	1718883239.9510517	0.2	0	20-06-24 13:33:59.951073
1615.933	1683.2	1718883240.1870074	0.2	0	20-06-24 13:34:00.187052
1627.733	1688.733	1718883240.4270678	0.2	0	20-06-24 13:34:00.427110
1618.867	1687.4	1718883240.6617386	0.2	0	20-06-24 13:34:00.661762
1625.533	1689.733	1718883240.8983376	0.2	0	20-06-24 13:34:00.898360
1621.467	1692.333	1718883241.13763	0.2	0	20-06-24 13:34:01.137670
1620.867	1683.8	1718883241.3766963	0.2	0	20-06-24 13:34:01.376735
1616.6	1688.067	1718883241.615045	0.2	0	20-06-24 13:34:01.615069
1621.6	1687.4	1718883241.8548193	0.2	0	20-06-24 13:34:01.854842
1623.4	1684.467	1718883242.0944173	0.2	0	20-06-24 13:34:02.094438
1624.333	1690.267	1718883242.3337393	0.2	0	20-06-24 13:34:02.333757
1625.6	1683.4	1718883242.5725713	0.2	0	20-06-24 13:34:02.572590
1620.0	1692.133	1718883242.811336	0.2	0	20-06-24 13:34:02.811359
1623.667	1681.6	1718883243.0509624	0.2	0	20-06-24 13:34:03.050984
1616.333	1684.4	1718883243.2905962	0.2	0	20-06-24 13:34:03.290621
1628.533	1696.6	1718883243.5258434	0.2	0	20-06-24 13:34:03.525866
1623.8	1685.2	1718883243.7647378	0.2	0	20-06-24 13:34:03.764759
1618.933	1693.0	1718883244.002733	0.2	0	20-06-24 13:34:04.002756
1618.933	1679.0	1718883244.2391074	0.2	0	20-06-24 13:34:04.239142
1623.2	1692.133	1718883244.477417	0.2	0	20-06-24 13:34:04.477432
1627.4	1684.133	1718883244.7162056	0.2	0	20-06-24 13:34:04.716224
1627.667	1690.6	1718883244.955175	0.2	0	20-06-24 13:34:04.955192
1616.133	1693.333	1718883245.1943812	0.2	0	20-06-24 13:34:05.194411
1622.267	1693.333	1718883245.4335773	0.2	0	20-06-24 13:34:05.433595
1629.6	1688.867	1718883245.673463	0.2	0	20-06-24 13:34:05.673494
1624.8	1688.467	1718883245.9124775	0.2	0	20-06-24 13:34:05.912496
1622.0	1692.267	1718883246.1520984	0.2	0	20-06-24 13:34:06.152135
1621.333	1694.2	1718883246.4013503	0.2	0	20-06-24 13:34:06.401368
1615.667	1693.133	1718883246.641553	0.2	0	20-06-24 13:34:06.641591
1627.133	1692.8	1718883246.8803313	0.2	0	20-06-24 13:34:06.880346
1620.667	1688.867	1718883247.1199684	0.2	0	20-06-24 13:34:07.119987
1617.067	1683.2	1718883247.3587804	0.2	0	20-06-24 13:34:07.358840
1611.067	1689.0	1718883247.5974147	0.2	0	20-06-24 13:34:07.597437
1624.133	1679.733	1718883247.8383796	0.2	0	20-06-24 13:34:07.838397
1621.933	1692.4	1718883248.078153	0.2	0	20-06-24 13:34:08.078172
1620.467	1691.133	1718883248.316524	0.2	0	20-06-24 13:34:08.316539
1620.267	1691.2	1718883248.5558257	0.2	0	20-06-24 13:34:08.555853
1619.0	1692.133	1718883248.7940636	0.2	0	20-06-24 13:34:08.794095
1620.867	1687.267	1718883249.0324419	0.2	0	20-06-24 13:34:09.032463
1621.933	1683.4	1718883249.2724276	0.2	0	20-06-24 13:34:09.272459
1616.667	1694.267	1718883249.5117352	0.2	0	20-06-24 13:34:09.511761
1625.867	1694.067	1718883249.751433	0.2	0	20-06-24 13:34:09.751470
1624.4	1691.333	1718883249.990434	0.2	0	20-06-24 13:34:09.990456
1619.267	1695.2	1718883250.2290509	0.2	0	20-06-24 13:34:10.229074
1617.6	1696.733	1718883250.467901	0.2	0	20-06-24 13:34:10.467924
1617.8	1692.8	1718883250.7073977	0.2	0	20-06-24 13:34:10.707444
1626.533	1688.667	1718883250.947356	0.2	0	20-06-24 13:34:10.947381
1623.8	1693.933	1718883251.1866205	0.2	0	20-06-24 13:34:11.186644
1625.533	1693.867	1718883251.4236686	0.2	0	20-06-24 13:34:11.423686
1625.6	1693.2	1718883251.6624289	0.2	0	20-06-24 13:34:11.662447
1629.533	1697.4	1718883251.9016588	0.2	0	20-06-24 13:34:11.901690
1617.667	1689.6	1718883252.1411948	0.2	0	20-06-24 13:34:12.141225
1626.0	1691.8	1718883252.3804965	0.2	0	20-06-24 13:34:12.380529
1617.333	1685.6	1718883252.6196914	0.2	0	20-06-24 13:34:12.619716
1621.0	1686.733	1718883252.8587403	0.2	0	20-06-24 13:34:12.858788
1621.733	1691.067	1718883253.098547	0.2	0	20-06-24 13:34:13.098581
1614.733	1687.0	1718883253.3382869	0.2	0	20-06-24 13:34:13.338305
1616.8	1689.0	1718883253.5768118	0.2	0	20-06-24 13:34:13.576832
1622.267	1691.867	1718883253.81548	0.2	0	20-06-24 13:34:13.815509
1620.533	1685.6	1718883254.0539157	0.2	0	20-06-24 13:34:14.053941
1622.2	1684.267	1718883254.2930264	0.2	0	20-06-24 13:34:14.293061
1623.533	1687.667	1718883254.5323105	0.2	0	20-06-24 13:34:14.532330
1627.133	1686.467	1718883254.7717571	0.2	0	20-06-24 13:34:14.771779
1629.333	1685.133	1718883255.0103407	0.2	0	20-06-24 13:34:15.010365
1620.0	1679.4	1718883255.248433	0.2	0	20-06-24 13:34:15.248452
1630.333	1686.933	1718883255.4871008	0.2	0	20-06-24 13:34:15.487132
1630.467	1689.6	1718883255.7255325	0.2	0	20-06-24 13:34:15.725564
1626.6	1690.2	1718883255.9647267	0.2	0	20-06-24 13:34:15.964762
1629.467	1683.867	1718883256.2045116	0.2	0	20-06-24 13:34:16.204544
1626.2	1691.333	1718883256.4435549	0.2	0	20-06-24 13:34:16.443591
1623.867	1690.133	1718883256.679731	0.2	0	20-06-24 13:34:16.679751
1627.867	1693.6	1718883256.9200292	0.2	0	20-06-24 13:34:16.920055
1621.333	1692.467	1718883257.1589048	0.2	0	20-06-24 13:34:17.158922
1624.867	1690.8	1718883257.3983612	0.2	0	20-06-24 13:34:17.398390
1627.6	1694.533	1718883257.6380687	0.2	0	20-06-24 13:34:17.638109
1623.933	1690.2	1718883257.8780115	0.2	0	20-06-24 13:34:17.878045
1629.6	1688.533	1718883258.118176	0.2	0	20-06-24 13:34:18.118218
1624.267	1693.933	1718883258.357609	0.2	0	20-06-24 13:34:18.357625
1619.133	1694.733	1718883258.5965486	0.2	0	20-06-24 13:34:18.596583
1628.6	1694.667	1718883258.8614566	0.2	0	20-06-24 13:34:18.861474
1627.333	1685.133	1718883259.10097	0.2	0	20-06-24 13:34:19.100991
1625.267	1700.2	1718883259.3399165	0.2	0	20-06-24 13:34:19.339951
1627.0	1691.133	1718883259.578929	0.2	0	20-06-24 13:34:19.578947
1622.867	1685.867	1718883259.8161967	0.2	0	20-06-24 13:34:19.816237
1618.067	1694.667	1718883260.0566823	0.2	0	20-06-24 13:34:20.056709
1623.067	1683.6	1718883260.2952106	0.2	0	20-06-24 13:34:20.295230
1622.467	1691.333	1718883260.53429	0.2	0	20-06-24 13:34:20.534307
1628.4	1688.267	1718883260.7735453	0.2	0	20-06-24 13:34:20.773567
1631.8	1689.6	1718883261.0132518	0.2	0	20-06-24 13:34:21.013270
1623.0	1692.467	1718883261.252446	0.2	0	20-06-24 13:34:21.252477
1626.0	1698.4	1718883261.4917216	0.2	0	20-06-24 13:34:21.491754
1624.067	1692.6	1718883261.731338	0.2	0	20-06-24 13:34:21.731375
1622.667	1688.667	1718883261.970983	0.2	0	20-06-24 13:34:21.971015
1628.667	1688.267	1718883262.210784	0.2	0	20-06-24 13:34:22.210807
1627.6	1684.733	1718883262.4462738	0.2	0	20-06-24 13:34:22.446293
1625.4	1682.467	1718883262.684685	0.2	0	20-06-24 13:34:22.684706
1624.733	1689.467	1718883262.9238048	0.2	0	20-06-24 13:34:22.923850
1631.533	1692.067	1718883263.1637144	0.2	0	20-06-24 13:34:23.163734
1625.867	1701.8	1718883263.4030907	0.2	0	20-06-24 13:34:23.403132
1616.667	1684.867	1718883263.6419888	0.2	0	20-06-24 13:34:23.642021
1621.333	1693.533	1718883263.8809292	0.2	0	20-06-24 13:34:23.880951
1620.667	1699.067	1718883264.120983	0.2	0	20-06-24 13:34:24.121005
1631.667	1687.0	1718883264.3599155	0.2	0	20-06-24 13:34:24.359947
1619.867	1690.933	1718883264.6001477	0.2	0	20-06-24 13:34:24.600189
1622.733	1702.4	1718883264.8393893	0.2	0	20-06-24 13:34:24.839409
1617.267	1689.933	1718883265.0781248	0.2	0	20-06-24 13:34:25.078157
1624.933	1696.6	1718883265.3172216	0.2	0	20-06-24 13:34:25.317240
1623.733	1693.467	1718883265.5567732	0.2	0	20-06-24 13:34:25.556793
1618.267	1691.867	1718883265.795853	0.2	0	20-06-24 13:34:25.795886
1622.533	1692.333	1718883266.0355155	0.2	0	20-06-24 13:34:26.035540
1619.267	1695.533	1718883266.2751148	0.2	0	20-06-24 13:34:26.275146
1624.0	1689.6	1718883266.5145595	0.2	0	20-06-24 13:34:26.514601
1618.667	1693.933	1718883266.753545	0.2	0	20-06-24 13:34:26.753561
1612.6	1698.067	1718883266.992615	0.2	0	20-06-24 13:34:26.992645
1617.0	1695.0	1718883267.2315753	0.2	0	20-06-24 13:34:27.231592
1622.467	1688.667	1718883267.4716918	0.2	0	20-06-24 13:34:27.471719
1627.267	1689.933	1718883267.7079928	0.2	0	20-06-24 13:34:27.708029
1619.933	1687.4	1718883267.948607	0.2	0	20-06-24 13:34:27.948641
1620.533	1684.533	1718883268.1883562	0.2	0	20-06-24 13:34:28.188373
1624.8	1694.933	1718883268.42714	0.2	0	20-06-24 13:34:28.427164
1620.933	1696.067	1718883268.6658468	0.2	0	20-06-24 13:34:28.665864
1626.667	1687.067	1718883268.9055297	0.2	0	20-06-24 13:34:28.905548
1625.733	1695.333	1718883269.1442263	0.2	0	20-06-24 13:34:29.144244
1619.4	1693.0	1718883269.3838768	0.2	0	20-06-24 13:34:29.383896
1629.333	1691.8	1718883269.623753	0.2	0	20-06-24 13:34:29.623786
1624.267	1688.467	1718883269.8638892	0.2	0	20-06-24 13:34:29.863912
1620.533	1696.667	1718883270.1078632	0.2	0	20-06-24 13:34:30.107888
1623.267	1695.8	1718883270.3458192	0.2	0	20-06-24 13:34:30.345837
1611.467	1688.667	1718883270.5850441	0.2	0	20-06-24 13:34:30.585089
1618.8	1689.267	1718883270.8251827	0.2	0	20-06-24 13:34:30.825201
1625.333	1690.6	1718883271.0639844	0.2	0	20-06-24 13:34:31.064023
1624.933	1695.867	1718883271.303182	0.2	0	20-06-24 13:34:31.303206
1623.333	1691.2	1718883271.5432186	0.2	0	20-06-24 13:34:31.543264
1621.333	1692.667	1718883271.7832966	0.2	0	20-06-24 13:34:31.783332
1623.467	1693.8	1718883272.0228024	0.2	0	20-06-24 13:34:32.022823
1623.667	1693.333	1718883272.2626073	0.2	0	20-06-24 13:34:32.262631
1621.267	1690.2	1718883272.502819	0.2	0	20-06-24 13:34:32.502838
1628.2	1685.267	1718883272.7422595	0.2	0	20-06-24 13:34:32.742278
1629.8	1687.333	1718883272.9814966	0.2	0	20-06-24 13:34:32.981514
1626.6	1693.6	1718883273.2216256	0.2	0	20-06-24 13:34:33.221664
1617.133	1691.733	1718883273.461705	0.2	0	20-06-24 13:34:33.461721
1626.867	1694.067	1718883273.7007244	0.2	0	20-06-24 13:34:33.700739
1624.933	1685.267	1718883273.9403074	0.2	0	20-06-24 13:34:33.940325
1632.2	1695.333	1718883274.1794968	0.2	0	20-06-24 13:34:34.179530
1621.0	1699.133	1718883274.4184806	0.2	0	20-06-24 13:34:34.418495
1628.8	1698.133	1718883274.6579494	0.2	0	20-06-24 13:34:34.657970
1619.8	1688.267	1718883274.897579	0.2	0	20-06-24 13:34:34.897597
1626.2	1696.6	1718883275.1365418	0.2	0	20-06-24 13:34:35.136561
1625.0	1693.2	1718883275.37564	0.2	0	20-06-24 13:34:35.375658
1625.933	1682.667	1718883275.615202	0.2	0	20-06-24 13:34:35.615234
