# keith - ch2, keys - ch1
Keithley V	Keysight V	hvpsu1	hvpsu2	hvpsu3	hvpsu4	Delay	a	b	
202.968423	189.103617	8153.5	6153.5	8153.5	6153.5	2.0	8153.5	-2000.0	19-12-23 19:34:39.706677
201.44526	187.875793	8153.5	6353.5	8153.5	6353.5	2.0	8153.5	-1800.0	19-12-23 19:34:42.983517
199.929494	187.884186	8153.5	6553.5	8153.5	6553.5	2.0	8153.5	-1600.0	19-12-23 19:34:46.260421
198.403343	187.884188	8153.5	6753.5	8153.5	6753.5	2.0	8153.5	-1400.0	19-12-23 19:34:49.537369
196.878148	187.884535	8153.5	6953.5	8153.5	6953.5	2.0	8153.5	-1200.0	19-12-23 19:34:52.653661
195.351474	187.884499	8153.5	7153.5	8153.5	7153.5	2.0	8153.5	-1000.0	19-12-23 19:34:55.885993
193.826682	187.884478	8153.5	7353.5	8153.5	7353.5	2.0	8153.5	-800.0	19-12-23 19:34:59.163011
192.301406	187.884296	8153.5	7553.5	8153.5	7553.5	2.0	8153.5	-600.0	19-12-23 19:35:02.439714
190.776764	187.884495	8153.5	7753.5	8153.5	7753.5	2.0	8153.5	-400.0	19-12-23 19:35:05.716664
189.251779	187.884462	8153.5	7953.5	8153.5	7953.5	2.0	8153.5	-200.0	19-12-23 19:35:08.890042
187.723264	187.884268	8153.5	8153.5	8153.5	8153.5	2.0	8153.5	0.0	19-12-23 19:35:12.167721
186.197737	187.884512	8153.5	8353.5	8153.5	8353.5	2.0	8153.5	200.0	19-12-23 19:35:15.342299
184.67284	187.884646	8153.5	8553.5	8153.5	8553.5	2.0	8153.5	400.0	19-12-23 19:35:18.618899
183.148504	187.88461	8153.5	8753.5	8153.5	8753.5	2.0	8153.5	600.0	19-12-23 19:35:21.895695
181.62145	187.884324	8153.5	8953.5	8153.5	8953.5	2.0	8153.5	800.0	19-12-23 19:35:25.068895
180.096535	187.884758	8153.5	9153.5	8153.5	9153.5	2.0	8153.5	1000.0	19-12-23 19:35:28.347124
178.571289	187.884684	8153.5	9353.5	8153.5	9353.5	2.0	8153.5	1200.0	19-12-23 19:35:31.623984
177.046715	187.884598	8153.5	9553.5	8153.5	9553.5	2.0	8153.5	1400.0	19-12-23 19:35:34.798598
175.521725	187.884668	8153.5	9753.5	8153.5	9753.5	2.0	8153.5	1600.0	19-12-23 19:35:38.075005
173.992079	187.053392	8153.5	9953.5	8153.5	9953.5	2.0	8153.5	1800.0	19-12-23 19:35:41.352178
172.467659	185.575224	8153.5	10153.5	8153.5	10153.5	2.0	8153.5	2000.0	19-12-23 19:35:44.628859
