# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.011	0.0	250	250	-7453748.0	-7466852.0	-7473389.0	-7471036.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.5939015	1714046167.5223222	6	1.0	25-04-24 13:56:07.522385
0.6	0.002	250	250	-7156959.0	-7169577.0	-7175990.0	-7173580.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.6240865	1714046174.2996352	6	1.0	25-04-24 13:56:14.299717
1.2	0.005	250	250	-6780409.0	-6792287.0	-6798375.0	-6796112.0	-8126316.0	-8117435.0	-8116417.0	-8112423.0	-1.16108287	21.6915475	1714046181.0975437	6	1.0	25-04-24 13:56:21.097595
1.799	0.008	250	250	-6404040.0	-6415190.0	-6420942.0	-6418850.0	-7675080.0	-7666663.0	-7665726.0	-7661894.0	-1.09660862	21.7408017	1714046187.888902	6	1.0	25-04-24 13:56:27.888969
2.4	0.011	250	250	-6026554.0	-6036910.0	-6042376.0	-6040472.0	-7222686.0	-7214664.0	-7213755.0	-7210140.0	-1.03197513	21.7630332	1714046194.6823394	6	1.0	25-04-24 13:56:34.682389
3.0	0.014	250	250	-5649840.0	-5659462.0	-5664533.0	-5662881.0	-6771317.0	-6763755.0	-6762978.0	-6759491.0	-0.967485719	21.8001176	1714046201.481914	6	1.0	25-04-24 13:56:41.481975
3.6	0.017	250	250	-5273276.0	-5282139.0	-5286927.0	-5285443.0	-6320020.0	-6312844.0	-6312109.0	-6308851.0	-0.903002194	21.8324108	1714046208.281232	6	1.0	25-04-24 13:56:48.281281
4.2	0.021	250	250	-4896346.0	-4904450.0	-4908908.0	-4907627.0	-5868223.0	-5861481.0	-5860839.0	-5857811.0	-0.838463551	21.8744781	1714046215.0672615	6	1.0	25-04-24 13:56:55.067326
4.799	0.024	250	250	-4519733.0	-4527118.0	-4531255.0	-4530141.0	-5417048.0	-5410713.0	-5410163.0	-5407293.0	-0.774005689	21.9276611	1714046221.8637297	6	1.0	25-04-24 13:57:01.863783
5.4	0.027	250	250	-4142686.0	-4149327.0	-4153140.0	-4152188.0	-4965286.0	-4959421.0	-4958939.0	-4956266.0	-0.709473031	21.9550672	1714046228.6555097	6	1.0	25-04-24 13:57:08.655566
