# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.098	0.0	250	250	-7436758.0	-7450407.0	-7457449.0	-7455458.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8733499	9.9e+37	24.3839521	6	135.0	26-03-24 02:01:43.511030
0.601	0.002	250	250	-7153709.0	-7166307.0	-7172675.0	-7170305.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3764659	9.9e+37	24.3173031	6	135.0	26-03-24 02:01:51.347651
1.201	0.005	250	250	-6778718.0	-6790611.0	-6796595.0	-6794424.0	-8124728.0	-8115717.0	-8114795.0	-8110797.0	-10.7799271	-1.16078545	24.2515755	6	135.0	26-03-24 02:01:59.195867
1.8	0.008	250	250	-6402809.0	-6413932.0	-6419614.0	-6417635.0	-7673907.0	-7665358.0	-7664514.0	-7660682.0	-10.1821671	-1.09635097	24.3532426	6	135.0	26-03-24 02:02:07.021701
2.401	0.011	250	250	-6025647.0	-6036020.0	-6041330.0	-6039576.0	-7221512.0	-7213440.0	-7212657.0	-7209008.0	-9.58248708	-1.03174055	24.4125194	6	135.0	26-03-24 02:02:15.097730
3.001	0.014	250	250	-5649036.0	-5658668.0	-5663725.0	-5662088.0	-6770407.0	-6762762.0	-6762015.0	-6758564.0	-8.98365461	-0.967282888	24.3633794	6	135.0	26-03-24 02:02:22.951721
3.601	0.018	250	250	-5272534.0	-5281388.0	-5286131.0	-5284691.0	-6319126.0	-6311927.0	-6311269.0	-6308007.0	-8.38497608	-0.902803555	24.3553848	6	135.0	26-03-24 02:02:30.983345
4.201	0.021	250	250	-4895622.0	-4903751.0	-4908162.0	-4906907.0	-5867408.0	-5860629.0	-5860036.0	-5856980.0	-7.7857239	-0.838271912	24.3056224	6	135.0	26-03-24 02:02:39.042313
4.8	0.024	250	250	-4519039.0	-4526419.0	-4530521.0	-4529453.0	-5416009.0	-5409676.0	-5409141.0	-5406266.0	-7.18700615	-0.773807031	24.2011907	6	135.0	26-03-24 02:02:46.903048
5.4	0.027	250	250	-4142053.0	-4148680.0	-4152459.0	-4151577.0	-4964465.0	-4958533.0	-4958086.0	-4955398.0	-6.58754028	-0.709288006	24.1588005	6	135.0	26-03-24 02:02:54.712756
6.0	0.03	250	250	-3765397.0	-3771289.0	-3774757.0	-3774049.0	-4513213.0	-4507736.0	-4507359.0	-4504864.0	-5.98875592	-0.644832319	24.1495853	6	135.0	26-03-24 02:03:02.566472
6.6	0.033	250	250	-3388389.0	-3393537.0	-3396674.0	-3396152.0	-4061397.0	-4056361.0	-4056069.0	-4053728.0	-5.38932054	-0.580267721	24.1219395	6	135.0	26-03-24 02:03:10.598167
7.2	0.036	250	250	-3011831.0	-3016246.0	-3019040.0	-3018713.0	-3610128.0	-3605519.0	-3605287.0	-3603160.0	-4.79061071	-0.515801872	24.0869215	6	135.0	26-03-24 02:03:18.642650
7.801	0.039	250	250	-2634414.0	-2638067.0	-2640557.0	-2640416.0	-3157808.0	-3153643.0	-3153486.0	-3151567.0	-4.19054767	-0.451208304	24.0629618	6	135.0	26-03-24 02:03:26.517718
8.4	0.042	250	250	-2257940.0	-2260860.0	-2263014.0	-2263052.0	-2706764.0	-2702997.0	-2702928.0	-2701193.0	-3.59194969	-0.386754482	24.0555896	6	135.0	26-03-24 02:03:34.547933
9.0	0.045	250	250	-1881437.0	-1883607.0	-1885448.0	-1885662.0	-2255575.0	-2252260.0	-2252242.0	-2250712.0	-2.99336787	-0.322312313	24.1471199	6	135.0	26-03-24 02:03:42.379435
9.6	0.048	250	250	-1504542.0	-1505973.0	-1507493.0	-1507881.0	-1803925.0	-1801037.0	-1801103.0	-1799751.0	-2.3941261	-0.257790864	24.1311547	6	135.0	26-03-24 02:03:50.193552
10.2	0.051	250	250	-1127408.0	-1128087.0	-1129288.0	-1129862.0	-1351974.0	-1349510.0	-1349653.0	-1348485.0	-1.79451203	-0.193234342	24.1458992	6	135.0	26-03-24 02:03:58.052696
10.801	0.054	250	250	-750205.5	-750131.5	-751018.4	-751780.1	-899976.1	-897958.2	-898182.6	-897196.0	-1.19479161	-0.128664788	24.1262479	6	135.0	26-03-24 02:04:05.863284
11.401	0.057	250	250	-373558.3	-372749.9	-373319.8	-374264.3	-448602.6	-447013.1	-447316.4	-446525.4	-0.595923849	-0.0641751677	24.2601684	6	135.0	26-03-24 02:04:13.719875
12.0	0.061	250	250	3376.888	4930.148	4675.132	3552.108	3089.676	4235.524	3853.34	4445.964	0.00339307498	0.000347054319	24.2749128	6	135.0	26-03-24 02:04:21.599855
12.6	0.064	250	250	379993.4	382287.3	382351.7	381058.3	454375.3	455091.8	454632.7	455040.1	0.602242673	0.0648242809	24.3673647	6	135.0	26-03-24 02:04:29.421032
13.2	0.067	250	250	756998.9	760026.8	760410.2	758943.0	906126.9	906396.4	905869.9	906086.5	1.20163149	0.129359385	24.2313019	6	135.0	26-03-24 02:04:37.261730
13.799	0.07	250	250	1133530.0	1137307.0	1138010.0	1136361.0	1357325.0	1357165.0	1356554.0	1356599.0	1.80025887	0.193811777	24.278599	6	135.0	26-03-24 02:04:45.295775
14.399	0.073	250	250	1510286.0	1514808.0	1515838.0	1514004.0	1808885.0	1808286.0	1807607.0	1807445.0	2.39928171	0.258318184	24.2435809	6	135.0	26-03-24 02:04:53.183257
14.999	0.076	250	250	1886775.0	1892040.0	1893383.0	1891376.0	2260127.0	2259094.0	2258353.0	2257989.0	2.99785658	0.322785367	24.2030338	6	135.0	26-03-24 02:05:01.003835
15.6	0.079	250	250	2264092.0	2270103.0	2271755.0	2269568.0	2712325.0	2710863.0	2710039.0	2709491.0	3.5977383	0.387382762	24.1541929	6	135.0	26-03-24 02:05:09.033598
16.2	0.082	250	250	2640943.0	2647713.0	2649688.0	2647304.0	3163934.0	3162050.0	3161121.0	3160412.0	4.19695675	0.451888376	24.1523498	6	135.0	26-03-24 02:05:17.061630
16.8	0.085	250	250	3017442.0	3024957.0	3027252.0	3024690.0	3614930.0	3612594.0	3611603.0	3610702.0	4.79548391	0.516306791	24.175388	6	135.0	26-03-24 02:05:24.939095
17.4	0.088	250	250	3394315.0	3402561.0	3405182.0	3402446.0	4066268.0	4063511.0	4062456.0	4061368.0	5.39472931	0.580798372	24.2076414	6	135.0	26-03-24 02:05:32.808191
18.0	0.091	250	250	3771146.0	3780147.0	3783086.0	3780152.0	4518040.0	4514873.0	4513734.0	4512456.0	5.99380219	0.645335559	24.2408164	6	135.0	26-03-24 02:05:40.676976
