# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.089	0.0	250	250	-7444265.0	-7457726.0	-7464715.0	-7462560.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8819389	9.9e+37	20.9323234	1711502679.5285516	6	129.0	27-03-24 02:24:39.528621
0.6	0.002	250	250	-7154090.0	-7166668.0	-7173038.0	-7170676.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3767657	9.9e+37	20.9321318	1711502687.557568	6	129.0	27-03-24 02:24:47.557631
1.2	0.005	250	250	-6778898.0	-6790757.0	-6796819.0	-6794605.0	-8123744.0	-8114777.0	-8113835.0	-8109752.0	-10.7800695	-1.16061329	20.9634667	1711502695.6185424	6	129.0	27-03-24 02:24:55.618593
1.8	0.008	250	250	-6402994.0	-6414119.0	-6419863.0	-6417833.0	-7673045.0	-7664484.0	-7663631.0	-7659739.0	-10.1822685	-1.09622333	20.92322	1711502703.751501	6	129.0	27-03-24 02:25:03.751557
2.401	0.011	250	250	-6025778.0	-6036167.0	-6041584.0	-6039714.0	-7221090.0	-7212974.0	-7212153.0	-7208496.0	-9.58254426	-1.03165335	21.0522009	1711502711.7780585	6	129.0	27-03-24 02:25:11.778116
3.001	0.015	250	250	-5649200.0	-5658837.0	-5663908.0	-5662233.0	-6769899.0	-6762211.0	-6761487.0	-6758032.0	-8.98375012	-0.967210532	21.0861231	1711502719.8317304	6	129.0	27-03-24 02:25:19.831785
3.6	0.018	250	250	-5272646.0	-5281533.0	-5286291.0	-5284833.0	-6318785.0	-6311536.0	-6310860.0	-6307605.0	-8.38506445	-0.902746266	21.1286695	1711502727.67065	6	129.0	27-03-24 02:25:27.670703
4.2	0.021	250	250	-4895796.0	-4903915.0	-4908362.0	-4907085.0	-5867238.0	-5860385.0	-5859816.0	-5856711.0	-7.78585598	-0.838244638	21.1566505	1711502735.699004	6	129.0	27-03-24 02:25:35.699060
4.8	0.024	250	250	-4519159.0	-4526525.0	-4530609.0	-4529571.0	-5416016.0	-5409646.0	-5409130.0	-5406242.0	-7.18707265	-0.773787724	21.1942141	1711502743.7389746	6	129.0	27-03-24 02:25:43.739031
5.4	0.027	250	250	-4142062.0	-4148703.0	-4152490.0	-4151590.0	-4964163.0	-4958200.0	-4957763.0	-4955071.0	-6.58751884	-0.709248369	21.1923934	1711502751.5455444	6	129.0	27-03-24 02:25:51.545603
6.0	0.03	250	250	-3765545.0	-3771459.0	-3774902.0	-3774175.0	-4513175.0	-4507658.0	-4507318.0	-4504799.0	-5.98882178	-0.644803064	21.1228242	1711502759.393828	6	129.0	27-03-24 02:25:59.393912
6.6	0.033	250	250	-3388448.0	-3393612.0	-3396742.0	-3396205.0	-4061219.0	-4056146.0	-4055879.0	-4053581.0	-5.38924802	-0.580244167	21.1054798	1711502767.421376	6	129.0	27-03-24 02:26:07.421435
7.2	0.036	250	250	-3011890.0	-3016304.0	-3019117.0	-3018769.0	-3609999.0	-3605347.0	-3605137.0	-3602997.0	-4.79058601	-0.515784778	21.0232617	1711502775.458554	6	129.0	27-03-24 02:26:15.458604
7.8	0.039	250	250	-2634473.0	-2638153.0	-2640630.0	-2640460.0	-3157841.0	-3153610.0	-3153504.0	-3151590.0	-4.19051208	-0.451186597	20.9891479	1711502783.4872143	6	129.0	27-03-24 02:26:23.487270
8.4	0.042	250	250	-2257982.0	-2260894.0	-2263079.0	-2263085.0	-2706748.0	-2702965.0	-2702910.0	-2701200.0	-3.59196669	-0.386761601	20.9811944	1711502791.5246146	6	129.0	27-03-24 02:26:31.524669
8.999	0.045	250	250	-1881548.0	-1883724.0	-1885569.0	-1885766.0	-2255651.0	-2252319.0	-2252337.0	-2250801.0	-2.99349226	-0.322325682	20.9310777	1711502799.330362	6	129.0	27-03-24 02:26:39.330411
9.599	0.048	250	250	-1504681.0	-1506102.0	-1507629.0	-1508023.0	-1804042.0	-1801144.0	-1801239.0	-1799866.0	-2.39430694	-0.257806404	21.0024676	1711502807.1786146	6	129.0	27-03-24 02:26:47.178670
10.2	0.051	250	250	-1127533.0	-1128216.0	-1129416.0	-1129994.0	-1352136.0	-1349667.0	-1349846.0	-1348673.0	-1.79465586	-0.19324366	21.0718451	1711502815.1966345	6	129.0	27-03-24 02:26:55.196724
10.8	0.054	250	250	-750265.3	-750195.5	-751091.3	-751846.2	-900029.8	-898000.1	-898231.8	-897259.0	-1.19485098	-0.128664025	21.1135291	1711502823.2188447	6	129.0	27-03-24 02:27:03.218901
11.4	0.058	250	250	-373647.1	-372832.6	-373402.9	-374351.0	-448716.7	-447124.1	-447434.1	-446646.2	-0.596040845	-0.0641913928	21.1609627	1711502831.0218751	6	129.0	27-03-24 02:27:11.021937
12.0	0.061	250	250	3245.544	4801.008	4550.996	3426.08	2967.92	4112.008	3705.496	4328.604	0.00322061198	0.000340649278	21.190956	1711502839.0857317	6	129.0	27-03-24 02:27:19.085797
12.599	0.064	250	250	379918.3	382210.2	382277.7	380982.2	454381.7	455093.2	454631.4	455028.8	0.602092053	0.0648232681	21.1840566	1711502847.1054425	6	129.0	27-03-24 02:27:27.105497
13.2	0.067	250	250	756916.0	759952.4	760335.2	758865.7	906199.2	906474.2	905925.5	906165.7	1.20147547	0.129370025	21.1696828	1711502855.1666186	6	129.0	27-03-24 02:27:35.166677
13.799	0.07	250	250	1133433.0	1137204.0	1137917.0	1136260.0	1357468.0	1357286.0	1356683.0	1356713.0	1.80011383	0.193838576	21.0815235	1711502863.1763306	6	129.0	27-03-24 02:27:43.176382
14.399	0.073	250	250	1510369.0	1514899.0	1515920.0	1514080.0	1809239.0	1808621.0	1807943.0	1807760.0	2.39936932	0.258366913	21.0733783	1711502871.1898193	6	129.0	27-03-24 02:27:51.189873
14.999	0.076	250	250	1886941.0	1892209.0	1893568.0	1891526.0	2260626.0	2259558.0	2258817.0	2258450.0	2.9980398	0.322849122	21.0299695	1711502879.2780516	6	129.0	27-03-24 02:27:59.278109
15.599	0.079	250	250	2264380.0	2270387.0	2272065.0	2269855.0	2712962.0	2711483.0	2710662.0	2710108.0	3.59809791	0.387448741	20.9633709	1711502887.3013752	6	129.0	27-03-24 02:28:07.301430
16.2	0.082	250	250	2641317.0	2648074.0	2650080.0	2647668.0	3164566.0	3162629.0	3161724.0	3161000.0	4.19739039	0.451967421	20.9575255	1711502895.325907	6	129.0	27-03-24 02:28:15.325962
16.8	0.085	250	250	3017862.0	3025344.0	3027682.0	3025089.0	3615735.0	3613374.0	3612373.0	3611442.0	4.79598922	0.516417683	20.960017	1711502903.3508537	6	129.0	27-03-24 02:28:23.350904
17.4	0.088	250	250	3394681.0	3402926.0	3405584.0	3402802.0	4067386.0	4064571.0	4063533.0	4062417.0	5.39513853	0.580928726	20.89361	1711502911.375608	6	129.0	27-03-24 02:28:31.375664
18.0	0.092	250	250	3771497.0	3780487.0	3783462.0	3780510.0	4518996.0	4515750.0	4514637.0	4513332.0	5.99419071	0.645441635	20.9641375	1711502919.3999975	6	129.0	27-03-24 02:28:39.400053
18.6	0.095	250	250	4148289.0	4158042.0	4161318.0	4158161.0	4970378.0	4966704.0	4965516.0	4963994.0	6.59326576	0.709930426	21.0121459	1711502927.4255223	6	129.0	27-03-24 02:28:47.425579
19.199	0.098	250	250	4524636.0	4535104.0	4538729.0	4535391.0	5421648.0	5417570.0	5416306.0	5414584.0	7.19153913	0.774383633	21.072995	1711502935.4496436	6	129.0	27-03-24 02:28:55.449699
19.8	0.101	250	250	4901681.0	4912920.0	4916854.0	4913331.0	5873445.0	5868959.0	5867611.0	5865715.0	7.7909883	0.838919938	21.0961848	1711502943.2656717	6	129.0	27-03-24 02:29:03.265725
20.4	0.104	250	250	5278456.0	5290424.0	5294688.0	5291006.0	6325040.0	6320105.0	6318702.0	6316607.0	8.39006044	0.903439556	21.1729408	1711502951.3188446	6	129.0	27-03-24 02:29:11.318897
21.0	0.107	250	250	5654916.0	5667629.0	5672207.0	5668334.0	6776177.0	6770805.0	6769268.0	6767038.0	8.98848425	0.967886571	21.1934475	1711502959.3616292	6	129.0	27-03-24 02:29:19.361684
21.6	0.11	250	250	6031377.0	6044800.0	6049728.0	6045645.0	7227508.0	7221696.0	7220111.0	7217634.0	9.58700224	1.03233986	21.2462472	1711502967.1651871	6	129.0	27-03-24 02:29:27.165245
22.199	0.113	250	250	6407262.0	6421492.0	6426697.0	6422425.0	7677824.0	7671597.0	7669944.0	7667299.0	10.1846158	1.0966722	21.2540091	1711502975.0126622	6	129.0	27-03-24 02:29:35.012720
22.799	0.117	250	250	6783486.0	6798482.0	6804018.0	6799561.0	8128858.0	8122199.0	8120457.0	8117613.0	10.7827249	1.16110212	21.2450015	1711502983.02813	6	129.0	27-03-24 02:29:43.028247
23.399	0.12	250	250	6854348.0	7485422.0	6875712.0	7487000.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3799169	9.9e+37	21.149272	1711502991.0530403	6	129.0	27-03-24 02:29:51.053106
23.999	0.123	250	250	6845880.0	7485595.0	6867321.0	7487196.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9652244	9.9e+37	21.1589503	1711502999.0788038	6	129.0	27-03-24 02:29:59.078869
