# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.11	0.0	250	250	-7442419.0	-7455864.0	-7462952.0	-7460756.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.4296569	1713951962.3463483	6	15.0	24-04-24 11:46:02.346410
0.6	0.002	250	250	-7154055.0	-7166591.0	-7173016.0	-7170507.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.4658789	1713951969.1172965	6	15.0	24-04-24 11:46:09.117363
1.2	0.005	250	250	-6779128.0	-6790952.0	-6797028.0	-6794701.0	-8126017.0	-8117084.0	-8116054.0	-8112092.0	-1.16100951	21.4813068	1713951975.901064	6	15.0	24-04-24 11:46:15.901120
1.8	0.008	250	250	-6403201.0	-6414284.0	-6420062.0	-6417920.0	-7675168.0	-7666697.0	-7665779.0	-7661970.0	-1.09660046	21.4242907	1713951982.7024505	6	15.0	24-04-24 11:46:22.702504
2.401	0.011	250	250	-6026074.0	-6036415.0	-6041849.0	-6039908.0	-7222999.0	-7214939.0	-7214078.0	-7210469.0	-1.03199476	21.3674663	1713951989.4834645	6	15.0	24-04-24 11:46:29.483515
3.0	0.015	250	250	-5649485.0	-5659081.0	-5664200.0	-5662461.0	-6771720.0	-6764111.0	-6763325.0	-6759916.0	-0.967524342	21.3809776	1713951996.2686708	6	15.0	24-04-24 11:46:36.268721
3.6	0.018	250	250	-5272960.0	-5281841.0	-5286610.0	-5285067.0	-6320315.0	-6313162.0	-6312446.0	-6309167.0	-0.903037782	21.4823608	1713952003.0535579	6	15.0	24-04-24 11:46:43.053616
4.2	0.021	250	250	-4896100.0	-4904220.0	-4908679.0	-4907312.0	-5868402.0	-5861653.0	-5861043.0	-5857988.0	-0.838477577	21.5072754	1713952009.8342464	6	15.0	24-04-24 11:46:49.834303
4.8	0.024	250	250	-4519536.0	-4526929.0	-4531069.0	-4529884.0	-5417171.0	-5410861.0	-5410311.0	-5407437.0	-0.774008616	21.5021967	1713952016.6150396	6	15.0	24-04-24 11:46:56.615093
5.4	0.027	250	250	-4142439.0	-4149079.0	-4152898.0	-4151902.0	-4965277.0	-4959409.0	-4958926.0	-4956245.0	-0.709453504	21.5303693	1713952023.3927429	6	15.0	24-04-24 11:47:03.392801
6.0	0.03	250	250	-3765822.0	-3771701.0	-3775212.0	-3774424.0	-4514107.0	-4508655.0	-4508244.0	-4505755.0	-0.644992253	21.6259072	1713952030.1743977	6	15.0	24-04-24 11:47:10.174450
6.6	0.033	250	250	-3388775.0	-3393914.0	-3397088.0	-3396488.0	-4062158.0	-4057122.0	-4056813.0	-4054477.0	-0.580423882	21.6427724	1713952036.957713	6	15.0	24-04-24 11:47:16.957767
7.2	0.036	250	250	-3012215.0	-3016613.0	-3019462.0	-3019062.0	-3610877.0	-3606299.0	-3606058.0	-3603931.0	-0.515964825	21.6810067	1713952043.740236	6	15.0	24-04-24 11:47:23.740286
7.8	0.039	250	250	-2634807.0	-2638467.0	-2640979.0	-2640768.0	-3158542.0	-3154402.0	-3154233.0	-3152318.0	-0.451341872	21.7047714	1713952050.5248182	6	15.0	24-04-24 11:47:30.524874
8.4	0.042	250	250	-2258320.0	-2261241.0	-2263438.0	-2263407.0	-2707443.0	-2703715.0	-2703632.0	-2701912.0	-0.386896652	21.7820066	1713952057.313039	6	15.0	24-04-24 11:47:37.313098
8.999	0.045	250	250	-1881890.0	-1884062.0	-1885938.0	-1886091.0	-2256336.0	-2253049.0	-2253034.0	-2251503.0	-0.32244983	21.8283861	1713952064.1224296	6	15.0	24-04-24 11:47:44.122491
9.599	0.048	250	250	-1504950.0	-1506373.0	-1507922.0	-1508273.0	-1804573.0	-1801704.0	-1801764.0	-1800437.0	-0.257914085	21.8378728	1713952070.9021661	6	15.0	24-04-24 11:47:50.902220
10.199	0.051	250	250	-1127910.0	-1128595.0	-1129816.0	-1130365.0	-1352682.0	-1350241.0	-1350387.0	-1349236.0	-0.193354321	21.9372437	1713952077.685104	6	15.0	24-04-24 11:47:57.685162
10.8	0.054	250	250	-750670.1	-750605.7	-751509.4	-752246.8	-900561.7	-898552.6	-898785.9	-897807.2	-0.128762717	21.9893726	1713952084.4708707	6	15.0	24-04-24 11:48:04.470923
11.4	0.058	250	250	-373994.6	-373187.2	-373760.7	-374700.4	-449114.9	-447543.8	-447843.2	-447061.4	-0.06426928	22.0068129	1713952091.2494247	6	15.0	24-04-24 11:48:11.249483
12.0	0.061	250	250	2863.268	4412.036	4152.648	3038.144	2551.82	3690.892	3297.892	3918.116	0.000256343078	22.0316316	1713952098.0311515	6	15.0	24-04-24 11:48:18.031210
12.599	0.064	250	250	379544.5	381824.8	381892.2	380597.5	454008.3	454716.1	454249.7	454681.2	0.0647581131	22.0775319	1713952104.8113906	6	15.0	24-04-24 11:48:24.811446
13.2	0.067	250	250	756559.4	759582.6	759977.8	758497.3	905900.7	906180.6	905637.8	905869.9	0.129313897	22.0894143	1713952111.5883899	6	15.0	24-04-24 11:48:31.588452
