# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.1	0.0	250	250	-7428208.0	-7441864.0	-7448984.0	-7447308.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8662208	9.9e+37	24.5120203	6	91.0	25-03-24 22:02:56.133078
0.601	0.002	250	250	-7153598.0	-7166147.0	-7172516.0	-7170186.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.376374	9.9e+37	24.5230786	6	91.0	25-03-24 22:03:04.178138
1.201	0.005	250	250	-6778746.0	-6790539.0	-6796550.0	-6794448.0	-8123803.0	-8114830.0	-8113893.0	-8109923.0	-10.7799662	-1.16064993	24.5829778	6	91.0	25-03-24 22:03:12.212727
1.8	0.008	250	250	-6402756.0	-6413795.0	-6419502.0	-6417549.0	-7672698.0	-7664178.0	-7663304.0	-7659523.0	-10.1821355	-1.09618284	24.6106236	6	91.0	25-03-24 22:03:20.046139
2.401	0.011	250	250	-6025606.0	-6035901.0	-6041249.0	-6039535.0	-7220867.0	-7212737.0	-7211976.0	-7208377.0	-9.58241448	-1.03165453	24.6170743	6	91.0	25-03-24 22:03:27.848123
3.001	0.014	250	250	-5649019.0	-5658592.0	-5663659.0	-5662067.0	-6769678.0	-6762001.0	-6761283.0	-6757835.0	-8.98358203	-0.967174341	24.670822	6	91.0	25-03-24 22:03:35.908129
3.6	0.018	250	250	-5272483.0	-5281325.0	-5286058.0	-5284651.0	-6318279.0	-6311052.0	-6310387.0	-6307159.0	-8.38492193	-0.902694297	24.606016	6	91.0	25-03-24 22:03:43.982829
4.201	0.021	250	250	-4895562.0	-4903684.0	-4908088.0	-4906853.0	-5866718.0	-5859889.0	-5859304.0	-5856238.0	-7.78567327	-0.838190192	24.570998	6	91.0	25-03-24 22:03:51.793197
4.8	0.024	250	250	-4518989.0	-4526365.0	-4530461.0	-4529408.0	-5415576.0	-5409230.0	-5408726.0	-5405879.0	-7.18692425	-0.773729398	24.5961783	6	91.0	25-03-24 22:03:59.869647
5.4	0.027	250	250	-4141913.0	-4148530.0	-4152291.0	-4151431.0	-4963708.0	-4957778.0	-4957317.0	-4954683.0	-6.58738888	-0.709185482	24.5018835	6	91.0	25-03-24 22:04:07.703760
6.0	0.03	250	250	-3765324.0	-3771200.0	-3774649.0	-3773975.0	-4512299.0	-4506796.0	-4506469.0	-4503973.0	-5.9886713	-0.644695473	24.4475134	6	91.0	25-03-24 22:04:15.527161
