# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.099	0.0	250	250	-7448653.0	-7461774.0	-7468742.0	-7466544.0	-7448625.0	-7442861.0	-7441744.0	-7438944.0	-11.8946709	23.384	6	20.0	11-03-24 20:32:33.103008
0.601	0.002	250	250	-7160429.0	-7172828.0	-7179325.0	-7176918.0	-7179415.0	-7173855.0	-7172814.0	-7170029.0	-11.386399	23.3849215	6	20.0	11-03-24 20:32:40.577266
1.201	0.005	250	250	-6785315.0	-6797026.0	-6803169.0	-6800964.0	-6803340.0	-6798030.0	-6797040.0	-6794391.0	-10.7897691	23.3588196	6	20.0	11-03-24 20:32:48.056384
1.8	0.008	250	250	-6409133.0	-6420103.0	-6425927.0	-6423893.0	-6426185.0	-6421109.0	-6420188.0	-6417655.0	-10.1915492	23.4288556	6	20.0	11-03-24 20:32:55.227037
2.401	0.012	250	250	-6031649.0	-6041870.0	-6047357.0	-6045503.0	-6047695.0	-6042859.0	-6042018.0	-6039629.0	-9.59138939	23.5406595	6	20.0	11-03-24 20:33:02.496896
3.001	0.015	250	250	-5654740.0	-5664229.0	-5669391.0	-5667721.0	-5669831.0	-5665219.0	-5664458.0	-5662177.0	-8.99212837	23.5019554	6	20.0	11-03-24 20:33:09.761778
3.6	0.018	250	250	-5277923.0	-5286681.0	-5291522.0	-5290048.0	-5292059.0	-5287674.0	-5286986.0	-5284817.0	-8.39304402	23.4583445	6	20.0	11-03-24 20:33:17.338655
4.201	0.021	250	250	-4900747.0	-4908796.0	-4913261.0	-4911982.0	-4913896.0	-4909761.0	-4909146.0	-4907100.0	-7.79339161	23.5102491	6	20.0	11-03-24 20:33:24.816128
4.8	0.024	250	250	-4523899.0	-4531209.0	-4535376.0	-4534264.0	-4536092.0	-4532181.0	-4531641.0	-4529699.0	-7.19419953	23.5010339	6	20.0	11-03-24 20:33:32.173161
5.4	0.027	250	250	-4146521.0	-4153070.0	-4156929.0	-4156005.0	-4157742.0	-4154050.0	-4153601.0	-4151781.0	-6.59423328	23.5289788	6	20.0	11-03-24 20:33:39.865141
6.0	0.03	250	250	-3769598.0	-3775429.0	-3778956.0	-3778218.0	-3779822.0	-3776379.0	-3776014.0	-3774315.0	-5.99507537	23.4411347	6	20.0	11-03-24 20:33:47.313252
6.6	0.033	250	250	-3392241.0	-3397334.0	-3400515.0	-3399979.0	-3401508.0	-3398288.0	-3397990.0	-3396405.0	-5.39510856	23.401509	6	20.0	11-03-24 20:33:54.616583
7.2	0.036	250	250	-3015446.0	-3019804.0	-3022682.0	-3022313.0	-3023770.0	-3020766.0	-3020556.0	-3019071.0	-4.79602623	23.33486	6	20.0	11-03-24 20:34:01.884915
7.801	0.039	250	250	-2637714.0	-2641349.0	-2643879.0	-2643702.0	-2645048.0	-2642296.0	-2642161.0	-2640808.0	-4.19552375	23.3959799	6	20.0	11-03-24 20:34:09.082148
8.4	0.042	250	250	-2260936.0	-2263833.0	-2266031.0	-2266030.0	-2267296.0	-2264762.0	-2264715.0	-2263468.0	-3.59648869	23.3766278	6	20.0	11-03-24 20:34:16.425148
8.999	0.045	250	250	-1884163.0	-1886321.0	-1888207.0	-1888390.0	-1889555.0	-1887255.0	-1887291.0	-1886163.0	-2.99749111	23.4392916	6	20.0	11-03-24 20:34:24.240411
9.599	0.048	250	250	-1506987.0	-1508407.0	-1509956.0	-1510323.0	-1511393.0	-1509329.0	-1509437.0	-1508422.0	-2.39786939	23.3496044	6	20.0	11-03-24 20:34:31.905088
10.2	0.051	250	250	-1129583.0	-1130265.0	-1131497.0	-1132052.0	-1133022.0	-1131186.0	-1131378.0	-1130476.0	-1.79785166	23.3950583	6	20.0	11-03-24 20:34:39.571915
10.801	0.055	250	250	-752133.2	-752069.4	-752978.7	-753723.8	-754583.9	-752983.5	-753260.7	-752468.2	-1.19773983	23.3247232	6	20.0	11-03-24 20:34:47.038663
11.4	0.058	250	250	-375201.0	-374399.0	-374986.8	-375916.2	-376672.0	-375306.5	-375664.5	-374982.3	-0.598454237	23.3127433	6	20.0	11-03-24 20:34:54.212879
12.0	0.061	250	250	1887.808	3433.816	3168.556	2057.108	1396.392	2518.624	2080.152	2656.268	0.00105498572	23.3867646	6	20.0	11-03-24 20:35:01.477978
