# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.112	0.0	250	250	-7439573.0	-7453189.0	-7460136.0	-7458208.0	-7451692.0	-7446404.0	-7445398.0	-7442693.0	-11.8827425	12.8048948	6	15.0	11-03-24 16:25:11.991681
0.601	0.002	250	250	-7160276.0	-7172778.0	-7178975.0	-7176799.0	-7178880.0	-7173588.0	-7172394.0	-7169573.0	-11.3864205	12.7972837	6	15.0	11-03-24 16:25:19.263768
1.201	0.005	250	250	-6785541.0	-6797328.0	-6803202.0	-6801188.0	-6803168.0	-6798063.0	-6796965.0	-6794254.0	-10.7902116	12.8047294	6	15.0	11-03-24 16:25:26.536015
1.8	0.008	250	250	-6409303.0	-6420346.0	-6425892.0	-6424101.0	-6425999.0	-6421126.0	-6420095.0	-6417519.0	-10.1919831	12.7972837	6	15.0	11-03-24 16:25:34.003589
2.401	0.011	250	250	-6031864.0	-6042162.0	-6047416.0	-6045746.0	-6047587.0	-6042943.0	-6041980.0	-6039503.0	-9.59184554	12.7285759	6	15.0	11-03-24 16:25:41.276200
3.001	0.015	250	250	-5654921.0	-5664453.0	-5669392.0	-5667945.0	-5669694.0	-5665265.0	-5664374.0	-5662019.0	-8.99252463	12.7667354	6	15.0	11-03-24 16:25:48.853990
3.601	0.018	250	250	-5278123.0	-5286937.0	-5291562.0	-5290264.0	-5291932.0	-5287731.0	-5286931.0	-5284699.0	-8.39343655	12.8346778	6	15.0	11-03-24 16:25:56.330459
4.201	0.021	250	250	-4900930.0	-4909020.0	-4913275.0	-4912178.0	-4913791.0	-4909821.0	-4909125.0	-4907002.0	-7.79378789	12.9033856	6	15.0	11-03-24 16:26:03.697753
4.8	0.024	250	250	-4524050.0	-4531386.0	-4535337.0	-4534407.0	-4535951.0	-4532192.0	-4531591.0	-4529601.0	-7.19454934	12.9547405	6	15.0	11-03-24 16:26:12.488370
5.401	0.027	250	250	-4146671.0	-4153290.0	-4156934.0	-4156150.0	-4157614.0	-4154083.0	-4153552.0	-4151699.0	-6.59457187	12.9938307	6	15.0	11-03-24 16:26:20.196475
6.0	0.03	250	250	-3769751.0	-3775637.0	-3778976.0	-3778363.0	-3779758.0	-3776444.0	-3775999.0	-3774261.0	-5.99532247	12.9891771	6	15.0	11-03-24 16:26:27.469567
6.6	0.033	250	250	-3392422.0	-3397553.0	-3400583.0	-3400128.0	-3401462.0	-3398375.0	-3398024.0	-3396373.0	-5.39541192	13.1016286	6	15.0	11-03-24 16:26:34.824196
7.2	0.036	250	250	-3015555.0	-3019919.0	-3022653.0	-3022387.0	-3023643.0	-3020777.0	-3020510.0	-3019005.0	-4.79623746	13.2133149	6	15.0	11-03-24 16:26:42.095378
7.801	0.039	250	250	-2637829.0	-2641460.0	-2643874.0	-2643793.0	-2644975.0	-2642324.0	-2642154.0	-2640740.0	-4.19571106	13.2235528	6	15.0	11-03-24 16:26:49.669003
8.4	0.042	250	250	-2261078.0	-2263980.0	-2266069.0	-2266161.0	-2267272.0	-2264850.0	-2264752.0	-2263463.0	-3.59673062	13.2866762	6	15.0	11-03-24 16:26:56.940112
9.0	0.045	250	250	-1884275.0	-1886428.0	-1888215.0	-1888471.0	-1889510.0	-1887305.0	-1887305.0	-1886137.0	-2.99770803	13.322209	6	15.0	11-03-24 16:27:04.819681
