# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.086	0.0	250	250	-7447837.0	-7461089.0	-7467977.0	-7465424.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8921904	9.9e+37	27.7990706	1713893718.3840196	6	47.0	23-04-24 19:35:18.384081
0.6	0.002	250	250	-7154354.0	-7167011.0	-7173587.0	-7170957.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3778329	9.9e+37	27.7904464	1713893726.454321	6	47.0	23-04-24 19:35:26.454384
1.201	0.005	250	250	-6779178.0	-6791106.0	-6797377.0	-6794900.0	-8124635.0	-8115523.0	-8114574.0	-8110712.0	-10.7810217	-1.1607955	27.8220687	1713893734.463827	6	47.0	23-04-24 19:35:34.463877
1.8	0.008	250	250	-6403194.0	-6414336.0	-6420296.0	-6418008.0	-7673765.0	-7665049.0	-7664199.0	-7660505.0	-10.1831402	-1.09637906	27.8711313	1713893742.5164075	6	47.0	23-04-24 19:35:42.516462
2.401	0.011	250	250	-6026051.0	-6036499.0	-6042086.0	-6039999.0	-7221904.0	-7213675.0	-7212889.0	-7209351.0	-9.58345309	-1.03182156	27.9636986	1713893750.6009693	6	47.0	23-04-24 19:35:50.601023
3.001	0.015	250	250	-5649431.0	-5659102.0	-5664351.0	-5662487.0	-6770576.0	-6762805.0	-6762053.0	-6758749.0	-8.98456764	-0.967345529	28.0252184	1713893758.6188617	6	47.0	23-04-24 19:35:58.618915
3.6	0.018	250	250	-5272891.0	-5281841.0	-5286757.0	-5285093.0	-6319385.0	-6312034.0	-6311390.0	-6308244.0	-8.38589188	-0.902885874	28.0580865	1713893766.6773424	6	47.0	23-04-24 19:36:06.677394
4.2	0.021	250	250	-4896057.0	-4904241.0	-4908810.0	-4907354.0	-5867786.0	-5860872.0	-5860315.0	-5857362.0	-7.78666544	-0.838369199	28.1391547	1713893774.6884687	6	47.0	23-04-24 19:36:14.688528
4.8	0.024	250	250	-4519538.0	-4526972.0	-4531219.0	-4529950.0	-5416685.0	-5410223.0	-5409745.0	-5406947.0	-7.18797162	-0.773910462	28.1449043	1713893782.7304187	6	47.0	23-04-24 19:36:22.730473
5.4	0.027	250	250	-4142428.0	-4149107.0	-4153040.0	-4151959.0	-4964882.0	-4958872.0	-4958447.0	-4955862.0	-6.58840249	-0.709375636	28.2360341	1713893790.6038976	6	47.0	23-04-24 19:36:30.603950
6.0	0.03	250	250	-3765823.0	-3771779.0	-3775349.0	-3774474.0	-4513561.0	-4507966.0	-4507616.0	-4505197.0	-5.98958188	-0.644892597	28.3148026	1713893798.6501756	6	47.0	23-04-24 19:36:38.650228
6.6	0.033	250	250	-3388749.0	-3393941.0	-3397197.0	-3396521.0	-4061848.0	-4056692.0	-4056409.0	-4054213.0	-5.39002653	-0.580362369	28.3276432	1713893806.735226	6	47.0	23-04-24 19:36:46.735277
7.2	0.036	250	250	-3012218.0	-3016667.0	-3019590.0	-3019114.0	-3610675.0	-3605959.0	-3605781.0	-3603717.0	-4.79138541	-0.515905905	28.4016203	1713893814.581097	6	47.0	23-04-24 19:36:54.581151
7.801	0.039	250	250	-2634796.0	-2638469.0	-2641062.0	-2640794.0	-3158287.0	-3154031.0	-3153885.0	-3152044.0	-4.19128905	-0.451287371	28.4397588	1713893822.5996451	6	47.0	23-04-24 19:37:02.599699
8.4	0.042	250	250	-2258318.0	-2261265.0	-2263530.0	-2263455.0	-2707201.0	-2703377.0	-2703329.0	-2701648.0	-3.59271797	-0.386844053	28.5113403	1713893830.4173272	6	47.0	23-04-24 19:37:10.417381
8.999	0.045	250	250	-1881888.0	-1884087.0	-1886006.0	-1886138.0	-2256065.0	-2252695.0	-2252706.0	-2251231.0	-2.99420462	-0.322386898	28.478568	1713893838.4493275	6	47.0	23-04-24 19:37:18.449379
9.599	0.048	250	250	-1504971.0	-1506416.0	-1508007.0	-1508337.0	-1804332.0	-1801394.0	-1801485.0	-1800176.0	-2.3948903	-0.257862855	28.5494788	1713893846.2821875	6	47.0	23-04-24 19:37:26.282240
10.2	0.051	250	250	-1127977.0	-1128674.0	-1129927.0	-1130462.0	-1352635.0	-1350142.0	-1350311.0	-1349193.0	-1.79550286	-0.193332025	28.5694105	1713893854.0840075	6	47.0	23-04-24 19:37:34.084060
10.8	0.054	250	250	-750753.7	-750697.2	-751626.0	-752357.2	-900561.2	-898520.5	-898765.1	-897799.1	-1.19568094	-0.128743828	28.5479456	1713893862.0928254	6	47.0	23-04-24 19:37:42.092883
11.4	0.058	250	250	-374030.2	-373227.1	-373820.0	-374753.0	-449128.0	-447528.7	-447854.8	-447069.5	-0.59666996	-0.0642547804	28.5698896	1713893869.9265175	6	47.0	23-04-24 19:37:49.926578
12.0	0.061	250	250	2831.672	4383.784	4123.4	2989.912	2489.68	3639.612	3236.084	3851.692	0.00260018129	0.000271172394	28.5782264	1713893877.7277153	6	47.0	23-04-24 19:37:57.727774
12.6	0.064	250	250	379534.5	381827.3	381902.5	380577.5	453932.9	454632.6	454168.7	454580.3	0.601465967	0.0647571317	28.5666315	1713893885.7389371	6	47.0	23-04-24 19:38:05.738996
13.2	0.067	250	250	756488.3	759523.3	759935.8	758415.0	905671.8	905927.9	905399.8	905635.9	1.20090958	0.12930188	28.5636609	1713893893.5709414	6	47.0	23-04-24 19:38:13.570998
13.799	0.07	250	250	1133013.0	1136806.0	1137549.0	1135825.0	1356938.0	1356760.0	1356159.0	1356199.0	1.79953095	0.193765045	28.5468915	1713893901.5884295	6	47.0	23-04-24 19:38:21.588478
14.399	0.073	250	250	1509925.0	1514458.0	1515528.0	1513607.0	1808616.0	1807991.0	1807307.0	1807191.0	2.39873124	0.258277433	28.5839759	1713893909.425076	6	47.0	23-04-24 19:38:29.425129
14.999	0.076	250	250	1886485.0	1891766.0	1893181.0	1891061.0	2259907.0	2258825.0	2258072.0	2257773.0	2.99748218	0.322763291	28.5583905	1713893917.2244968	6	47.0	23-04-24 19:38:37.224553
15.6	0.079	250	250	2263867.0	2269906.0	2271650.0	2269329.0	2712240.0	2710708.0	2709890.0	2709406.0	3.59750388	0.387365417	28.6112861	1713893925.072146	6	47.0	23-04-24 19:38:45.072199
16.2	0.082	250	250	2640709.0	2647496.0	2649571.0	2647051.0	3163905.0	3161925.0	3161017.0	3160380.0	4.19663938	0.451889826	28.6304512	1713893933.102752	6	47.0	23-04-24 19:38:53.102804
16.8	0.085	250	250	3017279.0	3024806.0	3027213.0	3024487.0	3615158.0	3612740.0	3611755.0	3610917.0	4.79536711	0.516348276	28.6522035	1713893941.1575253	6	47.0	23-04-24 19:39:01.157578
17.4	0.088	250	250	3394230.0	3402501.0	3405232.0	3402300.0	4066847.0	4063989.0	4062945.0	4061937.0	5.39461922	0.580872072	28.6856466	1713893949.0025692	6	47.0	23-04-24 19:39:09.002626
18.0	0.091	250	250	3770937.0	3779940.0	3783013.0	3779900.0	4518442.0	4515125.0	4513996.0	4512804.0	5.99360776	0.645403159	28.6561324	1713893957.0328593	6	47.0	23-04-24 19:39:17.032912
18.6	0.095	250	250	4147709.0	4157457.0	4160880.0	4157561.0	4970073.0	4966298.0	4965110.0	4963757.0	6.59266695	0.70990653	28.7454416	1713893964.8671591	6	47.0	23-04-24 19:39:24.867214
19.199	0.098	250	250	4523938.0	4534451.0	4538168.0	4534661.0	5420932.0	5416722.0	5415482.0	5413894.0	7.19089829	0.77432222	28.71449	1713893972.8997786	6	47.0	23-04-24 19:39:32.899833
19.8	0.101	250	250	4901051.0	4912318.0	4916387.0	4912671.0	5872891.0	5868216.0	5866903.0	5865160.0	7.79042275	0.838866917	28.7138192	1713893980.9273918	6	47.0	23-04-24 19:39:40.927448
