# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	time	Delay	a	
0.093	0.0	250	250	-7442582.0	-7456116.0	-7462911.0	-7461092.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8790422	9.9e+37	15.1306856	1711457410.0011806	6	25.0	26-03-24 13:50:10.001242
0.6	0.002	250	250	-7154115.0	-7166611.0	-7172705.0	-7170584.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3769079	9.9e+37	15.1849695	1711457417.8317463	6	25.0	26-03-24 13:50:17.831807
1.2	0.005	250	250	-6779086.0	-6790836.0	-6796637.0	-6794665.0	-8126401.0	-8117813.0	-8116713.0	-8112370.0	-10.7802936	-1.1610608	15.1710087	1711457425.6350346	6	25.0	26-03-24 13:50:25.635088
1.8	0.008	250	250	-6403122.0	-6414141.0	-6419605.0	-6417822.0	-7675470.0	-7667328.0	-7666347.0	-7662212.0	-10.1824742	-1.09664837	15.1120712	1711457433.6817057	6	25.0	26-03-24 13:50:33.681759
2.401	0.011	250	250	-6025950.0	-6036261.0	-6041409.0	-6039795.0	-7223336.0	-7215613.0	-7214669.0	-7210750.0	-9.58278899	-1.03203936	15.1446464	1711457441.7291095	6	25.0	26-03-24 13:50:41.729166
3.001	0.015	250	250	-5649323.0	-5658875.0	-5663739.0	-5662268.0	-6771818.0	-6764515.0	-6763613.0	-6759938.0	-8.98394354	-0.967534743	15.2352283	1711457449.8157485	6	25.0	26-03-24 13:50:49.815803
3.6	0.018	250	250	-5272845.0	-5281668.0	-5286166.0	-5284920.0	-6320319.0	-6313428.0	-6312668.0	-6309134.0	-8.38534185	-0.90302097	15.1967666	1711457457.8280854	6	25.0	26-03-24 13:50:57.828139
4.2	0.021	250	250	-4895920.0	-4903992.0	-4908210.0	-4907114.0	-5868688.0	-5862231.0	-5861518.0	-5858205.0	-7.78610576	-0.838509399	15.2097967	1711457465.8554466	6	25.0	26-03-24 13:51:05.855500
4.8	0.024	250	250	-4519389.0	-4526742.0	-4530671.0	-4529720.0	-5417458.0	-5411347.0	-5410776.0	-5407678.0	-7.1874443	-0.7740535	15.2544712	1711457473.652651	6	25.0	26-03-24 13:51:13.652706
5.4	0.027	250	250	-4142391.0	-4148947.0	-4152601.0	-4151829.0	-4965678.0	-4959983.0	-4959443.0	-4956575.0	-6.58794876	-0.70949944	15.3599445	1711457481.4514267	6	25.0	26-03-24 13:51:21.451477
6.0	0.03	250	250	-3765721.0	-3771573.0	-3774902.0	-3774303.0	-4514214.0	-4508971.0	-4508520.0	-4505846.0	-5.9891703	-0.645012154	15.3990347	1711457489.2531884	6	25.0	26-03-24 13:51:29.253241
6.6	0.033	250	250	-3388684.0	-3393789.0	-3396819.0	-3396378.0	-4062280.0	-4057422.0	-4057053.0	-4054611.0	-5.38967172	-0.580438936	15.4232334	1711457497.0736704	6	25.0	26-03-24 13:51:37.073723
7.2	0.036	250	250	-3012132.0	-3016503.0	-3019221.0	-3018963.0	-3611030.0	-3606590.0	-3606333.0	-3604054.0	-4.79104908	-0.515973729	15.3211808	1711457505.1041293	6	25.0	26-03-24 13:51:45.104185
7.8	0.039	250	250	-2634724.0	-2638354.0	-2640765.0	-2640683.0	-3158726.0	-3154710.0	-3154509.0	-3152473.0	-4.19100863	-0.451362707	15.4586007	1711457513.197529	6	25.0	26-03-24 13:51:53.197583
8.4	0.042	250	250	-2258221.0	-2261109.0	-2263199.0	-2263289.0	-2707455.0	-2703843.0	-2703739.0	-2701886.0	-3.59233334	-0.38688537	15.4108319	1711457521.0409448	6	25.0	26-03-24 13:52:01.040999
8.999	0.045	250	250	-1881812.0	-1883960.0	-1885754.0	-1886016.0	-2256310.0	-2253121.0	-2253071.0	-2251433.0	-2.99390465	-0.322430659	15.4520857	1711457529.088904	6	25.0	26-03-24 13:52:09.088960
9.599	0.048	250	250	-1504882.0	-1506289.0	-1507774.0	-1508196.0	-1804569.0	-1801777.0	-1801824.0	-1800412.0	-2.39464928	-0.257894289	15.3680189	1711457536.9070442	6	25.0	26-03-24 13:52:16.907098
10.199	0.051	250	250	-1127800.0	-1128462.0	-1129643.0	-1130234.0	-1352639.0	-1350245.0	-1350398.0	-1349184.0	-1.79507349	-0.193330924	15.4306792	1711457544.931521	6	25.0	26-03-24 13:52:24.931577
10.8	0.055	250	250	-750539.0	-750470.7	-751340.3	-752112.3	-900514.5	-898539.3	-898773.3	-897768.7	-1.19532466	-0.128736438	15.2991457	1711457552.9847841	6	25.0	26-03-24 13:52:32.984840
11.4	0.058	250	250	-373892.5	-373079.7	-373642.4	-374585.1	-449081.3	-447518.7	-447811.8	-446972.2	-0.596434627	-0.064264546	15.2786699	1711457560.7882004	6	25.0	26-03-24 13:52:40.788283
12.0	0.061	250	250	2970.58	4522.752	4257.024	3157.284	2615.572	3766.796	3365.86	3998.532	0.00277198046	0.000290511371	15.3059629	1711457568.8505821	6	25.0	26-03-24 13:52:48.850643
12.599	0.064	250	250	379660.9	381944.9	382000.0	380733.2	454081.3	454799.6	454345.7	454751.1	0.601657464	0.0647863249	15.2780413	1711457576.8878539	6	25.0	26-03-24 13:52:56.887916
13.2	0.067	250	250	756586.8	759614.3	759966.5	758543.1	905916.8	906212.4	905666.8	905879.8	1.20103748	0.12933679	15.2423718	1711457584.899877	6	25.0	26-03-24 13:53:04.899930
13.799	0.07	250	250	1133150.0	1136906.0	1137558.0	1135969.0	1357249.0	1357135.0	1356511.0	1356499.0	1.79961747	0.193806432	15.2395797	1711457592.7724543	6	25.0	26-03-24 13:53:12.772508
14.399	0.073	250	250	1510038.0	1514530.0	1515491.0	1513737.0	1809007.0	1808491.0	1807790.0	1807577.0	2.39882546	0.25835457	15.2647091	1711457600.877765	6	25.0	26-03-24 13:53:20.877817
