# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.105	0.0	250	250	-7434605.0	-7447920.0	-7454904.0	-7453147.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8837671	9.9e+37	17.8751454	6	11.0	19-03-24 15:37:17.470843
0.601	0.002	250	250	-7154298.0	-7166747.0	-7173024.0	-7170892.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3775223	9.9e+37	17.8211637	6	11.0	19-03-24 15:37:25.857132
1.201	0.005	250	250	-6779272.0	-6790956.0	-6796908.0	-6794957.0	-8125703.0	-8116941.0	-8115914.0	-8111785.0	-10.780841	-1.1609256	17.826748	6	11.0	19-03-24 15:37:34.054706
1.801	0.008	250	250	-6403334.0	-6414320.0	-6419923.0	-6418178.0	-7674832.0	-7666562.0	-7665576.0	-7661660.0	-10.1829329	-1.09651402	17.5317102	6	11.0	19-03-24 15:37:41.946538
2.401	0.011	250	250	-6026125.0	-6036350.0	-6041683.0	-6040067.0	-7222896.0	-7215029.0	-7214071.0	-7210397.0	-9.58318295	-1.03195534	17.3865181	6	11.0	19-03-24 15:37:50.280269
3.001	0.014	250	250	-5649483.0	-5658969.0	-5663981.0	-5662536.0	-6771555.0	-6764061.0	-6763228.0	-6759737.0	-8.98433247	-0.967462685	17.1408084	6	11.0	19-03-24 15:37:58.219340
3.601	0.017	250	250	-5272969.0	-5281725.0	-5286393.0	-5285116.0	-6320360.0	-6313329.0	-6312559.0	-6309281.0	-8.38570348	-0.902999816	17.1597249	6	11.0	19-03-24 15:38:07.018509
4.201	0.021	250	250	-4896075.0	-4904087.0	-4908458.0	-4907351.0	-5868581.0	-5861943.0	-5861246.0	-5858130.0	-7.78641039	-0.838454164	17.1826907	6	11.0	19-03-24 15:38:17.259445
4.8	0.024	250	250	-4519434.0	-4526706.0	-4530742.0	-4529819.0	-5417332.0	-5411114.0	-5410524.0	-5407611.0	-7.18761196	-0.774005981	17.4922936	6	11.0	19-03-24 15:38:26.162878
5.401	0.027	250	250	-4142315.0	-4148881.0	-4152592.0	-4151834.0	-4965452.0	-4959673.0	-4959129.0	-4956435.0	-6.58800631	-0.70944275	17.6207328	6	11.0	19-03-24 15:38:35.488477
6.0	0.03	250	250	-3765755.0	-3771564.0	-3774944.0	-3774391.0	-4514228.0	-4508857.0	-4508435.0	-4505887.0	-5.98925042	-0.644989173	17.602747	6	11.0	19-03-24 15:38:43.577660
6.601	0.033	250	250	-3388612.0	-3393683.0	-3396768.0	-3396359.0	-4062197.0	-4057270.0	-4056906.0	-4054556.0	-5.38964517	-0.580403692	17.4969472	6	11.0	19-03-24 15:38:51.975039
7.2	0.036	250	250	-3012099.0	-3016448.0	-3019221.0	-3018973.0	-3611001.0	-3606498.0	-3606195.0	-3604075.0	-4.79098651	-0.515947293	17.3312793	6	11.0	19-03-24 15:39:00.268767
7.801	0.039	250	250	-2634651.0	-2638251.0	-2640711.0	-2640637.0	-3158604.0	-3154512.0	-3154310.0	-3152341.0	-4.19090468	-0.451309622	16.9561997	6	11.0	19-03-24 15:39:08.154240
8.4	0.042	250	250	-2258088.0	-2260959.0	-2263105.0	-2263193.0	-2707177.0	-2703500.0	-2703396.0	-2701616.0	-3.59224792	-0.386837294	16.8445135	6	11.0	19-03-24 15:39:16.973830
9.0	0.045	250	250	-1881684.0	-1883815.0	-1885638.0	-1885908.0	-2256282.0	-2253006.0	-2252983.0	-2251422.0	-2.99378171	-0.322422539	16.8836037	6	11.0	19-03-24 15:39:24.945126
9.6	0.048	250	250	-1504811.0	-1506200.0	-1507708.0	-1508147.0	-1804804.0	-1801944.0	-1801978.0	-1800599.0	-2.39452186	-0.257911393	16.9301396	6	11.0	19-03-24 15:39:32.931689
10.2	0.051	250	250	-1127733.0	-1128384.0	-1129582.0	-1130185.0	-1353011.0	-1350607.0	-1350730.0	-1349549.0	-1.79503209	-0.193382111	17.044618	6	11.0	19-03-24 15:39:40.819031
10.801	0.054	250	250	-750546.0	-750449.6	-751341.2	-752117.9	-901084.5	-899084.3	-899280.3	-898322.3	-1.19527357	-0.128808336	16.985052	6	11.0	19-03-24 15:39:48.700849
11.401	0.057	250	250	-373812.5	-372979.8	-373549.0	-374498.6	-449656.9	-448065.4	-448348.6	-447570.9	-0.596329738	-0.0643180984	17.0281672	6	11.0	19-03-24 15:39:57.224353
12.001	0.061	250	250	3047.848	4614.16	4355.516	3236.468	1940.94	3108.592	2712.816	3321.076	0.00289620374	0.000199955191	16.7477187	6	11.0	19-03-24 15:40:05.127721
12.601	0.064	250	250	379582.8	381877.9	381926.9	380660.2	453155.6	453886.7	453449.5	453884.5	0.601657898	0.0646826429	16.5531986	6	11.0	19-03-24 15:40:13.995727
13.201	0.067	250	250	756549.9	759576.6	759945.3	758504.0	904874.3	905203.7	904674.9	904840.1	1.20095551	0.129195815	16.3512326	6	11.0	19-03-24 15:40:22.386156
13.8	0.07	250	250	1132888.0	1136644.0	1137325.0	1135726.0	1355899.0	1355800.0	1355177.0	1355187.0	1.79931341	0.193631884	16.2814287	6	11.0	19-03-24 15:40:30.482912
14.4	0.073	250	250	1509537.0	1514033.0	1515035.0	1513252.0	1807362.0	1806829.0	1806119.0	1805918.0	2.39821529	0.258134438	16.3580498	6	11.0	19-03-24 15:40:38.367368
14.999	0.076	250	250	1886161.0	1891394.0	1892704.0	1890756.0	2258723.0	2257788.0	2257034.0	2256623.0	2.99701335	0.32261847	16.2293085	6	11.0	19-03-24 15:40:46.661131
15.6	0.079	250	250	2263586.0	2269550.0	2271163.0	2269070.0	2711090.0	2709725.0	2708841.0	2708278.0	3.59703464	0.387241023	16.3654956	6	11.0	19-03-24 15:40:54.853931
16.201	0.082	250	250	2640639.0	2647350.0	2649271.0	2647008.0	3162994.0	3161190.0	3160249.0	3159487.0	4.19648376	0.45179062	16.522787	6	11.0	19-03-24 15:41:02.841507
16.8	0.085	250	250	3017226.0	3024694.0	3026933.0	3024484.0	3614349.0	3612130.0	3611085.0	3610126.0	4.79535335	0.51628806	16.7163765	6	11.0	19-03-24 15:41:12.059632
17.4	0.088	250	250	3394354.0	3402542.0	3405109.0	3402484.0	4066379.0	4063737.0	4062605.0	4061477.0	5.39473444	0.580825022	16.916481	6	11.0	19-03-24 15:41:20.249149
18.0	0.091	250	250	3771110.0	3780060.0	3782928.0	3780149.0	4517943.0	4514905.0	4513693.0	4512358.0	5.99391149	0.645355583	17.1429477	6	11.0	19-03-24 15:41:29.363395
18.601	0.095	250	250	4148092.0	4157780.0	4160961.0	4158011.0	4969902.0	4966397.0	4965115.0	4963604.0	6.59314257	0.709899521	17.1690079	6	11.0	19-03-24 15:41:37.758234
19.2	0.098	250	250	4524402.0	4534832.0	4538296.0	4535186.0	5420973.0	5417059.0	5415694.0	5413969.0	7.19140407	0.774340551	16.9558733	6	11.0	19-03-24 15:41:46.155924
19.801	0.101	250	250	4901605.0	4912762.0	4916552.0	4913280.0	5872776.0	5868467.0	5867017.0	5865079.0	7.79102833	0.838864617	16.5659022	6	11.0	19-03-24 15:41:54.334491
20.401	0.104	250	250	5278327.0	5290222.0	5294334.0	5290895.0	6324306.0	6319558.0	6318011.0	6315911.0	8.39002677	0.903380348	16.2475964	6	11.0	19-03-24 15:42:02.334966
21.0	0.107	250	250	5654779.0	5667402.0	5671815.0	5668218.0	6775387.0	6770246.0	6768598.0	6766309.0	8.98857874	0.967840613	15.9171913	6	11.0	19-03-24 15:42:10.567422
21.6	0.11	250	250	6031209.0	6044593.0	6049299.0	6045542.0	7226636.0	7221027.0	7219305.0	7216815.0	9.58706275	1.03226692	15.822258	6	11.0	19-03-24 15:42:18.462404
22.2	0.113	250	250	6407026.0	6421134.0	6426162.0	6422240.0	7676772.0	7670778.0	7668960.0	7666291.0	10.1845473	1.09660274	15.7236019	6	11.0	19-03-24 15:42:26.716232
22.8	0.117	250	250	6783284.0	6798159.0	6803404.0	6799417.0	8127744.0	8121355.0	8119486.0	8116576.0	10.7826893	1.16100577	15.6314607	6	11.0	19-03-24 15:42:34.590950
23.4	0.12	250	250	6845057.0	7488592.0	6865990.0	7490391.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3798758	9.9e+37	15.8048765	6	11.0	19-03-24 15:42:43.090556
24.0	0.123	250	250	6836229.0	7488764.0	6857320.0	7490556.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9650891	9.9e+37	15.8774726	6	11.0	19-03-24 15:42:51.282860
