# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.076	0.0	250	250	-7449435.0	-7462835.0	-7469584.0	-7467360.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.6437307	1714103183.5785022	6	206.0	26-04-24 05:46:23.578564
0.6	0.002	250	250	-7154045.0	-7166693.0	-7173005.0	-7170591.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.7753947	1714103190.3498502	6	206.0	26-04-24 05:46:30.349910
1.2	0.005	250	250	-6778961.0	-6790817.0	-6796856.0	-6794631.0	-8124299.0	-8115444.0	-8114458.0	-8110364.0	-1.16080105	21.7706034	1714103197.1318324	6	206.0	26-04-24 05:46:37.131886
1.8	0.008	250	250	-6403069.0	-6414182.0	-6419857.0	-6417865.0	-7673967.0	-7665562.0	-7664601.0	-7660745.0	-1.09644884	21.8195702	1714103203.915696	6	206.0	26-04-24 05:46:43.915751
2.4	0.011	250	250	-6025875.0	-6036239.0	-6041594.0	-6039782.0	-7221911.0	-7213898.0	-7213050.0	-7209347.0	-1.03187355	21.7524924	1714103210.6973567	6	206.0	26-04-24 05:46:50.697405
3.0	0.015	250	250	-5649271.0	-5658905.0	-5663937.0	-5662305.0	-6770248.0	-6762707.0	-6761922.0	-6758425.0	-0.96733459	21.7820066	1714103217.5025427	6	206.0	26-04-24 05:46:57.502595
3.6	0.018	250	250	-5272823.0	-5281717.0	-5286454.0	-5284978.0	-6319031.0	-6311917.0	-6311188.0	-6307914.0	-0.902867745	21.8314525	1714103224.286321	6	206.0	26-04-24 05:47:04.286375
4.2	0.021	250	250	-4895929.0	-4904061.0	-4908485.0	-4907169.0	-5867401.0	-5860706.0	-5860078.0	-5856994.0	-0.838355027	21.8602001	1714103231.0665994	6	206.0	26-04-24 05:47:11.066653
4.799	0.024	250	250	-4519380.0	-4526791.0	-4530904.0	-4529771.0	-5416216.0	-5409930.0	-5409372.0	-5406486.0	-0.773886942	21.9805567	1714103237.8498104	6	206.0	26-04-24 05:47:17.849865
5.4	0.027	250	250	-4142365.0	-4149027.0	-4152823.0	-4151883.0	-4964494.0	-4958629.0	-4958149.0	-4955463.0	-0.709351633	22.023199	1714103244.634528	6	206.0	26-04-24 05:47:24.634581
5.999	0.03	250	250	-3765784.0	-3771695.0	-3775162.0	-3774415.0	-4513290.0	-4507843.0	-4507469.0	-4504949.0	-0.644887446	22.0334523	1714103251.416628	6	206.0	26-04-24 05:47:31.416682
6.6	0.033	250	250	-3388703.0	-3393863.0	-3397002.0	-3396441.0	-4061524.0	-4056513.0	-4056194.0	-4053879.0	-0.580346851	22.0867312	1714103258.1993942	6	206.0	26-04-24 05:47:38.199446
7.199	0.036	250	250	-3012166.0	-3016582.0	-3019384.0	-3019020.0	-3610362.0	-3605780.0	-3605524.0	-3603414.0	-0.515896035	22.1417349	1714103264.984126	6	206.0	26-04-24 05:47:44.984176
7.8	0.039	250	250	-2634779.0	-2638443.0	-2640934.0	-2640741.0	-3158185.0	-3154045.0	-3153872.0	-3151959.0	-0.451298362	22.1137539	1714103271.7665746	6	206.0	26-04-24 05:47:51.766628
8.399	0.042	250	250	-2258283.0	-2261197.0	-2263383.0	-2263366.0	-2707017.0	-2703295.0	-2703222.0	-2701481.0	-0.386847612	22.2111125	1714103278.5473278	6	206.0	26-04-24 05:47:58.547351
8.999	0.045	250	250	-1881931.0	-1884112.0	-1885975.0	-1886147.0	-2256057.0	-2252759.0	-2252763.0	-2251221.0	-0.32241808	22.3105791	1714103285.3294718	6	206.0	26-04-24 05:48:05.329558
9.599	0.048	250	250	-1505072.0	-1506508.0	-1508036.0	-1508405.0	-1804453.0	-1801586.0	-1801671.0	-1800336.0	-0.257895868	22.3278277	1714103292.1144383	6	206.0	26-04-24 05:48:12.114493
10.199	0.051	250	250	-1127932.0	-1128626.0	-1129842.0	-1130391.0	-1352554.0	-1350117.0	-1350284.0	-1349118.0	-0.193341686	22.3613666	1714103298.8991308	6	206.0	26-04-24 05:48:18.899184
10.799	0.054	250	250	-750647.8	-750592.1	-751481.3	-752229.6	-900423.0	-898411.2	-898645.9	-897678.4	-0.128745625	22.4247071	1714103305.6819634	6	206.0	26-04-24 05:48:25.682021
11.399	0.058	250	250	-373939.5	-373138.6	-373707.7	-374646.7	-448996.8	-447427.8	-447744.9	-446933.0	-0.0642574051	22.5124831	1714103312.463999	6	206.0	26-04-24 05:48:32.464088
11.999	0.061	250	250	2932.116	4480.14	4218.224	3101.924	2635.316	3780.82	3379.828	4000.928	0.000272402004	22.5781235	1714103319.2489488	6	206.0	26-04-24 05:48:39.249009
12.599	0.064	250	250	379609.2	381890.8	381957.8	380657.9	454022.9	454735.3	454256.6	454668.0	0.0647598822	22.5841605	1714103326.0314875	6	206.0	26-04-24 05:48:46.031545
13.199	0.067	250	250	756591.7	759613.0	760002.1	758526.4	905833.9	906097.7	905541.3	905770.0	0.129303315	22.6246946	1714103332.811823	6	206.0	26-04-24 05:48:52.811880
13.799	0.07	250	250	1133074.0	1136838.0	1137546.0	1135885.0	1356999.0	1356849.0	1356216.0	1356243.0	0.193755592	22.6615873	1714103339.5958068	6	206.0	26-04-24 05:48:59.595860
14.399	0.073	250	250	1509889.0	1514395.0	1515433.0	1513584.0	1808589.0	1808015.0	1807304.0	1807144.0	0.258273937	22.6778776	1714103346.3782516	6	206.0	26-04-24 05:49:06.378303
14.998	0.076	250	250	1886546.0	1891797.0	1893159.0	1891117.0	2259985.0	2258967.0	2258190.0	2257820.0	0.322752976	22.6873643	1714103353.1602268	6	206.0	26-04-24 05:49:13.160278
15.599	0.079	250	250	2263951.0	2269949.0	2271622.0	2269392.0	2712315.0	2710870.0	2710011.0	2709465.0	0.387370789	22.6778776	1714103359.9463704	6	206.0	26-04-24 05:49:19.946450
