# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.013	0.0	250	250	-7453135.0	-7466190.0	-7472697.0	-7470289.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.9665677	9.9e+37	22.1484427	1714211727.814627	60.0	2401.0237602376023	27-04-24 11:55:27.814695
0.6	0.002	250	250	-7157025.0	-7169656.0	-7176052.0	-7173574.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3819039	9.9e+37	21.68139	1714211794.2974982	60.0	2401.0237602376023	27-04-24 11:56:34.297571
1.2	0.005	250	250	-6780291.0	-6792124.0	-6798225.0	-6795924.0	-8127536.0	-8118567.0	-8117622.0	-8113639.0	-10.7827063	-1.16123625	21.3743657	1714211860.7713895	60.0	2401.0237602376023	27-04-24 11:57:40.771450
1.8	0.008	250	250	-6403689.0	-6414819.0	-6420565.0	-6418497.0	-7677034.0	-7668526.0	-7667635.0	-7663908.0	-10.1839744	-1.09689489	21.6238948	1714211927.2539597	60.0	2401.0237602376023	27-04-24 11:58:47.254020
2.4	0.011	250	250	-6026267.0	-6036634.0	-6042055.0	-6040139.0	-7225701.0	-7217626.0	-7216821.0	-7213263.0	-9.58379697	-1.03238646	22.1884977	1714211993.7352495	60.0	2401.0237602376023	27-04-24 11:59:53.735337
3.0	0.014	250	250	-5649423.0	-5659052.0	-5664146.0	-5662407.0	-6774504.0	-6766826.0	-6766115.0	-6762736.0	-8.98465526	-0.967906924	22.6285276	1714212060.2143898	60.0	2401.0237602376023	27-04-24 12:01:00.214452
3.6	0.017	250	250	-5272819.0	-5281695.0	-5286499.0	-5284924.0	-6323200.0	-6315996.0	-6315306.0	-6312104.0	-8.38581327	-0.903448004	22.561929	1714212126.7225232	60.0	2401.0237602376023	27-04-24 12:02:06.722584
4.2	0.02	250	250	-4895733.0	-4903869.0	-4908351.0	-4906965.0	-5871257.0	-5864464.0	-5863855.0	-5860803.0	-7.78630157	-0.838883066	22.1773819	1714212193.202548	60.0	2401.0237602376023	27-04-24 12:03:13.202609
4.8	0.024	250	250	-4519093.0	-4526490.0	-4530635.0	-4529451.0	-5419714.0	-5413414.0	-5412870.0	-5410002.0	-7.18740305	-0.774372866	21.4960639	1714212259.6765006	60.0	2401.0237602376023	27-04-24 12:04:19.676564
5.4	0.027	250	250	-4141977.0	-4148625.0	-4152446.0	-4151446.0	-4967466.0	-4961567.0	-4961146.0	-4958406.0	-6.58777275	-0.709749905	21.1876979	1714212326.1583614	60.0	2401.0237602376023	27-04-24 12:05:26.158422
