# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.101	0.0	250	250	-7434453.0	-7457760.0	-7464684.0	-7462549.0	-7432288.0	-7443409.0	-7442211.0	-7439404.0	-11.8847098	29.0464561	6	15.999999999999998	11-03-24 20:12:13.936123
0.601	0.002	250	250	-7151029.0	-7171471.0	-7177787.0	-7175471.0	-7167524.0	-7172448.0	-7171312.0	-7168578.0	-11.3841459	29.3419669	6	15.999999999999998	11-03-24 20:12:21.507875
1.201	0.005	250	250	-6776083.0	-6795922.0	-6802002.0	-6799812.0	-6796086.0	-6796935.0	-6795897.0	-6793264.0	-10.7879403	29.6847747	6	15.999999999999998	11-03-24 20:12:28.779257
1.8	0.008	250	250	-6402477.0	-6419204.0	-6424979.0	-6422952.0	-6421629.0	-6420197.0	-6419220.0	-6416724.0	-10.1901173	30.1813547	6	15.999999999999998	11-03-24 20:12:36.592030
2.401	0.012	250	250	-6026355.0	-6041292.0	-6046747.0	-6044911.0	-6044350.0	-6042301.0	-6041401.0	-6039031.0	-9.59049011	30.2231363	6	15.999999999999998	11-03-24 20:12:44.241026
3.001	0.015	250	250	-5649454.0	-5663838.0	-5668944.0	-5667296.0	-5666975.0	-5664819.0	-5664026.0	-5661765.0	-8.99141438	30.4719484	6	15.999999999999998	11-03-24 20:12:51.617263
3.6	0.018	250	250	-5274467.0	-5286310.0	-5291102.0	-5289638.0	-5289540.0	-5287295.0	-5286582.0	-5284449.0	-8.39243484	30.7823457	6	15.999999999999998	11-03-24 20:12:58.805448
4.201	0.021	250	250	-4897983.0	-4908451.0	-4912921.0	-4911629.0	-4912051.0	-4909431.0	-4908799.0	-4906767.0	-7.79287793	30.8491225	6	15.999999999999998	11-03-24 20:13:06.152594
4.8	0.024	250	250	-4521727.0	-4530981.0	-4535139.0	-4534013.0	-4534777.0	-4531944.0	-4531388.0	-4529445.0	-7.19389712	30.8820535	6	15.999999999999998	11-03-24 20:13:13.428509
5.4	0.027	250	250	-4144724.0	-4152867.0	-4156698.0	-4155764.0	-4156753.0	-4153831.0	-4153364.0	-4151558.0	-6.59389068	30.9284088	6	15.999999999999998	11-03-24 20:13:20.901432
6.0	0.03	250	250	-3768241.0	-3775318.0	-3778828.0	-3778065.0	-3779135.0	-3776261.0	-3775886.0	-3774191.0	-5.99478619	31.0866607	6	15.999999999999998	11-03-24 20:13:28.120767
6.6	0.033	250	250	-3391311.0	-3397211.0	-3400420.0	-3399837.0	-3401078.0	-3398155.0	-3397866.0	-3396282.0	-5.39491667	30.9320678	6	15.999999999999998	11-03-24 20:13:35.645111
7.2	0.036	250	250	-3015127.0	-3019758.0	-3022636.0	-3022232.0	-3023631.0	-3020685.0	-3020467.0	-3019023.0	-4.79599279	30.5865892	6	15.999999999999998	11-03-24 20:13:42.943111
7.8	0.039	250	250	-2637590.0	-2641315.0	-2643848.0	-2643656.0	-2645003.0	-2642232.0	-2642113.0	-2640783.0	-4.19543565	29.8469633	6	15.999999999999998	11-03-24 20:13:50.395204
8.4	0.042	250	250	-2260867.0	-2263772.0	-2265998.0	-2265982.0	-2267252.0	-2264691.0	-2264659.0	-2263433.0	-3.59640185	29.1496671	6	15.999999999999998	11-03-24 20:13:58.007044
