# 
ch2a	ch2a avglen	Delay	a	
-1590097.0	10.0	0.1	2.0	12-12-23 19:21:45.103425
-1590097.0	19.166666666666664	0.1	2.0	12-12-23 19:21:45.239314
-1590097.0	28.333333333333332	0.1	2.0	12-12-23 19:21:45.375768
-1590097.0	37.5	0.1	2.0	12-12-23 19:21:45.512144
261256.7	46.666666666666664	0.1	2.0	12-12-23 19:21:45.646799
988009.0	55.833333333333336	0.1	2.0	12-12-23 19:21:45.781789
988009.0	65.0	0.1	2.0	12-12-23 19:21:45.917010
988009.0	74.16666666666667	0.1	2.0	12-12-23 19:21:46.053323
988009.0	83.33333333333333	0.1	2.0	12-12-23 19:21:46.189045
359494.8	92.5	0.1	2.0	12-12-23 19:21:46.324674
359494.8	101.66666666666667	0.1	2.0	12-12-23 19:21:46.458628
359494.8	110.83333333333333	0.1	2.0	12-12-23 19:21:46.594487
359494.8	120.0	0.1	2.0	12-12-23 19:21:46.729400
