# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.086	0.0	250	250	-7446071.0	-7459626.0	-7466278.0	-7464492.0	-7453811.0	-7448429.0	-7447298.0	-7444484.0	-11.8880214	13.4112271	6	17.0	11-03-24 16:35:23.076047
0.601	0.002	250	250	-7160531.0	-7173064.0	-7179182.0	-7177058.0	-7179104.0	-7173796.0	-7172650.0	-7169777.0	-11.3868065	13.5626034	6	17.0	11-03-24 16:35:30.380960
1.201	0.005	250	250	-6785482.0	-6797237.0	-6803099.0	-6801131.0	-6803092.0	-6798029.0	-6796924.0	-6794224.0	-10.7901796	13.5804525	6	17.0	11-03-24 16:35:37.714331
1.8	0.008	250	250	-6409217.0	-6420271.0	-6425844.0	-6424005.0	-6425902.0	-6421037.0	-6420028.0	-6417405.0	-10.1919369	13.6698014	6	17.0	11-03-24 16:35:45.509399
2.401	0.012	250	250	-6031743.0	-6042021.0	-6047234.0	-6045611.0	-6047462.0	-6042815.0	-6041873.0	-6039410.0	-9.59167446	13.7228524	6	17.0	11-03-24 16:35:52.869877
3.001	0.015	250	250	-5654811.0	-5664397.0	-5669254.0	-5667832.0	-5669579.0	-5665162.0	-5664296.0	-5661957.0	-8.99243409	13.8215086	6	17.0	11-03-24 16:36:00.364794
3.601	0.018	250	250	-5278081.0	-5286911.0	-5291474.0	-5290205.0	-5291882.0	-5287691.0	-5286929.0	-5284703.0	-8.39339688	13.9851496	6	17.0	11-03-24 16:36:07.920931
4.201	0.021	250	250	-4900874.0	-4908978.0	-4913236.0	-4912126.0	-4913720.0	-4909737.0	-4909071.0	-4906951.0	-7.79367399	13.9398753	6	17.0	11-03-24 16:36:15.087884
4.8	0.024	250	250	-4523980.0	-4531361.0	-4535291.0	-4534379.0	-4535896.0	-4532149.0	-4531536.0	-4529561.0	-7.19449687	14.1053778	6	17.0	11-03-24 16:36:22.563759
5.401	0.027	250	250	-4146599.0	-4153223.0	-4156877.0	-4156107.0	-4157565.0	-4154037.0	-4153521.0	-4151641.0	-6.59452281	14.2561542	6	17.0	11-03-24 16:36:30.139474
6.0	0.03	250	250	-3769648.0	-3775530.0	-3778846.0	-3778260.0	-3779688.0	-3776367.0	-3775935.0	-3774172.0	-5.99528285	14.4132802	6	17.0	11-03-24 16:36:37.312129
6.601	0.033	250	250	-3392290.0	-3397422.0	-3400442.0	-3400028.0	-3401366.0	-3398272.0	-3397902.0	-3396276.0	-5.39522847	14.4134456	6	17.0	11-03-24 16:36:45.094793
7.2	0.036	250	250	-3015511.0	-3019904.0	-3022631.0	-3022370.0	-3023629.0	-3020748.0	-3020480.0	-3018968.0	-4.7961346	14.5065175	6	17.0	11-03-24 16:36:52.574800
