# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.139	0.0	250	250	-7424090.0	-7437992.0	-7445468.0	-7443079.0	-7438067.0	-7432033.0	-7431320.0	-7428927.0	-11.8711161	36.2649889	6.0	6.0	14-12-23 13:41:36.380944
0.5	0.002	250	250	-7223933.0	-7236792.0	-7243678.0	-7240748.0	-7245658.0	-7239612.0	-7238665.0	-7236055.0	-11.487165	36.2823692	6.0	6.0	14-12-23 13:41:43.671079
1.0	0.004	250	250	-6912616.0	-6924837.0	-6931457.0	-6928684.0	-6933424.0	-6927597.0	-6926684.0	-6924168.0	-10.9916381	36.2203287	6.0	6.0	14-12-23 13:41:50.834619
1.499	0.007	250	250	-6599447.0	-6611048.0	-6617389.0	-6614768.0	-6619311.0	-6613719.0	-6612872.0	-6610452.0	-10.4937069	36.3024937	6.0	6.0	14-12-23 13:41:58.008744
2.0	0.009	250	250	-6285149.0	-6296110.0	-6302147.0	-6299732.0	-6304110.0	-6298708.0	-6297911.0	-6295580.0	-9.99401398	36.3153002	6.0	6.0	14-12-23 13:42:05.409363
2.499	0.012	250	250	-5971198.0	-5981553.0	-5987297.0	-5985046.0	-5989251.0	-5984041.0	-5983346.0	-5981108.0	-9.49487957	36.3992946	6.0	6.0	14-12-23 13:42:12.854186
3.0	0.015	250	250	-5656499.0	-5666243.0	-5671686.0	-5669613.0	-5673641.0	-5668630.0	-5667966.0	-5665839.0	-8.99461369	36.3736816	6.0	6.0	14-12-23 13:42:20.014245
3.499	0.017	250	250	-5342710.0	-5351822.0	-5356997.0	-5355073.0	-5358940.0	-5354121.0	-5353539.0	-5351490.0	-8.49573089	36.3317657	6.0	6.0	14-12-23 13:42:27.176987
4.0	0.02	250	250	-5028239.0	-5036735.0	-5041585.0	-5039873.0	-5043546.0	-5038955.0	-5038441.0	-5036459.0	-7.99579972	36.378418	6.0	6.0	14-12-23 13:42:34.345022
4.5	0.022	250	250	-4713879.0	-4721735.0	-4726310.0	-4724776.0	-4728248.0	-4723876.0	-4723402.0	-4721524.0	-7.49598448	36.411349	6.0	6.0	14-12-23 13:42:41.513744
5.0	0.025	250	250	-4399434.0	-4406660.0	-4410955.0	-4409583.0	-4412880.0	-4408746.0	-4408327.0	-4406515.0	-6.99607837	36.4122637	6.0	6.0	14-12-23 13:42:48.690238
5.5	0.027	250	250	-4085132.0	-4091728.0	-4095734.0	-4094536.0	-4097677.0	-4093738.0	-4093372.0	-4091673.0	-6.49637168	36.4633272	6.0	6.0	14-12-23 13:42:55.867165
5.999	0.03	250	250	-3771166.0	-3777138.0	-3780859.0	-3779847.0	-3782774.0	-3779045.0	-3778762.0	-3777138.0	-5.99726788	36.5246154	6.0	6.0	14-12-23 13:43:03.040507
6.499	0.032	250	250	-3456794.0	-3462146.0	-3465558.0	-3464739.0	-3467451.0	-3463968.0	-3463738.0	-3462211.0	-5.49747148	36.5055683	6.0	6.0	14-12-23 13:43:10.214923
6.999	0.035	250	250	-3142634.0	-3147352.0	-3150502.0	-3149846.0	-3152400.0	-3149103.0	-3148945.0	-3147512.0	-4.99803827	36.5337629	6.0	6.0	14-12-23 13:43:17.378544
7.499	0.037	250	250	-2827752.0	-2831845.0	-2834695.0	-2834218.0	-2836604.0	-2833535.0	-2833418.0	-2832070.0	-4.4975286	36.6269049	6.0	6.0	14-12-23 13:43:24.553878
7.999	0.04	250	250	-2513771.0	-2517226.0	-2519794.0	-2519502.0	-2521683.0	-2518820.0	-2518785.0	-2517520.0	-3.9983316	36.5657792	6.0	6.0	14-12-23 13:43:31.728874
8.499	0.043	250	250	-2199349.0	-2202184.0	-2204470.0	-2204348.0	-2206342.0	-2203694.0	-2203716.0	-2202539.0	-3.49852633	36.5558795	6.0	6.0	14-12-23 13:43:38.896379
8.999	0.045	250	250	-1885468.0	-1887683.0	-1889673.0	-1889736.0	-1891556.0	-1889109.0	-1889196.0	-1888106.0	-2.99948825	36.6060282	6.0	6.0	14-12-23 13:43:46.064577
9.499	0.048	250	250	-1570744.0	-1572332.0	-1574031.0	-1574269.0	-1575899.0	-1573658.0	-1573804.0	-1572811.0	-2.49916649	36.5760041	6.0	6.0	14-12-23 13:43:53.242893
9.999	0.05	250	250	-1256178.0	-1257136.0	-1258549.0	-1258966.0	-1260401.0	-1258385.0	-1258593.0	-1257694.0	-1.99912075	36.6792083	6.0	6.0	14-12-23 13:44:00.414937
10.499	0.053	250	250	-942003.6	-942324.4	-943455.0	-944054.1	-945299.7	-943505.5	-943766.8	-942950.1	-1.49958889	36.6956738	6.0	6.0	14-12-23 13:44:07.745346
10.999	0.056	250	250	-627658.0	-627352.0	-628190.7	-628975.6	-630034.5	-628448.5	-628775.3	-628041.9	-0.999827313	36.7394192	6.0	6.0	14-12-23 13:44:14.973931
11.499	0.058	250	250	-313589.6	-312657.3	-313216.5	-314173.4	-315045.1	-313686.5	-314074.0	-313428.9	-0.500563192	36.7888157	6.0	6.0	14-12-23 13:44:22.142904
11.999	0.061	250	250	804.856	2368.848	2096.248	970.784	272.576	1425.784	974.724	1533.028	-0.00064902854	36.7194573	6.0	6.0	14-12-23 13:44:29.449351
12.498	0.063	250	250	314548.9	316731.9	316750.0	315449.3	314942.0	315878.7	315365.2	315837.6	0.498147111	36.745985	6.0	6.0	14-12-23 13:44:36.605262
12.999	0.066	250	250	629210.2	632024.5	632321.9	630853.4	630530.6	631243.9	630682.1	631055.3	0.998349551	36.7478145	6.0	6.0	14-12-23 13:44:43.755449
13.498	0.068	250	250	943037.0	946483.0	947068.4	945416.3	945292.3	945792.3	945157.4	945447.6	1.49732579	36.7844046	6.0	6.0	14-12-23 13:44:50.919288
13.999	0.071	250	250	1257800.0	1261873.0	1262742.0	1260914.0	1260985.0	1261270.0	1260567.0	1260770.0	1.99769018	36.7068134	6.0	6.0	14-12-23 13:44:58.127625
14.499	0.073	250	250	1571954.0	1576650.0	1577817.0	1575804.0	1576057.0	1576128.0	1575371.0	1575486.0	2.49715008	36.8418712	6.0	6.0	14-12-23 13:45:05.289531
14.998	0.076	250	250	1885948.0	1891271.0	1892717.0	1890532.0	1890965.0	1890817.0	1890002.0	1890023.0	2.99627986	36.8473597	6.0	6.0	14-12-23 13:45:12.532603
15.5	0.079	250	250	2200990.0	2206939.0	2208672.0	2206305.0	2206936.0	2206574.0	2205692.0	2205632.0	3.4970889	36.86474	6.0	6.0	14-12-23 13:45:19.708807
15.998	0.081	250	250	2514783.0	2521370.0	2523393.0	2520839.0	2521652.0	2521076.0	2520144.0	2519979.0	3.9959304	36.8638253	6.0	6.0	14-12-23 13:45:26.990845
16.499	0.084	250	250	2829703.0	2836923.0	2839225.0	2836509.0	2837513.0	2836717.0	2835718.0	2835480.0	4.49670077	36.853763	6.0	6.0	14-12-23 13:45:34.159935
16.999	0.086	250	250	3143512.0	3151366.0	3153955.0	3151058.0	3152269.0	3151252.0	3150180.0	3149868.0	4.9954899	36.8894383	6.0	6.0	14-12-23 13:45:41.364613
17.499	0.089	250	250	3458139.0	3466629.0	3469505.0	3466414.0	3467796.0	3466577.0	3465439.0	3465028.0	5.49565089	36.8665695	6.0	6.0	14-12-23 13:45:48.543107
17.999	0.091	250	250	3772456.0	3781575.0	3784736.0	3781455.0	3783051.0	3781603.0	3780425.0	3779919.0	5.99525436	36.9278578	6.0	6.0	14-12-23 13:45:55.697433
18.499	0.094	250	250	4086693.0	4096438.0	4099905.0	4096446.0	4098202.0	4096566.0	4095314.0	4094702.0	6.49483185	36.9287725	6.0	6.0	14-12-23 13:46:02.866001
18.999	0.097	250	250	4401231.0	4411590.0	4415325.0	4411704.0	4413662.0	4411820.0	4410496.0	4409808.0	6.99488651	36.9580445	6.0	6.0	14-12-23 13:46:10.124209
19.499	0.099	250	250	4715116.0	4726116.0	4730164.0	4726338.0	4728453.0	4726412.0	4725040.0	4724283.0	7.49381289	36.9388348	6.0	6.0	14-12-23 13:46:17.318324
19.999	0.102	250	250	5029402.0	5041035.0	5045354.0	5041358.0	5043694.0	5041428.0	5039999.0	5039115.0	7.99345663	36.9225319	6.0	6.0	14-12-23 13:46:24.679409
20.498	0.104	250	250	5343402.0	5355652.0	5360252.0	5356106.0	5358616.0	5356122.0	5354630.0	5353652.0	8.49269048	36.9708511	6.0	6.0	14-12-23 13:46:32.094451
20.999	0.107	250	250	5657768.0	5670651.0	5675560.0	5671221.0	5673907.0	5671208.0	5669674.0	5668603.0	8.99236909	36.9827428	6.0	6.0	14-12-23 13:46:39.265216
21.499	0.11	250	250	5971660.0	5985156.0	5990370.0	5985853.0	5988710.0	5985821.0	5984184.0	5983040.0	9.49134058	36.9891461	6.0	6.0	14-12-23 13:46:46.436636
21.999	0.112	250	250	6285577.0	6299696.0	6305183.0	6300506.0	6303517.0	6300425.0	6298717.0	6297514.0	9.99034784	37.031062	6.0	6.0	14-12-23 13:46:53.637027
22.498	0.115	250	250	6598958.0	6613715.0	6619488.0	6614619.0	6617837.0	6614529.0	6612771.0	6611476.0	10.4885077	37.0832028	6.0	6.0	14-12-23 13:47:00.814393
22.998	0.117	250	250	6876597.0	7482062.0	6897849.0	7483569.0	7483106.0	6898229.0	7477052.0	7475548.0	10.9999336	37.093265	6.0	6.0	14-12-23 13:47:07.979465
