# 
ch2a	ch2a avglen	Delay	a	
-450775.4	10.0	0.1	31.0	12-12-23 19:22:36.374143
-450775.4	19.166666666666664	0.1	31.0	12-12-23 19:22:36.510288
-450775.4	28.333333333333332	0.1	31.0	12-12-23 19:22:36.645713
-450775.4	37.5	0.1	31.0	12-12-23 19:22:36.782148
-877101.9	46.666666666666664	0.1	31.0	12-12-23 19:22:36.919166
-877101.9	55.833333333333336	0.1	31.0	12-12-23 19:22:37.057757
-877101.9	65.0	0.1	31.0	12-12-23 19:22:37.195653
-877101.9	74.16666666666667	0.1	31.0	12-12-23 19:22:37.332390
55907.9	83.33333333333333	0.1	31.0	12-12-23 19:22:37.468831
1599137.0	92.5	0.1	31.0	12-12-23 19:22:37.604749
1599137.0	101.66666666666667	0.1	31.0	12-12-23 19:22:37.740763
1599137.0	110.83333333333333	0.1	31.0	12-12-23 19:22:37.876514
1599137.0	120.0	0.1	31.0	12-12-23 19:22:38.014988
