# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.042	0.0	250	250	0	0	0	0	210.761356	215.621898	210.539854	210.589384	32.4681662	1716847581.5140798	-11.9564599	-7446044.0	-7459108.0	-7465876.0	-7463193.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	10.0	1901.018810188102	0.0	28-05-24 00:06:28.192670
0.6	0.002	250	250	1638	1638	1638	1638	210.276386	215.206047	210.155626	210.231469	32.2854861	1716847611.117665	-11.3809671	-7156069.0	-7168711.0	-7175291.0	-7172585.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	10.0	1901.018810188102	0.025	28-05-24 00:06:57.793784
1.2	0.005	250	250	3276	3276	3276	3276	210.07917	215.025322	209.972406	210.082755	32.0834905	1716847640.7155616	-10.7822004	-6779558.0	-6791426.0	-6797741.0	-6795210.0	-1.16063327	-8122692.0	-8113279.0	-8112439.0	-8108788.0	10.0	1901.018810188102	0.05	28-05-24 00:07:27.404760
1.8	0.008	250	250	4915	4915	4915	4915	210.022431	212.377526	209.916292	210.032981	31.9363662	1716847670.3309665	-10.1836374	-6403113.0	-6414257.0	-6420170.0	-6417895.0	-1.09631354	-7672469.0	-7663550.0	-7662813.0	-7659278.0	10.0	1901.018810188102	0.075	28-05-24 00:07:57.009605
2.4	0.012	250	250	6553	6553	6553	6553	200.126375	199.957645	199.949098	199.947468	31.9541441	1716847699.9323518	-9.58365773	-6025821.0	-6036218.0	-6041788.0	-6039708.0	-1.03178548	-7220764.0	-7212330.0	-7211652.0	-7208281.0	10.0	1901.018810188102	0.1	28-05-24 00:08:26.621980
3.0	0.015	250	250	8191	8191	8191	8191	187.619369	187.460215	187.454643	187.452797	32.1343257	1716847729.5453124	-8.98466111	-5649114.0	-5658758.0	-5664014.0	-5662118.0	-0.967369547	-6769889.0	-6761947.0	-6761280.0	-6758082.0	10.0	1901.018810188102	0.125	28-05-24 00:08:56.234412
3.6	0.018	250	250	9830	9830	9830	9830	175.108292	174.959208	174.956026	174.954136	32.3362252	1716847759.1630611	-8.38584701	-5272558.0	-5281470.0	-5286357.0	-5284693.0	-0.902979559	-6319148.0	-6311658.0	-6311121.0	-6308094.0	10.0	1901.018810188102	0.15	28-05-24 00:09:25.854110
4.2	0.021	250	250	11468	11468	11468	11468	162.60495	162.464344	162.463846	162.461684	32.5575363	1716847788.7787206	-7.78644873	-4895587.0	-4903781.0	-4908339.0	-4906860.0	-0.838371866	-5866943.0	-5859878.0	-5859401.0	-5856578.0	10.0	1901.018810188102	0.175	28-05-24 00:09:55.467151
4.8	0.024	250	250	13107	13107	13107	13107	150.091907	149.959912	149.961863	149.959856	32.7056215	1716847818.3920903	-7.1875656	-4518953.0	-4526405.0	-4530627.0	-4529346.0	-0.774039207	-5416651.0	-5410032.0	-5409603.0	-5406933.0	10.0	1901.018810188102	0.2	28-05-24 00:10:25.080954
5.4	0.027	250	250	14745	14745	14745	14745	137.587994	137.465541	137.466818	137.465406	32.8799412	1716847848.0122752	-6.58798203	-4141864.0	-4148572.0	-4152470.0	-4151394.0	-0.709505034	-4964928.0	-4958792.0	-4958416.0	-4955966.0	10.0	1901.018810188102	0.225	28-05-24 00:10:54.700833
