# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.077	0.0	250	250	-7451538.0	-7464797.0	-7471508.0	-7469263.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.5523133	1714068418.6689405	6	81.0	25-04-24 20:06:58.669004
0.6	0.002	250	250	-7154019.0	-7166623.0	-7172954.0	-7170566.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.4934766	1714068425.4407392	6	81.0	25-04-24 20:07:05.440796
1.2	0.005	250	250	-6778925.0	-6790784.0	-6796843.0	-6794597.0	-8124884.0	-8115937.0	-8114939.0	-8110914.0	-1.16087572	21.5001843	1714068432.2321818	6	81.0	25-04-24 20:07:12.232234
1.8	0.008	250	250	-6403087.0	-6414184.0	-6419937.0	-6417846.0	-7674206.0	-7665692.0	-7664804.0	-7660941.0	-1.09648764	21.6166121	1714068439.0143332	6	81.0	25-04-24 20:07:19.014385
2.4	0.011	250	250	-6025871.0	-6036230.0	-6041681.0	-6039782.0	-7221963.0	-7213868.0	-7213080.0	-7209447.0	-1.03187213	21.6814859	1714068445.795884	6	81.0	25-04-24 20:07:25.795935
3.0	0.015	250	250	-5649292.0	-5658929.0	-5664004.0	-5662288.0	-6770685.0	-6763006.0	-6762287.0	-6758844.0	-0.96739747	21.673724	1714068452.5781665	6	81.0	25-04-24 20:07:32.578217
3.6	0.018	250	250	-5272788.0	-5281646.0	-5286438.0	-5284922.0	-6319322.0	-6312081.0	-6311430.0	-6308177.0	-0.902916586	21.7089877	1714068459.3609746	6	81.0	25-04-24 20:07:39.361023
4.2	0.021	250	250	-4895949.0	-4904104.0	-4908537.0	-4907234.0	-5867741.0	-5860974.0	-5860353.0	-5857316.0	-0.838403605	21.715408	1714068466.1635902	6	81.0	25-04-24 20:07:46.163638
4.8	0.024	250	250	-4519333.0	-4526729.0	-4530860.0	-4529737.0	-5416545.0	-5410208.0	-5409665.0	-5406809.0	-0.773943648	21.8043339	1714068472.9467025	6	81.0	25-04-24 20:07:52.946757
5.4	0.027	250	250	-4142331.0	-4148987.0	-4152770.0	-4151836.0	-4964863.0	-4958911.0	-4958476.0	-4955813.0	-0.709404115	21.8766821	1714068479.7306132	6	81.0	25-04-24 20:07:59.730665
5.999	0.03	250	250	-3765744.0	-3771652.0	-3775122.0	-3774360.0	-4513567.0	-4508080.0	-4507692.0	-4505222.0	-0.644928579	21.8706451	1714068486.5171947	6	81.0	25-04-24 20:08:06.517247
6.6	0.033	250	250	-3388709.0	-3393872.0	-3397035.0	-3396453.0	-4061710.0	-4056636.0	-4056333.0	-4054062.0	-0.580372602	21.8757238	1714068493.3031976	6	81.0	25-04-24 20:08:13.303249
7.199	0.036	250	250	-3012175.0	-3016596.0	-3019418.0	-3019034.0	-3610484.0	-3605868.0	-3605631.0	-3603549.0	-0.515917699	21.9668537	1714068500.0834677	6	81.0	25-04-24 20:08:20.083520
7.8	0.039	250	250	-2634765.0	-2638450.0	-2640956.0	-2640753.0	-3158284.0	-3154089.0	-3153937.0	-3152024.0	-0.451308426	21.9820899	1714068506.8663554	6	81.0	25-04-24 20:08:26.866409
8.399	0.042	250	250	-2258303.0	-2261232.0	-2263429.0	-2263415.0	-2707131.0	-2703378.0	-2703307.0	-2701589.0	-0.38685879	21.9737531	1714068513.652674	6	81.0	25-04-24 20:08:33.652748
8.999	0.045	250	250	-1881841.0	-1884021.0	-1885884.0	-1886076.0	-2256027.0	-2252715.0	-2252698.0	-2251179.0	-0.32241143	22.0973678	1714068520.4366205	6	81.0	25-04-24 20:08:40.436676
9.599	0.048	250	250	-1504920.0	-1506350.0	-1507899.0	-1508257.0	-1804345.0	-1801463.0	-1801537.0	-1800213.0	-0.257881976	22.1022549	1714068527.219862	6	81.0	25-04-24 20:08:47.219917
10.199	0.051	250	250	-1127860.0	-1128548.0	-1129760.0	-1130326.0	-1352480.0	-1350037.0	-1350195.0	-1349033.0	-0.193331691	22.1604209	1714068534.0030634	6	81.0	25-04-24 20:08:54.003119
10.799	0.054	250	250	-750627.0	-750570.7	-751462.9	-752211.7	-900408.0	-898412.6	-898638.2	-897675.3	-0.128746786	22.2061295	1714068540.7842278	6	81.0	25-04-24 20:09:00.784285
11.399	0.058	250	250	-373989.6	-373187.6	-373762.2	-374697.7	-449068.5	-447489.0	-447816.9	-446995.0	-0.0642607462	22.3065545	1714068547.5684733	6	81.0	25-04-24 20:09:07.568533
11.999	0.061	250	250	2903.452	4451.08	4192.82	3078.488	2609.088	3745.272	3356.016	3964.632	0.000266729884	22.2614207	1714068554.351685	6	81.0	25-04-24 20:09:14.351746
12.599	0.064	250	250	379622.0	381903.7	381973.4	380675.9	454071.3	454762.8	454304.9	454725.6	0.0647587324	22.3477594	1714068561.1347454	6	81.0	25-04-24 20:09:21.134803
13.199	0.067	250	250	756628.7	759651.4	760046.3	758563.3	905889.4	906141.0	905608.1	905832.9	0.129314982	22.406117	1714068567.9140587	6	81.0	25-04-24 20:09:27.914116
13.799	0.07	250	250	1133068.0	1136829.0	1137541.0	1135874.0	1357030.0	1356849.0	1356240.0	1356289.0	0.193757534	22.4315107	1714068574.6980324	6	81.0	25-04-24 20:09:34.698087
14.399	0.073	250	250	1509907.0	1514414.0	1515457.0	1513598.0	1808660.0	1808065.0	1807375.0	1807219.0	0.258283254	22.5294442	1714068581.4798748	6	81.0	25-04-24 20:09:41.479927
14.998	0.076	250	250	1886499.0	1891763.0	1893127.0	1891078.0	2259973.0	2258936.0	2258172.0	2257839.0	0.322756612	22.5942221	1714068588.260158	6	81.0	25-04-24 20:09:48.260211
15.599	0.079	250	250	2263902.0	2269898.0	2271592.0	2269345.0	2712274.0	2710800.0	2709973.0	2709448.0	0.387376294	22.6327439	1714068595.0407884	6	81.0	25-04-24 20:09:55.040842
16.199	0.082	250	250	2640900.0	2647653.0	2649655.0	2647221.0	3164150.0	3162251.0	3161317.0	3160623.0	0.451918672	22.7017381	1714068601.8230722	6	81.0	25-04-24 20:10:01.823126
16.799	0.085	250	250	3017495.0	3024993.0	3027303.0	3024698.0	3615512.0	3613163.0	3612187.0	3611257.0	0.516391776	22.7228197	1714068608.6022844	6	81.0	25-04-24 20:10:08.602340
17.399	0.088	250	250	3394362.0	3402590.0	3405239.0	3402443.0	4067175.0	4064394.0	4063309.0	4062206.0	0.580919155	22.7601916	1714068615.3835392	6	81.0	25-04-24 20:10:15.383593
17.999	0.091	250	250	3771248.0	3780209.0	3783188.0	3780207.0	4518908.0	4515706.0	4514553.0	4513269.0	0.645460535	22.7659411	1714068622.1638777	6	81.0	25-04-24 20:10:22.163932
18.599	0.095	250	250	4148002.0	4157737.0	4161037.0	4157851.0	4970485.0	4966854.0	4965617.0	4964157.0	0.709966973	22.7468719	1714068628.9454443	6	81.0	25-04-24 20:10:28.945495
19.198	0.098	250	250	4524274.0	4534739.0	4538374.0	4534990.0	5421417.0	5417356.0	5416009.0	5414408.0	0.774383939	22.751184	1714068635.7287438	6	81.0	25-04-24 20:10:35.728796
19.799	0.101	250	250	4901363.0	4912578.0	4916549.0	4912958.0	5873386.0	5868864.0	5867491.0	5865663.0	0.838949091	22.6961803	1714068642.510174	6	81.0	25-04-24 20:10:42.510226
20.399	0.104	250	250	5278024.0	5289967.0	5294284.0	5290510.0	6324783.0	6319856.0	6318365.0	6316371.0	0.903446787	22.7079668	1714068649.2901669	6	81.0	25-04-24 20:10:49.290219
20.999	0.107	250	250	5654365.0	5667048.0	5671688.0	5667729.0	6775824.0	6770486.0	6768971.0	6766727.0	0.967881053	22.7398766	1714068656.072823	6	81.0	25-04-24 20:10:56.072875
21.599	0.11	250	250	6030700.0	6044155.0	6049082.0	6044945.0	7226893.0	7221106.0	7219521.0	7217100.0	1.03231066	22.7065294	1714068662.852531	6	81.0	25-04-24 20:11:02.852587
22.198	0.113	250	250	6406503.0	6420698.0	6425942.0	6421627.0	7677340.0	7671149.0	7669488.0	7666838.0	1.09665328	22.7045171	1714068669.6366937	6	81.0	25-04-24 20:11:09.636747
22.799	0.117	250	250	6782567.0	6797515.0	6803080.0	6798614.0	8128202.0	8121586.0	8119852.0	8117028.0	1.16107237	22.6070627	1714068676.4187708	6	81.0	25-04-24 20:11:16.418825
23.399	0.12	250	250	6856786.0	7485373.0	6877938.0	7486957.0	8388607.0	8388607.0	8388607.0	8388607.0	9.9e+37	22.5817648	1714068683.1891172	6	81.0	25-04-24 20:11:23.189179
23.999	0.123	250	250	6848359.0	7485529.0	6869591.0	7487105.0	8388607.0	8388607.0	8388607.0	8388607.0	9.9e+37	22.4842146	1714068689.959789	6	81.0	25-04-24 20:11:29.959856
