# 
A1	f1	A2	f2	Delay	a	
10526316.263157895	8.0	10.0	1.0	0.5	0.0020100502512562816	10-04-24 18:56:00.477545
10526316.263157895	8.0	10.0	1052632.5263157894	0.5	0.0020100502512562816	10-04-24 18:56:01.001811
10526316.263157895	8.0	10.0	2105264.052631579	0.5	0.0020100502512562816	10-04-24 18:56:01.525477
10526316.263157895	8.0	10.0	3157895.578947368	0.5	0.0020100502512562816	10-04-24 18:56:02.048671
10526316.263157895	8.0	10.0	4210527.105263158	0.5	0.0020100502512562816	10-04-24 18:56:02.570621
10526316.263157895	8.0	10.0	5263158.631578947	0.5	0.0020100502512562816	10-04-24 18:56:03.096210
10526316.263157895	8.0	10.0	6315790.157894736	0.5	0.0020100502512562816	10-04-24 18:56:03.620484
10526316.263157895	8.0	10.0	7368421.684210526	0.5	0.0020100502512562816	10-04-24 18:56:04.145523
10526316.263157895	8.0	10.0	8421053.210526315	0.5	0.0020100502512562816	10-04-24 18:56:04.667308
10526316.263157895	8.0	10.0	9473684.736842105	0.5	0.0020100502512562816	10-04-24 18:56:05.194364
10526316.263157895	8.0	10.0	10526316.263157895	0.5	0.0020100502512562816	10-04-24 18:56:05.719256
10526316.263157895	8.0	10.0	11578947.789473685	0.5	0.0020100502512562816	10-04-24 18:56:06.242200
10526316.263157895	8.0	10.0	12631579.315789472	0.5	0.0020100502512562816	10-04-24 18:56:06.765729
10526316.263157895	8.0	10.0	13684210.842105264	0.5	0.0020100502512562816	10-04-24 18:56:07.288107
10526316.263157895	8.0	10.0	14736842.368421052	0.5	0.0020100502512562816	10-04-24 18:56:07.813377
10526316.263157895	8.0	10.0	15789473.894736843	0.5	0.0020100502512562816	10-04-24 18:56:08.337612
10526316.263157895	8.0	10.0	16842105.42105263	0.5	0.0020100502512562816	10-04-24 18:56:08.862392
10526316.263157895	8.0	10.0	17894736.94736842	0.5	0.0020100502512562816	10-04-24 18:56:09.384451
10526316.263157895	8.0	10.0	18947368.47368421	0.5	0.0020100502512562816	10-04-24 18:56:09.910275
10526316.263157895	8.0	10.0	20000000.0	0.5	0.0020100502512562816	10-04-24 18:56:10.433182
