# 
Scope_Frequency	A2r	f2	scope_rms	scope_dBm	scope_pkpk	scope_thd	Delay	a	b	
10000000.0	0.0	10000000.0	0.5853205993254006	8.358176128857753	1.6555366598046597	0.005334329226955659	0.5	10000000.0	0	07-06-24 12:53:55.664491
10000000.0	260.0	10000000.0	0.5814338775238004	8.300306607598852	1.6445433504346711	0.004698589100050821	0.5	10000000.0	0	07-06-24 12:53:58.378925
10000000.0	520.0	10000000.0	0.575524030614089	8.211569196936422	1.6278277791321458	0.004784382805044495	0.5	10000000.0	0	07-06-24 12:54:01.038838
10000000.0	780.0	10000000.0	0.5695204566236166	8.12048651929504	1.6108471076120732	0.0048954733322503175	0.5	10000000.0	0	07-06-24 12:54:03.701374
10000000.0	1040.0	10000000.0	0.5633030567967223	8.025142115958822	1.5932616452962933	0.004879055217467897	0.5	10000000.0	0	07-06-24 12:54:06.378275
10000000.0	1300.0	10000000.0	0.557535748054997	7.935754330426442	1.5769492328144112	0.00499465483074193	0.5	10000000.0	0	07-06-24 12:54:09.232033
10000000.0	1560.0	10000000.0	0.5514063773914523	7.839735650863348	1.5596127545720182	0.0048445409335232436	0.5	10000000.0	0	07-06-24 12:54:12.002514
10000000.0	1820.0000000000002	10000000.0	0.5458061946354704	7.751069164509574	1.5437730457614631	0.004712903189982278	0.5	10000000.0	0	07-06-24 12:54:14.650402
10000000.0	2080.0	10000000.0	0.5397729434357726	7.654522184575502	1.5267084344178306	0.005016847992930453	0.5	10000000.0	0	07-06-24 12:54:17.349398
10000000.0	2340.0	10000000.0	0.5338467758559876	7.558632439942119	1.5099467012893748	0.004841719305868598	0.5	10000000.0	0	07-06-24 12:54:20.098779
10000000.0	2600.0	10000000.0	0.5278921020085292	7.461203244782757	1.4931043402602069	0.0044400817303002545	0.5	10000000.0	0	07-06-24 12:54:22.852920
10000000.0	2860.0	10000000.0	0.5220330309499644	7.3642596222581025	1.476532384752347	0.004727460893505043	0.5	10000000.0	0	07-06-24 12:54:25.501383
10000000.0	3120.0	10000000.0	0.5163609626812633	7.269367992859142	1.4604893530077403	0.004787862069846251	0.5	10000000.0	0	07-06-24 12:54:28.450733
10000000.0	3380.0	10000000.0	0.5120149387716173	7.195952603165532	1.4481969410969024	0.0042949418981623935	0.5	10000000.0	0	07-06-24 12:54:31.220397
10000000.0	3640.0000000000005	10000000.0	0.50465999551917	7.070277546702207	1.4273940201007111	0.00441718537867208	0.5	10000000.0	0	07-06-24 12:54:34.000695
10000000.0	3900.0	10000000.0	0.4983932350554883	6.961742732470622	1.4096689448209472	0.004243324597781457	0.5	10000000.0	0	07-06-24 12:54:36.674736
10000000.0	4160.0	10000000.0	0.49265881534970535	6.861225120792037	1.3934495565804315	0.0043268155546546845	0.5	10000000.0	0	07-06-24 12:54:39.348068
10000000.0	4420.0	10000000.0	0.48662538603463107	6.7541951815887815	1.3763844414504365	0.004327407485287296	0.5	10000000.0	0	07-06-24 12:54:42.101321
10000000.0	4680.0	10000000.0	0.48088225302340565	6.65107495096583	1.3601404082604611	0.00429448092035562	0.5	10000000.0	0	07-06-24 12:54:44.763087
10000000.0	4940.0	10000000.0	0.4747160413381259	6.5389781046755315	1.342699727872889	0.004174195217862994	0.5	10000000.0	0	07-06-24 12:54:47.529785
10000000.0	5200.0	10000000.0	0.46914860835465627	6.436508604776996	1.326952649407237	0.004111271761660362	0.5	10000000.0	0	07-06-24 12:54:50.197711
10000000.0	5460.0	10000000.0	0.4633734734781126	6.328923322938511	1.310618101273353	0.0038967600422830967	0.5	10000000.0	0	07-06-24 12:54:52.958276
10000000.0	5720.0	10000000.0	0.45736239146610225	6.215508957845495	1.2936161938615092	0.0038595150575390052	0.5	10000000.0	0	07-06-24 12:54:55.722035
10000000.0	5980.0	10000000.0	0.4513631135142584	6.100821248560337	1.2766476733736223	0.0039707254749904546	0.5	10000000.0	0	07-06-24 12:54:58.490800
10000000.0	6240.0	10000000.0	0.44598913798352174	5.996785589570397	1.2614477752147644	0.0039894487334262195	0.5	10000000.0	0	07-06-24 12:55:01.153416
10000000.0	6500.0	10000000.0	0.4398833387766066	5.877050211661751	1.244177967119672	0.004098034217166151	0.5	10000000.0	0	07-06-24 12:55:03.924215
10000000.0	6760.0	10000000.0	0.4337860941709465	5.755812472138637	1.2269323550908102	0.0038805262504730347	0.5	10000000.0	0	07-06-24 12:55:06.684008
10000000.0	7020.000000000001	10000000.0	0.42773801478691464	5.633856945808224	1.2098258033083964	0.0036910009450117237	0.5	10000000.0	0	07-06-24 12:55:09.340791
10000000.0	7280.000000000001	10000000.0	0.42192186438167395	5.514940586783812	1.1933752457406102	0.0038080802166204127	0.5	10000000.0	0	07-06-24 12:55:12.022127
10000000.0	7539.999999999999	10000000.0	0.41636691894923744	5.399824292308701	1.1776634874030218	0.003648495918732935	0.5	10000000.0	0	07-06-24 12:55:14.879303
10000000.0	7800.0	10000000.0	0.4103372371150031	5.273118555289123	1.1606089717494839	0.0036901679556299283	0.5	10000000.0	0	07-06-24 12:55:17.705325
10000000.0	8060.0	10000000.0	0.4044887994716502	5.148429961637568	1.1440670920816378	0.0037786689676723665	0.5	10000000.0	0	07-06-24 12:55:20.506758
10000000.0	8320.0	10000000.0	0.39833655910112964	5.0153033073848245	1.1266659285396992	0.0034756264985430704	0.5	10000000.0	0	07-06-24 12:55:23.133094
10000000.0	8580.0	10000000.0	0.3926792627557527	4.8910592955930765	1.1106646781037075	0.0033822372653589615	0.5	10000000.0	0	07-06-24 12:55:25.845998
10000000.0	8840.0	10000000.0	0.3867205367877334	4.7582446743753595	1.093810855946832	0.0034249864136029857	0.5	10000000.0	0	07-06-24 12:55:28.594186
10000000.0	9100.0	10000000.0	0.38094960948850776	4.627650610918426	1.077488208638764	0.003399745869965178	0.5	10000000.0	0	07-06-24 12:55:31.269872
10000000.0	9360.0	10000000.0	0.3748087671055354	4.486494773901556	1.060119283473974	0.0032565610286330276	0.5	10000000.0	0	07-06-24 12:55:33.920858
10000000.0	9620.0	10000000.0	0.3689637475170236	4.349973890836663	1.0435870715251545	0.0033600484882571643	0.5	10000000.0	0	07-06-24 12:55:36.579762
10000000.0	9880.0	10000000.0	0.36292120120735716	4.206546749607395	1.0264961696403587	0.0032833025774193017	0.5	10000000.0	0	07-06-24 12:55:39.218551
10000000.0	10140.0	10000000.0	0.35734421472362965	4.072035065042565	1.010722069795441	0.0033556417622644342	0.5	10000000.0	0	07-06-24 12:55:42.010757
10000000.0	10400.0	10000000.0	0.3511494667893416	3.9201402224151023	0.9932006767071354	0.0034357264430137134	0.5	10000000.0	0	07-06-24 12:55:44.653238
10000000.0	10660.0	10000000.0	0.3452139247898638	3.772066064677678	0.976412428715742	0.002979200573738055	0.5	10000000.0	0	07-06-24 12:55:47.339033
10000000.0	10920.0	10000000.0	0.33956274181351087	3.6287005896983153	0.9604284694985215	0.0032948489813720747	0.5	10000000.0	0	07-06-24 12:55:50.099040
10000000.0	11180.0	10000000.0	0.33360936393999646	3.4750645999343774	0.9435897740372096	0.0028521933853574897	0.5	10000000.0	0	07-06-24 12:55:52.863771
10000000.0	11440.0	10000000.0	0.3275553428833538	3.315993712098728	0.926466416666817	0.003470838100050042	0.5	10000000.0	0	07-06-24 12:55:55.524305
10000000.0	11700.0	10000000.0	0.32170118113539725	3.1593530652383457	0.909908346786245	0.0024046998923692624	0.5	10000000.0	0	07-06-24 12:55:58.212388
10000000.0	11960.0	10000000.0	0.3157790796351822	2.9979670489356316	0.8931581142675367	0.0025894499904065603	0.5	10000000.0	0	07-06-24 12:56:00.955603
10000000.0	12220.0	10000000.0	0.30961010921530074	2.8266026082745244	0.8757096310001871	0.0028028323409782503	0.5	10000000.0	0	07-06-24 12:56:03.622976
10000000.0	12480.0	10000000.0	0.3039001335645484	2.6649177757005713	0.8595593809879589	0.003221050476409717	0.5	10000000.0	0	07-06-24 12:56:06.278109
10000000.0	12740.0	10000000.0	0.29812314514855676	2.498213842948164	0.8432195902528236	0.002628213075004626	0.5	10000000.0	0	07-06-24 12:56:10.139509
10000000.0	13000.0	10000000.0	0.2924431259901667	2.3311283072055478	0.827154069996155	0.002594439509103642	0.5	10000000.0	0	07-06-24 12:56:12.807216
10000000.0	13260.0	10000000.0	0.28644938766630634	2.151257920823832	0.8102012179423176	0.002609851135073841	0.5	10000000.0	0	07-06-24 12:56:15.493424
10000000.0	13520.0	10000000.0	0.2804664874384114	1.9679194652694563	0.7932790206530894	0.002652423810298247	0.5	10000000.0	0	07-06-24 12:56:18.158207
10000000.0	13780.0	10000000.0	0.2745741969687682	1.783494399023838	0.7766131064618673	0.0026430538549341307	0.5	10000000.0	0	07-06-24 12:56:21.022575
10000000.0	14040.000000000002	10000000.0	0.2688830991245344	1.6015700592963373	0.7605162509496517	0.0024836275820126295	0.5	10000000.0	0	07-06-24 12:56:23.781542
10000000.0	14300.000000000002	10000000.0	0.2628708763855108	1.4051494173983414	0.7435111170745816	0.0026106633098825598	0.5	10000000.0	0	07-06-24 12:56:26.457872
10000000.0	14560.000000000002	10000000.0	0.2571593625394763	1.2143467674029833	0.7273565163890942	0.002423481182963328	0.5	10000000.0	0	07-06-24 12:56:29.137567
10000000.0	14819.999999999998	10000000.0	0.25108689854878413	1.0067810021040282	0.7101809945237759	0.0024442915209839052	0.5	10000000.0	0	07-06-24 12:56:32.002101
10000000.0	15079.999999999998	10000000.0	0.24509225288176237	0.7968916338335206	0.6932255761159293	0.0021377323947009523	0.5	10000000.0	0	07-06-24 12:56:34.857400
10000000.0	15340.0	10000000.0	0.23932946646418307	0.590223409474109	0.6769259546983292	0.002215831990846727	0.5	10000000.0	0	07-06-24 12:56:37.615338
10000000.0	15600.0	10000000.0	0.23328486200620727	0.3680311182436853	0.6598292314910286	0.0024415638422522687	0.5	10000000.0	0	07-06-24 12:56:40.289940
10000000.0	15860.0	10000000.0	0.2275351360967605	0.15126935977230022	0.6435665507688934	0.0019184961864421788	0.5	10000000.0	0	07-06-24 12:56:43.009519
10000000.0	16120.0	10000000.0	0.22141090658675852	-0.08571983953585104	0.6262446139046327	0.0023559337454161274	0.5	10000000.0	0	07-06-24 12:56:45.707647
10000000.0	16380.0	10000000.0	0.21550491585174558	-0.3205564185818375	0.6095399495112225	0.0018951490261307246	0.5	10000000.0	0	07-06-24 12:56:48.369968
10000000.0	16640.0	10000000.0	0.20959228565906468	-0.562194167713732	0.5928165058956505	0.0017328751776311488	0.5	10000000.0	0	07-06-24 12:56:51.131332
10000000.0	16900.0	10000000.0	0.20369716934515494	-0.8100001650084545	0.5761425990098543	0.002214163660063947	0.5	10000000.0	0	07-06-24 12:56:53.901128
