# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.103	0.0	250	250	-7439318.0	-7453049.0	-7460164.0	-7458125.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.302305	1714083715.6614013	6	136.0	26-04-24 00:21:55.661496
0.6	0.002	250	250	-7153779.0	-7166347.0	-7172779.0	-7170340.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.3327775	1714083722.4310396	6	136.0	26-04-24 00:22:02.431128
1.2	0.005	250	250	-6778946.0	-6790762.0	-6796853.0	-6794632.0	-8123862.0	-8114895.0	-8113951.0	-8109917.0	-1.1607313	21.386248	1714083729.236992	6	136.0	26-04-24 00:22:09.237042
1.8	0.008	250	250	-6403031.0	-6414129.0	-6419884.0	-6417834.0	-7673554.0	-7665005.0	-7664170.0	-7660308.0	-1.09638801	21.3350773	1714083736.015765	6	136.0	26-04-24 00:22:16.015817
2.4	0.011	250	250	-6025851.0	-6036206.0	-6041633.0	-6039765.0	-7221620.0	-7213510.0	-7212720.0	-7209109.0	-1.03181806	21.3818401	1714083742.7967808	6	136.0	26-04-24 00:22:22.796834
3.0	0.015	250	250	-5649284.0	-5658887.0	-5664008.0	-5662337.0	-6770268.0	-6762644.0	-6761905.0	-6758416.0	-0.967342485	21.4249615	1714083749.5799215	6	136.0	26-04-24 00:22:29.579973
3.6	0.018	250	250	-5272745.0	-5281619.0	-5286405.0	-5284926.0	-6319166.0	-6311930.0	-6311276.0	-6308002.0	-0.902889811	21.396693	1714083756.362067	6	136.0	26-04-24 00:22:36.362118
4.2	0.021	250	250	-4895934.0	-4904048.0	-4908512.0	-4907210.0	-5867572.0	-5860776.0	-5860178.0	-5857102.0	-0.838368929	21.4275487	1714083763.1479316	6	136.0	26-04-24 00:22:43.147985
4.8	0.024	250	250	-4519388.0	-4526781.0	-4530914.0	-4529797.0	-5416349.0	-5409991.0	-5409479.0	-5406590.0	-0.773913795	21.4694244	1714083769.9313767	6	136.0	26-04-24 00:22:49.931431
5.4	0.027	250	250	-4142276.0	-4148922.0	-4152737.0	-4151807.0	-4964328.0	-4958415.0	-4957948.0	-4955273.0	-0.709323896	21.4906018	1714083776.732751	6	136.0	26-04-24 00:22:56.732804
5.999	0.03	250	250	-3765666.0	-3771572.0	-3775062.0	-3774320.0	-4513062.0	-4507567.0	-4507192.0	-4504712.0	-0.644861412	21.486098	1714083783.513826	6	136.0	26-04-24 00:23:03.513879
6.6	0.033	250	250	-3388646.0	-3393804.0	-3396963.0	-3396425.0	-4061366.0	-4056325.0	-4056035.0	-4053697.0	-0.580328872	21.5828816	1714083790.295701	6	136.0	26-04-24 00:23:10.295754
7.199	0.036	250	250	-3012116.0	-3016534.0	-3019365.0	-3019016.0	-3610205.0	-3605604.0	-3605377.0	-3603239.0	-0.515871682	21.643539	1714083797.0786374	6	136.0	26-04-24 00:23:17.078692
7.8	0.039	250	250	-2634737.0	-2638408.0	-2640911.0	-2640748.0	-3158064.0	-3153879.0	-3153749.0	-3151804.0	-0.451279113	21.7234574	1714083803.860431	6	136.0	26-04-24 00:23:23.860483
8.399	0.042	250	250	-2258246.0	-2261169.0	-2263364.0	-2263365.0	-2706933.0	-2703200.0	-2703117.0	-2701384.0	-0.386831039	21.7844023	1714083810.6457398	6	136.0	26-04-24 00:23:30.645793
8.999	0.045	250	250	-1881769.0	-1883950.0	-1885818.0	-1886008.0	-2255749.0	-2252447.0	-2252439.0	-2250898.0	-0.322372782	21.8457305	1714083817.4290435	6	136.0	26-04-24 00:23:37.429096
9.599	0.048	250	250	-1504938.0	-1506371.0	-1507917.0	-1508301.0	-1804276.0	-1801403.0	-1801484.0	-1800119.0	-0.257876906	21.8985302	1714083824.2281682	6	136.0	26-04-24 00:23:44.228221
10.199	0.051	250	250	-1127864.0	-1128542.0	-1129766.0	-1130337.0	-1352444.0	-1350002.0	-1350162.0	-1349008.0	-0.19332193	21.9499884	1714083831.0124419	6	136.0	26-04-24 00:23:51.012496
10.799	0.055	250	250	-750678.2	-750614.1	-751518.9	-752271.5	-900444.5	-898437.6	-898682.4	-897712.3	-0.128750351	22.0015425	1714083837.795588	6	136.0	26-04-24 00:23:57.795648
