# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.102	0.0	250	250	-7447810.0	-7461123.0	-7468040.0	-7465768.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	22.7115123	1714109024.274442	6	227.0	26-04-24 07:23:44.274503
0.6	0.002	250	250	-7154079.0	-7166625.0	-7173067.0	-7170596.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	22.6870769	1714109031.047562	6	227.0	26-04-24 07:23:51.047627
1.2	0.005	250	250	-6779036.0	-6790811.0	-6796942.0	-6794642.0	-8124870.0	-8115950.0	-8114977.0	-8110988.0	-1.16087137	22.7269402	1714109037.8313115	6	227.0	26-04-24 07:23:57.831364
1.8	0.008	250	250	-6403097.0	-6414153.0	-6419951.0	-6417835.0	-7674174.0	-7665682.0	-7664761.0	-7660939.0	-1.09648478	22.7030797	1714109044.6110392	6	227.0	26-04-24 07:24:04.611092
2.4	0.011	250	250	-6025951.0	-6036275.0	-6041735.0	-6039806.0	-7222196.0	-7214146.0	-7213327.0	-7209715.0	-1.03190746	22.6627372	1714109051.3934472	6	227.0	26-04-24 07:24:11.393501
3.0	0.015	250	250	-5649355.0	-5658938.0	-5664074.0	-5662326.0	-6770640.0	-6763008.0	-6762263.0	-6758822.0	-0.967390409	22.5869394	1714109058.236191	6	227.0	26-04-24 07:24:18.236243
3.6	0.018	250	250	-5272842.0	-5281696.0	-5286492.0	-5284951.0	-6319441.0	-6312223.0	-6311580.0	-6308324.0	-0.902934286	22.5327023	1714109065.0197244	6	227.0	26-04-24 07:24:25.019777
4.2	0.021	250	250	-4895975.0	-4904085.0	-4908541.0	-4907224.0	-5867878.0	-5861081.0	-5860498.0	-5857445.0	-0.838407139	22.4867061	1714109071.8035717	6	227.0	26-04-24 07:24:31.803626
4.799	0.024	250	250	-4519422.0	-4526775.0	-4530938.0	-4529793.0	-5416693.0	-5410330.0	-5409822.0	-5406935.0	-0.773953973	22.4888143	1714109078.5876818	6	227.0	26-04-24 07:24:38.587737
5.4	0.027	250	250	-4142369.0	-4148990.0	-4152803.0	-4151851.0	-4964790.0	-4958856.0	-4958418.0	-4955743.0	-0.709389291	22.4210657	1714109085.3696206	6	227.0	26-04-24 07:24:45.369674
5.999	0.03	250	250	-3765807.0	-3771694.0	-3775192.0	-3774412.0	-4513512.0	-4508010.0	-4507671.0	-4505155.0	-0.644918224	22.46045	1714109092.1552794	6	227.0	26-04-24 07:24:52.155334
6.599	0.033	250	250	-3388752.0	-3393888.0	-3397066.0	-3396476.0	-4061722.0	-4056662.0	-4056374.0	-4054063.0	-0.580370557	22.4447346	1714109098.93841	6	227.0	26-04-24 07:24:58.938463
7.199	0.036	250	250	-3012152.0	-3016566.0	-3019407.0	-3019013.0	-3610449.0	-3605832.0	-3605603.0	-3603501.0	-0.515899916	22.4416682	1714109105.740984	6	227.0	26-04-24 07:25:05.741032
7.8	0.039	250	250	-2634714.0	-2638374.0	-2640896.0	-2640691.0	-3158168.0	-3153973.0	-3153822.0	-3151894.0	-0.45128213	22.3774652	1714109112.5234993	6	227.0	26-04-24 07:25:12.523553
8.399	0.042	250	250	-2258196.0	-2261104.0	-2263314.0	-2263292.0	-2706988.0	-2703246.0	-2703158.0	-2701421.0	-0.386828497	22.3292651	1714109119.3074305	6	227.0	26-04-24 07:25:19.307483
8.999	0.045	250	250	-1881744.0	-1883928.0	-1885793.0	-1885971.0	-2255868.0	-2252540.0	-2252547.0	-2250994.0	-0.322383714	22.3421057	1714109126.0879285	6	227.0	26-04-24 07:25:26.087983
9.599	0.048	250	250	-1504946.0	-1506370.0	-1507917.0	-1508278.0	-1804329.0	-1801421.0	-1801502.0	-1800148.0	-0.257874183	22.2939055	1714109132.8712296	6	227.0	26-04-24 07:25:32.871284
10.199	0.051	250	250	-1127822.0	-1128499.0	-1129720.0	-1130278.0	-1352441.0	-1349994.0	-1350149.0	-1348973.0	-0.193318471	22.3097167	1714109139.6551085	6	227.0	26-04-24 07:25:39.655156
10.799	0.055	250	250	-750567.3	-750498.4	-751398.9	-752145.5	-900334.5	-898325.7	-898547.5	-897595.5	-0.128728442	22.2660204	1714109146.4350083	6	227.0	26-04-24 07:25:46.435069
11.399	0.058	250	250	-373887.2	-373080.1	-373653.5	-374595.4	-448970.9	-447386.9	-447714.9	-446905.9	-0.0642424234	22.1513174	1714109153.2212377	6	227.0	26-04-24 07:25:53.221295
11.999	0.061	250	250	2983.324	4533.648	4277.832	3155.416	2643.38	3782.22	3377.4	3983.184	0.000282103931	22.0253071	1714109160.0055394	6	227.0	26-04-24 07:26:00.005626
