# 
A1	f1	A2	f2	Delay	a	
1.0	8.0	10.0	7300000.0	0.5	0.0005025125628140704	10-04-24 18:55:07.155842
1052632.5263157894	8.0	10.0	7300000.0	0.5	0.0005025125628140704	10-04-24 18:55:07.678234
2105264.052631579	8.0	10.0	7300000.0	0.5	0.0005025125628140704	10-04-24 18:55:08.203378
3157895.578947368	8.0	10.0	7300000.0	0.5	0.0005025125628140704	10-04-24 18:55:08.728444
4210527.105263158	8.0	10.0	7300000.0	0.5	0.0005025125628140704	10-04-24 18:55:09.253830
5263158.631578947	8.0	10.0	7300000.0	0.5	0.0005025125628140704	10-04-24 18:55:09.777878
6315790.157894736	8.0	10.0	7300000.0	0.5	0.0005025125628140704	10-04-24 18:55:10.300604
7368421.684210526	8.0	10.0	7300000.0	0.5	0.0005025125628140704	10-04-24 18:55:10.824941
8421053.210526315	8.0	10.0	7300000.0	0.5	0.0005025125628140704	10-04-24 18:55:11.348046
9473684.736842105	8.0	10.0	7300000.0	0.5	0.0005025125628140704	10-04-24 18:55:11.875138
10526316.263157895	8.0	10.0	7300000.0	0.5	0.0005025125628140704	10-04-24 18:55:12.400417
