# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.013	0.0	250	250	-7453503.0	-7466544.0	-7473134.0	-7470705.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.9662529	9.9e+37	22.4295942	1714285319.7062783	60.0	5101.050490504905	28-04-24 08:21:59.706350
0.6	0.002	250	250	-7157022.0	-7169603.0	-7176045.0	-7173544.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3818818	9.9e+37	22.7038463	1714285386.1727245	60.0	5101.050490504905	28-04-24 08:23:06.172796
1.2	0.005	250	250	-6780124.0	-6791954.0	-6798036.0	-6795769.0	-8126737.0	-8117720.0	-8116745.0	-8112762.0	-10.7825547	-1.16117789	22.4391767	1714285452.6499228	60.0	5101.050490504905	28-04-24 08:24:12.649984
1.8	0.008	250	250	-6403581.0	-6414673.0	-6420480.0	-6418363.0	-7677717.0	-7669229.0	-7668296.0	-7664496.0	-10.1838534	-1.09697715	21.7898643	1714285519.1276937	60.0	5101.050490504905	28-04-24 08:25:19.127757
2.4	0.011	250	250	-6026055.0	-6036413.0	-6041846.0	-6039948.0	-7225909.0	-7217862.0	-7216996.0	-7213397.0	-9.5835262	-1.03241871	21.2219076	1714285585.6071618	60.0	5101.050490504905	28-04-24 08:26:25.607224
3.0	0.014	250	250	-5649298.0	-5658884.0	-5663967.0	-5662291.0	-6774828.0	-6767182.0	-6766374.0	-6762952.0	-8.98443482	-0.967963122	21.3289445	1714285652.0869882	60.0	5101.050490504905	28-04-24 08:27:32.087052
3.6	0.017	250	250	-5272756.0	-5281609.0	-5286387.0	-5284902.0	-6323148.0	-6315938.0	-6315248.0	-6312037.0	-8.38570829	-0.903445981	21.7109042	1714285718.5674167	60.0	5101.050490504905	28-04-24 08:28:38.567479
4.2	0.021	250	250	-4895760.0	-4903898.0	-4908384.0	-4907045.0	-5871252.0	-5864485.0	-5863870.0	-5860823.0	-7.78633003	-0.838884689	22.2011466	1714285785.0445359	60.0	5101.050490504905	28-04-24 08:29:45.044628
4.799	0.024	250	250	-4519100.0	-4526508.0	-4530672.0	-4529507.0	-5419494.0	-5413182.0	-5412621.0	-5409776.0	-7.18750079	-0.774349796	22.6770152	1714285851.5227597	60.0	5101.050490504905	28-04-24 08:30:51.522823
5.4	0.027	250	250	-4141981.0	-4148636.0	-4152475.0	-4151514.0	-4967410.0	-4961487.0	-4960998.0	-4958368.0	-6.58787314	-0.709747372	22.5867477	1714285918.0027893	60.0	5101.050490504905	28-04-24 08:31:58.002852
5.999	0.03	250	250	-3765326.0	-3771223.0	-3774707.0	-3773946.0	-4515677.0	-4510209.0	-4509798.0	-4507315.0	-5.98888373	-0.645195094	22.3475677	1714285984.498497	60.0	5101.050490504905	28-04-24 08:33:04.498560
6.6	0.033	250	250	-3388160.0	-3393330.0	-3396486.0	-3395901.0	-4063498.0	-4058458.0	-4058127.0	-4055836.0	-5.38921599	-0.580605033	21.7833482	1714286050.9737728	60.0	5101.050490504905	28-04-24 08:34:10.973836
7.199	0.036	250	250	-3011586.0	-3016008.0	-3018826.0	-3018462.0	-3611708.0	-3607094.0	-3606842.0	-3604719.0	-4.79048006	-0.51608112	21.1564589	1714286117.451332	60.0	5101.050490504905	28-04-24 08:35:17.451393
7.8	0.039	250	250	-2634125.0	-2637790.0	-2640292.0	-2640125.0	-3159062.0	-3154933.0	-3154731.0	-3152787.0	-4.19036784	-0.451406082	21.3368022	1714286183.9265864	60.0	5101.050490504905	28-04-24 08:36:23.926651
8.399	0.042	250	250	-2257620.0	-2260538.0	-2262737.0	-2262734.0	-2707481.0	-2703776.0	-2703671.0	-2701937.0	-3.59167671	-0.386890291	21.6381728	1714286250.4068632	60.0	5101.050490504905	28-04-24 08:37:30.406926
8.999	0.045	250	250	-1881196.0	-1883385.0	-1885253.0	-1885444.0	-2256072.0	-2252760.0	-2252767.0	-2251194.0	-2.99322423	-0.322403181	22.1437472	1714286316.8836117	60.0	5101.050490504905	28-04-24 08:38:36.883672
