# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.013	0.0	250	250	-7453519.0	-7466578.0	-7473099.0	-7470762.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.9664991	9.9e+37	22.2244322	1714206276.5681527	60.0	2201.021780217802	27-04-24 10:24:36.568408
0.6	0.002	250	250	-7157120.0	-7169720.0	-7176107.0	-7173652.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3819667	9.9e+37	22.6001633	1714206343.0455942	60.0	2201.021780217802	27-04-24 10:25:43.045663
1.2	0.005	250	250	-6780274.0	-6792150.0	-6798281.0	-6795967.0	-8126991.0	-8118037.0	-8117024.0	-8113075.0	-10.782758	-1.16118812	22.6681034	1714206409.521212	60.0	2201.021780217802	27-04-24 10:26:49.521273
1.8	0.008	250	250	-6403613.0	-6414740.0	-6420531.0	-6418434.0	-7677509.0	-7668965.0	-7668040.0	-7664258.0	-10.1839396	-1.0969786	22.4215449	1714206475.9988053	60.0	2201.021780217802	27-04-24 10:27:55.998868
2.4	0.011	250	250	-6026085.0	-6036484.0	-6041890.0	-6039999.0	-7226083.0	-7217917.0	-7217115.0	-7213489.0	-9.58357774	-1.03243886	21.7800901	1714206542.475606	60.0	2201.021780217802	27-04-24 10:29:02.475666
3.0	0.014	250	250	-5649297.0	-5658979.0	-5664056.0	-5662365.0	-6775015.0	-6767378.0	-6766587.0	-6763152.0	-8.98448287	-0.967971587	21.1899019	1714206608.9555528	60.0	2201.021780217802	27-04-24 10:30:08.955614
3.6	0.017	250	250	-5272688.0	-5281578.0	-5286341.0	-5284860.0	-6323270.0	-6316056.0	-6315359.0	-6312124.0	-8.38571101	-0.903484322	21.3381437	1714206675.4389937	60.0	2201.021780217802	27-04-24 10:31:15.439057
4.2	0.021	250	250	-4895787.0	-4903934.0	-4908392.0	-4907074.0	-5871252.0	-5864462.0	-5863828.0	-5860775.0	-7.78634546	-0.838867639	21.6532174	1714206741.9207504	60.0	2201.021780217802	27-04-24 10:32:21.920811
4.799	0.024	250	250	-4519129.0	-4526523.0	-4530653.0	-4529547.0	-5419317.0	-5412986.0	-5412416.0	-5409578.0	-7.18759448	-0.77432913	22.1896476	1714206808.3976223	60.0	2201.021780217802	27-04-24 10:33:28.397683
5.4	0.027	250	250	-4141957.0	-4148641.0	-4152435.0	-4151503.0	-4967093.0	-4961210.0	-4960715.0	-4958036.0	-6.58788107	-0.709726908	22.6645579	1714206874.8769956	60.0	2201.021780217802	27-04-24 10:34:34.877055
5.999	0.03	250	250	-3765292.0	-3771214.0	-3774706.0	-3773933.0	-4515618.0	-4510161.0	-4509769.0	-4507299.0	-5.98891646	-0.645212599	22.6113748	1714206941.3564215	60.0	2201.021780217802	27-04-24 10:35:41.356482
6.6	0.033	250	250	-3388170.0	-3393349.0	-3396530.0	-3395942.0	-4063251.0	-4058222.0	-4057918.0	-4055602.0	-5.38925227	-0.580575379	22.3992176	1714207007.8427317	60.0	2201.021780217802	27-04-24 10:36:47.842793
