# 
ch1a_avglen	ch1_10V	ch2_1V	time	Delay	a	
250	1628.804	1652.248	1717766964.4002647	0.25	3710.0	07-06-24 15:29:24.400285
250	1627.712	1653.672	1717766964.6857905	0.25	3711.0	07-06-24 15:29:24.685813
250	1628.168	1653.852	1717766964.9721062	0.25	3712.0	07-06-24 15:29:24.972131
250	1627.488	1654.36	1717766965.2628033	0.25	3713.0	07-06-24 15:29:25.262839
250	1627.232	1655.288	1717766965.5488942	0.25	3714.0	07-06-24 15:29:25.548930
250	1627.188	1656.336	1717766965.833233	0.25	3715.0	07-06-24 15:29:25.833258
250	1626.756	1655.896	1717766966.1183243	0.25	3716.0	07-06-24 15:29:26.118373
250	1626.612	1656.692	1717766966.4029195	0.25	3717.0	07-06-24 15:29:26.402945
250	1626.884	1657.7	1717766966.6890023	0.25	3718.0	07-06-24 15:29:26.689023
250	1627.228	1657.408	1717766966.9746356	0.25	3719.0	07-06-24 15:29:26.974655
250	1628.248	1655.82	1717766967.2607286	0.25	3720.0	07-06-24 15:29:27.260750
250	1629.288	1654.848	1717766967.5467596	0.25	3721.0	07-06-24 15:29:27.546797
250	1627.484	1654.62	1717766967.832162	0.25	3722.0	07-06-24 15:29:27.832181
250	1627.628	1655.088	1717766968.1175258	0.25	3723.0	07-06-24 15:29:28.117562
250	1625.94	1654.88	1717766968.4039655	0.25	3724.0	07-06-24 15:29:28.404000
250	1626.428	1654.356	1717766968.6899536	0.25	3725.0	07-06-24 15:29:28.689993
250	1628.136	1654.024	1717766968.9738946	0.25	3726.0	07-06-24 15:29:28.973914
250	1630.096	1654.012	1717766969.2591417	0.25	3727.0	07-06-24 15:29:29.259157
250	1631.348	1654.208	1717766969.548577	0.25	3728.0	07-06-24 15:29:29.548624
250	1631.564	1652.392	1717766969.8340247	0.25	3729.0	07-06-24 15:29:29.834071
250	1630.412	1651.18	1717766970.1185424	0.25	3730.0	07-06-24 15:29:30.118559
250	1629.724	1658.16	1717766970.4079747	0.25	3731.0	07-06-24 15:29:30.407995
250	1629.492	1658.86	1717766970.6933806	0.25	3732.0	07-06-24 15:29:30.693429
250	1627.86	1659.916	1717766970.979277	0.25	3733.0	07-06-24 15:29:30.979319
250	1627.52	1651.664	1717766971.2642903	0.25	3734.0	07-06-24 15:29:31.264336
250	1626.256	1650.756	1717766971.5498974	0.25	3735.0	07-06-24 15:29:31.549943
250	1625.804	1649.34	1717766971.8358712	0.25	3736.0	07-06-24 15:29:31.835913
250	1625.132	1650.88	1717766972.125825	0.25	3737.0	07-06-24 15:29:32.125859
250	1626.352	1651.928	1717766972.4107645	0.25	3738.0	07-06-24 15:29:32.410782
250	1627.332	1652.556	1717766972.7009962	0.25	3739.0	07-06-24 15:29:32.701043
250	1627.724	1652.78	1717766972.9918287	0.25	3740.0	07-06-24 15:29:32.991874
250	1629.12	1652.328	1717766973.2778368	0.25	3741.0	07-06-24 15:29:33.277873
250	1628.108	1653.156	1717766973.5630915	0.25	3742.0	07-06-24 15:29:33.563123
250	1627.46	1652.328	1717766973.8518734	0.25	3743.0	07-06-24 15:29:33.851894
250	1627.388	1650.84	1717766974.1379535	0.25	3744.0	07-06-24 15:29:34.137974
250	1626.988	1649.888	1717766974.4231548	0.25	3745.0	07-06-24 15:29:34.423203
250	1626.696	1649.172	1717766974.7098372	0.25	3746.0	07-06-24 15:29:34.709865
250	1627.236	1648.476	1717766974.9966943	0.25	3747.0	07-06-24 15:29:34.996718
250	1628.632	1648.316	1717766975.2837732	0.25	3748.0	07-06-24 15:29:35.283822
250	1629.5	1647.528	1717766975.570507	0.25	3749.0	07-06-24 15:29:35.570551
250	1628.676	1647.404	1717766975.854924	0.25	3750.0	07-06-24 15:29:35.854961
250	1627.428	1645.908	1717766976.1402938	0.25	3751.0	07-06-24 15:29:36.140315
250	1625.06	1646.592	1717766976.426893	0.25	3752.0	07-06-24 15:29:36.426937
250	1624.984	1647.5	1717766976.7125092	0.25	3753.0	07-06-24 15:29:36.712530
250	1626.332	1649.804	1717766976.9982672	0.25	3754.0	07-06-24 15:29:36.998284
250	1627.272	1651.64	1717766977.28753	0.25	3755.0	07-06-24 15:29:37.287558
250	1626.696	1651.42	1717766977.5714796	0.25	3756.0	07-06-24 15:29:37.571497
250	1624.748	1652.5	1717766977.8617225	0.25	3757.0	07-06-24 15:29:37.861760
250	1623.788	1653.472	1717766978.1509202	0.25	3758.0	07-06-24 15:29:38.150935
250	1624.52	1653.892	1717766978.4421408	0.25	3759.0	07-06-24 15:29:38.442179
250	1626.292	1654.304	1717766978.7286038	0.25	3760.0	07-06-24 15:29:38.728653
250	1627.296	1654.728	1717766979.015259	0.25	3761.0	07-06-24 15:29:39.015281
250	1626.652	1656.076	1717766979.29936	0.25	3762.0	07-06-24 15:29:39.299380
250	1625.436	1656.524	1717766979.5890698	0.25	3763.0	07-06-24 15:29:39.589104
250	1625.164	1657.444	1717766979.8759406	0.25	3764.0	07-06-24 15:29:39.875962
250	1625.148	1657.172	1717766980.1616406	0.25	3765.0	07-06-24 15:29:40.161669
250	1625.928	1657.044	1717766980.4466364	0.25	3766.0	07-06-24 15:29:40.446657
250	1626.528	1658.304	1717766980.7319684	0.25	3767.0	07-06-24 15:29:40.731988
250	1625.948	1657.776	1717766981.016441	0.25	3768.0	07-06-24 15:29:41.016460
250	1626.344	1658.476	1717766981.3004055	0.25	3769.0	07-06-24 15:29:41.300425
250	1625.256	1657.604	1717766981.5854235	0.25	3770.0	07-06-24 15:29:41.585442
250	1625.876	1655.656	1717766981.873777	0.25	3771.0	07-06-24 15:29:41.873796
250	1626.636	1655.74	1717766982.159847	0.25	3772.0	07-06-24 15:29:42.159880
250	1626.832	1656.928	1717766982.446287	0.25	3773.0	07-06-24 15:29:42.446327
250	1626.54	1657.284	1717766982.7329793	0.25	3774.0	07-06-24 15:29:42.733016
250	1626.724	1658.06	1717766983.0174496	0.25	3775.0	07-06-24 15:29:43.017497
250	1626.964	1655.708	1717766983.3019435	0.25	3776.0	07-06-24 15:29:43.301966
250	1628.344	1654.068	1717766983.586181	0.25	3777.0	07-06-24 15:29:43.586204
250	1628.9	1654.808	1717766983.8707519	0.25	3778.0	07-06-24 15:29:43.870771
250	1629.888	1655.148	1717766984.1588893	0.25	3779.0	07-06-24 15:29:44.158921
250	1629.24	1655.696	1717766984.444266	0.25	3780.0	07-06-24 15:29:44.444300
250	1629.068	1655.716	1717766984.7302704	0.25	3781.0	07-06-24 15:29:44.730293
250	1628.792	1654.948	1717766985.0155096	0.25	3782.0	07-06-24 15:29:45.015533
250	1630.224	1655.304	1717766985.3056645	0.25	3783.0	07-06-24 15:29:45.305690
250	1629.488	1654.76	1717766985.5898075	0.25	3784.0	07-06-24 15:29:45.589836
250	1629.044	1654.452	1717766985.8744473	0.25	3785.0	07-06-24 15:29:45.874473
250	1629.544	1655.5	1717766986.161766	0.25	3786.0	07-06-24 15:29:46.161791
250	1629.012	1656.668	1717766986.4752014	0.25	3787.0	07-06-24 15:29:46.475224
250	1629.484	1656.548	1717766986.76143	0.25	3788.0	07-06-24 15:29:46.761458
250	1629.484	1657.272	1717766987.048287	0.25	3789.0	07-06-24 15:29:47.048326
250	1629.416	1657.604	1717766987.332079	0.25	3790.0	07-06-24 15:29:47.332098
250	1628.868	1659.508	1717766987.6174357	0.25	3791.0	07-06-24 15:29:47.617466
250	1628.132	1659.636	1717766987.907155	0.25	3792.0	07-06-24 15:29:47.907178
250	1628.464	1659.848	1717766988.1926754	0.25	3793.0	07-06-24 15:29:48.192698
250	1628.18	1659.08	1717766988.479444	0.25	3794.0	07-06-24 15:29:48.479468
250	1629.584	1659.764	1717766988.76525	0.25	3795.0	07-06-24 15:29:48.765296
250	1630.088	1660.532	1717766989.0506043	0.25	3796.0	07-06-24 15:29:49.050649
250	1629.284	1662.012	1717766989.3364122	0.25	3797.0	07-06-24 15:29:49.336455
250	1629.116	1662.116	1717766989.622019	0.25	3798.0	07-06-24 15:29:49.622044
250	1628.004	1662.368	1717766989.908472	0.25	3799.0	07-06-24 15:29:49.908491
250	1626.24	1660.532	1717766990.193445	0.25	3800.0	07-06-24 15:29:50.193481
250	1626.836	1659.148	1717766990.4773862	0.25	3801.0	07-06-24 15:29:50.477406
250	1627.144	1658.148	1717766990.7682598	0.25	3802.0	07-06-24 15:29:50.768282
250	1628.86	1657.676	1717766991.054203	0.25	3803.0	07-06-24 15:29:51.054239
250	1631.212	1658.452	1717766991.3408835	0.25	3804.0	07-06-24 15:29:51.340902
250	1630.664	1657.928	1717766991.6278257	0.25	3805.0	07-06-24 15:29:51.627846
250	1630.52	1657.492	1717766991.9121513	0.25	3806.0	07-06-24 15:29:51.912170
250	1628.98	1657.168	1717766992.197078	0.25	3807.0	07-06-24 15:29:52.197120
250	1629.676	1657.504	1717766992.4833593	0.25	3808.0	07-06-24 15:29:52.483395
250	1629.176	1655.984	1717766992.7675087	0.25	3809.0	07-06-24 15:29:52.767536
250	1628.376	1655.16	1717766993.05264	0.25	3810.0	07-06-24 15:29:53.052675
250	1626.912	1654.384	1717766993.3377502	0.25	3811.0	07-06-24 15:29:53.337786
250	1625.9	1653.608	1717766993.626383	0.25	3812.0	07-06-24 15:29:53.626399
250	1626.144	1654.636	1717766993.9153943	0.25	3812.9999999999995	07-06-24 15:29:53.915426
250	1627.664	1654.72	1717766994.199857	0.25	3814.0	07-06-24 15:29:54.199876
250	1627.864	1654.964	1717766994.4839017	0.25	3815.0	07-06-24 15:29:54.483923
250	1627.288	1655.364	1717766994.7696657	0.25	3816.0	07-06-24 15:29:54.769689
250	1627.676	1656.408	1717766995.0541468	0.25	3817.0	07-06-24 15:29:55.054180
250	1627.168	1654.628	1717766995.3441334	0.25	3817.9999999999995	07-06-24 15:29:55.344184
250	1627.06	1654.396	1717766995.629829	0.25	3819.0	07-06-24 15:29:55.629849
250	1627.828	1652.632	1717766995.9145308	0.25	3820.0	07-06-24 15:29:55.914584
250	1626.524	1653.416	1717766996.1998398	0.25	3821.0	07-06-24 15:29:56.199856
250	1626.1	1653.168	1717766996.4907618	0.25	3822.0	07-06-24 15:29:56.490800
250	1627.396	1652.932	1717766996.7784805	0.25	3822.9999999999995	07-06-24 15:29:56.778509
250	1628.216	1652.568	1717766997.0652635	0.25	3824.0	07-06-24 15:29:57.065283
250	1630.916	1652.728	1717766997.3506966	0.25	3825.0	07-06-24 15:29:57.350713
250	1631.66	1654.144	1717766997.6402328	0.25	3826.0	07-06-24 15:29:57.640266
250	1630.504	1653.232	1717766997.924902	0.25	3827.0	07-06-24 15:29:57.924922
250	1629.172	1652.368	1717766998.2114713	0.25	3827.9999999999995	07-06-24 15:29:58.211496
250	1628.788	1651.932	1717766998.496783	0.25	3829.0	07-06-24 15:29:58.496805
250	1628.172	1652.728	1717766998.7865756	0.25	3830.0	07-06-24 15:29:58.786604
250	1628.196	1654.564	1717766999.075646	0.25	3831.0	07-06-24 15:29:59.075667
250	1627.808	1656.784	1717766999.3606539	0.25	3832.0	07-06-24 15:29:59.360701
250	1627.916	1656.116	1717766999.6504335	0.25	3832.9999999999995	07-06-24 15:29:59.650460
250	1628.636	1653.752	1717766999.9409142	0.25	3834.0	07-06-24 15:29:59.940949
250	1630.18	1651.504	1717767000.227589	0.25	3835.0	07-06-24 15:30:00.227616
250	1630.164	1649.512	1717767000.5127022	0.25	3836.0	07-06-24 15:30:00.512724
250	1630.588	1650.304	1717767000.7973678	0.25	3837.0	07-06-24 15:30:00.797409
250	1630.672	1651.3	1717767001.0823765	0.25	3837.9999999999995	07-06-24 15:30:01.082413
250	1630.66	1653.076	1717767001.3712194	0.25	3839.0	07-06-24 15:30:01.371238
250	1630.136	1653.936	1717767001.6568055	0.25	3840.0	07-06-24 15:30:01.656825
250	1630.124	1654.12	1717767001.9423628	0.25	3841.0	07-06-24 15:30:01.942385
250	1631.192	1656.08	1717767002.228775	0.25	3842.0	07-06-24 15:30:02.228815
250	1630.076	1657.516	1717767002.5132241	0.25	3842.9999999999995	07-06-24 15:30:02.513265
250	1630.616	1657.104	1717767002.7995257	0.25	3844.0	07-06-24 15:30:02.799567
250	1629.8	1656.352	1717767003.0845265	0.25	3845.0	07-06-24 15:30:03.084545
250	1630.392	1654.924	1717767003.3681972	0.25	3846.0	07-06-24 15:30:03.368214
250	1630.008	1654.2	1717767003.653003	0.25	3847.0	07-06-24 15:30:03.653050
250	1629.2	1655.332	1717767003.939821	0.25	3847.9999999999995	07-06-24 15:30:03.939841
250	1628.06	1655.096	1717767004.2250643	0.25	3849.0	07-06-24 15:30:04.225084
250	1627.992	1655.456	1717767004.5107853	0.25	3850.0	07-06-24 15:30:04.510808
250	1628.26	1652.9	1717767004.7974756	0.25	3851.0	07-06-24 15:30:04.797524
250	1627.616	1650.096	1717767005.082474	0.25	3852.0	07-06-24 15:30:05.082501
250	1626.292	1647.488	1717767005.3995793	0.25	3852.9999999999995	07-06-24 15:30:05.399627
250	1626.228	1645.964	1717767005.6888602	0.25	3854.0	07-06-24 15:30:05.688880
250	1626.992	1646.944	1717767005.978711	0.25	3855.0	07-06-24 15:30:05.978737
250	1627.616	1648.22	1717767006.265941	0.25	3856.0	07-06-24 15:30:06.265992
250	1628.5	1650.012	1717767006.5499866	0.25	3857.0	07-06-24 15:30:06.550011
250	1627.68	1651.428	1717767006.8363972	0.25	3857.9999999999995	07-06-24 15:30:06.836417
250	1627.104	1652.972	1717767007.1228764	0.25	3859.0	07-06-24 15:30:07.122905
250	1627.168	1656.36	1717767007.4125679	0.25	3860.0	07-06-24 15:30:07.412610
250	1628.86	1658.204	1717767007.6976686	0.25	3861.0	07-06-24 15:30:07.697694
250	1628.684	1657.464	1717767007.9814498	0.25	3862.0	07-06-24 15:30:07.981486
250	1627.304	1658.004	1717767008.2661982	0.25	3862.9999999999995	07-06-24 15:30:08.266241
250	1625.764	1656.832	1717767008.5522833	0.25	3864.0	07-06-24 15:30:08.552328
250	1625.968	1656.328	1717767008.8362515	0.25	3865.0	07-06-24 15:30:08.836285
250	1625.652	1656.768	1717767009.121147	0.25	3866.0	07-06-24 15:30:09.121171
250	1625.952	1655.172	1717767009.4061854	0.25	3867.0	07-06-24 15:30:09.406211
250	1627.7	1654.596	1717767009.690746	0.25	3867.9999999999995	07-06-24 15:30:09.690790
250	1629.192	1652.692	1717767009.9781847	0.25	3869.0	07-06-24 15:30:09.978205
250	1630.988	1652.74	1717767010.265427	0.25	3870.0	07-06-24 15:30:10.265446
250	1632.352	1654.408	1717767010.5506055	0.25	3871.0	07-06-24 15:30:10.550628
250	1631.692	1656.932	1717767010.8351521	0.25	3872.0	07-06-24 15:30:10.835171
250	1630.528	1659.016	1717767011.1212182	0.25	3872.9999999999995	07-06-24 15:30:11.121234
250	1629.664	1661.484	1717767011.4106061	0.25	3874.0	07-06-24 15:30:11.410641
250	1629.632	1661.2	1717767011.6970837	0.25	3875.0	07-06-24 15:30:11.697114
250	1629.584	1659.512	1717767011.9814975	0.25	3876.0	07-06-24 15:30:11.981535
250	1628.464	1657.3	1717767012.2669039	0.25	3877.0	07-06-24 15:30:12.266924
250	1627.552	1656.868	1717767012.5516787	0.25	3877.9999999999995	07-06-24 15:30:12.551716
250	1626.488	1656.7	1717767012.8417401	0.25	3879.0	07-06-24 15:30:12.841779
250	1626.36	1657.712	1717767013.127475	0.25	3880.0	07-06-24 15:30:13.127502
250	1627.284	1658.604	1717767013.4176078	0.25	3881.0	07-06-24 15:30:13.417632
250	1627.588	1659.688	1717767013.7031286	0.25	3882.0	07-06-24 15:30:13.703149
250	1629.28	1662.236	1717767013.988442	0.25	3882.9999999999995	07-06-24 15:30:13.988479
250	1630.02	1662.256	1717767014.2736812	0.25	3884.0	07-06-24 15:30:14.273696
250	1630.5	1662.972	1717767014.5635526	0.25	3885.0	07-06-24 15:30:14.563577
250	1628.836	1662.108	1717767014.84756	0.25	3886.0	07-06-24 15:30:14.847580
250	1628.808	1661.284	1717767015.1329267	0.25	3887.0	07-06-24 15:30:15.132965
250	1628.98	1661.208	1717767015.4233937	0.25	3887.9999999999995	07-06-24 15:30:15.423414
250	1629.764	1659.316	1717767015.709608	0.25	3889.0	07-06-24 15:30:15.709650
250	1629.304	1657.54	1717767015.9959624	0.25	3890.0	07-06-24 15:30:15.995994
250	1628.592	1658.14	1717767016.2829158	0.25	3891.0	07-06-24 15:30:16.282937
250	1628.164	1658.088	1717767016.5675025	0.25	3892.0	07-06-24 15:30:16.567522
250	1628.212	1659.664	1717767016.852609	0.25	3892.9999999999995	07-06-24 15:30:16.852652
250	1626.48	1657.812	1717767017.1378038	0.25	3894.0	07-06-24 15:30:17.137827
250	1626.148	1657.196	1717767017.4266558	0.25	3895.0	07-06-24 15:30:17.426676
250	1626.284	1658.192	1717767017.7130134	0.25	3896.0	07-06-24 15:30:17.713040
250	1625.056	1657.216	1717767017.9982414	0.25	3897.0	07-06-24 15:30:17.998267
250	1627.28	1658.944	1717767018.2834804	0.25	3897.9999999999995	07-06-24 15:30:18.283506
250	1626.9	1656.832	1717767018.5698104	0.25	3899.0	07-06-24 15:30:18.569844
250	1628.28	1657.164	1717767018.8550653	0.25	3900.0	07-06-24 15:30:18.855089
250	1627.54	1658.396	1717767019.1415632	0.25	3901.0	07-06-24 15:30:19.141587
250	1626.74	1658.68	1717767019.4285202	0.25	3902.0	07-06-24 15:30:19.428541
250	1626.088	1659.376	1717767019.7155125	0.25	3902.9999999999995	07-06-24 15:30:19.715536
250	1625.228	1659.564	1717767020.0011377	0.25	3904.0	07-06-24 15:30:20.001158
250	1625.92	1659.076	1717767020.2875273	0.25	3905.0	07-06-24 15:30:20.287561
250	1627.032	1659.428	1717767020.5737174	0.25	3906.0	07-06-24 15:30:20.573737
250	1627.628	1661.22	1717767020.8580415	0.25	3907.0	07-06-24 15:30:20.858067
250	1628.004	1662.168	1717767021.142653	0.25	3907.9999999999995	07-06-24 15:30:21.142691
250	1627.596	1661.376	1717767021.429836	0.25	3909.0	07-06-24 15:30:21.429863
250	1627.544	1659.504	1717767021.715731	0.25	3910.0	07-06-24 15:30:21.715750
250	1627.22	1657.424	1717767022.002961	0.25	3911.0	07-06-24 15:30:22.002980
250	1627.052	1656.696	1717767022.2877734	0.25	3912.0	07-06-24 15:30:22.287792
250	1626.96	1657.796	1717767022.5750647	0.25	3912.9999999999995	07-06-24 15:30:22.575086
250	1626.992	1658.368	1717767022.8593185	0.25	3914.0	07-06-24 15:30:22.859340
250	1627.528	1658.264	1717767023.1436458	0.25	3915.0	07-06-24 15:30:23.143667
250	1626.996	1659.044	1717767023.4298277	0.25	3916.0	07-06-24 15:30:23.429853
250	1628.084	1659.484	1717767023.7164621	0.25	3917.0	07-06-24 15:30:23.716481
250	1628.78	1660.98	1717767024.0037806	0.25	3917.9999999999995	07-06-24 15:30:24.003805
250	1629.5	1661.076	1717767024.29064	0.25	3919.0	07-06-24 15:30:24.290662
250	1629.728	1659.728	1717767024.6021934	0.25	3920.0	07-06-24 15:30:24.602209
250	1628.192	1658.164	1717767024.8869207	0.25	3921.0	07-06-24 15:30:24.886951
250	1629.188	1656.5	1717767025.171812	0.25	3922.0	07-06-24 15:30:25.171832
250	1628.276	1655.432	1717767025.4577656	0.25	3922.9999999999995	07-06-24 15:30:25.457789
250	1627.712	1654.2	1717767025.7456548	0.25	3924.0	07-06-24 15:30:25.745680
250	1626.816	1657.82	1717767026.0314393	0.25	3925.0	07-06-24 15:30:26.031488
250	1627.348	1664.824	1717767026.3164825	0.25	3926.0	07-06-24 15:30:26.316506
250	1634.708	1665.396	1717767026.6061058	0.25	3927.0	07-06-24 15:30:26.606124
250	1634.66	1666.26	1717767026.889778	0.25	3927.9999999999995	07-06-24 15:30:26.889792
250	1633.328	1665.068	1717767027.1786869	0.25	3929.0	07-06-24 15:30:27.178716
250	1627.128	1659.896	1717767027.4633067	0.25	3930.0	07-06-24 15:30:27.463328
250	1627.028	1659.516	1717767027.7492967	0.25	3931.0	07-06-24 15:30:27.749315
250	1627.032	1658.552	1717767028.035776	0.25	3932.0	07-06-24 15:30:28.035795
250	1628.364	1659.104	1717767028.3219059	0.25	3932.9999999999995	07-06-24 15:30:28.321956
250	1629.44	1658.164	1717767028.6093235	0.25	3934.0	07-06-24 15:30:28.609364
250	1630.316	1658.86	1717767028.8966348	0.25	3935.0	07-06-24 15:30:28.896656
250	1630.34	1657.9	1717767029.1810844	0.25	3936.0	07-06-24 15:30:29.181105
250	1629.792	1658.736	1717767029.4666092	0.25	3937.0	07-06-24 15:30:29.466647
250	1630.056	1658.42	1717767029.7524757	0.25	3937.9999999999995	07-06-24 15:30:29.752507
250	1629.664	1657.872	1717767030.036841	0.25	3939.0	07-06-24 15:30:30.036861
250	1630.248	1657.644	1717767030.3220935	0.25	3940.0	07-06-24 15:30:30.322122
250	1630.012	1656.82	1717767030.6081824	0.25	3941.0	07-06-24 15:30:30.608211
250	1627.728	1658.968	1717767030.8982794	0.25	3942.0	07-06-24 15:30:30.898299
250	1628.1	1660.272	1717767031.1853642	0.25	3942.9999999999995	07-06-24 15:30:31.185395
250	1629.56	1660.2	1717767031.469851	0.25	3944.0	07-06-24 15:30:31.469887
250	1630.448	1658.828	1717767031.7560496	0.25	3945.0	07-06-24 15:30:31.756088
250	1630.98	1656.688	1717767032.0418599	0.25	3946.0	07-06-24 15:30:32.041881
250	1630.372	1656.82	1717767032.3280783	0.25	3947.0	07-06-24 15:30:32.328107
250	1630.592	1656.976	1717767032.614402	0.25	3947.9999999999995	07-06-24 15:30:32.614417
250	1630.624	1656.88	1717767032.8991997	0.25	3949.0	07-06-24 15:30:32.899223
250	1630.888	1654.4	1717767033.1848836	0.25	3950.0	07-06-24 15:30:33.184903
250	1630.12	1653.944	1717767033.4688506	0.25	3951.0	07-06-24 15:30:33.468870
250	1628.828	1651.964	1717767033.7551193	0.25	3952.0	07-06-24 15:30:33.755141
250	1628.124	1649.492	1717767034.044635	0.25	3952.9999999999995	07-06-24 15:30:34.044668
250	1627.904	1648.592	1717767034.3337858	0.25	3954.0	07-06-24 15:30:34.333806
250	1627.212	1648.036	1717767034.619536	0.25	3955.0	07-06-24 15:30:34.619552
250	1627.284	1647.408	1717767034.910284	0.25	3956.0	07-06-24 15:30:34.910304
250	1626.384	1648.392	1717767035.1975753	0.25	3957.0	07-06-24 15:30:35.197601
250	1626.864	1648.74	1717767035.4831188	0.25	3957.9999999999995	07-06-24 15:30:35.483135
250	1626.848	1649.22	1717767035.774205	0.25	3959.0	07-06-24 15:30:35.774247
250	1628.24	1650.388	1717767036.062804	0.25	3960.0	07-06-24 15:30:36.062824
250	1627.496	1648.984	1717767036.350061	0.25	3961.0	07-06-24 15:30:36.350104
250	1628.104	1649.352	1717767036.6341689	0.25	3962.0	07-06-24 15:30:36.634194
250	1627.84	1650.3	1717767036.9244978	0.25	3962.9999999999995	07-06-24 15:30:36.924545
250	1627.34	1650.632	1717767037.2127109	0.25	3964.0	07-06-24 15:30:37.212731
250	1626.516	1653.644	1717767037.497515	0.25	3965.0	07-06-24 15:30:37.497553
250	1626.84	1653.456	1717767037.783775	0.25	3966.0	07-06-24 15:30:37.783804
250	1626.576	1654.292	1717767038.0701015	0.25	3967.0	07-06-24 15:30:38.070136
250	1627.164	1654.232	1717767038.3544888	0.25	3967.9999999999995	07-06-24 15:30:38.354512
250	1628.568	1653.144	1717767038.6413367	0.25	3969.0	07-06-24 15:30:38.641355
250	1629.44	1654.592	1717767038.9259784	0.25	3970.0	07-06-24 15:30:38.926008
250	1628.868	1655.148	1717767039.212598	0.25	3971.0	07-06-24 15:30:39.212623
250	1629.084	1655.536	1717767039.4988124	0.25	3972.0	07-06-24 15:30:39.498837
250	1627.348	1655.72	1717767039.7843676	0.25	3972.9999999999995	07-06-24 15:30:39.784391
250	1628.132	1655.788	1717767040.0697513	0.25	3974.0	07-06-24 15:30:40.069772
250	1628.956	1657.204	1717767040.3559341	0.25	3975.0	07-06-24 15:30:40.355961
250	1628.988	1656.992	1717767040.6439295	0.25	3976.0	07-06-24 15:30:40.643951
250	1629.496	1658.44	1717767040.9296498	0.25	3977.0	07-06-24 15:30:40.929676
250	1629.2	1658.356	1717767041.215529	0.25	3977.9999999999995	07-06-24 15:30:41.215557
250	1628.424	1658.016	1717767041.5066535	0.25	3979.0	07-06-24 15:30:41.506676
250	1628.724	1655.328	1717767041.795451	0.25	3980.0	07-06-24 15:30:41.795469
250	1627.648	1652.892	1717767042.0809424	0.25	3981.0	07-06-24 15:30:42.080958
250	1627.38	1650.356	1717767042.371393	0.25	3982.0	07-06-24 15:30:42.371413
250	1626.336	1650.104	1717767042.6595037	0.25	3982.9999999999995	07-06-24 15:30:42.659541
250	1626.428	1651.344	1717767042.949609	0.25	3984.0	07-06-24 15:30:42.949624
250	1627.68	1652.456	1717767043.239917	0.25	3985.0	07-06-24 15:30:43.239938
250	1627.416	1653.012	1717767043.5272179	0.25	3986.0	07-06-24 15:30:43.527241
250	1627.748	1652.26	1717767043.8132684	0.25	3987.0	07-06-24 15:30:43.813290
250	1627.792	1654.16	1717767044.0990663	0.25	3987.9999999999995	07-06-24 15:30:44.099089
250	1628.556	1654.984	1717767044.3853827	0.25	3989.0	07-06-24 15:30:44.385401
250	1628.912	1656.672	1717767044.6702309	0.25	3990.0	07-06-24 15:30:44.670261
250	1628.96	1655.648	1717767044.9599173	0.25	3991.0	07-06-24 15:30:44.959944
250	1628.788	1653.12	1717767045.2471318	0.25	3992.0	07-06-24 15:30:45.247169
250	1629.9	1652.948	1717767045.53288	0.25	3992.9999999999995	07-06-24 15:30:45.532908
250	1629.212	1650.84	1717767045.8230486	0.25	3994.0	07-06-24 15:30:45.823089
250	1628.788	1650.276	1717767046.1100564	0.25	3995.0	07-06-24 15:30:46.110089
250	1627.724	1647.66	1717767046.3993952	0.25	3996.0	07-06-24 15:30:46.399415
250	1627.052	1644.904	1717767046.68665	0.25	3997.0	07-06-24 15:30:46.686672
250	1627.856	1643.18	1717767046.973554	0.25	3997.9999999999995	07-06-24 15:30:46.973576
250	1627.752	1641.936	1717767047.2622714	0.25	3999.0	07-06-24 15:30:47.262294
250	1629.632	1641.252	1717767047.5485392	0.25	4000.0	07-06-24 15:30:47.548576
250	1629.4	1642.484	1717767047.8350992	0.25	4001.0	07-06-24 15:30:47.835119
250	1629.704	1642.64	1717767048.1184738	0.25	4002.0	07-06-24 15:30:48.118489
250	1628.732	1643.988	1717767048.403217	0.25	4002.9999999999995	07-06-24 15:30:48.403238
250	1628.68	1647.408	1717767048.68966	0.25	4004.0	07-06-24 15:30:48.689679
250	1626.888	1648.432	1717767048.9770253	0.25	4005.0	07-06-24 15:30:48.977041
250	1626.44	1650.052	1717767049.2666962	0.25	4006.0	07-06-24 15:30:49.266734
250	1626.824	1651.832	1717767049.5524778	0.25	4007.0	07-06-24 15:30:49.552498
250	1626.336	1652.456	1717767049.8392315	0.25	4007.9999999999995	07-06-24 15:30:49.839269
250	1627.348	1654.016	1717767050.12652	0.25	4009.0	07-06-24 15:30:50.126543
250	1626.364	1653.76	1717767050.4117703	0.25	4010.0	07-06-24 15:30:50.411794
250	1626.484	1655.016	1717767050.6968894	0.25	4011.0	07-06-24 15:30:50.696931
250	1627.172	1654.852	1717767050.9826026	0.25	4012.0	07-06-24 15:30:50.982636
250	1627.276	1655.796	1717767051.267383	0.25	4012.9999999999995	07-06-24 15:30:51.267402
250	1627.812	1655.688	1717767051.5513303	0.25	4014.0	07-06-24 15:30:51.551352
250	1629.4	1655.852	1717767051.8366413	0.25	4015.0	07-06-24 15:30:51.836659
250	1628.984	1655.328	1717767052.1212988	0.25	4016.0	07-06-24 15:30:52.121317
250	1629.084	1655.244	1717767052.4067175	0.25	4017.0	07-06-24 15:30:52.406762
