# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.095	0.0	250	250	-7433663.0	-7447322.0	-7454496.0	-7452513.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8717323	9.9e+37	24.5467631	6	205.0	26-03-24 08:22:07.608699
0.6	0.002	250	250	-7153848.0	-7166427.0	-7172836.0	-7170425.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3766495	9.9e+37	24.4813347	6	205.0	26-03-24 08:22:15.628588
1.201	0.005	250	250	-6778849.0	-6790703.0	-6796730.0	-6794575.0	-8125965.0	-8116941.0	-8116021.0	-8111912.0	-10.780118	-1.16094865	24.4890061	6	205.0	26-03-24 08:22:23.668994
1.8	0.008	250	250	-6402946.0	-6414052.0	-6419764.0	-6417791.0	-7675408.0	-7666820.0	-7665922.0	-7662029.0	-10.1823912	-1.0965677	24.3606148	6	205.0	26-03-24 08:22:31.742306
2.401	0.011	250	250	-6025738.0	-6036101.0	-6041532.0	-6039702.0	-7223181.0	-7215041.0	-7214244.0	-7210564.0	-9.58261707	-1.03194909	24.3406404	6	205.0	26-03-24 08:22:39.803861
3.001	0.015	250	250	-5649127.0	-5658712.0	-5663818.0	-5662180.0	-6771270.0	-6763571.0	-6762850.0	-6759366.0	-8.98380719	-0.967379626	24.2352872	6	205.0	26-03-24 08:22:47.842738
3.6	0.018	250	250	-5272677.0	-5281530.0	-5286277.0	-5284840.0	-6320119.0	-6312895.0	-6312238.0	-6308933.0	-8.38528196	-0.902955272	24.2724474	6	205.0	26-03-24 08:22:55.709985
4.201	0.021	250	250	-4895804.0	-4903889.0	-4908360.0	-4907069.0	-5868554.0	-5861729.0	-5861142.0	-5858021.0	-7.78601569	-0.838436132	24.2779766	6	205.0	26-03-24 08:23:03.742541
4.8	0.024	250	250	-4519286.0	-4526635.0	-4530772.0	-4529679.0	-5417321.0	-5410913.0	-5410419.0	-5407506.0	-7.18731893	-0.773979172	24.3074654	6	205.0	26-03-24 08:23:11.577743
5.4	0.027	250	250	-4142223.0	-4148829.0	-4152626.0	-4151734.0	-4965507.0	-4959548.0	-4959126.0	-4956406.0	-6.58778568	-0.70943129	24.345248	6	205.0	26-03-24 08:23:19.386015
6.0	0.03	250	250	-3765581.0	-3771447.0	-3774924.0	-3774207.0	-4514087.0	-4508569.0	-4508219.0	-4505686.0	-5.98898514	-0.644950633	24.3867167	6	205.0	26-03-24 08:23:27.439394
6.6	0.033	250	250	-3388532.0	-3393649.0	-3396799.0	-3396270.0	-4062218.0	-4057162.0	-4056871.0	-4054563.0	-5.38950654	-0.58039747	24.4069903	6	205.0	26-03-24 08:23:35.466049
7.2	0.036	250	250	-3011976.0	-3016359.0	-3019188.0	-3018842.0	-3610918.0	-3606295.0	-3606079.0	-3603948.0	-4.79077629	-0.515930099	24.4622819	6	205.0	26-03-24 08:23:43.553694
7.8	0.039	250	250	-2634572.0	-2638216.0	-2640709.0	-2640555.0	-3158597.0	-3154394.0	-3154265.0	-3152333.0	-4.19076559	-0.451309869	24.4917707	6	205.0	26-03-24 08:23:51.372954
8.4	0.042	250	250	-2258084.0	-2260981.0	-2263168.0	-2263175.0	-2707267.0	-2703483.0	-2703434.0	-2701683.0	-3.59214973	-0.386832591	24.5240241	6	205.0	26-03-24 08:23:59.404372
8.999	0.045	250	250	-1881693.0	-1883848.0	-1885718.0	-1885905.0	-2256233.0	-2252903.0	-2252911.0	-2251361.0	-2.99371926	-0.32239923	24.5452192	6	205.0	26-03-24 08:24:07.443370
9.599	0.048	250	250	-1504768.0	-1506175.0	-1507718.0	-1508097.0	-1804496.0	-1801592.0	-1801699.0	-1800325.0	-2.39445429	-0.257866144	24.4970007	6	205.0	26-03-24 08:24:15.472840
10.2	0.051	250	250	-1127657.0	-1128323.0	-1129537.0	-1130103.0	-1352492.0	-1350036.0	-1350202.0	-1349043.0	-1.79491813	-0.193308935	24.5581206	6	205.0	26-03-24 08:24:23.517047
10.801	0.054	250	250	-750444.3	-750364.5	-751266.7	-752017.4	-900383.1	-898360.2	-898591.2	-897622.2	-1.19518312	-0.128719429	24.4942361	6	205.0	26-03-24 08:24:31.544331
11.4	0.058	250	250	-373764.7	-372937.2	-373520.4	-374456.8	-448931.0	-447335.2	-447647.8	-446858.3	-0.596239046	-0.0642242199	24.5470623	6	205.0	26-03-24 08:24:39.630710
12.0	0.061	250	250	3120.716	4682.772	4430.408	3307.808	2795.092	3942.476	3545.448	4139.552	0.00302488139	0.000313276714	24.4481598	6	205.0	26-03-24 08:24:47.700694
12.599	0.064	250	250	379682.9	381981.0	382050.5	380753.1	454154.8	454861.3	454414.4	454817.6	0.601789363	0.0647945664	24.3891821	6	205.0	26-03-24 08:24:55.747484
13.2	0.067	250	250	756731.3	759761.3	760156.9	758682.3	906091.0	906389.0	905850.5	906073.2	1.20121794	0.129360884	24.4005396	6	205.0	26-03-24 08:25:03.552945
13.799	0.07	250	250	1133319.0	1137091.0	1137807.0	1136155.0	1357546.0	1357376.0	1356770.0	1356802.0	1.79994576	0.193845379	24.3182246	6	205.0	26-03-24 08:25:11.613645
14.399	0.073	250	250	1510135.0	1514650.0	1515682.0	1513854.0	1809176.0	1808565.0	1807885.0	1807717.0	2.39905881	0.258362031	24.3989957	6	205.0	26-03-24 08:25:19.640382
14.999	0.076	250	250	1886681.0	1891931.0	1893274.0	1891274.0	2260542.0	2259531.0	2258765.0	2258397.0	2.99769585	0.322846233	24.4284846	6	205.0	26-03-24 08:25:27.711526
15.6	0.079	250	250	2263983.0	2269967.0	2271647.0	2269453.0	2712808.0	2711336.0	2710524.0	2709955.0	3.59754109	0.387455234	24.3867167	6	205.0	26-03-24 08:25:35.756056
16.2	0.082	250	250	2640882.0	2647602.0	2649614.0	2647235.0	3164688.0	3162779.0	3161863.0	3161133.0	4.19682899	0.45200141	24.4097549	6	205.0	26-03-24 08:25:43.786506
16.8	0.085	250	250	3017406.0	3024880.0	3027188.0	3024647.0	3615931.0	3613584.0	3612612.0	3611666.0	4.79544076	0.516465867	24.4549097	6	205.0	26-03-24 08:25:51.716857
17.4	0.088	250	250	3394180.0	3402394.0	3405040.0	3402312.0	4067645.0	4064877.0	4063818.0	4062694.0	5.39446426	0.580988068	24.4880846	6	205.0	26-03-24 08:25:59.838875
18.0	0.091	250	250	3771000.0	3779948.0	3782936.0	3780010.0	4519444.0	4516222.0	4515120.0	4513792.0	5.99355079	0.645531026	24.5627282	6	205.0	26-03-24 08:26:07.923434
18.6	0.095	250	250	4147890.0	4157606.0	4160862.0	4157782.0	4971289.0	4967604.0	4966447.0	4964936.0	6.59269886	0.710053866	24.6625522	6	205.0	26-03-24 08:26:15.999999
19.199	0.098	250	250	4524304.0	4534739.0	4538370.0	4535090.0	5422452.0	5418357.0	5417104.0	5415388.0	7.19118019	0.774505758	24.6382934	6	205.0	26-03-24 08:26:24.052208
