# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.013	0.0	250	250	-7453801.0	-7466828.0	-7473378.0	-7470984.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.9663756	9.9e+37	21.1628792	1714282594.084125	60.0	5001.049500495004	28-04-24 07:36:34.084196
0.6	0.002	250	250	-7157107.0	-7169634.0	-7176095.0	-7173630.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3818845	9.9e+37	21.2812235	1714282660.5731306	60.0	5001.049500495004	28-04-24 07:37:40.573201
1.2	0.005	250	250	-6780201.0	-6792012.0	-6798112.0	-6795885.0	-8127396.0	-8118571.0	-8117524.0	-8113499.0	-10.7825883	-1.16115727	21.7376395	1714282727.0526674	60.0	5001.049500495004	28-04-24 07:38:47.052731
1.8	0.008	250	250	-6403652.0	-6414751.0	-6420498.0	-6418466.0	-7677177.0	-7668727.0	-7667771.0	-7663962.0	-10.1839242	-1.09690626	22.0677578	1714282793.53517	60.0	5001.049500495004	28-04-24 07:39:53.535231
2.4	0.011	250	250	-6026077.0	-6036462.0	-6041906.0	-6040024.0	-7225821.0	-7217736.0	-7216959.0	-7213286.0	-9.58365846	-1.03239971	22.5654745	1714282860.018372	60.0	5001.049500495004	28-04-24 07:41:00.018434
3.0	0.014	250	250	-5649384.0	-5658974.0	-5664119.0	-5662428.0	-6774471.0	-6766881.0	-6766119.0	-6762674.0	-8.98461189	-0.967945194	22.7337438	1714282926.4921937	60.0	5001.049500495004	28-04-24 07:42:06.492254
3.6	0.017	250	250	-5272694.0	-5281559.0	-5286362.0	-5284862.0	-6323208.0	-6316012.0	-6315303.0	-6312078.0	-8.38566071	-0.903448129	22.3544671	1714282992.9755707	60.0	5001.049500495004	28-04-24 07:43:12.975635
4.2	0.02	250	250	-4895690.0	-4903812.0	-4908299.0	-4906986.0	-5871193.0	-5864420.0	-5863779.0	-5860714.0	-7.78627052	-0.838844543	21.5306568	1714283059.4551475	60.0	5001.049500495004	28-04-24 07:44:19.455208
4.799	0.024	250	250	-4519038.0	-4526441.0	-4530581.0	-4529492.0	-5419663.0	-5413360.0	-5412786.0	-5409871.0	-7.18734659	-0.77436574	21.2560214	1714283125.9324088	60.0	5001.049500495004	28-04-24 07:45:25.932469
5.4	0.027	250	250	-4141955.0	-4148599.0	-4152424.0	-4151497.0	-4967264.0	-4961392.0	-4960898.0	-4958186.0	-6.58775593	-0.709739908	21.566208	1714283192.4092498	60.0	5001.049500495004	28-04-24 07:46:32.409313
5.999	0.03	250	250	-3765327.0	-3771224.0	-3774689.0	-3773984.0	-4515656.0	-4510234.0	-4509831.0	-4507323.0	-5.98897013	-0.645218885	21.9487427	1714283258.8799803	60.0	5001.049500495004	28-04-24 07:47:38.880042
6.6	0.033	250	250	-3388195.0	-3393336.0	-3396518.0	-3395965.0	-4063142.0	-4058142.0	-4057820.0	-4055496.0	-5.38928934	-0.580568526	22.3349188	1714283325.362926	60.0	5001.049500495004	28-04-24 07:48:45.362984
7.199	0.036	250	250	-3011585.0	-3015970.0	-3018830.0	-3018463.0	-3611617.0	-3607020.0	-3606773.0	-3604670.0	-4.79049692	-0.516066475	22.6850645	1714283391.8385282	60.0	5001.049500495004	28-04-24 07:49:51.838588
7.8	0.039	250	250	-2634234.0	-2637881.0	-2640403.0	-2640211.0	-3159044.0	-3154903.0	-3154754.0	-3152827.0	-4.19047027	-0.451391382	22.6613957	1714283458.3475537	60.0	5001.049500495004	28-04-24 07:50:58.347615
8.399	0.042	250	250	-2257611.0	-2260502.0	-2262708.0	-2262708.0	-2707596.0	-2703867.0	-2703802.0	-2702101.0	-3.59175135	-0.386907105	22.3857062	1714283524.8263214	60.0	5001.049500495004	28-04-24 07:52:04.826383
8.999	0.045	250	250	-1881123.0	-1883282.0	-1885153.0	-1885341.0	-2256066.0	-2252733.0	-2252715.0	-2251204.0	-2.99307407	-0.322391189	21.9712617	1714283591.3062556	60.0	5001.049500495004	28-04-24 07:53:11.306316
9.599	0.048	250	250	-1504229.0	-1505644.0	-1507188.0	-1507578.0	-1804246.0	-1801357.0	-1801443.0	-1800075.0	-2.39381114	-0.257836327	21.5154206	1714283657.780599	60.0	5001.049500495004	28-04-24 07:54:17.780659
10.199	0.051	250	250	-1127097.0	-1127773.0	-1128988.0	-1129566.0	-1352048.0	-1349599.0	-1349740.0	-1348580.0	-1.79423059	-0.193256461	21.4382812	1714283724.2508166	60.0	5001.049500495004	28-04-24 07:55:24.251219
10.799	0.054	250	250	-749808.2	-749744.4	-750640.3	-751415.0	-899681.0	-897698.1	-897912.3	-896987.5	-1.19430908	-0.128627597	21.7898643	1714283790.7319977	60.0	5001.049500495004	28-04-24 07:56:30.732066
11.399	0.057	250	250	-373166.5	-372355.8	-372935.3	-373885.3	-448212.7	-446584.2	-446941.3	-446120.7	-0.595392953	-0.0641143464	22.2447471	1714283857.210925	60.0	5001.049500495004	28-04-24 07:57:37.210991
11.999	0.06	250	250	3677.56	5220.824	4966.244	3828.712	3539.916	4654.348	4287.864	4842.528	0.00381916682	0.000416769077	22.2758904	1714283923.6939301	60.0	5001.049500495004	28-04-24 07:58:43.693995
12.599	0.064	250	250	380445.6	382729.4	382795.9	381486.9	455096.1	455823.4	455329.0	455745.7	0.602843921	0.0649322183	21.9590918	1714283990.1753476	60.0	5001.049500495004	28-04-24 07:59:50.175413
13.199	0.067	250	250	757450.9	760475.2	760870.8	759372.3	906926.5	907119.6	906605.2	906867.4	1.20230131	0.129483966	21.4825525	1714284056.6508107	60.0	5001.049500495004	28-04-24 08:00:56.650879
13.799	0.07	250	250	1134002.0	1137753.0	1138475.0	1136796.0	1358141.0	1358044.0	1357413.0	1357474.0	1.80085095	0.193949239	21.4518884	1714284123.1308148	60.0	5001.049500495004	28-04-24 08:02:03.130876
14.399	0.073	250	250	1510912.0	1515419.0	1516454.0	1514579.0	1809824.0	1809276.0	1808562.0	1808426.0	2.40027123	0.258479681	21.7595835	1714284189.6071966	60.0	5001.049500495004	28-04-24 08:03:09.607257
