# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.135	0.0	250	250	-7420423.0	-7434107.0	-7441368.0	-7439645.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8619074	9.9e+37	21.5356414	6	4.0	19-03-24 14:56:07.438116
0.601	0.002	250	250	-7154601.0	-7167060.0	-7173501.0	-7171180.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3781593	9.9e+37	21.4600763	6	4.0	19-03-24 14:56:15.626492
1.201	0.005	250	250	-6779612.0	-6791369.0	-6797434.0	-6795341.0	-8123016.0	-8113985.0	-8113043.0	-8109201.0	-10.7815723	-1.16054671	21.5741818	6	4.0	19-03-24 14:56:23.822153
1.801	0.008	250	250	-6403652.0	-6414653.0	-6420428.0	-6418488.0	-7672241.0	-7663646.0	-7662728.0	-7659051.0	-10.1836653	-1.09611397	21.6010698	6	4.0	19-03-24 14:56:32.013862
2.401	0.011	250	250	-6026421.0	-6036698.0	-6042133.0	-6040363.0	-7220711.0	-7212579.0	-7211766.0	-7208249.0	-9.58383459	-1.03163568	21.7208682	6	4.0	19-03-24 14:56:40.983028
3.001	0.014	250	250	-5649660.0	-5659213.0	-5664308.0	-5662725.0	-6769831.0	-6762119.0	-6761411.0	-6758020.0	-8.98493566	-0.967202922	21.9050097	6	4.0	19-03-24 14:56:49.627388
3.601	0.017	250	250	-5273235.0	-5282059.0	-5286836.0	-5285416.0	-6319051.0	-6311790.0	-6311087.0	-6307971.0	-8.38630743	-0.902810241	21.9870255	6	4.0	19-03-24 14:56:57.509163
4.202	0.02	250	250	-4896324.0	-4904403.0	-4908832.0	-4907629.0	-5867638.0	-5860801.0	-5860185.0	-5857246.0	-7.78697269	-0.83829668	22.0404741	6	4.0	19-03-24 14:57:05.494396
4.801	0.023	250	250	-4519714.0	-4527026.0	-4531168.0	-4530123.0	-5416377.0	-5409977.0	-5409442.0	-5406676.0	-7.18822373	-0.773857049	22.1057387	6	4.0	19-03-24 14:57:13.487245
5.401	0.027	250	250	-4142595.0	-4149192.0	-4152997.0	-4152142.0	-4964712.0	-4958779.0	-4958313.0	-4955708.0	-6.58853059	-0.709331763	22.0650277	6	4.0	19-03-24 14:57:23.126905
6.001	0.03	250	250	-3765922.0	-3771773.0	-3775251.0	-3774579.0	-4513657.0	-4508139.0	-4507744.0	-4505334.0	-5.98965983	-0.644888205	21.8993168	6	4.0	19-03-24 14:57:31.121282
6.601	0.033	250	250	-3388798.0	-3393881.0	-3397058.0	-3396569.0	-4061867.0	-4056770.0	-4056460.0	-4054279.0	-5.39005276	-0.5803475	21.7922559	6	4.0	19-03-24 14:57:39.087072
7.2	0.036	250	250	-3012299.0	-3016661.0	-3019479.0	-3019195.0	-3610521.0	-3605870.0	-3605643.0	-3603613.0	-4.79142183	-0.515849889	21.4899953	6	4.0	19-03-24 14:57:47.276420
7.802	0.039	250	250	-2634870.0	-2638493.0	-2640997.0	-2640884.0	-3158450.0	-3154228.0	-3154063.0	-3152222.0	-4.19130598	-0.451280353	21.4290107	6	4.0	19-03-24 14:57:55.266548
8.401	0.042	250	250	-2258284.0	-2261166.0	-2263367.0	-2263417.0	-2707371.0	-2703595.0	-2703528.0	-2701869.0	-3.59259046	-0.386851445	21.3036832	6	4.0	19-03-24 14:58:03.763303
9.0	0.045	250	250	-1881795.0	-1883933.0	-1885797.0	-1886041.0	-2256445.0	-2253122.0	-2253107.0	-2251638.0	-2.99401539	-0.322437625	21.2751159	6	4.0	19-03-24 14:58:11.765743
9.601	0.048	250	250	-1504918.0	-1506318.0	-1507863.0	-1508274.0	-1804936.0	-1802038.0	-1802106.0	-1800796.0	-2.39480102	-0.257935528	21.3635824	6	4.0	19-03-24 14:58:20.459606
10.201	0.051	250	250	-1127824.0	-1128480.0	-1129700.0	-1130297.0	-1353162.0	-1350688.0	-1350834.0	-1349706.0	-1.79516042	-0.193393646	21.5587822	6	4.0	19-03-24 14:58:29.765302
10.801	0.054	250	250	-750542.0	-750451.7	-751354.8	-752128.4	-901082.5	-899057.8	-899281.7	-898326.7	-1.19538472	-0.128820824	21.6343473	6	4.0	19-03-24 14:58:37.763213
11.401	0.057	250	250	-373889.4	-373064.9	-373644.9	-374600.7	-449796.3	-448189.3	-448483.4	-447724.4	-0.596495738	-0.0643436582	21.7420021	6	4.0	19-03-24 14:58:45.748868
12.001	0.06	250	250	3058.136	4625.444	4358.868	3237.72	1890.816	3056.492	2667.512	3257.216	0.00291886973	0.000184640933	21.8019013	6	4.0	19-03-24 14:58:54.454498
12.601	0.063	250	250	379750.3	382052.7	382111.7	380818.0	453252.3	453969.4	453521.2	453937.5	0.601790314	0.0646609573	21.8747019	6	4.0	19-03-24 14:59:02.541488
13.201	0.066	250	250	756680.2	759719.1	760100.7	758632.1	904881.5	905159.0	904633.4	904876.0	1.20118742	0.129177335	21.9604039	6	4.0	19-03-24 14:59:10.940733
13.8	0.07	250	250	1133156.0	1136935.0	1137640.0	1136007.0	1355994.0	1355848.0	1355226.0	1355292.0	1.79977569	0.193627829	22.0993905	6	4.0	19-03-24 14:59:19.645082
14.4	0.073	250	250	1509774.0	1514290.0	1515321.0	1513499.0	1807252.0	1806661.0	1805971.0	1805858.0	2.39873456	0.25811127	22.1823279	6	4.0	19-03-24 14:59:28.189481
15.0	0.076	250	250	1886245.0	1891504.0	1892852.0	1890856.0	2258449.0	2257414.0	2256638.0	2256356.0	2.99716772	0.322558805	22.2588146	6	4.0	19-03-24 14:59:36.439109
15.601	0.079	250	250	2263607.0	2269606.0	2271275.0	2269098.0	2710716.0	2709244.0	2708408.0	2707905.0	3.59710015	0.387154343	22.3270075	6	4.0	19-03-24 14:59:44.528667
16.201	0.082	250	250	2640519.0	2647266.0	2649243.0	2646889.0	3162463.0	3160552.0	3159650.0	3158966.0	4.19640896	0.451703065	22.388586	6	4.0	19-03-24 14:59:52.618273
16.801	0.085	250	250	3017205.0	3024696.0	3027006.0	3024466.0	3613911.0	3611580.0	3610595.0	3609732.0	4.79524259	0.516184853	22.4363416	6	4.0	19-03-24 15:00:00.913266
17.401	0.088	250	250	3394105.0	3402364.0	3404991.0	3402275.0	4065636.0	4062869.0	4061815.0	4060763.0	5.39462251	0.580718292	22.3038056	6	4.0	19-03-24 15:00:08.797739
18.001	0.091	250	250	3771018.0	3780003.0	3782946.0	3780062.0	4517236.0	4514036.0	4512893.0	4511641.0	5.99380349	0.645225761	22.2603301	6	4.0	19-03-24 15:00:17.093014
18.601	0.094	250	250	4147987.0	4157708.0	4160994.0	4157907.0	4969102.0	4965470.0	4964254.0	4962817.0	6.59314998	0.709772576	22.2795183	6	4.0	19-03-24 15:00:25.802735
19.2	0.097	250	250	4524323.0	4534780.0	4538406.0	4535130.0	5420250.0	5416190.0	5414851.0	5413283.0	7.19148674	0.774227866	22.1276303	6	4.0	19-03-24 15:00:34.091343
19.801	0.101	250	250	4901519.0	4912730.0	4916674.0	4913219.0	5872294.0	5867798.0	5866420.0	5864619.0	7.79112098	0.838772091	22.1587984	6	4.0	19-03-24 15:00:42.466447
20.401	0.104	250	250	5278310.0	5290258.0	5294523.0	5290890.0	6323822.0	6318888.0	6317417.0	6315454.0	8.39018563	0.903285301	22.1578769	6	4.0	19-03-24 15:00:50.474893
21.001	0.107	250	250	5654732.0	5667425.0	5671999.0	5668203.0	6775050.0	6769705.0	6768164.0	6766027.0	8.98865699	0.967757686	22.0843185	6	4.0	19-03-24 15:00:59.384029
21.601	0.11	250	250	6031284.0	6044732.0	6049632.0	6045650.0	7226209.0	7220427.0	7218804.0	7216472.0	9.58739037	1.0321963	22.1597199	6	4.0	19-03-24 15:01:07.883389
22.2	0.113	250	250	6406990.0	6421169.0	6426376.0	6422226.0	7676422.0	7670197.0	7668502.0	7665904.0	10.1847759	1.09650188	22.1947379	6	4.0	19-03-24 15:01:16.403547
22.8	0.116	250	250	6783199.0	6798153.0	6803654.0	6799315.0	8127278.0	8120669.0	8118853.0	8116129.0	10.7829123	1.16090474	22.1660068	6	4.0	19-03-24 15:01:24.778235
23.4	0.12	250	250	6855551.0	7487032.0	6876827.0	7488765.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3800001	9.9e+37	22.0091835	6	4.0	19-03-24 15:01:32.773814
24.0	0.123	250	250	6847119.0	7487245.0	6868501.0	7488980.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9649041	9.9e+37	21.920717	6	4.0	19-03-24 15:01:41.163819
