# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.024	0.0	250	250	0	0	0	0	205.218861	210.159337	205.038626	205.088987	40.5575839	1717412261.3941128	-11.9606602	-7438818.0	-7451977.0	-7459091.0	-7455941.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	501.0049500495005	0.0	03-06-24 12:57:48.073609
0.6	0.002	250	250	1638	1638	1638	1638	204.919581	209.921682	204.813282	204.904112	40.6879125	1717412301.0006657	-11.3813735	-7156821.0	-7169610.0	-7176580.0	-7173404.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	501.0049500495005	0.025	03-06-24 12:58:27.681252
1.2	0.005	250	250	3276	3276	3276	3276	204.568584	209.603784	204.479387	204.601768	40.6128193	1717412340.606998	-10.7823934	-6780140.0	-6792181.0	-6798791.0	-6795806.0	-1.16052186	-8122586.0	-8112922.0	-8112239.0	-8108678.0	20	501.0049500495005	0.05	03-06-24 12:59:07.301494
1.8	0.008	250	250	4915	4915	4915	4915	204.471382	209.507056	204.384118	204.499767	40.6424132	1717412380.2497423	-10.183751	-6403631.0	-6414957.0	-6421143.0	-6418444.0	-1.09621347	-7672462.0	-7663233.0	-7662633.0	-7659230.0	20	501.0049500495005	0.075	03-06-24 12:59:46.941481
2.401	0.012	250	250	6553	6553	6553	6553	200.111154	199.936169	199.92501	199.927778	40.4834547	1717412419.8691692	-9.5836724	-6026278.0	-6036804.0	-6042669.0	-6040169.0	-1.03167043	-7220712.0	-7211941.0	-7211371.0	-7208170.0	20	501.0049500495005	0.1	03-06-24 13:00:26.562472
3.0	0.015	250	250	8191	8191	8191	8191	187.605841	187.440479	187.431417	187.434072	40.5270261	1717412459.4942882	-8.98450909	-5649434.0	-5659202.0	-5664711.0	-5662459.0	-0.967446312	-6771105.0	-6762894.0	-6762321.0	-6759249.0	20	501.0049500495005	0.125	03-06-24 13:01:06.188169
3.6	0.018	250	250	9830	9830	9830	9830	175.095575	174.940513	174.934654	174.937163	40.5687659	1717412499.1395655	-8.38570067	-5272840.0	-5281836.0	-5287010.0	-5284996.0	-0.902990623	-6319916.0	-6312153.0	-6311678.0	-6308760.0	20	501.0049500495005	0.15	03-06-24 13:01:45.831971
4.2	0.021	250	250	11468	11468	11468	11468	162.592744	162.447309	162.444012	162.445731	40.5164224	1717412538.7634146	-7.78634301	-4895928.0	-4904147.0	-4908993.0	-4907185.0	-0.838445411	-5868048.0	-5860730.0	-5860345.0	-5857569.0	20	501.0049500495005	0.175	03-06-24 13:02:25.457945
4.8	0.024	250	250	13107	13107	13107	13107	150.08034	149.943833	149.942827	149.944539	40.5336775	1717412578.3912275	-7.18746836	-4519255.0	-4526731.0	-4531217.0	-4529649.0	-0.774015856	-5417023.0	-5410225.0	-5409883.0	-5407278.0	20	501.0049500495005	0.2	03-06-24 13:03:05.082769
5.4	0.027	250	250	14745	14745	14745	14745	137.577575	137.451377	137.450288	137.451376	40.6330627	1717412618.0049403	-6.5878844	-4142166.0	-4148873.0	-4152992.0	-4151651.0	-0.70955967	-4965824.0	-4959486.0	-4959195.0	-4956783.0	20	501.0049500495005	0.225	03-06-24 13:03:44.697586
