# 
A1	f1	A2	f2	Delay	a	
0	10000000.0	10.0	100000.0	0.2	2.4120603015075375	10-04-24 17:30:37.238884
0	10000000.0	10.0	1164285.7142857143	0.2	2.4120603015075375	10-04-24 17:30:37.473623
0	10000000.0	10.0	2228571.4285714286	0.2	2.4120603015075375	10-04-24 17:30:37.701025
0	10000000.0	10.0	3292857.1428571427	0.2	2.4120603015075375	10-04-24 17:30:37.931417
0	10000000.0	10.0	4357142.857142857	0.2	2.4120603015075375	10-04-24 17:30:38.154924
0	10000000.0	10.0	5421428.571428572	0.2	2.4120603015075375	10-04-24 17:30:38.379517
0	10000000.0	10.0	6485714.285714285	0.2	2.4120603015075375	10-04-24 17:30:38.612114
0	10000000.0	10.0	7550000.0	0.2	2.4120603015075375	10-04-24 17:30:38.841515
0	10000000.0	10.0	8614285.714285715	0.2	2.4120603015075375	10-04-24 17:30:39.065519
0	10000000.0	10.0	9678571.42857143	0.2	2.4120603015075375	10-04-24 17:30:39.295185
0	10000000.0	10.0	10742857.142857144	0.2	2.4120603015075375	10-04-24 17:30:39.525136
0	10000000.0	10.0	11807142.857142856	0.2	2.4120603015075375	10-04-24 17:30:39.754295
0	10000000.0	1.0	12871428.57142857	0.2	2.4120603015075375	10-04-24 17:30:39.989216
0	10000000.0	1.0	13935714.285714285	0.2	2.4120603015075375	10-04-24 17:30:40.216880
0	10000000.0	1.0	15000000.0	0.2	2.4120603015075375	10-04-24 17:30:40.442648
