# 
voltage	Source_Voltage	Delay	a	
4741.9153596	5000.0	0.1	0	18-09-24 13:24:41.839753
4742.0350971	5000.0	0.1	0	18-09-24 13:24:41.968381
4742.1299292	5000.0	0.1	0	18-09-24 13:24:42.092070
4742.218056	5000.0	0.1	0	18-09-24 13:24:42.215677
4742.3148039	5000.0	0.1	0	18-09-24 13:24:42.339652
4742.4077202	5000.0	0.1	0	18-09-24 13:24:42.462677
4742.5035102	5000.0	0.1	0	18-09-24 13:24:42.586283
4742.572479	5000.0	0.1	0	18-09-24 13:24:42.709886
4742.6280372	5000.0	0.1	0	18-09-24 13:24:42.832722
4742.6835954	5000.0	0.1	0	18-09-24 13:24:42.956663
4742.7314904	5000.0	0.1	0	18-09-24 13:24:43.080352
4742.8109961	5000.0	0.1	0	18-09-24 13:24:43.203273
4742.8713438	5000.0	0.1	0	18-09-24 13:24:43.327449
4742.9403126	5000.0	0.1	0	18-09-24 13:24:43.450654
4743.0907029	5000.0	0.1	0	18-09-24 13:24:43.574130
4743.1261452	5000.0	0.1	0	18-09-24 13:24:43.697283
4743.0782502	5000.0	0.1	0	18-09-24 13:24:43.820384
4743.080166	5000.0	0.1	0	18-09-24 13:24:43.943756
4743.0878292	5000.0	0.1	0	18-09-24 13:24:44.066970
4743.0974082	5000.0	0.1	0	18-09-24 13:24:44.190695
4743.1414716	5000.0	0.1	0	18-09-24 13:24:44.314425
4743.4010625	5000.0	0.1	0	18-09-24 13:24:44.438493
4743.439378499999	5000.0	0.1	0	18-09-24 13:24:44.561657
4743.427883699999	5000.0	0.1	0	18-09-24 13:24:44.685808
4743.6194637	5000.0	0.1	0	18-09-24 13:24:44.809376
4743.7363275	5000.0	0.1	0	18-09-24 13:24:44.933575
4743.8579808	5000.0	0.1	0	18-09-24 13:24:45.056733
4743.9662235	5000.0	0.1	0	18-09-24 13:24:45.180403
4744.0543503	5000.0	0.1	0	18-09-24 13:24:45.304554
4743.9528129	5000.0	0.1	0	18-09-24 13:24:45.427794
4406.9032452	100.0	0.1	0	18-09-24 13:24:45.556171
3880.9462185	100.0	0.1	0	18-09-24 13:24:45.680233
3324.3622551	100.0	0.1	0	18-09-24 13:24:45.804002
2757.3352659	100.0	0.1	0	18-09-24 13:24:45.927094
2200.6229439	100.0	0.1	0	18-09-24 13:24:46.050308
1639.6585037999998	100.0	0.1	0	18-09-24 13:24:46.174280
1071.2502228	100.0	0.1	0	18-09-24 13:24:46.297191
538.9155936899999	100.0	0.1	0	18-09-24 13:24:46.420617
170.22773847	100.0	0.1	0	18-09-24 13:24:46.543756
124.10121344999999	100.0	0.1	0	18-09-24 13:24:46.667039
109.70244380999999	100.0	0.1	0	18-09-24 13:24:46.790292
118.75517355	100.0	0.1	0	18-09-24 13:24:46.913459
122.58083457000001	100.0	0.1	0	18-09-24 13:24:47.036924
115.29696297	100.0	0.1	0	18-09-24 13:24:47.159995
123.27483312	100.0	0.1	0	18-09-24 13:24:47.283550
113.69516259	100.0	0.1	0	18-09-24 13:24:47.406985
120.38571093	100.0	0.1	0	18-09-24 13:24:47.530336
112.51646663999999	100.0	0.1	0	18-09-24 13:24:47.653405
118.72385022	100.0	0.1	0	18-09-24 13:24:47.777391
113.94306711	100.0	0.1	0	18-09-24 13:24:47.900692
117.37579755	100.0	0.1	0	18-09-24 13:24:48.024403
117.30998982	100.0	0.1	0	18-09-24 13:24:48.147622
117.38154494999999	100.0	0.1	0	18-09-24 13:24:48.270762
118.15466604	100.0	0.1	0	18-09-24 13:24:48.394109
117.3781923	100.0	0.1	0	18-09-24 13:24:48.517874
118.3734504	100.0	0.1	0	18-09-24 13:24:48.641051
117.19159338	100.0	0.1	0	18-09-24 13:24:48.764547
118.39931370000001	100.0	0.1	0	18-09-24 13:24:48.887675
117.01237028999999	100.0	0.1	0	18-09-24 13:24:49.010931
118.43102019	100.0	0.1	0	18-09-24 13:24:49.134301
116.78573114999999	100.0	0.1	0	18-09-24 13:24:49.258488
118.39414104	100.0	0.1	0	18-09-24 13:24:49.381763
116.36617095	100.0	0.1	0	18-09-24 13:24:49.505128
118.35371765999999	100.0	0.1	0	18-09-24 13:24:49.628521
115.77964877999999	100.0	0.1	0	18-09-24 13:24:49.751747
118.28426991	100.0	0.1	0	18-09-24 13:24:49.875556
114.90039236999999	100.0	0.1	0	18-09-24 13:24:49.998963
118.22861592	100.0	0.1	0	18-09-24 13:24:50.121964
113.77438092	100.0	0.1	0	18-09-24 13:24:50.245299
118.08694250999999	100.0	0.1	0	18-09-24 13:24:50.369232
116.38063523999999	100.0	0.1	0	18-09-24 13:24:50.493419
117.96481026000001	100.0	0.1	0	18-09-24 13:24:50.617435
118.69655007	100.0	0.1	0	18-09-24 13:24:50.740832
117.84392328	100.0	0.1	0	18-09-24 13:24:50.864307
118.92443448	100.0	0.1	0	18-09-24 13:24:50.988185
117.66316755	100.0	0.1	0	18-09-24 13:24:51.111606
118.86964259999999	100.0	0.1	0	18-09-24 13:24:51.236026
117.46890542999999	100.0	0.1	0	18-09-24 13:24:51.359931
118.82548341	100.0	0.1	0	18-09-24 13:24:51.483907
117.23316623999999	100.0	0.1	0	18-09-24 13:24:51.607468
118.77988737	100.0	0.1	0	18-09-24 13:24:51.730678
116.95135206	100.0	0.1	0	18-09-24 13:24:51.854060
118.70363852999999	100.0	0.1	0	18-09-24 13:24:51.977410
116.43868398	100.0	0.1	0	18-09-24 13:24:52.100549
118.58169785999999	100.0	0.1	0	18-09-24 13:24:52.224251
115.70023886999999	100.0	0.1	0	18-09-24 13:24:52.347478
118.52460702	100.0	0.1	0	18-09-24 13:24:52.471222
114.66934689	100.0	0.1	0	18-09-24 13:24:52.594459
118.42105803	100.0	0.1	0	18-09-24 13:24:52.717630
114.60919077	100.0	0.1	0	18-09-24 13:24:52.840724
118.22047377	100.0	0.1	0	18-09-24 13:24:52.964138
117.80455359	100.0	0.1	0	18-09-24 13:24:53.087742
118.08703829999999	100.0	0.1	0	18-09-24 13:24:53.210861
119.06323419	100.0	0.1	0	18-09-24 13:24:53.334439
117.90130149	100.0	0.1	0	18-09-24 13:24:53.457602
118.99436118	100.0	0.1	0	18-09-24 13:24:53.580742
117.62236100999999	100.0	0.1	0	18-09-24 13:24:53.704054
118.92749975999999	100.0	0.1	0	18-09-24 13:24:53.827886
131.72284059	400.0	0.1	0	18-09-24 13:24:53.956037
142.47335229	400.0	0.1	0	18-09-24 13:24:54.079399
128.76417486	400.0	0.1	0	18-09-24 13:24:54.203172
159.3983916	400.0	0.1	0	18-09-24 13:24:54.326442
154.96436829	400.0	0.1	0	18-09-24 13:24:54.450320
153.10527597	400.0	0.1	0	18-09-24 13:24:54.573681
176.58943974	400.0	0.1	0	18-09-24 13:24:54.697044
175.07988513	400.0	0.1	0	18-09-24 13:24:54.820414
177.12557637	400.0	0.1	0	18-09-24 13:24:54.943907
175.53364236	400.0	0.1	0	18-09-24 13:24:55.067259
175.17510039	400.0	0.1	0	18-09-24 13:24:55.190695
176.43684627	400.0	0.1	0	18-09-24 13:24:55.314276
175.50433062	400.0	0.1	0	18-09-24 13:24:55.437764
175.18420044	400.0	0.1	0	18-09-24 13:24:55.561143
176.12035611	400.0	0.1	0	18-09-24 13:24:55.684832
175.42166385	400.0	0.1	0	18-09-24 13:24:55.808310
177.16609554	400.0	0.1	0	18-09-24 13:24:55.931523
175.88490429	400.0	0.1	0	18-09-24 13:24:56.054733
175.36936250999997	400.0	0.1	0	18-09-24 13:24:56.178108
177.46199084999998	400.0	0.1	0	18-09-24 13:24:56.301331
175.69859273999998	400.0	0.1	0	18-09-24 13:24:56.424664
175.32951387	400.0	0.1	0	18-09-24 13:24:56.548072
176.47497069	400.0	0.1	0	18-09-24 13:24:56.671179
175.57013834999998	400.0	0.1	0	18-09-24 13:24:56.795211
175.29177260999998	400.0	0.1	0	18-09-24 13:24:56.918769
176.08433907	400.0	0.1	0	18-09-24 13:24:57.042396
175.47808416	400.0	0.1	0	18-09-24 13:24:57.165757
176.74193742	400.0	0.1	0	18-09-24 13:24:57.289305
175.89831489	400.0	0.1	0	18-09-24 13:24:57.412723
175.42789019999998	400.0	0.1	0	18-09-24 13:24:57.536477
177.22385691	400.0	0.1	0	18-09-24 13:24:57.660358
175.69619799	400.0	0.1	0	18-09-24 13:24:57.784076
175.37731308	400.0	0.1	0	18-09-24 13:24:57.907446
176.42372304	400.0	0.1	0	18-09-24 13:24:58.031235
175.60941225	400.0	0.1	0	18-09-24 13:24:58.154265
175.3713741	400.0	0.1	0	18-09-24 13:24:58.278646
176.13817305	400.0	0.1	0	18-09-24 13:24:58.402107
175.55136351000002	400.0	0.1	0	18-09-24 13:24:58.525715
176.7928977	400.0	0.1	0	18-09-24 13:24:58.648993
175.96268577	400.0	0.1	0	18-09-24 13:24:58.772159
175.50873696	400.0	0.1	0	18-09-24 13:24:58.896481
177.20709366	400.0	0.1	0	18-09-24 13:24:59.020588
175.76363415	400.0	0.1	0	18-09-24 13:24:59.144380
175.46199144	400.0	0.1	0	18-09-24 13:24:59.267705
176.45485478999998	400.0	0.1	0	18-09-24 13:24:59.390713
175.67330418	400.0	0.1	0	18-09-24 13:24:59.514267
175.40499639	400.0	0.1	0	18-09-24 13:24:59.637134
176.15005101	400.0	0.1	0	18-09-24 13:24:59.760273
175.59475638	400.0	0.1	0	18-09-24 13:24:59.883737
176.6578338	400.0	0.1	0	18-09-24 13:25:00.006608
175.95789627	400.0	0.1	0	18-09-24 13:25:00.129791
175.55701512000002	400.0	0.1	0	18-09-24 13:25:00.254093
177.42137589	400.0	0.1	0	18-09-24 13:25:00.377930
175.83423138	400.0	0.1	0	18-09-24 13:25:00.501550
175.54006029	400.0	0.1	0	18-09-24 13:25:00.625477
179.22740055	400.0	0.1	0	18-09-24 13:25:00.749133
176.35906479	400.0	0.1	0	18-09-24 13:25:00.872524
175.61669229	400.0	0.1	0	18-09-24 13:25:00.996285
179.0908998	400.0	0.1	0	18-09-24 13:25:01.120220
176.23482515999999	400.0	0.1	0	18-09-24 13:25:01.243691
187.05555092999998	400.0	0.1	0	18-09-24 13:25:01.367204
178.28521011	400.0	0.1	0	18-09-24 13:25:01.491113
175.98739959	400.0	0.1	0	18-09-24 13:25:01.615112
179.91383169	400.0	0.1	0	18-09-24 13:25:01.739130
176.45533374	400.0	0.1	0	18-09-24 13:25:01.862635
175.60443117	400.0	0.1	0	18-09-24 13:25:01.985817
