# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
9.499	0.048	250	250	-1570436.0	-1571981.0	-1573550.0	-1573915.0	-1575355.0	-1573317.0	-1573382.0	-1572311.0	-2.49844059	13.916303	6.0	4.0	14-12-23 16:20:12.389679
9.999	0.05	250	250	-1255871.0	-1256796.0	-1258096.0	-1258612.0	-1259911.0	-1258058.0	-1258187.0	-1257223.0	-1.9984433	13.9004808	6.0	4.0	14-12-23 16:20:19.541173
10.499	0.053	250	250	-941604.2	-941908.5	-942949.6	-943612.8	-944764.2	-943095.8	-943299.4	-942429.0	-1.49889731	13.88652	6.0	4.0	14-12-23 16:20:26.740646
10.999	0.056	250	250	-627226.2	-626910.3	-627696.1	-628507.6	-629507.4	-628032.1	-628305.6	-627531.3	-0.999133202	13.9352195	6.0	4.0	14-12-23 16:20:34.005417
11.499	0.058	250	250	-313257.5	-312325.4	-312847.3	-313810.5	-314654.9	-313369.7	-313712.6	-313036.7	-0.499997944	13.850222	6.0	4.0	14-12-23 16:20:41.282526
11.999	0.061	250	250	1162.976	2710.68	2444.944	1347.176	649.076	1751.228	1324.556	1908.028	-6.79092356e-05	13.8195083	6.0	4.0	14-12-23 16:20:48.443509
12.498	0.063	250	250	314987.8	317142.5	317140.4	315905.6	315354.3	316270.0	315769.5	316252.5	0.49880038	13.7943789	6.0	4.0	14-12-23 16:20:55.617468
12.999	0.066	250	250	629700.7	632475.8	632725.8	631353.4	630954.6	631673.5	631101.0	631481.1	0.999060405	13.7887945	6.0	4.0	14-12-23 16:21:02.810942
13.498	0.068	250	250	943609.2	947001.2	947517.5	946000.6	945752.7	946277.0	945638.5	945918.6	1.49811693	13.7841409	6.0	4.0	14-12-23 16:21:10.149218
13.999	0.071	250	250	1258222.0	1262224.0	1262996.0	1261343.0	1261247.0	1261578.0	1260862.0	1261054.0	1.99822987	13.8123647	6.0	4.0	14-12-23 16:21:17.322939
14.499	0.073	250	250	1572435.0	1577043.0	1578068.0	1576280.0	1576333.0	1576483.0	1575697.0	1575774.0	2.49769642	13.7599423	6.0	4.0	14-12-23 16:21:24.497577
14.998	0.076	250	250	1886420.0	1891653.0	1892931.0	1890995.0	1891200.0	1891172.0	1890310.0	1890291.0	2.99684473	13.7459815	6.0	4.0	14-12-23 16:21:31.954679
15.499	0.079	250	250	2201511.0	2207356.0	2208899.0	2206822.0	2207176.0	2206953.0	2206016.0	2205900.0	3.49766831	13.7766952	6.0	4.0	14-12-23 16:21:39.149652
15.998	0.081	250	250	2515397.0	2521855.0	2523667.0	2521438.0	2521943.0	2521536.0	2520526.0	2520314.0	3.99661978	13.7804181	6.0	4.0	14-12-23 16:21:46.347014
16.499	0.084	250	250	2830271.0	2837353.0	2839419.0	2837042.0	2837690.0	2837117.0	2836036.0	2835720.0	4.49715538	13.7990324	6.0	4.0	14-12-23 16:21:53.515479
16.998	0.086	250	250	3144208.0	3151901.0	3154231.0	3151713.0	3152510.0	3151752.0	3150586.0	3150180.0	4.99614587	13.8868222	6.0	4.0	14-12-23 16:22:00.713998
17.499	0.089	250	250	3458745.0	3467062.0	3469673.0	3466991.0	3467938.0	3466990.0	3465758.0	3465240.0	5.49617294	13.8464991	6.0	4.0	14-12-23 16:22:07.907321
17.999	0.092	250	250	3773097.0	3782048.0	3784891.0	3782082.0	3783169.0	3782046.0	3780742.0	3780120.0	5.99581416	13.8725592	6.0	4.0	14-12-23 16:22:15.082520
18.498	0.094	250	250	4087304.0	4096861.0	4099959.0	4097011.0	4098296.0	4096975.0	4095589.0	4094856.0	6.49528194	13.9302638	6.0	4.0	14-12-23 16:22:22.254052
18.999	0.097	250	250	4401927.0	4412087.0	4415480.0	4412364.0	4413760.0	4412224.0	4410811.0	4409977.0	6.99537007	13.9507396	6.0	4.0	14-12-23 16:22:29.423361
19.498	0.099	250	250	4715707.0	4726485.0	4730143.0	4726886.0	4728466.0	4726739.0	4725232.0	4724298.0	7.49418935	13.9870376	6.0	4.0	14-12-23 16:22:36.692735
19.999	0.102	250	250	5030086.0	5041480.0	5045392.0	5042001.0	5043710.0	5041802.0	5040232.0	5039199.0	7.99393501	14.035435	6.0	4.0	14-12-23 16:22:43.866933
20.498	0.105	250	250	5344143.0	5356153.0	5360332.0	5356784.0	5358666.0	5356555.0	5354884.0	5353780.0	8.49310282	13.9923198	6.0	4.0	14-12-23 16:22:51.239107
20.999	0.107	250	250	5658616.0	5671235.0	5675656.0	5671980.0	5674012.0	5671722.0	5670022.0	5668780.0	8.99308135	14.0633565	6.0	4.0	14-12-23 16:22:58.402545
21.499	0.11	250	250	5972561.0	5985785.0	5990443.0	5986657.0	5988824.0	5986364.0	5984537.0	5983231.0	9.49201023	14.105541	6.0	4.0	14-12-23 16:23:05.563907
21.999	0.112	250	250	6286510.0	6300373.0	6305294.0	6301358.0	6303643.0	6301020.0	6299142.0	6297724.0	9.99113846	14.0242663	6.0	4.0	14-12-23 16:23:12.725641
22.498	0.115	250	250	6599996.0	6614520.0	6619681.0	6615577.0	6618059.0	6615207.0	6613280.0	6611769.0	10.4893919	13.9963448	6.0	4.0	14-12-23 16:23:19.925848
22.998	0.118	250	250	6842041.0	7488923.0	6863329.0	7490585.0	7487622.0	6860100.0	7481914.0	7480210.0	10.9989143	13.9535317	6.0	4.0	14-12-23 16:23:27.190540
23.498	0.12	250	250	6842063.0	7489871.0	6863382.0	7491501.0	7488649.0	6860242.0	7482997.0	7481272.0	11.4859874	13.9910626	6.0	4.0	14-12-23 16:23:34.351570
23.999	0.123	250	250	6833406.0	7490082.0	6854860.0	7491707.0	7488727.0	6851599.0	7483059.0	7481373.0	11.967127	13.9677947	6.0	4.0	14-12-23 16:23:41.629281
