# 
A1	f1	A2	f2	Delay	a	
0	10000000.0	1.0	100000.0	0.2	1.105527638190955	10-04-24 17:29:08.715331
0	10000000.0	1.0	1164285.7142857143	0.2	1.105527638190955	10-04-24 17:29:08.941502
0	10000000.0	1.0	2228571.4285714286	0.2	1.105527638190955	10-04-24 17:29:09.166138
0	10000000.0	1.0	3292857.1428571427	0.2	1.105527638190955	10-04-24 17:29:09.393091
0	10000000.0	1.0	4357142.857142857	0.2	1.105527638190955	10-04-24 17:29:09.620837
0	10000000.0	1.0	5421428.571428572	0.2	1.105527638190955	10-04-24 17:29:09.848665
0	10000000.0	1.0	6485714.285714285	0.2	1.105527638190955	10-04-24 17:29:10.073857
0	10000000.0	1.0	7550000.0	0.2	1.105527638190955	10-04-24 17:29:10.298590
0	10000000.0	1.0	8614285.714285715	0.2	1.105527638190955	10-04-24 17:29:10.525118
0	10000000.0	1.0	9678571.42857143	0.2	1.105527638190955	10-04-24 17:29:10.756097
0	10000000.0	1.0	10742857.142857144	0.2	1.105527638190955	10-04-24 17:29:10.981382
0	10000000.0	1.0	11807142.857142856	0.2	1.105527638190955	10-04-24 17:29:11.210168
0	10000000.0	1.0	12871428.57142857	0.2	1.105527638190955	10-04-24 17:29:11.435742
0	10000000.0	1.0	13935714.285714285	0.2	1.105527638190955	10-04-24 17:29:11.662743
0	10000000.0	1.0	15000000.0	0.2	1.105527638190955	10-04-24 17:29:11.888963
