# 
focus_V	pump_V	extractor_V	focus_I	pump_I	extractor_I	anode_I	time	Delay	
0	0	0	4.51498341e-10	-4.44291177e-10	2.7995578599999997e-11	4.10540906e-06	1713169546.2433946	0.1	15-04-24 10:25:46.243445
0	0	0	-4.81348617e-10	-6.81006013e-11	1.69835606e-10	3.69486908e-06	1713169547.0206656	0.1	15-04-24 10:25:47.020722
0	0	0	5.447830369999999e-10	1.14339837e-09	2.8927983899999997e-10	3.2843291e-06	1713169547.795267	0.1	15-04-24 10:25:47.795323
0	0	0	1.9216651499999997e-09	-4.21467159e-10	1.1011348900000001e-10	3.76951271e-06	1713169548.5696046	0.1	15-04-24 10:25:48.569663
0	0	0	-5.26125271e-10	1.08269828e-10	5.28168306e-10	2.16467461e-06	1713169549.3458822	0.1	15-04-24 10:25:49.345937
0	0	0	-1.1418042599999999e-09	3.97908907e-10	2.1835982600000002e-10	4.10540906e-06	1713169550.1230965	0.1	15-04-24 10:25:50.123148
0	0	0	1.88435127e-09	4.969017449999999e-10	6.15892692e-11	-2.76180514e-06	1713169550.9034257	0.1	15-04-24 10:25:50.903474
0	0	0	1.03359484e-09	1.97640848e-10	8.3985063e-11	2.98575457e-06	1713169551.7014096	0.1	15-04-24 10:25:51.701459
0	0	0	2.5373478599999997e-10	4.1742126600000004e-10	4.08724073e-10	1.97806553e-06	1713169552.4850855	0.1	15-04-24 10:25:52.485135
0	0	0	5.07469159e-10	-5.3555572400000004e-11	5.41240046e-11	3.13504183e-06	1713169553.262919	0.1	15-04-24 10:25:53.262975
0	0	0	2.9851144000000004e-10	1.20934992e-10	4.665874e-11	3.91879998e-06	1713169554.0367718	0.1	15-04-24 10:25:54.036825
0	0	0	2.0895813199999998e-10	1.4165546599999999e-10	3.07943001e-10	3.2843291e-06	1713169554.8141763	0.1	15-04-24 10:25:54.814228
0	0	0	2.94780052e-10	2.0247431100000001e-10	3.07943001e-10	3.43361636e-06	1713169555.5904088	0.1	15-04-24 10:25:55.590457
0	0	0	3.0970560400000003e-10	1.43401153e-10	3.6766511799999997e-10	3.35897273e-06	1713169556.3693068	0.1	15-04-24 10:25:56.369357
0	0	0	2.6119756199999996e-10	1.5199366299999999e-10	2.1835982600000002e-10	3.50826e-06	1713169557.1456532	0.1	15-04-24 10:25:57.145712
0	0	0	3.0224282800000004e-10	1.52306932e-10	1.3997454699999998e-10	3.32165092e-06	1713169557.9275424	0.1	15-04-24 10:25:57.927592
0	0	0	3.69407809e-10	-3.1262842999999997e-10	1.32509283e-10	4.51594904e-06	1713169558.704694	0.1	15-04-24 10:25:58.704744
0	0	0	2.76123113e-10	2.42080763e-10	2.7434931e-10	3.50826e-06	1713169559.483339	0.1	15-04-24 10:25:59.483391
0	0	0	3.76870585e-10	3.6559809900000003e-10	1.4370718e-10	3.43361636e-06	1713169560.263957	0.1	15-04-24 10:26:00.264010
0	0	0	4.25378627e-10	1.36733525e-10	2.85547207e-10	3.43361636e-06	1713169561.0459223	0.1	15-04-24 10:26:01.045972
0	0	0	5.07469159e-10	-1.02693298e-10	1.81033503e-10	3.43361636e-06	1713169561.8268688	0.1	15-04-24 10:26:01.826917
0	0	0	1.34330375e-10	5.96694147e-11	2.0530314e-11	4.03076543e-06	1713169562.603323	0.1	15-04-24 10:26:02.603370
0	0	0	-4.55228903e-10	2.0122213300000001e-10	2.22092458e-10	3.43361636e-06	1713169563.3888621	0.1	15-04-24 10:26:03.388911
0	0	0	3.54482258e-10	-5.94174595e-11	2.66884046e-10	3.88147816e-06	1713169564.1702223	0.1	15-04-24 10:26:04.170273
0	0	0	1.34330375e-10	3.89721006e-10	1.36241915e-10	3.58290363e-06	1713169564.9445312	0.1	15-04-24 10:26:04.944579
0	0	0	6.45530509e-10	3.42551665e-10	4.23654602e-10	3.39629455e-06	1713169565.7216558	0.1	15-04-24 10:26:05.721704
0	0	0	3.2836254299999997e-10	2.07219513e-10	1.81033503e-10	3.58290363e-06	1713169566.503821	0.1	15-04-24 10:26:06.503869
0	0	0	2.5000339799999997e-10	8.47313842e-11	1.25044018e-10	3.58290363e-06	1713169567.2815616	0.1	15-04-24 10:26:07.281613
0	0	0	2.94780052e-10	2.34831926e-10	3.00477736e-10	3.50826e-06	1713169568.0614374	0.1	15-04-24 10:26:08.061490
0	0	0	4.55229729e-10	3.30420206e-11	1.51172444e-10	3.69486908e-06	1713169568.8360803	0.1	15-04-24 10:26:08.836126
0	0	0	7.462817009999999e-11	2.89743854e-10	4.72178822e-10	3.69486908e-06	1713169569.6166844	0.1	15-04-24 10:26:09.616749
0	0	0	3.39556706e-10	7.1752551300000005e-12	1.28776651e-10	3.95612179e-06	1713169570.3929236	0.1	15-04-24 10:26:10.392977
0	0	0	1.90301193e-10	1.44431811e-10	5.78566369e-11	3.65754726e-06	1713169571.166551	0.1	15-04-24 10:26:11.166599
0	0	0	3.47019482e-10	3.0983782e-10	5.9908832e-10	3.2843291e-06	1713169571.9503853	0.1	15-04-24 10:26:11.950432
0	0	0	5.89559691e-10	3.0661562499999997e-10	1.0134105e-09	2.16467461e-06	1713169572.7285209	0.1	15-04-24 10:26:12.728576
0	0	0	8.171743489999999e-10	1.28142061e-10	4.04991441e-10	3.91879998e-06	1713169573.5126472	0.1	15-04-24 10:26:13.512697
0	0	0	3.69407809e-10	2.33668967e-10	5.207030420000001e-10	3.54558181e-06	1713169574.2940512	0.1	15-04-24 10:26:14.294110
0	0	0	4.06721687e-10	2.2028790500000002e-10	2.1462719300000001e-10	3.62022545e-06	1713169575.071486	0.1	15-04-24 10:26:15.071546
0	0	0	3.0970560400000003e-10	1.78220351e-10	1.17578754e-10	3.88147816e-06	1713169575.8489506	0.1	15-04-24 10:26:15.849000
0	0	0	3.35825319e-10	2.7023193700000003e-10	-3.17265382e-11	3.65754726e-06	1713169576.624206	0.1	15-04-24 10:26:16.624258
0	0	0	3.35825319e-10	4.0480335800000003e-10	2.59418781e-10	3.80683453e-06	1713169577.3995752	0.1	15-04-24 10:26:17.399803
0	0	0	2.38809235e-10	2.71664339e-10	3.9379354399999997e-10	3.2843291e-06	1713169578.1738417	0.1	15-04-24 10:26:18.173895
0	0	0	5.2239471e-10	2.97844685e-10	1.47439812e-10	4.29201814e-06	1713169578.9524872	0.1	15-04-24 10:26:18.952533
0	0	0	1.67912866e-10	1.92810033e-10	3.9379354399999997e-10	3.80683453e-06	1713169579.7325084	0.1	15-04-24 10:26:19.732561
0	0	0	2.83585889e-10	-7.91168192e-10	2.33290355e-10	3.80683453e-06	1713169580.5119379	0.1	15-04-24 10:26:20.512102
0	0	0	2.9851516e-11	5.052288250000001e-10	2.59418781e-10	3.32165092e-06	1713169581.2866642	0.1	15-04-24 10:26:21.286715
0	0	0	1.33956865e-09	-4.6057966799999996e-10	2.70616678e-10	3.95612179e-06	1713169582.0739172	0.1	15-04-24 10:26:22.073968
0	0	0	3.2463115499999997e-10	-1.5155675e-11	1.4370718e-10	3.69486908e-06	1713169582.8594997	0.1	15-04-24 10:26:22.859561
0	0	0	4.14184463e-10	1.6699191399999998e-09	4.60980925e-10	2.91111094e-06	1713169583.6355345	0.1	15-04-24 10:26:23.635594
0	0	0	9.44041536e-10	-1.0893107099999999e-09	3.78863014e-10	3.65754726e-06	1713169584.4142027	0.1	15-04-24 10:26:24.414255
0	0	0	-3.8806392200000003e-10	2.33759049e-10	3.34071427e-10	3.76951271e-06	1713169585.1902287	0.1	15-04-24 10:26:25.190286
0	0	0	4.3657279000000004e-10	4.84827172e-11	2.4075561900000004e-10	4.29201814e-06	1713169585.9737504	0.1	15-04-24 10:26:25.973804
0	0	0	4.4776695400000003e-10	4.97084638e-10	1.84766135e-10	3.62022545e-06	1713169586.748069	0.1	15-04-24 10:26:26.748117
0	0	0	4.4776695400000003e-10	3.6340817e-10	7.278716609999999e-11	3.95612179e-06	1713169587.5255969	0.1	15-04-24 10:26:27.525647
0	0	0	2.6119756199999996e-10	1.51459141e-10	2.3702298699999997e-10	3.95612179e-06	1713169588.3028696	0.1	15-04-24 10:26:28.302919
0	0	0	3.43288094e-10	1.15925457e-10	1.21311386e-10	4.03076543e-06	1713169589.081774	0.1	15-04-24 10:26:29.081822
0	0	0	3.54482258e-10	4.76587878e-10	2.03429297e-10	3.76951271e-06	1713169589.8605165	0.1	15-04-24 10:26:29.860564
0	0	0	-4.70154454e-10	-6.85819965e-10	5.5997847799999996e-12	4.40398359e-06	1713169590.641163	0.1	15-04-24 10:26:30.641217
0	0	0	5.22398431e-11	5.76252763e-10	2.8927983899999997e-10	3.80683453e-06	1713169591.417621	0.1	15-04-24 10:26:31.417707
0	0	0	1.49255927e-10	2.90595864e-10	2.70616678e-10	3.80683453e-06	1713169592.1961749	0.1	15-04-24 10:26:32.196223
0	0	0	4.73886668e-10	6.21766325e-10	8.02524307e-11	3.32165092e-06	1713169592.9848757	0.1	15-04-24 10:26:32.984932
0	0	0	7.1269549e-10	-6.004205069999999e-11	3.52734588e-10	3.58290363e-06	1713169593.7636926	0.1	15-04-24 10:26:33.763741
0	0	0	1.43658473e-09	-1.41178814e-10	8.3985063e-11	-7.53899763e-06	1713169594.5386863	0.1	15-04-24 10:26:34.538734
0	0	0	-1.86568978e-10	-4.1300702099999996e-10	5.84157791e-10	4.06808724e-06	1713169595.3155382	0.1	15-04-24 10:26:35.315591
0	0	0	-1.38060937e-10	2.20289445e-10	3.2287353e-10	3.91879998e-06	1713169596.0915897	0.1	15-04-24 10:26:36.091669
0	0	0	3.0224282800000004e-10	1.76968763e-10	2.1835982600000002e-10	3.88147816e-06	1713169596.8715045	0.1	15-04-24 10:26:36.871557
0	0	0	4.21647239e-10	3.24921424e-10	1.28776651e-10	3.7321909e-06	1713169597.6518848	0.1	15-04-24 10:26:37.651933
0	0	0	4.17915851e-10	1.97868307e-10	2.44488252e-10	3.88147816e-06	1713169598.4319105	0.1	15-04-24 10:26:38.431965
0	0	0	4.58961117e-10	1.41882917e-10	5.5997847799999996e-12	3.99344361e-06	1713169599.2136853	0.1	15-04-24 10:26:39.213727
0	0	0	3.76870585e-10	2.0149362400000002e-10	2.85547207e-10	4.14273087e-06	1713169599.9881387	0.1	15-04-24 10:26:39.988195
0	0	0	5.78365528e-10	2.33626123e-10	3.9006091099999996e-10	3.91879998e-06	1713169600.7635787	0.1	15-04-24 10:26:40.763633
0	0	0	3.43288094e-10	3.0393274599999997e-10	1.25044018e-10	4.10540906e-06	1713169601.5471604	0.1	15-04-24 10:26:41.547215
0	0	0	2.5746617399999997e-10	4.33447301e-10	1.84766135e-10	3.76951271e-06	1713169602.3261647	0.1	15-04-24 10:26:42.326213
0	0	0	3.91796136e-10	-4.18466686e-10	3.49001956e-10	3.84415634e-06	1713169603.1035755	0.1	15-04-24 10:26:43.103745
0	0	0	3.91796136e-10	5.0209839e-10	1.73568238e-10	5.07577628e-06	1713169603.8822358	0.1	15-04-24 10:26:43.882289
0	0	0	4.4030417800000004e-10	-4.64919954e-10	1.3997454699999998e-10	4.32933996e-06	1713169604.658561	0.1	15-04-24 10:26:44.658614
0	0	0	7.462817009999999e-11	2.9762288e-10	3.11675633e-10	4.06808724e-06	1713169605.435657	0.1	15-04-24 10:26:45.435717
0	0	0	3.47019482e-10	1.9254332299999997e-10	2.55686149e-10	4.03076543e-06	1713169606.210491	0.1	15-04-24 10:26:46.210543
0	0	0	3.54482258e-10	2.18947471e-10	3.1540826499999997e-10	3.95612179e-06	1713169606.9874182	0.1	15-04-24 10:26:46.987467
0	0	0	3.73139197e-10	1.05051987e-10	2.29557723e-10	4.25469632e-06	1713169607.7712	0.1	15-04-24 10:26:47.771252
0	0	0	3.58213646e-10	2.51169902e-10	3.5646722100000003e-10	4.03076543e-06	1713169608.5454648	0.1	15-04-24 10:26:48.545519
0	0	0	4.14184463e-10	1.9482611799999998e-10	1.58637709e-10	4.06808724e-06	1713169609.3222978	0.1	15-04-24 10:26:49.322347
0	0	0	3.58213646e-10	2.55510924e-10	1.88498767e-10	4.29201814e-06	1713169610.0989878	0.1	15-04-24 10:26:50.099034
0	0	0	3.73139197e-10	2.22617611e-10	3.11675633e-10	3.91879998e-06	1713169610.8746555	0.1	15-04-24 10:26:50.874705
0	0	0	4.029903e-10	1.64841737e-10	1.73568238e-10	4.03076543e-06	1713169611.6520429	0.1	15-04-24 10:26:51.652090
0	0	0	4.4030417800000004e-10	7.236703100000001e-10	3.0421036900000003e-10	3.76951271e-06	1713169612.4352798	0.1	15-04-24 10:26:52.435333
0	0	0	1.22762701e-09	-2.99871298e-10	4.27387234e-10	3.99344361e-06	1713169613.2097366	0.1	15-04-24 10:26:53.209792
0	0	0	5.07469159e-10	-5.806057e-10	2.29557723e-10	2.42592732e-06	1713169613.99133	0.1	15-04-24 10:26:53.991378
0	0	0	-2.46271184e-10	1.68198383e-10	2.66884046e-10	3.88147816e-06	1713169614.7705436	0.1	15-04-24 10:26:54.770591
0	0	0	3.39556706e-10	3.4738865e-10	1.25044018e-10	4.03076543e-06	1713169615.5477605	0.1	15-04-24 10:26:55.547814
0	0	0	3.0224282800000004e-10	2.1040075199999999e-10	3.8632827900000005e-10	3.99344361e-06	1713169616.3250928	0.1	15-04-24 10:26:56.325151
0	0	0	3.54482258e-10	1.86995021e-10	2.44488252e-10	4.55327085e-06	1713169617.104049	0.1	15-04-24 10:26:57.104095
0	0	0	7.462817009999999e-11	-1.00899937e-10	3.1540826499999997e-10	2.91111094e-06	1713169617.884158	0.1	15-04-24 10:26:57.884209
0	0	0	-5.9701792e-11	1.18791708e-10	4.4231776299999996e-10	4.03076543e-06	1713169618.6644266	0.1	15-04-24 10:26:58.664478
0	0	0	9.66429863e-10	2.17292688e-10	1.32509283e-10	4.10540906e-06	1713169619.4394028	0.1	15-04-24 10:26:59.439454
0	0	0	2.83585889e-10	2.53810997e-10	2.55686149e-10	5.03845447e-06	1713169620.2148588	0.1	15-04-24 10:27:00.214908
0	0	0	4.8881222e-10	2.91269669e-10	6.326820109999999e-10	4.21737451e-06	1713169620.9886298	0.1	15-04-24 10:27:00.988680
0	0	0	4.2911001400000005e-10	2.85854574e-10	3.63932485e-10	8.0988434e-06	1713169621.7684808	0.1	15-04-24 10:27:01.768529
0	0	0	4.21647239e-10	3.11587462e-10	4.04991441e-10	2.98575457e-06	1713169622.5511467	0.1	15-04-24 10:27:02.551195
0	0	0	4.4030417800000004e-10	3.0773871699999997e-10	1.66102974e-10	1.21295996e-05	1713169623.3345659	0.1	15-04-24 10:27:03.334616
0	0	0	4.4403556600000004e-10	3.12572025e-10	1.21311386e-10	4.32933996e-06	1713169624.1128142	0.1	15-04-24 10:27:04.112914
0	0	0	4.55229729e-10	2.56183803e-10	2.59418781e-10	4.96381083e-06	1713169624.8885286	0.1	15-04-24 10:27:04.888577
0	0	0	4.55229729e-10	2.97759212e-10	2.66884046e-10	4.51594904e-06	1713169625.6697493	0.1	15-04-24 10:27:05.669801
0	0	0	4.3284140200000005e-10	2.3125646e-10	5.43098835e-10	4.59059267e-06	1713169626.4454508	0.1	15-04-24 10:27:06.445873
0	0	0	4.029903e-10	1.0890213600000001e-10	3.07943001e-10	8.39741793e-06	1713169627.2254863	0.1	15-04-24 10:27:07.225539
0	0	0	2.5000339799999997e-10	2.41997146e-10	1.84766135e-10	4.25469632e-06	1713169628.003728	0.1	15-04-24 10:27:08.003779
0	0	0	3.95527524e-10	2.75382781e-10	6.90545338e-11	4.44130541e-06	1713169628.7841136	0.1	15-04-24 10:27:08.784165
0	0	0	4.77618056e-10	2.86302701e-10	1.9969666399999998e-10	4.59059267e-06	1713169629.572424	0.1	15-04-24 10:27:09.572473
0	0	0	4.4776695400000003e-10	1.89323234e-10	3.78863014e-10	4.51594904e-06	1713169630.3540514	0.1	15-04-24 10:27:10.354101
0	0	0	3.95527524e-10	2.57168584e-10	3.6766511799999997e-10	4.55327085e-06	1713169631.1336272	0.1	15-04-24 10:27:11.133683
0	0	0	4.3657279000000004e-10	2.89838178e-10	2.07161929e-10	4.62791449e-06	1713169631.9092252	0.1	15-04-24 10:27:11.909277
0	0	0	4.3284140200000005e-10	2.5801888800000003e-10	1.17578754e-10	4.70255812e-06	1713169632.6903634	0.1	15-04-24 10:27:12.690416
0	0	0	4.2911001400000005e-10	1.50835896e-10	2.59418781e-10	4.77720175e-06	1713169633.4673727	0.1	15-04-24 10:27:13.467422
0	0	0	3.76870585e-10	2.71444891e-10	3.52734588e-10	4.36666177e-06	1713169634.249085	0.1	15-04-24 10:27:14.249136
0	0	0	5.07469159e-10	2.39446586e-10	1.21311386e-10	4.73987994e-06	1713169635.0382016	0.1	15-04-24 10:27:15.038251
0	0	0	4.3657279000000004e-10	2.9605897099999996e-10	2.6315141299999997e-10	4.55327085e-06	1713169635.8152652	0.1	15-04-24 10:27:15.815316
0	0	0	4.73886668e-10	2.20605626e-10	2.51953516e-10	4.62791449e-06	1713169636.594585	0.1	15-04-24 10:27:16.594631
0	0	0	4.70155281e-10	2.55691879e-10	2.55686149e-10	4.47862722e-06	1713169637.3818402	0.1	15-04-24 10:27:17.381887
0	0	0	3.95527524e-10	2.8442351e-10	3.9006091099999996e-10	4.59059267e-06	1713169638.1569464	0.1	15-04-24 10:27:18.156995
0	0	0	4.3657279000000004e-10	3.5038926e-10	4.4605039599999997e-10	4.55327085e-06	1713169638.9411688	0.1	15-04-24 10:27:18.941226
0	0	0	4.85080832e-10	2.52201434e-10	3.19140898e-10	4.81452357e-06	1713169639.7177956	0.1	15-04-24 10:27:19.717851
0	0	0	4.3284140200000005e-10	2.36135149e-10	1.88498767e-10	4.81452357e-06	1713169640.4963377	0.1	15-04-24 10:27:20.496386
0	0	0	4.58961117e-10	2.70415857e-10	3.45269324e-10	6.30739622e-06	1713169641.2755346	0.1	15-04-24 10:27:21.275587
0	0	0	4.14184463e-10	2.49471945e-10	2.66884046e-10	5.00113265e-06	1713169642.0522215	0.1	15-04-24 10:27:22.052287
0	0	0	3.99258912e-10	1.96260749e-10	4.0125880800000005e-10	4.29201814e-06	1713169642.831031	0.1	15-04-24 10:27:22.831082
0	0	0	4.06721687e-10	4.1174595400000003e-10	3.00477736e-10	4.6652363e-06	1713169643.6074517	0.1	15-04-24 10:27:23.607502
0	0	0	4.8881222e-10	3.11186192e-10	4.16189337e-10	8.21089222e-07	1713169644.3846571	0.1	15-04-24 10:27:24.384705
0	0	0	4.77618056e-10	2.59854618e-10	3.75130382e-10	5.82221261e-06	1713169645.1606214	0.1	15-04-24 10:27:25.160670
0	0	0	4.2911001400000005e-10	1.89995343e-10	8.771769529999999e-11	-1.39210282e-05	1713169645.9448485	0.1	15-04-24 10:27:25.944898
0	0	0	4.33214169e-09	1.81000295e-10	2.2582508999999998e-10	0.0667498819	1713169646.7270904	0.1	15-04-24 10:27:26.727146
0	0	0	3.2089976699999997e-10	2.33674468e-10	3.49001956e-10	0.0664517179	1713169647.5173182	0.1	15-04-24 10:27:27.518459
0	0	0	4.06721687e-10	2.76547755e-10	2.85547207e-10	0.0662919432	1713169648.3062816	0.1	15-04-24 10:27:28.306336
0	0	0	2.5000339799999997e-10	3.95053457e-10	3.49001956e-10	0.0661576593	1713169649.083923	0.1	15-04-24 10:27:29.083973
0	0	0	5.59708589e-10	3.91965506e-10	2.78081942e-10	0.0660389759	1713169649.8610148	0.1	15-04-24 10:27:29.861064
0	0	0	5.373202620000001e-10	1.9836479099999998e-10	3.26606162e-10	0.0659322729	1713169650.637257	0.1	15-04-24 10:27:30.637331
0	0	0	6.00753855e-10	2.45400112e-10	1.02648224e-10	0.0658306082	1713169651.4166367	0.1	15-04-24 10:27:31.416684
0	0	0	6.306049580000001e-10	2.727889e-10	5.05772513e-10	0.0658987579	1713169652.1916137	0.1	15-04-24 10:27:32.192143
0	0	0	2.87317277e-10	2.7717468599999996e-10	2.4075561900000004e-10	0.0658910696	1713169652.9722147	0.1	15-04-24 10:27:32.972269
0	0	0	2.87317277e-10	2.88049646e-10	1.0638085700000001e-10	0.0658111262	1713169653.7490444	0.1	15-04-24 10:27:33.749093
0	0	0	5.820969159999999e-10	2.92927715e-10	4.31119867e-10	0.0730657409	1713169654.5243752	0.1	15-04-24 10:27:34.524423
0	0	0	-1.2313538500000002e-10	6.23831215e-10	3.0421036900000003e-10	0.13491344	1713169655.3065555	0.1	15-04-24 10:27:35.306608
0	0	0	6.2687357e-10	3.32265861e-10	6.17751481e-10	0.134911387	1713169656.083555	0.1	15-04-24 10:27:36.083607
0	0	0	5.522458129999999e-10	2.6674756800000003e-10	3.49001956e-10	0.134822673	1713169656.8596585	0.1	15-04-24 10:27:36.859708
0	0	0	5.55977201e-10	2.67866391e-10	1.4370718e-10	0.134764003	1713169657.6350539	0.1	15-04-24 10:27:37.635101
0	0	0	4.66423893e-10	2.4678776000000003e-10	1.3997454699999998e-10	0.134706117	1713169658.4159422	0.1	15-04-24 10:27:38.415999
0	0	0	4.3284140200000005e-10	3.54016047e-10	1.86715249e-12	0.134659278	1713169659.1984851	0.1	15-04-24 10:27:39.198539
0	0	0	4.81349444e-10	3.32713648e-10	2.07161929e-10	0.134616656	1713169659.9806962	0.1	15-04-24 10:27:39.980751
0	0	0	5.48514425e-10	1.5620805e-10	4.83376719e-10	0.13456922	1713169660.7560747	0.1	15-04-24 10:27:40.756124
0	0	0	5.11200547e-10	2.82142825e-10	3.34071427e-10	0.134556008	1713169661.5403755	0.1	15-04-24 10:27:41.540421
0	0	0	4.3284140200000005e-10	4.37927811e-10	3.60199853e-10	0.134529286	1713169662.3154566	0.1	15-04-24 10:27:42.315505
0	0	0	4.92543608e-10	3.36025365e-10	5.24435674e-10	0.134504691	1713169663.0904145	0.1	15-04-24 10:27:43.090463
0	0	0	5.89559691e-10	5.9335525e-10	1.88498767e-10	0.13445091	1713169663.8670318	0.1	15-04-24 10:27:43.867079
0	0	0	1.15673436e-10	2.3622668e-10	1.81033503e-10	0.134438146	1713169664.6430025	0.1	15-04-24 10:27:44.643059
0	0	0	3.0970560400000003e-10	4.61110272e-10	5.69227262e-10	0.134401123	1713169665.4300172	0.1	15-04-24 10:27:45.430073
0	0	0	3.91796136e-10	6.79012403e-10	5.43098835e-10	0.134384477	1713169666.2075043	0.1	15-04-24 10:27:46.207555
0	0	0	7.9851741e-10	8.952139219999999e-10	4.3485249900000003e-10	0.13436298	1713169666.9871335	0.1	15-04-24 10:27:46.987185
0	0	0	4.6269250499999997e-10	3.03132718e-10	1.95964032e-10	0.134343834	1713169667.7664566	0.1	15-04-24 10:27:47.766509
0	0	0	4.66423893e-10	3.1481324199999997e-10	9.89155922e-11	0.134335549	1713169668.5442138	0.1	15-04-24 10:27:48.544265
0	0	0	6.231421820000001e-10	3.26225249e-10	2.93012472e-10	0.13431853	1713169669.3227112	0.1	15-04-24 10:27:49.322774
0	0	0	4.3284140200000005e-10	3.43589399e-10	3.49001956e-10	0.134291285	1713169670.1036875	0.1	15-04-24 10:27:50.103865
0	0	0	4.8881222e-10	3.8319577400000003e-10	3.34071427e-10	0.134280685	1713169670.8868208	0.1	15-04-24 10:27:50.886870
0	0	0	5.48514425e-10	3.90042978e-10	3.8259564700000003e-10	0.134288934	1713169671.6687915	0.1	15-04-24 10:27:51.668840
0	0	0	5.447830369999999e-10	3.63594196e-10	3.5646722100000003e-10	0.134269153	1713169672.4560184	0.1	15-04-24 10:27:52.456073
0	0	0	5.63439977e-10	2.3457137499999997e-10	4.3485249900000003e-10	0.134247394	1713169673.2341297	0.1	15-04-24 10:27:53.234180
0	0	0	4.77618056e-10	4.14702091e-10	3.6766511799999997e-10	0.134249484	1713169674.009839	0.1	15-04-24 10:27:54.009893
