# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.104	0.0	250	250	-7438541.0	-7452099.0	-7459120.0	-7457182.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8740949	9.9e+37	24.3882846	6	12.0	25-03-24 14:54:28.453587
0.601	0.002	250	250	-7153783.0	-7166337.0	-7172762.0	-7170469.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3770036	9.9e+37	24.3873631	6	12.0	25-03-24 14:54:36.469512
1.201	0.005	250	250	-6778928.0	-6790736.0	-6796836.0	-6794720.0	-8125738.0	-8116839.0	-8115880.0	-8111828.0	-10.780672	-1.16097048	24.3781478	6	12.0	25-03-24 14:54:44.538319
1.8	0.008	250	250	-6403044.0	-6414086.0	-6419883.0	-6417940.0	-7675206.0	-7666726.0	-7665806.0	-7661994.0	-10.1829114	-1.09656745	24.3873631	6	12.0	25-03-24 14:54:52.403063
2.401	0.011	250	250	-6025811.0	-6036122.0	-6041611.0	-6039829.0	-7222892.0	-7214877.0	-7213973.0	-7210376.0	-9.58307648	-1.0319638	24.4352824	6	12.0	25-03-24 14:55:00.211837
3.001	0.014	250	250	-5649129.0	-5658715.0	-5663833.0	-5662280.0	-6771397.0	-6763767.0	-6763031.0	-6759586.0	-8.98412978	-0.967461895	24.5277342	6	12.0	25-03-24 14:55:08.259770
3.601	0.018	250	250	-5272669.0	-5281513.0	-5286287.0	-5284909.0	-6320226.0	-6313010.0	-6312352.0	-6309137.0	-8.38555336	-0.902999511	24.453713	6	12.0	25-03-24 14:55:16.120419
4.201	0.021	250	250	-4895790.0	-4903900.0	-4908334.0	-4907147.0	-5868538.0	-5861782.0	-5861159.0	-5858115.0	-7.7862964	-0.838476382	24.5065391	6	12.0	25-03-24 14:55:24.219377
4.8	0.024	250	250	-4519243.0	-4526622.0	-4530726.0	-4529729.0	-5417286.0	-5410960.0	-5410392.0	-5407550.0	-7.18760998	-0.773999617	24.5019315	6	12.0	25-03-24 14:55:32.022407
5.401	0.027	250	250	-4142256.0	-4148888.0	-4152666.0	-4151850.0	-4965311.0	-4959439.0	-4958939.0	-4956288.0	-6.58812339	-0.709439178	24.4337386	6	12.0	25-03-24 14:55:39.860295
6.0	0.03	250	250	-3765631.0	-3771515.0	-3774985.0	-3774337.0	-4514061.0	-4508603.0	-4508197.0	-4505725.0	-5.98931007	-0.644964789	24.3339145	6	12.0	25-03-24 14:55:47.979116
6.6	0.033	250	250	-3388552.0	-3393691.0	-3396837.0	-3396350.0	-4062185.0	-4057144.0	-4056794.0	-4054537.0	-5.38977372	-0.580418115	24.3747609	6	12.0	25-03-24 14:55:55.813184
7.2	0.036	250	250	-3012030.0	-3016424.0	-3019264.0	-3018967.0	-3610969.0	-3606348.0	-3606130.0	-3604033.0	-4.7910994	-0.515948105	24.3729178	6	12.0	25-03-24 14:56:03.843875
7.801	0.039	250	250	-2634603.0	-2638248.0	-2640763.0	-2640631.0	-3158635.0	-3154434.0	-3154285.0	-3152378.0	-4.19095866	-0.451330366	24.3876622	6	12.0	25-03-24 14:56:11.898257
8.4	0.042	250	250	-2258152.0	-2261058.0	-2263237.0	-2263288.0	-2707402.0	-2703633.0	-2703558.0	-2701845.0	-3.59241896	-0.38687402	24.4245233	6	12.0	25-03-24 14:56:19.749052
9.0	0.045	250	250	-1881674.0	-1883827.0	-1885699.0	-1885924.0	-2256270.0	-2252950.0	-2252949.0	-2251413.0	-2.99382987	-0.322427014	24.4048721	6	12.0	25-03-24 14:56:27.780169
9.6	0.048	250	250	-1504844.0	-1506253.0	-1507798.0	-1508206.0	-1804606.0	-1801713.0	-1801785.0	-1800467.0	-2.39465133	-0.257893097	24.4343609	6	12.0	25-03-24 14:56:35.825702
10.2	0.051	250	250	-1127750.0	-1128413.0	-1129630.0	-1130220.0	-1352660.0	-1350198.0	-1350351.0	-1349210.0	-1.79511669	-0.19333687	24.5563016	6	12.0	25-03-24 14:56:43.626951
10.801	0.054	250	250	-750466.5	-750385.8	-751289.8	-752059.2	-900473.6	-898429.8	-898656.9	-897709.3	-1.19524406	-0.128738781	24.590398	6	12.0	25-03-24 14:56:51.467417
11.401	0.058	250	250	-373838.3	-373014.7	-373595.1	-374545.7	-449028.1	-447425.4	-447736.4	-446958.8	-0.596357638	-0.0642348413	24.5434002	6	12.0	25-03-24 14:56:59.269280
12.001	0.061	250	250	3035.544	4599.816	4333.74	3210.8	2640.796	3795.148	3413.356	4014.452	0.00285821887	0.000288368646	24.502853	6	12.0	25-03-24 14:57:07.071434
12.6	0.064	250	250	379595.6	381893.9	381954.4	380663.7	453965.5	454695.7	454229.5	454630.1	0.601632592	0.0647718692	24.502853	6	12.0	25-03-24 14:57:14.914779
13.201	0.067	250	250	756514.2	759550.3	759936.8	758466.9	905748.6	906037.6	905496.3	905721.1	1.20094632	0.129315326	24.4475614	6	12.0	25-03-24 14:57:22.947259
13.8	0.07	250	250	1132857.0	1136624.0	1137337.0	1135686.0	1356817.0	1356679.0	1356043.0	1356091.0	1.7993055	0.193761679	24.4236018	6	12.0	25-03-24 14:57:30.787633
14.4	0.073	250	250	1509517.0	1514035.0	1515067.0	1513240.0	1808333.0	1807738.0	1807041.0	1806899.0	2.39829586	0.258271257	24.4143865	6	12.0	25-03-24 14:57:38.802204
14.999	0.076	250	250	1886175.0	1891432.0	1892784.0	1890786.0	2259832.0	2258824.0	2258051.0	2257699.0	2.99704453	0.322757172	24.4070143	6	12.0	25-03-24 14:57:46.601547
15.6	0.079	250	250	2263465.0	2269452.0	2271140.0	2268960.0	2711993.0	2710544.0	2709699.0	2709182.0	3.59700003	0.387366373	24.3904268	6	12.0	25-03-24 14:57:54.609990
16.2	0.082	250	250	2640404.0	2647128.0	2649143.0	2646783.0	3163863.0	3161997.0	3161059.0	3160348.0	4.19627396	0.451921964	24.3867407	6	12.0	25-03-24 14:58:02.671700
16.8	0.085	250	250	3017040.0	3024515.0	3026839.0	3024294.0	3615362.0	3613041.0	3612050.0	3611124.0	4.79507166	0.516402215	24.395956	6	12.0	25-03-24 14:58:10.471718
17.4	0.088	250	250	3393926.0	3402138.0	3404810.0	3402085.0	4067092.0	4064365.0	4063286.0	4062186.0	5.39434211	0.580942171	24.4254448	6	12.0	25-03-24 14:58:18.313652
18.0	0.091	250	250	3770951.0	3779894.0	3782895.0	3779975.0	4518991.0	4515844.0	4514663.0	4513414.0	5.99368682	0.6454883	24.4530906	6	12.0	25-03-24 14:58:26.404961
18.6	0.095	250	250	4147709.0	4157386.0	4160718.0	4157624.0	4970579.0	4966996.0	4965737.0	4964290.0	6.59279692	0.710004171	24.5037746	6	12.0	25-03-24 14:58:34.429338
19.2	0.098	250	250	4524134.0	4534553.0	4538192.0	4534928.0	5421636.0	5417600.0	5416269.0	5414657.0	7.19117134	0.774444338	24.5824035	6	12.0	25-03-24 14:58:42.456195
19.8	0.101	250	250	4901136.0	4912320.0	4916236.0	4912821.0	5873634.0	5869186.0	5867793.0	5865971.0	7.79061899	0.839013548	24.6063632	6	12.0	25-03-24 14:58:50.484010
20.4	0.104	250	250	5277983.0	5289902.0	5294180.0	5290547.0	6325537.0	6320660.0	6319186.0	6317152.0	8.3897689	0.903558963	24.6072847	6	12.0	25-03-24 14:58:58.303846
21.0	0.107	250	250	5654347.0	5666986.0	5671609.0	5667801.0	6776566.0	6771258.0	6769696.0	6767506.0	8.98818049	0.96799512	24.5593653	6	12.0	25-03-24 14:59:06.336620
21.6	0.11	250	250	6030731.0	6044147.0	6049069.0	6045097.0	7227764.0	7222045.0	7220404.0	7218017.0	9.58655692	1.03246425	24.4401892	6	12.0	25-03-24 14:59:14.404178
22.199	0.113	250	250	6406508.0	6420673.0	6425908.0	6421754.0	7678230.0	7672051.0	7670369.0	7667799.0	10.1840966	1.09680065	24.4355816	6	12.0	25-03-24 14:59:22.253856
22.8	0.117	250	250	6782713.0	6797646.0	6803186.0	6798861.0	8129202.0	8122621.0	8120807.0	8118033.0	10.7822477	1.16123402	24.4217587	6	12.0	25-03-24 14:59:30.268270
23.4	0.12	250	250	6855685.0	7486843.0	6876992.0	7488617.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3792028	9.9e+37	24.4874863	6	12.0	25-03-24 14:59:38.080420
24.0	0.123	250	250	6847279.0	7487035.0	6868706.0	7488783.0	8388607.0	8388607.0	8388607.0	8388607.0	11.964519	9.9e+37	24.4420323	6	12.0	25-03-24 14:59:45.865559
