# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.085	0.0	250	250	0	0	0	0	214.698684	219.528828	214.527626	214.598016	21.1210035	1718089082.5062282	-11.9558445	-7454856.0	-7467804.0	-7474307.0	-7471857.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	6.0	101.0009900099001	0.0	11-06-24 08:58:09.184988
0.6	0.002	250	250	1638	1638	1638	1638	214.209211	219.08533	214.066024	214.164533	20.9866564	1718089108.1088345	-11.381066	-7156846.0	-7169338.0	-7175712.0	-7173254.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	6.0	101.0009900099001	0.025	11-06-24 08:58:34.787668
1.2	0.005	250	250	3276	3276	3276	3276	214.026041	218.92639	213.912134	214.017678	20.9853149	1718089133.7104948	-10.7823317	-6780335.0	-6792092.0	-6798175.0	-6795879.0	-1.16051563	-8121991.0	-8113176.0	-8112139.0	-8108218.0	6.0	101.0009900099001	0.05	11-06-24 08:59:00.401441
1.8	0.008	250	250	4915	4915	4915	4915	212.618438	212.448202	212.437941	212.433298	20.8758823	1718089159.3248246	-10.1838605	-6403941.0	-6414980.0	-6420715.0	-6418606.0	-1.09591466	-7669813.0	-7661362.0	-7660435.0	-7656711.0	6.0	101.0009900099001	0.075	11-06-24 08:59:26.013279
2.401	0.012	250	250	6553	6553	6553	6553	200.114642	199.952368	199.944705	199.940341	20.8451224	1718089184.934902	-9.58374854	-6026483.0	-6036786.0	-6042174.0	-6040290.0	-1.03142689	-7218435.0	-7210407.0	-7209543.0	-7206007.0	6.0	101.0009900099001	0.1	11-06-24 08:59:51.623090
3.001	0.015	250	250	8191	8191	8191	8191	187.608267	187.455335	187.45014	187.445458	20.7952932	1718089210.5471835	-8.98476967	-5649788.0	-5659311.0	-5664384.0	-5662697.0	-0.96711771	-6768305.0	-6760775.0	-6759960.0	-6756577.0	6.0	101.0009900099001	0.125	11-06-24 09:00:17.237513
3.6	0.018	250	250	9830	9830	9830	9830	175.098019	174.954764	174.952544	174.947383	20.7094337	1718089236.1636772	-8.3859398	-5273171.0	-5281944.0	-5286721.0	-5285211.0	-0.902677019	-6317278.0	-6310122.0	-6309413.0	-6306227.0	6.0	101.0009900099001	0.15	11-06-24 09:00:42.861154
4.2	0.021	250	250	11468	11468	11468	11468	162.594751	162.459431	162.460157	162.455636	20.6529926	1718089261.7856162	-7.78653445	-4896181.0	-4904228.0	-4908656.0	-4907350.0	-0.838254243	-5866332.0	-5859649.0	-5858958.0	-5855985.0	6.0	101.0009900099001	0.175	11-06-24 09:01:08.476300
4.8	0.024	250	250	13107	13107	13107	13107	150.082639	149.955613	149.958522	149.953889	20.5027385	1718089287.3949895	-7.18776875	-4519596.0	-4526884.0	-4531019.0	-4529890.0	-0.773875957	-5415735.0	-5409405.0	-5408878.0	-5406046.0	6.0	101.0009900099001	0.2	11-06-24 09:01:34.083327
5.4	0.027	250	250	14745	14745	14745	14745	137.579541	137.461447	137.464178	137.460031	20.5390563	1718089313.010296	-6.58811684	-4142421.0	-4148973.0	-4152793.0	-4151841.0	-0.709370455	-4964169.0	-4958289.0	-4957840.0	-4955209.0	6.0	101.0009900099001	0.225	11-06-24 09:01:59.699373
6.0	0.03	250	250	16383	16383	16383	16383	125.073237	124.963955	124.968009	124.964472	20.5135668	1718089338.620443	-5.98926302	-3765789.0	-3771610.0	-3775071.0	-3774342.0	-0.644882031	-4512798.0	-4507363.0	-4506951.0	-4504486.0	6.0	101.0009900099001	0.25	11-06-24 09:02:25.309607
6.6	0.033	250	250	18022	18022	18022	18022	112.563834	112.464237	112.470081	112.466569	20.735594	1718089364.2314537	-5.38967198	-3388656.0	-3393732.0	-3396875.0	-3396324.0	-0.58031015	-4060797.0	-4055812.0	-4055493.0	-4053215.0	6.0	101.0009900099001	0.275	11-06-24 09:02:50.919349
7.2	0.036	250	250	19660	19660	19660	19660	100.060307	99.9703669	99.9782877	99.9741588	20.9270531	1718089389.8423913	-4.79092335	-3012069.0	-3016410.0	-3019223.0	-3018867.0	-0.515946224	-3610274.0	-3605706.0	-3605446.0	-3603391.0	6.0	101.0009900099001	0.3	11-06-24 09:03:16.532419
7.8	0.039	250	250	21298	21298	21298	21298	87.5563	87.4754981	87.4866914	87.482095	21.0774988	1718089415.4642026	-4.19082505	-2634628.0	-2638239.0	-2640724.0	-2640550.0	-0.451359206	-3158133.0	-3153984.0	-3153832.0	-3151964.0	6.0	101.0009900099001	0.325	11-06-24 09:03:42.152981
8.4	0.042	250	250	22937	22937	22937	22937	75.045287	74.9738552	74.9881949	74.9832405	21.2489303	1718089441.072886	-3.59223754	-2258112.0	-2261001.0	-2263173.0	-2263181.0	-0.38690821	-2706976.0	-2703281.0	-2703186.0	-2701489.0	6.0	101.0009900099001	0.35	11-06-24 09:04:07.762265
8.999	0.045	250	250	24575	24575	24575	24575	62.5386829	62.4766573	62.4939556	62.490116	21.4068505	1718089466.6878862	-2.99370078	-1881654.0	-1883791.0	-1885655.0	-1885843.0	-0.322439458	-2255689.0	-2252395.0	-2252407.0	-2250916.0	6.0	101.0009900099001	0.375	11-06-24 09:04:33.366601
9.599	0.048	250	250	26214	26214	26214	26214	50.0299771	49.976847	49.99693	49.994022	21.5509718	1718089492.2931108	-2.39437861	-1504715.0	-1506123.0	-1507645.0	-1508022.0	-0.257883903	-1803799.0	-1800943.0	-1801041.0	-1799717.0	6.0	101.0009900099001	0.4	11-06-24 09:04:58.971473
10.199	0.051	250	250	27852	27852	27852	27852	37.5276045	37.4826152	37.5057743	37.5021357	21.7225949	1718089517.8918505	-1.79476755	-1127571.0	-1128228.0	-1129437.0	-1129990.0	-0.193297334	-1351771.0	-1349314.0	-1349474.0	-1348339.0	6.0	101.0009900099001	0.425	11-06-24 09:05:24.579983
