# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.013	0.0	250	250	-7453746.0	-7466669.0	-7473252.0	-7470881.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.9663765	9.9e+37	22.1232406	1714266240.1537838	60.0	4401.043560435604	28-04-24 03:04:00.153853
0.6	0.002	250	250	-7157204.0	-7169731.0	-7176184.0	-7173714.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3819935	9.9e+37	22.5768777	1714266306.635685	60.0	4401.043560435604	28-04-24 03:05:06.635748
1.2	0.005	250	250	-6780200.0	-6791966.0	-6798079.0	-6795853.0	-8127386.0	-8118540.0	-8117474.0	-8113530.0	-10.7826188	-1.16125447	22.6291984	1714266373.1224053	60.0	4401.043560435604	28-04-24 03:06:13.122658
1.799	0.008	250	250	-6403732.0	-6414759.0	-6420549.0	-6418490.0	-7677480.0	-7669019.0	-7668048.0	-7664238.0	-10.1839362	-1.09689043	22.3307025	1714266439.5970032	60.0	4401.043560435604	28-04-24 03:07:19.597066
2.4	0.011	250	250	-6026165.0	-6036473.0	-6041946.0	-6040051.0	-7225737.0	-7217735.0	-7216838.0	-7213243.0	-9.58358409	-1.03239298	21.8084544	1714266506.0745995	60.0	4401.043560435604	28-04-24 03:08:26.074660
3.0	0.014	250	250	-5649424.0	-5658968.0	-5664084.0	-5662417.0	-6774717.0	-6767136.0	-6766307.0	-6762914.0	-8.98453136	-0.967959877	21.2075338	1714266572.5533326	60.0	4401.043560435604	28-04-24 03:09:32.553390
3.6	0.017	250	250	-5272804.0	-5281631.0	-5286412.0	-5284942.0	-6323673.0	-6316551.0	-6315780.0	-6312538.0	-8.38572413	-0.903514074	21.1630708	1714266639.0614626	60.0	4401.043560435604	28-04-24 03:10:39.061523
4.2	0.02	250	250	-4895760.0	-4903871.0	-4908315.0	-4907048.0	-5871026.0	-5864337.0	-5863651.0	-5860593.0	-7.78629116	-0.838869634	21.4392394	1714266705.541306	60.0	4401.043560435604	28-04-24 03:11:45.541367
4.799	0.024	250	250	-4519049.0	-4526414.0	-4530560.0	-4529438.0	-5419806.0	-5413539.0	-5412942.0	-5410088.0	-7.18733962	-0.774388945	21.9709742	1714266772.0183475	60.0	4401.043560435604	28-04-24 03:12:52.018410
5.4	0.027	250	250	-4142007.0	-4148595.0	-4152431.0	-4151500.0	-4967326.0	-4961454.0	-4960956.0	-4958285.0	-6.58780902	-0.709736278	22.4270069	1714266838.5085874	60.0	4401.043560435604	28-04-24 03:13:58.508651
5.999	0.03	250	250	-3765379.0	-3771269.0	-3774746.0	-3774039.0	-4515659.0	-4510211.0	-4509820.0	-4507346.0	-5.98907644	-0.645206674	22.8196033	1714266905.0135133	60.0	4401.043560435604	28-04-24 03:15:05.013574
6.6	0.033	250	250	-3388199.0	-3393331.0	-3396498.0	-3395920.0	-4063435.0	-4058454.0	-4058112.0	-4055823.0	-5.38930154	-0.580605501	22.4852687	1714266971.49133	60.0	4401.043560435604	28-04-24 03:16:11.491391
7.199	0.036	250	250	-3011622.0	-3016001.0	-3018846.0	-3018480.0	-3611750.0	-3607203.0	-3606917.0	-3604824.0	-4.7905138	-0.516079142	21.6879062	1714267037.9635315	60.0	4401.043560435604	28-04-24 03:17:17.963594
7.8	0.039	250	250	-2634176.0	-2637827.0	-2640325.0	-2640157.0	-3159138.0	-3155003.0	-3154833.0	-3152899.0	-4.19038814	-0.451411864	21.2861106	1714267104.4366806	60.0	4401.043560435604	28-04-24 03:18:24.436741
8.399	0.042	250	250	-2257699.0	-2260604.0	-2262797.0	-2262796.0	-2707582.0	-2703857.0	-2703746.0	-2702028.0	-3.59178809	-0.386907758	21.5210743	1714267170.9185245	60.0	4401.043560435604	28-04-24 03:19:30.918586
8.999	0.045	250	250	-1881237.0	-1883417.0	-1885267.0	-1885463.0	-2256145.0	-2252886.0	-2252832.0	-2251328.0	-2.99326239	-0.322406256	21.8321233	1714267237.4020455	60.0	4401.043560435604	28-04-24 03:20:37.402107
9.599	0.048	250	250	-1504360.0	-1505795.0	-1507322.0	-1507719.0	-1804213.0	-1801341.0	-1801414.0	-1800063.0	-2.3940511	-0.257852307	22.3111541	1714267303.883787	60.0	4401.043560435604	28-04-24 03:21:43.883847
10.199	0.051	250	250	-1127226.0	-1127916.0	-1129134.0	-1129712.0	-1352060.0	-1349650.0	-1349797.0	-1348624.0	-1.79434441	-0.193253501	22.6979051	1714267370.3602283	60.0	4401.043560435604	28-04-24 03:22:50.360289
10.799	0.054	250	250	-749979.6	-749921.5	-750817.1	-751584.0	-899902.8	-897903.3	-898126.3	-897159.7	-1.19457001	-0.128646643	22.631019	1714267436.8390882	60.0	4401.043560435604	28-04-24 03:23:56.839154
11.399	0.057	250	250	-373225.7	-372417.8	-372989.9	-373945.9	-448247.5	-446676.7	-446984.6	-446185.2	-0.595559533	-0.0641352682	22.338081	1714267503.3202157	60.0	4401.043560435604	28-04-24 03:25:03.320283
11.999	0.06	250	250	3685.164	5226.248	4973.308	3842.16	3482.216	4628.992	4242.588	4805.676	0.00374524007	0.000415697584	21.8188994	1714267569.801912	60.0	4401.043560435604	28-04-24 03:26:09.801977
12.599	0.064	250	250	380431.6	382714.1	382783.2	381475.5	455004.6	455750.1	455261.5	455701.5	0.602793771	0.0649229174	21.2676163	1714267636.2817118	60.0	4401.043560435604	28-04-24 03:27:16.281778
13.199	0.067	250	250	757436.9	760469.6	760852.7	759365.8	906947.3	907213.4	906659.8	906900.3	1.20233571	0.12947049	21.299047	1714267702.7595596	60.0	4401.043560435604	28-04-24 03:28:22.759626
13.799	0.07	250	250	1133992.0	1137760.0	1138470.0	1136794.0	1358217.0	1358069.0	1357421.0	1357474.0	1.80089499	0.193937646	21.6804318	1714267769.2399087	60.0	4401.043560435604	28-04-24 03:29:29.239970
14.398	0.073	250	250	1510799.0	1515315.0	1516347.0	1514482.0	1809753.0	1809184.0	1808455.0	1808316.0	2.4000375	0.258451419	22.1670328	1714267835.718378	60.0	4401.043560435604	28-04-24 03:30:35.718438
14.998	0.076	250	250	1887442.0	1892706.0	1894054.0	1892007.0	2261127.0	2260107.0	2259312.0	2258973.0	2.99890669	0.322930172	22.6107999	1714267902.1998985	60.0	4401.043560435604	28-04-24 03:31:42.199962
15.599	0.079	250	250	2264896.0	2270918.0	2272588.0	2270338.0	2713383.0	2711920.0	2711035.0	2710515.0	3.59896735	0.387532178	22.7026964	1714267968.6732826	60.0	4401.043560435604	28-04-24 03:32:48.673345
16.199	0.082	250	250	2641891.0	2648633.0	2650666.0	2648226.0	3164900.0	3163025.0	3162059.0	3161382.0	4.19838049	0.452048452	22.3348229	1714268035.15225	60.0	4401.043560435604	28-04-24 03:33:55.152310
16.799	0.086	250	250	3018528.0	3026018.0	3028352.0	3025752.0	3616028.0	3613744.0	3612718.0	3611794.0	4.79720157	0.516497699	21.4358855	1714268101.628605	60.0	4401.043560435604	28-04-24 03:35:01.628667
17.399	0.089	250	250	3395514.0	3403730.0	3406383.0	3403600.0	4067885.0	4065192.0	4064068.0	4062987.0	5.39655204	0.581046608	21.1227284	1714268168.1062043	60.0	4401.043560435604	28-04-24 03:36:08.106266
17.999	0.092	250	250	3772396.0	3781359.0	3784352.0	3781382.0	4519006.0	4515883.0	4514670.0	4513406.0	5.99580623	0.645481767	21.5310401	1714268234.5867658	60.0	4401.043560435604	28-04-24 03:37:14.586827
18.599	0.095	250	250	4149231.0	4158946.0	4162269.0	4159090.0	4970536.0	4966985.0	4965680.0	4964233.0	6.59489144	0.709985912	21.9589002	1714268301.0668056	60.0	4401.043560435604	28-04-24 03:38:21.066871
