# 
A1	f1	A2	f2	Delay	a	
0	4576272.033898305	5.0	1.0	0.5	2.5001250062503128e-05	10-04-24 19:09:47.468348
0	4576272.033898305	5.0	254238.2711864407	0.5	2.5001250062503128e-05	10-04-24 19:09:47.989727
0	4576272.033898305	5.0	508475.5423728814	0.5	2.5001250062503128e-05	10-04-24 19:09:48.516994
0	4576272.033898305	5.0	762712.813559322	0.5	2.5001250062503128e-05	10-04-24 19:09:49.042648
0	4576272.033898305	5.0	1016950.0847457628	0.5	2.5001250062503128e-05	10-04-24 19:09:49.569808
0	4576272.033898305	5.0	1271187.3559322034	0.5	2.5001250062503128e-05	10-04-24 19:09:50.091068
0	4576272.033898305	5.0	1525424.627118644	0.5	2.5001250062503128e-05	10-04-24 19:09:50.616814
0	4576272.033898305	5.0	1779661.8983050848	0.5	2.5001250062503128e-05	10-04-24 19:09:51.144146
0	4576272.033898305	5.0	2033899.1694915255	0.5	2.5001250062503128e-05	10-04-24 19:09:51.671258
0	4576272.033898305	5.0	2288136.4406779665	0.5	2.5001250062503128e-05	10-04-24 19:09:52.197900
0	4576272.033898305	5.0	2542373.7118644067	0.5	2.5001250062503128e-05	10-04-24 19:09:52.725577
0	4576272.033898305	5.0	2796610.9830508474	0.5	2.5001250062503128e-05	10-04-24 19:09:53.252391
0	4576272.033898305	5.0	3050848.254237288	0.5	2.5001250062503128e-05	10-04-24 19:09:53.780342
0	4576272.033898305	5.0	3305085.525423729	0.5	2.5001250062503128e-05	10-04-24 19:09:54.308390
0	4576272.033898305	5.0	3559322.7966101696	0.5	2.5001250062503128e-05	10-04-24 19:09:54.834772
0	4576272.033898305	5.0	3813560.06779661	0.5	2.5001250062503128e-05	10-04-24 19:09:55.355967
0	4576272.033898305	5.0	4067797.338983051	0.5	2.5001250062503128e-05	10-04-24 19:09:55.882710
0	4576272.033898305	5.0	4322034.610169492	0.5	2.5001250062503128e-05	10-04-24 19:09:56.411429
0	4576272.033898305	5.0	4576271.881355933	0.5	2.5001250062503128e-05	10-04-24 19:09:56.932612
0	4576272.033898305	5.0	4830509.152542372	0.5	2.5001250062503128e-05	10-04-24 19:09:57.459870
0	4576272.033898305	5.0	5084746.423728813	0.5	2.5001250062503128e-05	10-04-24 19:09:57.987971
0	4576272.033898305	5.0	5338983.694915255	0.5	2.5001250062503128e-05	10-04-24 19:09:58.515836
0	4576272.033898305	5.0	5593220.966101695	0.5	2.5001250062503128e-05	10-04-24 19:09:59.042668
0	4576272.033898305	5.0	5847458.237288136	0.5	2.5001250062503128e-05	10-04-24 19:09:59.568892
0	4576272.033898305	5.0	6101695.508474576	0.5	2.5001250062503128e-05	10-04-24 19:10:00.095318
0	4576272.033898305	5.0	6355932.779661017	0.5	2.5001250062503128e-05	10-04-24 19:10:00.623029
