# 
A1	f1	A2	f2	base_freq	Pmax	lin_Pmax	base_P	base_dB	base_V	thd	lin_thd	timestamp	Delay	a	
0	0	0.001	6000000.0	6000000.0	-54.8	3.3113112148259144e-09	3.3113112148259144e-09	-54.8	0.0004068974818566659	-3.909555057490823	0.40648497214859425	1712849394	0.1	6000000.0	11-04-24 17:29:54.837119
0	0	0.002154434690031884	6000000.0	6000000.0	-54.8	3.3113112148259144e-09	3.3113112148259144e-09	-54.8	0.0004068974818566659	-4.106472533652942	0.38846576109885655	1712849401	0.1	6000000.0	11-04-24 17:30:01.817756
0	0	0.004641588833612778	6000000.0	6000000.0	-55.19999999999999	3.0199517204020254e-09	3.0199517204020254e-09	-55.19999999999999	0.00038858407844390803	-3.782118331367998	0.41858934257778213	1712849408	0.1	6000000.0	11-04-24 17:30:08.799535
0	0	0.01	6000000.0	6000000.0	-54.8	3.3113112148259144e-09	3.3113112148259144e-09	-54.8	0.0004068974818566659	-4.155615783432979	0.3840947947565965	1712849415	0.1	6000000.0	11-04-24 17:30:15.779675
0	0	0.021544346900318832	6000000.0	6000000.0	-55.19999999999999	3.0199517204020254e-09	3.0199517204020254e-09	-55.19999999999999	0.00038858407844390803	-3.477084971327102	0.44904669350436305	1712849422	0.1	6000000.0	11-04-24 17:30:22.763161
0	0	0.0464158883361278	6000000.0	6000000.0	-55.19999999999999	3.0199517204020254e-09	3.0199517204020254e-09	-55.19999999999999	0.00038858407844390803	-3.7945950233674175	0.41738851784436437	1712849429	0.1	6000000.0	11-04-24 17:30:29.744535
0	0	0.1	6000000.0	6000000.0	-43.599999999999994	4.365158322401665e-08	4.365158322401665e-08	-43.599999999999994	0.0014773554620337087	-14.823978943285859	0.03293078668164497	1712849436	0.1	6000000.0	11-04-24 17:30:36.725993
0	0	0.21544346900318845	6000000.0	6000000.0	-32.8	5.248074602497729e-07	5.248074602497729e-07	-32.8	0.005122535799044126	-23.793409899067658	0.004175024324331874	1712849443	0.1	6000000.0	11-04-24 17:30:43.707836
0	0	0.46415888336127775	6000000.0	6000000.0	-24.39999999999999	3.6307805477010213e-06	3.6307805477010213e-06	-24.39999999999999	0.01347364194956401	-29.10648390569144	0.0012284333813955958	1712849457	0.1	6000000.0	11-04-24 17:30:57.531985
0	0	1.0	6000000.0	6000000.0	-16.39999999999999	2.2908676527677773e-05	2.2908676527677773e-05	-16.39999999999999	0.03384425839612812	-31.794529785906125	0.0006615261575706666	1712849471	0.1	6000000.0	11-04-24 17:31:11.355743
0	0	2.1544346900318847	6000000.0	6000000.0	-9.199999999999989	0.00012022644346174162	0.00012022644346174162	-9.199999999999989	0.07753271679160406	-32.56731180798277	0.0005536927273867098	1712849478	0.1	6000000.0	11-04-24 17:31:18.337903
0	0	4.6415888336127775	6000000.0	6000000.0	-1.9999999999999853	0.0006309573444801954	0.0006309573444801954	-1.9999999999999858	0.17761719292909053	-34.13113842544139	0.0003862657111226922	1712849492	0.1	6000000.0	11-04-24 17:31:32.162656
0	0	10.0	6000000.0	6000000.0	4.400000000000005	0.00275422870333817	0.00275422870333817	4.400000000000006	0.3710949139599039	-32.97254261149681	0.000504365926075627	1712849505	0.1	6000000.0	11-04-24 17:31:45.988151
