# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.09	0.0	250	250	-7439480.0	-7453113.0	-7460171.0	-7458187.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.877421	9.9e+37	21.3657414	1711482102.0899088	6	66.0	26-03-24 20:41:42.089971
0.6	0.002	250	250	-7153692.0	-7166341.0	-7172736.0	-7170251.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.376289	9.9e+37	21.3001011	1711482110.1047778	6	66.0	26-03-24 20:41:50.104842
1.2	0.005	250	250	-6778755.0	-6790643.0	-6796704.0	-6794443.0	-8124236.0	-8115219.0	-8114373.0	-8110276.0	-10.7798064	-1.16068694	21.3135166	1711482118.1611629	6	66.0	26-03-24 20:41:58.161216
1.8	0.008	250	250	-6402883.0	-6414060.0	-6419750.0	-6417692.0	-7673853.0	-7665238.0	-7664430.0	-7660556.0	-10.1820904	-1.09633199	21.2925309	1711482126.1764252	6	66.0	26-03-24 20:42:06.176481
2.401	0.011	250	250	-6025710.0	-6036124.0	-6041496.0	-6039606.0	-7221745.0	-7213575.0	-7212843.0	-7209159.0	-9.58234584	-1.03174239	21.2663705	1711482134.009416	6	66.0	26-03-24 20:42:14.009505
3.001	0.015	250	250	-5649059.0	-5658709.0	-5663770.0	-5662085.0	-6770347.0	-6762618.0	-6761941.0	-6758496.0	-8.98350365	-0.96724383	21.2283279	1711482141.8106296	6	66.0	26-03-24 20:42:21.810685
3.6	0.018	250	250	-5272508.0	-5281435.0	-5286126.0	-5284650.0	-6319010.0	-6311741.0	-6311117.0	-6307830.0	-8.38484055	-0.902766954	21.1446724	1711482149.8842556	6	66.0	26-03-24 20:42:29.884310
4.2	0.021	250	250	-4895604.0	-4903756.0	-4908185.0	-4906867.0	-5867164.0	-5860277.0	-5859782.0	-5856688.0	-7.78560177	-0.838231786	21.1150623	1711482157.9060667	6	66.0	26-03-24 20:42:37.906120
4.8	0.024	250	250	-4519096.0	-4526500.0	-4530596.0	-4529466.0	-5416064.0	-5409659.0	-5409225.0	-5406310.0	-7.18692933	-0.773801512	21.1055756	1711482165.930948	6	66.0	26-03-24 20:42:45.931003
5.4	0.027	250	250	-4141999.0	-4148657.0	-4152402.0	-4151488.0	-4964100.0	-4958137.0	-4957742.0	-4955043.0	-6.58738327	-0.709215144	21.0848774	1711482173.742082	6	66.0	26-03-24 20:42:53.742137
6.0	0.03	250	250	-3765442.0	-3771356.0	-3774805.0	-3774049.0	-4512791.0	-4507274.0	-4506930.0	-4504435.0	-5.98863365	-0.644730988	21.0573755	1711482181.809988	6	66.0	26-03-24 20:43:01.810044
6.6	0.033	250	250	-3388295.0	-3393462.0	-3396593.0	-3396041.0	-4060692.0	-4055594.0	-4055342.0	-4053043.0	-5.38909028	-0.580178268	21.0541174	1711482189.8666596	6	66.0	26-03-24 20:43:09.866713
7.2	0.036	250	250	-3011739.0	-3016183.0	-3018971.0	-3018606.0	-3609518.0	-3604877.0	-3604673.0	-3602539.0	-4.79036868	-0.515699009	20.9993053	1711482197.897946	6	66.0	26-03-24 20:43:17.898001
7.8	0.039	250	250	-2634342.0	-2638022.0	-2640514.0	-2640328.0	-3157180.0	-3152964.0	-3152821.0	-3150922.0	-4.19036384	-0.451097727	21.047218	1711482205.9205263	6	66.0	26-03-24 20:43:25.920581
8.4	0.042	250	250	-2257884.0	-2260818.0	-2262982.0	-2262986.0	-2706162.0	-2702400.0	-2702341.0	-2700601.0	-3.59175787	-0.386667884	21.0286279	1711482213.9613175	6	66.0	26-03-24 20:43:33.961373
8.999	0.045	250	250	-1881391.0	-1883585.0	-1885425.0	-1885623.0	-2255137.0	-2251797.0	-2251807.0	-2250265.0	-2.99322424	-0.322249743	20.9238908	1711482221.9836037	6	66.0	26-03-24 20:43:41.983689
9.599	0.048	250	250	-1504529.0	-1505960.0	-1507496.0	-1507866.0	-1803734.0	-1800828.0	-1800918.0	-1799581.0	-2.39404026	-0.257750759	20.8707078	1711482229.8141088	6	66.0	26-03-24 20:43:49.814168
10.2	0.051	250	250	-1127386.0	-1128082.0	-1129287.0	-1129848.0	-1351872.0	-1349399.0	-1349567.0	-1348416.0	-1.79441532	-0.193211024	20.8485721	1711482237.6227682	6	66.0	26-03-24 20:43:57.622820
10.801	0.055	250	250	-750183.6	-750130.9	-751014.2	-751773.3	-899904.8	-897882.6	-898101.5	-897112.9	-1.19476937	-0.128645142	20.8159915	1711482245.7039342	6	66.0	26-03-24 20:44:05.703996
11.4	0.058	250	250	-373452.2	-372646.8	-373215.3	-374156.4	-448464.5	-446870.3	-447209.2	-446399.6	-0.595705948	-0.064146404	20.7132667	1711482253.78091	6	66.0	26-03-24 20:44:13.780964
