# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.074	0.0	250	250	-7452737.0	-7465837.0	-7472549.0	-7470149.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.3436058	1713948623.9557836	6	3.0	24-04-24 10:50:23.955852
0.6	0.002	250	250	-7154977.0	-7167451.0	-7173919.0	-7171405.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.4447015	1713948630.725375	6	3.0	24-04-24 10:50:30.725437
1.2	0.005	250	250	-6779751.0	-6791495.0	-6797671.0	-6795309.0	-8123769.0	-8114877.0	-8113776.0	-8109824.0	-1.16067591	21.529986	1713948637.508166	6	3.0	24-04-24 10:50:37.508218
1.8	0.008	250	250	-6403763.0	-6414763.0	-6420585.0	-6418444.0	-7673083.0	-7664599.0	-7663666.0	-7659844.0	-1.09628967	21.5010468	1713948644.289921	6	3.0	24-04-24 10:50:44.289973
2.401	0.011	250	250	-6026522.0	-6036814.0	-6042280.0	-6040341.0	-7221057.0	-7213058.0	-7212173.0	-7208519.0	-1.03171411	21.5862355	1713948651.0724108	6	3.0	24-04-24 10:50:51.072469
3.001	0.014	250	250	-5649941.0	-5659499.0	-5664606.0	-5662891.0	-6769928.0	-6762348.0	-6761546.0	-6758104.0	-0.967260393	21.5208826	1713948657.8591604	6	3.0	24-04-24 10:50:57.859213
3.6	0.017	250	250	-5273428.0	-5282242.0	-5287041.0	-5285507.0	-6318642.0	-6311466.0	-6310787.0	-6307508.0	-0.902787847	21.5977345	1713948664.6438696	6	3.0	24-04-24 10:51:04.643926
4.2	0.021	250	250	-4896527.0	-4904606.0	-4909048.0	-4907722.0	-5867124.0	-5860375.0	-5859744.0	-5856675.0	-0.838278041	21.5894935	1713948671.4309921	6	3.0	24-04-24 10:51:11.431051
4.8	0.024	250	250	-4519904.0	-4527248.0	-4531350.0	-4530245.0	-5415939.0	-5409635.0	-5409067.0	-5406195.0	-0.773826171	21.6232241	1713948678.2129252	6	3.0	24-04-24 10:51:18.212987
5.4	0.027	250	250	-4142830.0	-4149445.0	-4153256.0	-4152304.0	-4964226.0	-4958360.0	-4957876.0	-4955185.0	-0.709293067	21.6935599	1713948684.995391	6	3.0	24-04-24 10:51:24.995442
6.0	0.03	250	250	-3766192.0	-3772067.0	-3775534.0	-3774791.0	-4513058.0	-4507635.0	-4507216.0	-4504714.0	-0.644842444	21.639706	1713948691.7784195	6	3.0	24-04-24 10:51:31.778472
6.6	0.033	250	250	-3389119.0	-3394222.0	-3397399.0	-3396803.0	-4061148.0	-4056146.0	-4055797.0	-4053513.0	-0.580283428	21.7672495	1713948698.582479	6	3.0	24-04-24 10:51:38.582537
7.2	0.036	250	250	-3012495.0	-3016881.0	-3019705.0	-3019329.0	-3609914.0	-3605335.0	-3605094.0	-3602979.0	-0.515824079	21.8049089	1713948705.367236	6	3.0	24-04-24 10:51:45.367286
7.8	0.039	250	250	-2635062.0	-2638706.0	-2641217.0	-2641006.0	-3157820.0	-3153681.0	-3153511.0	-3151601.0	-0.451232759	21.7454972	1713948712.156265	6	3.0	24-04-24 10:51:52.156320
