# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.081	0.0	250	250	-7448082.0	-7461350.0	-7468230.0	-7466030.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.8804192	1714002945.418567	6	119.00000000000001	25-04-24 01:55:45.418631
0.6	0.002	250	250	-7153897.0	-7166405.0	-7172807.0	-7170373.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.9395435	1714002952.1885598	6	119.00000000000001	25-04-24 01:55:52.188623
1.2	0.005	250	250	-6778896.0	-6790641.0	-6796774.0	-6794510.0	-8125228.0	-8116353.0	-8115297.0	-8111288.0	-1.16091912	21.9977094	1714002958.970241	6	119.00000000000001	25-04-24 01:55:58.970298
1.8	0.008	250	250	-6402993.0	-6414008.0	-6419862.0	-6417725.0	-7674451.0	-7666024.0	-7665067.0	-7661221.0	-1.0965142	22.0216658	1714002965.7526164	6	119.00000000000001	25-04-24 01:56:05.752672
2.401	0.011	250	250	-6025801.0	-6036047.0	-6041541.0	-6039640.0	-7222407.0	-7214422.0	-7213534.0	-7209886.0	-1.03193716	22.0964095	1714002972.5338264	6	119.00000000000001	25-04-24 01:56:12.533876
3.0	0.015	250	250	-5649237.0	-5658765.0	-5663910.0	-5662204.0	-6770965.0	-6763386.0	-6762600.0	-6759139.0	-0.967432442	22.1960679	1714002979.3169599	6	119.00000000000001	25-04-24 01:56:19.317017
3.6	0.018	250	250	-5272726.0	-5281533.0	-5286366.0	-5284836.0	-6319755.0	-6312598.0	-6311866.0	-6308616.0	-0.90297056	22.2198326	1714002986.0982864	6	119.00000000000001	25-04-24 01:56:26.098342
4.2	0.021	250	250	-4895854.0	-4903903.0	-4908425.0	-4907059.0	-5868021.0	-5861264.0	-5860627.0	-5857534.0	-0.838421858	22.2733031	1714002992.881068	6	119.00000000000001	25-04-24 01:56:32.881126
4.8	0.024	250	250	-4519325.0	-4526645.0	-4530826.0	-4529657.0	-5416533.0	-5410247.0	-5409655.0	-5406800.0	-0.773928959	22.3170953	1714002999.6625001	6	119.00000000000001	25-04-24 01:56:39.662556
5.4	0.027	250	250	-4142284.0	-4148866.0	-4152719.0	-4151753.0	-4964814.0	-4958929.0	-4958430.0	-4955767.0	-0.709389588	22.3785193	1714003006.468519	6	119.00000000000001	25-04-24 01:56:46.468574
6.0	0.03	250	250	-3765650.0	-3771484.0	-3775016.0	-3774244.0	-4513574.0	-4508124.0	-4507691.0	-4505210.0	-0.644925897	22.4074585	1714003013.2740767	6	119.00000000000001	25-04-24 01:56:53.274132
6.6	0.033	250	250	-3388569.0	-3393690.0	-3396882.0	-3396281.0	-4061635.0	-4056609.0	-4056280.0	-4053994.0	-0.580356938	22.4841188	1714003020.0567703	6	119.00000000000001	25-04-24 01:57:00.056828
7.199	0.036	250	250	-3012079.0	-3016467.0	-3019320.0	-3018920.0	-3610430.0	-3605836.0	-3605580.0	-3603480.0	-0.51590062	22.4981093	1714003026.842567	6	119.00000000000001	25-04-24 01:57:06.842623
7.8	0.039	250	250	-2634723.0	-2638349.0	-2640901.0	-2640686.0	-3158224.0	-3154072.0	-3153902.0	-3151978.0	-0.451299393	22.5851187	1714003033.6252677	6	119.00000000000001	25-04-24 01:57:13.625323
8.4	0.042	250	250	-2258186.0	-2261097.0	-2263300.0	-2263289.0	-2707080.0	-2703362.0	-2703256.0	-2701546.0	-0.386850658	22.6474052	1714003040.4071414	6	119.00000000000001	25-04-24 01:57:20.407200
8.999	0.045	250	250	-1881767.0	-1883933.0	-1885817.0	-1885977.0	-2256029.0	-2252732.0	-2252716.0	-2251178.0	-0.322405987	22.6918681	1714003047.1898155	6	119.00000000000001	25-04-24 01:57:27.189872
9.599	0.048	250	250	-1504848.0	-1506269.0	-1507826.0	-1508179.0	-1804316.0	-1801457.0	-1801517.0	-1800171.0	-0.257879997	22.6832438	1714003053.972585	6	119.00000000000001	25-04-24 01:57:33.972641
10.199	0.051	250	250	-1127691.0	-1128371.0	-1129605.0	-1130151.0	-1352366.0	-1349926.0	-1350080.0	-1348919.0	-0.193312212	22.7351812	1714003060.753157	6	119.00000000000001	25-04-24 01:57:40.753213
10.8	0.054	250	250	-750475.6	-750413.3	-751329.6	-752064.2	-900277.7	-898268.2	-898506.5	-897542.2	-0.12872532	22.8064752	1714003067.5337045	6	119.00000000000001	25-04-24 01:57:47.533766
11.399	0.058	250	250	-373868.8	-373068.1	-373644.9	-374576.9	-448955.6	-447377.4	-447690.4	-446915.3	-0.0642422631	22.7773443	1714003074.3178551	6	119.00000000000001	25-04-24 01:57:54.317881
11.999	0.061	250	250	3069.608	4611.552	4355.392	3237.504	2792.684	3935.596	3533.14	4144.584	0.000295158446	22.7453387	1714003081.143138	6	119.00000000000001	25-04-24 01:58:01.143195
12.599	0.064	250	250	379745.8	382025.6	382090.3	380797.4	454214.2	454915.3	454454.0	454859.4	0.0647887841	22.7258861	1714003087.925213	6	119.00000000000001	25-04-24 01:58:07.925275
13.199	0.067	250	250	756766.2	759775.2	760171.0	758689.5	906051.7	906320.4	905788.3	906020.5	0.12933967	22.6012174	1714003094.7106855	6	119.00000000000001	25-04-24 01:58:14.710747
13.799	0.07	250	250	1133260.0	1137009.0	1137719.0	1136057.0	1357313.0	1357152.0	1356504.0	1356553.0	0.193806254	22.6022714	1714003101.4924943	6	119.00000000000001	25-04-24 01:58:21.492553
14.399	0.073	250	250	1510122.0	1514612.0	1515652.0	1513801.0	1809010.0	1808414.0	1807712.0	1807543.0	0.258333482	22.597001	1714003108.278001	6	119.00000000000001	25-04-24 01:58:28.278060
14.999	0.076	250	250	1886705.0	1891929.0	1893301.0	1891258.0	2260341.0	2259341.0	2258539.0	2258191.0	0.322813316	22.5900058	1714003115.062484	6	119.00000000000001	25-04-24 01:58:35.062538
15.599	0.079	250	250	2264115.0	2270090.0	2271776.0	2269538.0	2712647.0	2711190.0	2710357.0	2709784.0	0.387423094	22.5644204	1714003121.8451827	6	119.00000000000001	25-04-24 01:58:41.845239
16.2	0.082	250	250	2641126.0	2647838.0	2649872.0	2647418.0	3164528.0	3162641.0	3161705.0	3160997.0	0.45197514	22.5395059	1714003128.6279616	6	119.00000000000001	25-04-24 01:58:48.628019
16.799	0.085	250	250	3017691.0	3025155.0	3027507.0	3024874.0	3615834.0	3613520.0	3612517.0	3611580.0	0.516451323	22.4467469	1714003135.4120402	6	119.00000000000001	25-04-24 01:58:55.412097
17.4	0.088	250	250	3394645.0	3402826.0	3405528.0	3402702.0	4067671.0	4064909.0	4063833.0	4062726.0	0.580994029	22.4628456	1714003142.194311	6	119.00000000000001	25-04-24 01:59:02.194362
18.0	0.091	250	250	3771460.0	3780408.0	3783395.0	3780406.0	4519035.0	4515860.0	4514694.0	4513395.0	0.645474196	22.3845563	1714003148.979823	6	119.00000000000001	25-04-24 01:59:08.979873
18.6	0.095	250	250	4148248.0	4157960.0	4161243.0	4158079.0	4970536.0	4966919.0	4965681.0	4964177.0	0.709969572	22.3254321	1714003155.7619982	6	119.00000000000001	25-04-24 01:59:15.762054
19.199	0.098	250	250	4524576.0	4535012.0	4538653.0	4535261.0	5421627.0	5417601.0	5416231.0	5414602.0	0.774415677	22.3349188	1714003162.5442913	6	119.00000000000001	25-04-24 01:59:22.544346
19.8	0.101	250	250	4901622.0	4912807.0	4916802.0	4913208.0	5873564.0	5869136.0	5867723.0	5865853.0	0.838975358	22.2428306	1714003169.3256886	6	119.00000000000001	25-04-24 01:59:29.325746
20.4	0.104	250	250	5278399.0	5290347.0	5294659.0	5290868.0	6325281.0	6320401.0	6318911.0	6316866.0	0.903505151	22.2142747	1714003176.1075902	6	119.00000000000001	25-04-24 01:59:36.107647
21.0	0.107	250	250	5654774.0	5667444.0	5672030.0	5668082.0	6776565.0	6771217.0	6769657.0	6767434.0	0.967962804	22.2227073	1714003182.8910108	6	119.00000000000001	25-04-24 01:59:42.891068
21.599	0.11	250	250	6031132.0	6044553.0	6049472.0	6045348.0	7227412.0	7221694.0	7220019.0	7217626.0	1.03236567	22.2019132	1714003189.6808515	6	119.00000000000001	25-04-24 01:59:49.680907
22.199	0.113	250	250	6406897.0	6421041.0	6426333.0	6421972.0	7677766.0	7671581.0	7669850.0	7667279.0	1.09671051	22.1541922	1714003196.461633	6	119.00000000000001	25-04-24 01:59:56.461689
22.799	0.116	250	250	6783009.0	6797952.0	6803533.0	6798997.0	8128612.0	8122001.0	8120219.0	8117451.0	1.16111773	22.0677578	1714003203.2465308	6	119.00000000000001	25-04-24 02:00:03.246583
23.399	0.12	250	250	6856185.0	7485194.0	6877292.0	7486776.0	8388607.0	8388607.0	8388607.0	8388607.0	9.9e+37	22.0518508	1714003210.0171158	6	119.00000000000001	25-04-24 02:00:10.017179
23.999	0.123	250	250	6847740.0	7485412.0	6868951.0	7486956.0	8388607.0	8388607.0	8388607.0	8388607.0	9.9e+37	21.9482636	1714003216.821548	6	119.00000000000001	25-04-24 02:00:16.821610
