# 
ch2a	ch2a avglen	Delay	a	
-1519931.0	10.0	0.1	6.0	12-12-23 19:21:52.158210
-1519931.0	19.166666666666664	0.1	6.0	12-12-23 19:21:52.295440
-1519931.0	28.333333333333332	0.1	6.0	12-12-23 19:21:52.430783
-1519931.0	37.5	0.1	6.0	12-12-23 19:21:52.565156
644967.4	46.666666666666664	0.1	6.0	12-12-23 19:21:52.702236
644967.4	55.833333333333336	0.1	6.0	12-12-23 19:21:52.838495
644967.4	65.0	0.1	6.0	12-12-23 19:21:52.974379
644967.4	74.16666666666667	0.1	6.0	12-12-23 19:21:53.111363
644967.4	83.33333333333333	0.1	6.0	12-12-23 19:21:53.247581
733628.9	92.5	0.1	6.0	12-12-23 19:21:53.382215
733628.9	101.66666666666667	0.1	6.0	12-12-23 19:21:53.518601
733628.9	110.83333333333333	0.1	6.0	12-12-23 19:21:53.655205
733628.9	120.0	0.1	6.0	12-12-23 19:21:53.790400
