# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.082	0.0	250	250	-7446617.0	-7459953.0	-7466962.0	-7464697.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.3355564	1713954187.6771843	6	23.0	24-04-24 12:23:07.677246
0.6	0.002	250	250	-7153923.0	-7166431.0	-7172898.0	-7170419.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.4557214	1713954194.4512	6	23.0	24-04-24 12:23:14.451258
1.2	0.005	250	250	-6778970.0	-6790742.0	-6796886.0	-6794568.0	-8125242.0	-8116338.0	-8115318.0	-8111285.0	-1.16091026	21.4300402	1713954201.2338588	6	23.0	24-04-24 12:23:21.233912
1.8	0.008	250	250	-6403091.0	-6414145.0	-6419953.0	-6417827.0	-7674660.0	-7666174.0	-7665262.0	-7661408.0	-1.09652823	21.4256322	1713954208.0207806	6	23.0	24-04-24 12:23:28.020837
2.401	0.011	250	250	-6025967.0	-6036254.0	-6041740.0	-6039806.0	-7222280.0	-7214236.0	-7213351.0	-7209727.0	-1.03189673	21.4335857	1713954214.79994	6	23.0	24-04-24 12:23:34.799995
3.001	0.015	250	250	-5649330.0	-5658872.0	-5664016.0	-5662310.0	-6771027.0	-6763381.0	-6762598.0	-6759168.0	-0.967429288	21.4829358	1713954221.581511	6	23.0	24-04-24 12:23:41.581572
3.6	0.018	250	250	-5272853.0	-5281681.0	-5286482.0	-5284977.0	-6319911.0	-6312718.0	-6312002.0	-6308745.0	-0.902981932	21.5904518	1713954228.362921	6	23.0	24-04-24 12:23:48.362975
4.2	0.021	250	250	-4896016.0	-4904084.0	-4908590.0	-4907258.0	-5868297.0	-5861536.0	-5860914.0	-5857856.0	-0.838466561	21.5549964	1713954235.1453524	6	23.0	24-04-24 12:23:55.145408
4.8	0.024	250	250	-4519559.0	-4526861.0	-4531049.0	-4529890.0	-5416988.0	-5410662.0	-5410096.0	-5407268.0	-0.773984695	21.6573379	1713954241.953057	6	23.0	24-04-24 12:24:01.953114
5.4	0.027	250	250	-4142454.0	-4149037.0	-4152882.0	-4151914.0	-4965057.0	-4959167.0	-4958705.0	-4956020.0	-0.709426843	21.6393227	1713954248.7579732	6	23.0	24-04-24 12:24:08.758024
6.0	0.03	250	250	-3765833.0	-3771688.0	-3775205.0	-3774430.0	-4513773.0	-4508316.0	-4507905.0	-4505446.0	-0.644946568	21.7519175	1713954255.5617616	6	23.0	24-04-24 12:24:15.561819
6.6	0.033	250	250	-3388802.0	-3393915.0	-3397113.0	-3396520.0	-4061932.0	-4056915.0	-4056607.0	-4054299.0	-0.580403987	21.7968596	1713954262.345279	6	23.0	24-04-24 12:24:22.345331
