# 
Scope_Frequency	base_freq	A2	f2	scope_rms	scope_dBm	scope_pkpk	scope_thd	Pmax	lin_Pmax	base_P	base_dB	base_V	thd	lin_thd	Delay	a	
10000000.0	10000000.0	1.0	10000000.0	0.32768040922321967	3.319309503202041	0.9268201576948861	0.0076690433942738015	2.6000000000000085	0.001819700858609987	0.001819700858609987	2.6000000000000085	0.3016372704599008	-38.558070127849284	0.011805829140240177	0.5	10000000.0	29-05-24 14:20:41.025738
10000000.0	10000000.0	1.2333333333333334	10000000.0	0.41507408050867894	5.372812246782505	1.1740067880898315	0.007051940795763674	5.000000000000014	0.00316227766016839	0.00316227766016839	5.000000000000014	0.397635364383526	-42.171305347738524	0.007788157624344838	0.5	10000000.0	29-05-24 14:20:50.495456
10000000.0	10000000.0	1.4666666666666668	10000000.0	0.5039799874152342	7.0585657836577385	1.425470666734492	0.007172206022858947	6.6000000000000085	0.004570881896148759	0.004570881896148759	6.6000000000000085	0.4780628565444485	-45.10417457755649	0.005556371449828322	0.5	10000000.0	29-05-24 14:20:59.966039
10000000.0	10000000.0	1.7000000000000002	10000000.0	0.5885172353518974	8.405483679451153	1.664578111849944	0.006723021854872403	8.200000000000003	0.006606934480075965	0.006606934480075965	8.200000000000003	0.5747579699349964	-43.81256615008261	0.0064472081608979125	0.5	10000000.0	29-05-24 14:21:09.573589
10000000.0	10000000.0	1.9333333333333333	10000000.0	0.6743940964467625	9.588575154222148	1.9074745551587213	0.00822348686117231	9.400000000000006	0.00870963589956082	0.00870963589956082	9.400000000000006	0.6599104446650629	-44.89451050060845	0.005692125606500832	0.5	10000000.0	29-05-24 14:21:19.043783
10000000.0	10000000.0	2.1666666666666665	10000000.0	0.7617660962520979	10.646732750854602	2.154599889351451	0.00936733415999722	10.600000000000009	0.011481536214968852	0.011481536214968852	10.600000000000009	0.7576785669058104	-44.331686107064115	0.00607317358822921	0.5	10000000.0	29-05-24 14:21:28.582598
10000000.0	10000000.0	2.4000000000000004	10000000.0	0.8462794483746556	11.560575842653769	2.393639746898119	0.007095160129038677	11.400000000000006	0.013803842646028868	0.013803842646028868	11.400000000000006	0.8307780282972362	-40.60188460610439	0.009330518315012509	0.5	10000000.0	29-05-24 14:21:39.505404
10000000.0	10000000.0	2.6333333333333333	10000000.0	0.9318044927397119	12.39679595841512	2.635541102225366	0.009410866078308263	12.200000000000003	0.016595869074375613	0.016595869074375613	12.200000000000003	0.910929993862745	-43.68940533456404	0.006539276985782384	0.5	10000000.0	29-05-24 14:21:49.043572
10000000.0	10000000.0	2.8666666666666667	10000000.0	1.0197328586698344	13.18002823107464	2.8842400774567327	0.009093790398360967	13.000000000000014	0.019952623149688858	0.019952623149688858	13.000000000000014	0.9988148764833465	-43.36371860859204	0.0067891291376214104	0.5	10000000.0	29-05-24 14:21:58.582419
10000000.0	10000000.0	3.1	10000000.0	1.1046143924947864	13.874513907312508	3.1243213101172884	0.010128478437597418	13.800000000000011	0.02398832919019497	0.02398832919019497	13.800000000000011	1.0951787340474377	-42.79113792796692	0.007251754675009444	0.5	10000000.0	29-05-24 14:22:08.121677
10000000.0	10000000.0	3.333333333333333	10000000.0	1.187799647067063	14.505163794607034	3.359604740528433	0.011319564990404736	14.600000000000009	0.028840315031266116	0.028840315031266116	14.600000000000009	1.200839602762711	-42.158577116613635	0.007799578692497787	0.5	10000000.0	29-05-24 14:22:17.660706
10000000.0	10000000.0	3.5666666666666664	10000000.0	1.281277015275888	15.16316066549971	3.623998664320161	0.009346307991860077	15.000000000000014	0.031622776601683895	0.031622776601683895	15.000000000000014	1.2574334296829375	-42.45887528604386	0.007534531201628368	0.5	10000000.0	29-05-24 14:22:28.374991
10000000.0	10000000.0	3.8000000000000003	10000000.0	1.3688541884559222	15.737443740041364	3.8717043164511638	0.011202479273768612	15.800000000000011	0.03801893963205622	0.03801893963205622	15.800000000000011	1.3787483387488852	-42.330761796063214	0.0076464862198054985	0.5	10000000.0	29-05-24 14:22:37.913790
10000000.0	10000000.0	4.033333333333333	10000000.0	1.453097179161132	16.256193150544465	4.10997947643152	0.010141599568168283	16.200000000000003	0.041686938347033575	0.041686938347033575	16.200000000000003	1.4437267460817087	-41.370467618981685	0.008540368677184286	0.5	10000000.0	29-05-24 14:22:47.521989
10000000.0	10000000.0	4.266666666666667	10000000.0	1.539059099203225	16.755405894075736	4.353116502773839	0.011725300117861274	17.000000000000014	0.0501187233627274	0.0501187233627274	17.000000000000014	1.5830148982673442	-42.1023747792775	0.007850209753759631	0.5	10000000.0	29-05-24 14:22:57.061207
10000000.0	10000000.0	4.5	10000000.0	1.6264581846952364	17.23515800263932	4.600318446857456	0.011565943021235297	17.400000000000006	0.054954087385762546	0.054954087385762546	17.400000000000006	1.657620091965625	-41.98579143698687	0.007956286771011454	0.5	10000000.0	29-05-24 14:23:06.600749
10000000.0	10000000.0	4.733333333333333	10000000.0	1.7150551169430484	17.69586158823412	4.850908413196468	0.013170945848489513	17.80000000000001	0.06025595860743594	0.06025595860743594	17.80000000000001	1.7357413201199645	-41.89447517614838	0.008040373827050024	0.5	10000000.0	29-05-24 14:23:16.139317
10000000.0	10000000.0	4.966666666666667	10000000.0	1.7986645552385767	18.10930348600105	5.087391616356332	0.014263215043795678	18.200000000000003	0.06606934480075964	0.06606934480075964	18.200000000000003	1.817544288329168	-40.673399153798115	0.009254011658665913	0.5	10000000.0	29-05-24 14:23:25.816925
