# 
A1	f1	A2	f2	base_freq	Pmax	lin_Pmax	base_P	base_dB	base_V	thd	lin_thd	timestamp	Delay	a	
0.01	0	5.34	13025641.025641026	13025641.025641026	-9.199999999999989	0.00012022644346174162	0.00012022644346174162	-9.199999999999989	0.07753271679160406	-27.005828238642422	0.001992586465764676	1716201719	0.1	13025641.025641026	20-05-24 12:41:59.487502
0.01	0	5.34	13461538.461538462	13461538.461538462	-10.399999999999991	9.120108393559115e-05	9.120108393559115e-05	-10.399999999999991	0.06752817335586353	-23.57418374637247	0.004391183898986055	1716201726	0.1	13461538.461538462	20-05-24 12:42:06.469058
0.01	0	5.34	13897435.897435898	13897435.897435898	-11.999999999999986	6.309573444801952e-05	6.309573444801952e-05	-11.999999999999986	0.056167488126147996	-23.265146236564448	0.004715039944860543	1716201733	0.1	13897435.897435898	20-05-24 12:42:13.450528
0.01	0	5.34	14333333.333333332	14333333.333333332	-13.199999999999989	4.786300923226395e-05	4.786300923226395e-05	-13.199999999999989	0.048919837097165374	-25.402812361890177	0.0028821644946813493	1716201740	0.1	14333333.333333332	20-05-24 12:42:20.431973
0.01	0	5.34	14769230.769230768	14769230.769230768	-14.799999999999997	3.311311214825913e-05	3.311311214825913e-05	-14.799999999999997	0.04068974818566658	-24.665856324392564	0.003415186047818363	1716201747	0.1	14769230.769230768	20-05-24 12:42:27.413409
0.01	0	5.34	15205128.205128206	15205128.205128206	-16.0	2.5118864315095795e-05	2.5118864315095795e-05	-16.0	0.035439289154197064	-23.9619078954524	0.004016143392298559	1716201754	0.1	15205128.205128206	20-05-24 12:42:34.394894
0.01	0	5.34	15641025.641025642	15641025.641025642	-17.599999999999994	1.7378008287493784e-05	1.7378008287493784e-05	-17.599999999999994	0.02947711679209297	-23.813746590388575	0.004155519656536128	1716201761	0.1	15641025.641025642	20-05-24 12:42:41.376428
0.01	0	5.34	16076923.076923078	16076923.076923078	-18.799999999999997	1.3182567385564081e-05	1.3182567385564081e-05	-18.799999999999997	0.02567349546279595	-23.05508045318835	0.0049487094333569735	1716201768	0.1	16076923.076923078	20-05-24 12:42:48.357949
0.01	0	5.34	16512820.512820512	16512820.512820512	-20.0	1e-05	1e-05	-20.0	0.022360679774997897	-22.64621608363768	0.005437238603237942	1716201775	0.1	16512820.512820512	20-05-24 12:42:55.339613
0.01	0	5.34	16948717.948717948	16948717.948717948	-20.39999999999999	9.120108393559117e-06	9.120108393559117e-06	-20.39999999999999	0.021354283403522484	-23.12447583460365	0.00487026302548653	1716201789	0.1	16948717.948717948	20-05-24 12:43:09.165562
0.01	0	5.34	17384615.384615384	17384615.384615384	-21.999999999999986	6.309573444801956e-06	6.309573444801956e-06	-21.999999999999986	0.017761719292909057	-22.310510183740845	0.005874203417724126	1716201796	0.1	17384615.384615384	20-05-24 12:43:16.146484
0.01	0	5.34	17820512.82051282	17820512.82051282	-23.19999999999999	4.786300923226395e-06	4.786300923226395e-06	-23.19999999999999	0.015469810799144241	-25.992711274584778	0.002516105647569119	1716201803	0.1	17820512.82051282	20-05-24 12:43:23.128348
0.01	0	5.34	18256410.256410256	18256410.256410256	-24.39999999999999	3.6307805477010213e-06	3.6307805477010213e-06	-24.39999999999999	0.01347364194956401	-24.91530090638113	0.003224555894175155	1716201810	0.1	18256410.256410256	20-05-24 12:43:30.110393
0.01	0	5.34	18692307.692307696	18692307.692307696	-25.599999999999994	2.754228703338169e-06	2.754228703338169e-06	-25.599999999999994	0.011735051562175108	-25.416187404470648	0.0028733018967874884	1716201817	0.1	18692307.692307696	20-05-24 12:43:37.091407
0.01	0	5.34	19128205.128205128	19128205.128205128	-26.799999999999997	2.0892961308540407e-06	2.0892961308540407e-06	-26.799999999999997	0.010220802636911743	-24.022860916768597	0.003960170718937999	1716201824	0.1	19128205.128205128	20-05-24 12:43:44.072768
0.01	0	5.34	19564102.564102564	19564102.564102564	-28.0	1.584893192461114e-06	1.584893192461114e-06	-28.0	0.008901946956877226	-22.19108345502713	0.006037979782420389	1716201831	0.1	19564102.564102564	20-05-24 12:43:51.053686
0.01	0	5.34	20000000.0	20000000.0	-29.19999999999999	1.2022644346174157e-06	1.2022644346174157e-06	-29.19999999999999	0.007753271679160403	-22.090139672048355	0.0061799652463179824	1716201838	0.1	20000000.0	20-05-24 12:43:58.034803
