# 
voltage	Source_Voltage	Delay	a	
784.1986287599999	0.0	1.0	0	18-09-24 13:19:33.191881
179.06915547	200.0	1.0	0	18-09-24 13:19:34.228798
377.39526201	400.0	1.0	0	18-09-24 13:19:35.263038
570.89383992	600.0	1.0	0	18-09-24 13:19:36.297379
764.8025906099999	800.0	1.0	0	18-09-24 13:19:37.331524
961.7038209	1000.0	1.0	0	18-09-24 13:19:38.366492
1154.9984619	1200.0	1.0	0	18-09-24 13:19:39.400953
1346.7441786	1400.0	1.0	0	18-09-24 13:19:40.435582
1536.8059071	1600.0	1.0	0	18-09-24 13:19:41.470537
1728.8859309	1800.0	1.0	0	18-09-24 13:19:42.504943
1925.0648088	2000.0	1.0	0	18-09-24 13:19:43.538617
2118.4312922999998	2200.0	1.0	0	18-09-24 13:19:44.572520
2310.5094003	2400.0	1.0	0	18-09-24 13:19:45.606502
2504.3011914	2600.0	1.0	0	18-09-24 13:19:46.639790
2695.7844434999997	2800.0	1.0	0	18-09-24 13:19:47.673236
2889.7486566000002	3000.0	1.0	0	18-09-24 13:19:48.706697
3084.5031372	3200.0	1.0	0	18-09-24 13:19:49.740195
3276.2852540999997	3400.0	1.0	0	18-09-24 13:19:50.773474
3467.3518197	3600.0	1.0	0	18-09-24 13:19:51.806956
3656.0983515	3800.0	1.0	0	18-09-24 13:19:52.840599
3849.2540970000005	4000.0	1.0	0	18-09-24 13:19:53.874381
4042.8476028000005	4200.0	1.0	0	18-09-24 13:19:54.908141
4231.9610103	4400.0	1.0	0	18-09-24 13:19:55.941929
4420.0868229	4600.0	1.0	0	18-09-24 13:19:56.975950
4610.2280571	4800.0	1.0	0	18-09-24 13:19:58.011425
4802.9996847	5000.0	1.0	0	18-09-24 13:19:59.046316
4997.8499553	5200.0	1.0	0	18-09-24 13:20:00.081766
5187.846546600001	5400.0	1.0	0	18-09-24 13:20:01.116560
5377.113218099999	5600.0	1.0	0	18-09-24 13:20:02.151784
5568.3100581	5800.0	1.0	0	18-09-24 13:20:03.187017
5758.3593339	6000.0	1.0	0	18-09-24 13:20:04.221239
5761.4638878	6200.0	1.0	0	18-09-24 13:20:05.255342
5760.9667377	6400.0	1.0	0	18-09-24 13:20:06.289964
5760.5720829	6600.0	1.0	0	18-09-24 13:20:07.324665
5760.338355299999	6800.0	1.0	0	18-09-24 13:20:08.360349
5760.1477332	7000.0	1.0	0	18-09-24 13:20:09.394576
5759.8871844	7200.0	1.0	0	18-09-24 13:20:10.429215
5759.6601621	7400.0	1.0	0	18-09-24 13:20:11.464324
5759.4542136	7600.0	1.0	0	18-09-24 13:20:12.499452
5759.262633599999	7800.0	1.0	0	18-09-24 13:20:13.533755
5758.7348307	8000.0	1.0	0	18-09-24 13:20:14.568716
