# 
ch2a	ch2a avglen	Delay	a	
-486410.4	10.0	0.1	11.0	12-12-23 19:22:00.998453
-1590610.0	19.166666666666664	0.1	11.0	12-12-23 19:22:01.134892
-1590610.0	28.333333333333332	0.1	11.0	12-12-23 19:22:01.270003
-1590610.0	37.5	0.1	11.0	12-12-23 19:22:01.403948
-1590610.0	46.666666666666664	0.1	11.0	12-12-23 19:22:01.539096
991832.1	55.833333333333336	0.1	11.0	12-12-23 19:22:01.674486
991832.1	65.0	0.1	11.0	12-12-23 19:22:01.809857
991832.1	74.16666666666667	0.1	11.0	12-12-23 19:22:01.945945
991832.1	83.33333333333333	0.1	11.0	12-12-23 19:22:02.081590
991832.1	92.5	0.1	11.0	12-12-23 19:22:02.217139
353944.3	101.66666666666667	0.1	11.0	12-12-23 19:22:02.351653
353944.3	110.83333333333333	0.1	11.0	12-12-23 19:22:02.486175
353944.3	120.0	0.1	11.0	12-12-23 19:22:02.620722
