# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.104	0.0	250	250	-7437468.0	-7451095.0	-7458269.0	-7456215.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.9503717	1714051730.5588133	6	21.0	25-04-24 15:28:50.558876
0.6	0.002	250	250	-7153628.0	-7166236.0	-7172644.0	-7170211.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	22.011125	1714051737.331196	6	21.0	25-04-24 15:28:57.331258
1.2	0.005	250	250	-6778823.0	-6790685.0	-6796775.0	-6794491.0	-8124399.0	-8115472.0	-8114540.0	-8110502.0	-1.16081596	22.0145747	1714051744.1407695	6	21.0	25-04-24 15:29:04.140816
1.8	0.008	250	250	-6402908.0	-6414019.0	-6419818.0	-6417716.0	-7674070.0	-7665588.0	-7664691.0	-7660840.0	-1.09647247	22.0838564	1714051750.9226916	6	21.0	25-04-24 15:29:10.922747
2.4	0.012	250	250	-6025734.0	-6036127.0	-6041571.0	-6039661.0	-7222086.0	-7214024.0	-7213216.0	-7209565.0	-1.03189227	22.0611458	1714051757.7069669	6	21.0	25-04-24 15:29:17.707019
3.0	0.015	250	250	-5649173.0	-5658806.0	-5663928.0	-5662215.0	-6770626.0	-6762957.0	-6762257.0	-6758780.0	-0.967392465	22.0726449	1714051764.4903746	6	21.0	25-04-24 15:29:24.490427
3.6	0.018	250	250	-5272747.0	-5281660.0	-5286444.0	-5284905.0	-6319416.0	-6312235.0	-6311567.0	-6308282.0	-0.902925536	22.1865812	1714051771.2720318	6	21.0	25-04-24 15:29:31.272088
4.2	0.021	250	250	-4895898.0	-4904041.0	-4908519.0	-4907170.0	-5867713.0	-5860957.0	-5860368.0	-5857286.0	-0.838392018	22.1636789	1714051778.0564685	6	21.0	25-04-24 15:29:38.056523
4.799	0.024	250	250	-4519324.0	-4526743.0	-4530851.0	-4529725.0	-5416478.0	-5410167.0	-5409642.0	-5406749.0	-0.773927438	22.2119749	1714051784.839668	6	21.0	25-04-24 15:29:44.839722
5.4	0.027	250	250	-4142271.0	-4148941.0	-4152736.0	-4151797.0	-4964698.0	-4958802.0	-4958365.0	-4955667.0	-0.709387029	22.3071294	1714051791.6408415	6	21.0	25-04-24 15:29:51.640894
5.999	0.03	250	250	-3765659.0	-3771582.0	-3775073.0	-3774302.0	-4513397.0	-4507930.0	-4507584.0	-4505063.0	-0.644906448	22.3823523	1714051798.4251287	6	21.0	25-04-24 15:29:58.425179
6.6	0.033	250	250	-3388544.0	-3393720.0	-3396883.0	-3396314.0	-4061541.0	-4056523.0	-4056222.0	-4053938.0	-0.580354606	22.4317024	1714051805.2093847	6	21.0	25-04-24 15:30:05.209437
7.199	0.036	250	250	-3012054.0	-3016491.0	-3019314.0	-3018937.0	-3610363.0	-3605760.0	-3605537.0	-3603430.0	-0.515895206	22.5042421	1714051811.9910948	6	21.0	25-04-24 15:30:11.991143
7.8	0.039	250	250	-2634690.0	-2638379.0	-2640879.0	-2640688.0	-3158107.0	-3153939.0	-3153784.0	-3151890.0	-0.451286727	22.4732905	1714051818.775294	6	21.0	25-04-24 15:30:18.775346
8.399	0.042	250	250	-2258212.0	-2261139.0	-2263332.0	-2263334.0	-2706961.0	-2703221.0	-2703153.0	-2701424.0	-0.386829072	22.5280068	1714051825.5583816	6	21.0	25-04-24 15:30:25.558429
8.999	0.045	250	250	-1881762.0	-1883954.0	-1885824.0	-1886003.0	-2255844.0	-2252541.0	-2252552.0	-2251012.0	-0.322391317	22.6120456	1714051832.3426502	6	21.0	25-04-24 15:30:32.342704
9.599	0.048	250	250	-1504928.0	-1506365.0	-1507904.0	-1508279.0	-1804333.0	-1801465.0	-1801541.0	-1800178.0	-0.257883063	22.6705949	1714051839.1447124	6	21.0	25-04-24 15:30:39.144765
10.199	0.051	250	250	-1127853.0	-1128543.0	-1129765.0	-1130321.0	-1352459.0	-1350011.0	-1350187.0	-1349018.0	-0.193333182	22.6735655	1714051845.92717	6	21.0	25-04-24 15:30:45.927221
10.799	0.055	250	250	-750623.8	-750566.6	-751464.9	-752211.1	-900402.4	-898390.5	-898633.9	-897677.1	-0.128749698	22.7140996	1714051852.714452	6	21.0	25-04-24 15:30:52.714510
11.399	0.058	250	250	-373952.5	-373149.2	-373731.8	-374665.0	-449021.4	-447441.0	-447772.3	-446970.4	-0.0642621779	22.7553045	1714051859.497202	6	21.0	25-04-24 15:30:59.497258
11.999	0.061	250	250	2860.212	4406.916	4144.532	3032.66	2553.616	3697.716	3292.172	3883.532	0.000259406018	22.8144287	1714051866.2782288	6	21.0	25-04-24 15:31:06.278288
12.599	0.064	250	250	379527.6	381815.3	381885.7	380588.1	453970.4	454682.1	454202.7	454615.5	0.0647525637	22.8061877	1714051873.0598478	6	21.0	25-04-24 15:31:13.059908
13.199	0.067	250	250	756598.5	759623.6	760011.6	758538.0	905868.8	906140.5	905588.3	905798.6	0.129313545	22.8544837	1714051879.8439121	6	21.0	25-04-24 15:31:19.843973
13.799	0.07	250	250	1133062.0	1136828.0	1137545.0	1135884.0	1357033.0	1356872.0	1356245.0	1356285.0	0.193763832	22.8730738	1714051886.625153	6	21.0	25-04-24 15:31:26.625205
14.399	0.073	250	250	1509931.0	1514441.0	1515483.0	1513630.0	1808727.0	1808121.0	1807437.0	1807255.0	0.258288931	22.8281317	1714051893.4072723	6	21.0	25-04-24 15:31:33.407324
14.998	0.076	250	250	1886576.0	1891836.0	1893195.0	1891157.0	2260183.0	2259154.0	2258357.0	2258025.0	0.322784117	22.8401099	1714051900.191443	6	21.0	25-04-24 15:31:40.191496
15.599	0.079	250	250	2263940.0	2269952.0	2271625.0	2269411.0	2712444.0	2710978.0	2710126.0	2709600.0	0.387391055	22.7921972	1714051906.971534	6	21.0	25-04-24 15:31:46.971587
16.199	0.082	250	250	2640855.0	2647607.0	2649609.0	2647204.0	3164210.0	3162314.0	3161389.0	3160648.0	0.451935172	22.7750445	1714051913.753164	6	21.0	25-04-24 15:31:53.753217
16.799	0.085	250	250	3017460.0	3024959.0	3027287.0	3024685.0	3615452.0	3613119.0	3612104.0	3611236.0	0.516399054	22.7759069	1714051920.5354557	6	21.0	25-04-24 15:32:00.535509
17.399	0.088	250	250	3394371.0	3402600.0	3405281.0	3402483.0	4067160.0	4064393.0	4063306.0	4062255.0	0.580920296	22.7445721	1714051927.3172545	6	21.0	25-04-24 15:32:07.317303
17.999	0.092	250	250	3771230.0	3780212.0	3783215.0	3780230.0	4518883.0	4515671.0	4514524.0	4513241.0	0.645451739	22.7077751	1714051934.102543	6	21.0	25-04-24 15:32:14.102598
18.599	0.095	250	250	4147975.0	4157710.0	4161045.0	4157862.0	4970462.0	4966831.0	4965611.0	4964134.0	0.709966686	22.6192325	1714051940.8855526	6	21.0	25-04-24 15:32:20.885605
19.198	0.098	250	250	4524246.0	4534728.0	4538377.0	4535017.0	5421591.0	5417521.0	5416222.0	5414550.0	0.774408172	22.5781235	1714051947.6668935	6	21.0	25-04-24 15:32:27.666948
19.799	0.101	250	250	4901189.0	4912398.0	4916352.0	4912811.0	5873180.0	5868721.0	5867328.0	5865494.0	0.838926039	22.4706074	1714051954.447796	6	21.0	25-04-24 15:32:34.447843
20.399	0.104	250	250	5277980.0	5289948.0	5294246.0	5290487.0	6324744.0	6319866.0	6318389.0	6316324.0	0.90343463	22.353988	1714051961.2315588	6	21.0	25-04-24 15:32:41.231612
