# 
ch2a	ch2a avglen	Delay	a	
349520.3	10.0	0.1	21.0	12-12-23 19:22:18.664573
349520.3	19.166666666666664	0.1	21.0	12-12-23 19:22:18.801472
-1204403.0	28.333333333333332	0.1	21.0	12-12-23 19:22:18.934123
-1411286.0	37.5	0.1	21.0	12-12-23 19:22:19.072330
-1411286.0	46.666666666666664	0.1	21.0	12-12-23 19:22:19.208461
-1411286.0	55.833333333333336	0.1	21.0	12-12-23 19:22:19.345473
-1411286.0	65.0	0.1	21.0	12-12-23 19:22:19.482288
1479174.0	74.16666666666667	0.1	21.0	12-12-23 19:22:19.618460
1479174.0	83.33333333333333	0.1	21.0	12-12-23 19:22:19.755451
1479174.0	92.5	0.1	21.0	12-12-23 19:22:19.891556
1479174.0	101.66666666666667	0.1	21.0	12-12-23 19:22:20.028118
1479174.0	110.83333333333333	0.1	21.0	12-12-23 19:22:20.164373
-445935.5	120.0	0.1	21.0	12-12-23 19:22:20.300065
